"sample.depths","sample.ages","Betula","Corylus","Cyperaceae","Ericaceae","Fagus","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Poaceae.undiff.","Ostrya.Carpinus","Picea","Pinus.undiff.","Populus.undiff.","Quercus","Rumex","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Amaranthaceae","Brassicaceae","Ilex.Nemopanthus","Pinus.strobus","Pinus.banksiana.P..resinosa","Acer.negundo","Acer.rubrum","Acer.undiff.","Carya","Celtis","Liquidambar","Tilia","Salix","Rosaceae.undiff.","Cerealia","Acer.saccharum","Ranunculus.acris.type","Myrica","Castanea","Juglans.cinerea","Nyssa","Populus.balsamifera.type","Artemisia","Cupressaceae","Fraxinus.undiff.","Rhamnus","Abies","Cephalanthus","Caryophyllaceae.undiff.","Thalictrum","Iva.annua","Dalea","Alnus.undiff.","Juglans.undiff.","Prunus.type.undiff.","Populus.tremuloides.type","Larix","Eupatorium.type","Apiaceae","Liliaceae","Alnus.viridis","Melampyrum","Sambucus","Lamiaceae","Urtica.type","Prunus.cf..P..serotina","Humulus","Platanus","Dryas","Polygonum.lapathifolium.type","Campanula","Arenaria"
1607,NA,0.331288343558282,0.0122699386503067,0,0.00920245398773006,0,0,0,0.00920245398773006,0.0214723926380368,0.101226993865031,0.00613496932515337,0.0398773006134969,0.0644171779141104,0,0.00306748466257669,0.00306748466257669,0.00306748466257669,0.0460122699386503,0,0,0,0,0.0736196319018405,0.0306748466257669,0,0,0,0,0,0,0,0.0276073619631902,0,0,0,0,0.00613496932515337,0,0,0,0,0,0,0,0,0.0245398773006135,0,0,0,0,0,0.0766871165644172,0,0,0,0.0276073619631902,0,0,0,0.0766871165644172,0,0,0,0.00306748466257669,0.00306748466257669,0,0,0,0,0,0
1610,NA,0.242718446601942,0.0129449838187702,0,0.00647249190938511,0.00323624595469256,0,0,0.0129449838187702,0,0.145631067961165,0.0550161812297735,0.0226537216828479,0.0485436893203883,0,0.00970873786407767,0.00323624595469256,0.00647249190938511,0.00647249190938511,0,0.00323624595469256,0,0,0.0906148867313916,0.0711974110032362,0,0,0.00647249190938511,0,0,0,0,0.0258899676375405,0.00323624595469256,0,0,0,0,0,0.00323624595469256,0,0.00647249190938511,0,0.00970873786407767,0,0,0,0,0,0.00323624595469256,0,0.00323624595469256,0,0,0,0,0,0,0,0,0.197411003236246,0,0,0,0,0,0,0,0,0,0,0
1613,NA,0.140983606557377,0.0131147540983607,0,0.00655737704918033,0,0,0,0.0098360655737705,0.019672131147541,0.252459016393443,0.0262295081967213,0.0459016393442623,0.0557377049180328,0,0.00655737704918033,0,0,0.0360655737704918,0,0,0,0,0.0622950819672131,0.0524590163934426,0,0,0,0.00327868852459016,0,0,0,0.00655737704918033,0.00327868852459016,0,0.00655737704918033,0,0,0,0,0,0,0.00327868852459016,0.00327868852459016,0.019672131147541,0,0.0327868852459016,0,0,0,0,0,0.0819672131147541,0,0,0,0.019672131147541,0,0,0,0.0918032786885246,0,0,0,0,0,0,0,0,0,0,0
1617,NA,0.14792899408284,0,0.00887573964497041,0.00887573964497041,0,0,0,0.0177514792899408,0.014792899408284,0.165680473372781,0.0473372781065089,0.0414201183431953,0.0473372781065089,0,0.0207100591715976,0.0118343195266272,0,0.0029585798816568,0,0,0,0,0.0414201183431953,0.103550295857988,0,0,0,0,0,0,0,0.0266272189349112,0,0,0.0029585798816568,0,0.0029585798816568,0,0,0,0,0.0029585798816568,0.00591715976331361,0.0355029585798817,0,0.0207100591715976,0,0,0,0,0,0.0355029585798817,0,0,0,0.0266272189349112,0,0,0,0.156804733727811,0,0,0,0,0,0.0029585798816568,0,0,0,0,0
1620,NA,0.234920634920635,0.0158730158730159,0.0222222222222222,0,0,0,0,0.0444444444444444,0,0.412698412698413,0.0126984126984127,0.00317460317460317,0.00317460317460317,0,0.00952380952380952,0.00317460317460317,0.00952380952380952,0,0,0,0,0,0.0253968253968254,0.073015873015873,0,0,0.00317460317460317,0,0,0,0,0.00952380952380952,0,0,0,0,0,0.00317460317460317,0,0,0.00317460317460317,0.00634920634920635,0,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0
1623,NA,0.252307692307692,0.0184615384615385,0.0461538461538462,0,0,0,0,0.0523076923076923,0.0307692307692308,0.298461538461538,0.0369230769230769,0.0123076923076923,0,0,0.00615384615384615,0.00615384615384615,0,0.0123076923076923,0,0.00307692307692308,0,0,0.0215384615384615,0.0553846153846154,0,0,0,0,0,0,0,0.00923076923076923,0.00307692307692308,0,0.00307692307692308,0,0,0,0,0,0,0.00615384615384615,0,0,0,0.0184615384615385,0,0,0,0,0,0.00923076923076923,0,0,0,0.00307692307692308,0,0,0,0.0923076923076923,0,0,0,0,0,0,0.00307692307692308,0,0,0,0
1627,NA,0.128834355828221,0.00306748466257669,0.0766871165644172,0,0,0,0,0.0674846625766871,0.00920245398773006,0.414110429447853,0.0153374233128834,0.00613496932515337,0.00920245398773006,0,0,0.00306748466257669,0,0.00613496932515337,0,0,0,0,0.0245398773006135,0.116564417177914,0,0,0,0.00306748466257669,0,0,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0.00920245398773006,0,0.00613496932515337,0,0.00306748466257669,0,0,0,0,0,0.0184049079754601,0,0,0,0,0,0,0,0.0766871165644172,0,0,0,0,0,0,0,0,0,0,0
1630,NA,0.0771428571428571,0.00285714285714286,0.0314285714285714,0.00285714285714286,0,0,0,0.0142857142857143,0,0.628571428571429,0,0.0114285714285714,0,0,0,0.00571428571428571,0.00285714285714286,0,0,0,0.00285714285714286,0.00857142857142857,0,0.171428571428571,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0.00285714285714286,0.00857142857142857,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
1633,NA,0.0258899676375405,0.00323624595469256,0.0258899676375405,0,0,0,0,0.00970873786407767,0.0194174757281553,0.692556634304207,0.0129449838187702,0,0.0258899676375405,0,0,0.00647249190938511,0.00323624595469256,0,0.00647249190938511,0,0,0,0.00323624595469256,0.129449838187702,0,0,0,0,0,0,0,0.00647249190938511,0,0,0,0,0,0,0,0,0,0.0161812297734628,0,0.00323624595469256,0,0.00323624595469256,0,0.00323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323624595469256,0,0,0,0
1635,NA,0.0968660968660969,0,0.0541310541310541,0,0,0,0,0.0170940170940171,0,0.532763532763533,0,0.0113960113960114,0.0284900284900285,0,0,0.0056980056980057,0.00854700854700855,0,0,0,0,0,0,0.165242165242165,0,0,0,0,0,0,0,0.00284900284900285,0.00284900284900285,0,0,0,0,0,0,0,0,0.0398860398860399,0.0227920227920228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0.00284900284900285,0,0,0
1640,NA,0.144927536231884,0,0.0144927536231884,0,0,0,0,0,0,0.304347826086957,0,0.13768115942029,0.0507246376811594,0,0,0.036231884057971,0,0,0,0,0,0,0,0.181159420289855,0,0,0,0,0,0,0,0.0144927536231884,0.0217391304347826,0,0,0,0,0,0,0,0,0.0652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0.0072463768115942,0,0
1650,NA,0.0681818181818182,0.0227272727272727,0.159090909090909,0.0227272727272727,0,0,0,0.0227272727272727,0,0.204545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113636363636364,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0.0681818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113636363636364,0.0227272727272727
