"sample.depths","sample.ages","Abies","Acer.undiff.","Arceuthobium","Artemisia","Betula","Castanea","Corylus","Cyperaceae","Fagus","Poaceae.undiff.","Larix","Asteraceae.subf..Cichorioideae","Nyssa","Ostrya.Carpinus","Oxyria.digyna","Pinus.undiff.","Platanus","Quercus","Rumex","Salix","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Fabaceae","Alnus.viridis","Juniperus.Thuja","Juglans","Myrica","Amaranthaceae","Cerealia","Ranunculus","Acer.saccharum","Cornus.canadensis","Pinus.strobus","Fraxinus.nigra","Fraxinus.pennsylvanica","Picea.glauca","Picea.mariana","Carya","Caryophyllaceae","Polygonum.undiff.","Populus","Viburnum","Cornus.racemosa","Rosaceae.undiff.","Lamiaceae","Celtis","Thalictrum","Apiaceae","Vitis","Shepherdia","Brassicaceae","Morus","Ephedra","Galium","Polygonum.viviparum","Saxifraga.oppositifolia","Filipendula","Epilobium","Shepherdia.argentea","Rubus","Urticaceae"
1030,4366,0.0066793893129771,0.0295801526717557,0.00190839694656489,0.00190839694656489,0.198473282442748,0,0.00763358778625954,0.00763358778625954,0.0534351145038168,0.00381679389312977,0.00572519083969466,0,0.00286259541984733,0.0248091603053435,0,0.136450381679389,0.000954198473282443,0.0286259541984733,0.00763358778625954,0,0.00286259541984733,0.0305343511450382,0,0.0314885496183206,0.0124045801526718,0.000954198473282443,0,0.00190839694656489,0.11736641221374,0,0.0066793893129771,0,0,0,0.0267175572519084,0,0.229007633587786,0.00954198473282443,0.000954198473282443,0.00381679389312977,0,0.00190839694656489,0,0,0.00286259541984733,0,0,0,0,0,0.000954198473282443,0,0,0.000954198473282443,0.000954198473282443,0,0,0,0,0,0,0,0,0,0
1031,4398,0,0.0048030739673391,0,0.0048030739673391,0.273775216138329,0.00096061479346782,0.0192122958693564,0.0048030739673391,0.0768491834774256,0.00192122958693564,0.00384245917387128,0,0,0.021133525456292,0,0.170989433237272,0.00576368876080692,0.0912584053794428,0.00864553314121038,0.00192122958693564,0.00384245917387128,0.0153698366954851,0.0048030739673391,0.0403458213256484,0.0518731988472622,0,0,0,0.0451488952929875,0.00288184438040346,0,0.00096061479346782,0,0,0.0259365994236311,0,0.0816522574447646,0.0249759846301633,0,0.00288184438040346,0,0.00384245917387128,0,0,0.00192122958693564,0.00192122958693564,0,0.00096061479346782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,4429,0.00484966052376334,0,0,0.000969932104752667,0.259941804073715,0.000969932104752667,0.0368574199806014,0.00678952473326867,0.0562560620756547,0.000969932104752667,0.005819592628516,0,0,0.017458777885548,0.000969932104752667,0.212415130940834,0.005819592628516,0.0649854510184287,0.00775945683802134,0.00387972841901067,0.002909796314258,0.0591658583899127,0.002909796314258,0.0358874878758487,0.034917555771096,0,0,0,0.00969932104752667,0,0.002909796314258,0.000969932104752667,0,0.000969932104752667,0.037827352085354,0,0.098933074684772,0.0155189136760427,0,0.00387972841901067,0,0.00484966052376334,0,0,0.00193986420950533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,4460,0.00591133004926108,0.0147783251231527,0.00492610837438424,0,0.164532019704433,0,0.00689655172413793,0.00197044334975369,0.0541871921182266,0.00197044334975369,0.00295566502463054,0.000985221674876847,0.000985221674876847,0.0197044334975369,0.00197044334975369,0.170443349753695,0.00197044334975369,0.0600985221674877,0.00295566502463054,0.00394088669950739,0.00689655172413793,0.0472906403940887,0.00197044334975369,0.0285714285714286,0.0364532019704433,0.00295566502463054,0,0.00197044334975369,0.0285714285714286,0,0.000985221674876847,0.000985221674876847,0,0.00197044334975369,0.0295566502463054,0,0.264039408866995,0.0177339901477833,0.000985221674876847,0.00295566502463054,0,0.00394088669950739,0,0,0.000985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,4491,0.00201207243460765,0.00301810865191147,0,0.00100603621730382,0.139839034205231,0,0.0100603621730382,0.00301810865191147,0.06841046277666,0.00201207243460765,0.00301810865191147,0,0,0.0100603621730382,0,0.264587525150905,0.00301810865191147,0.0563380281690141,0.0130784708249497,0.00301810865191147,0.017102615694165,0.0271629778672032,0.00100603621730382,0.0291750503018109,0.0231388329979879,0,0,0,0.0362173038229376,0,0.00201207243460765,0.00100603621730382,0,0,0.0291750503018109,0,0.231388329979879,0.0100603621730382,0.00201207243460765,0.00503018108651911,0,0.00100603621730382,0,0,0,0,0,0,0,0.00100603621730382,0.00100603621730382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,4522,0.000980392156862745,0.00490196078431373,0,0.00490196078431373,0.18921568627451,0,0.0127450980392157,0.00196078431372549,0.0617647058823529,0.00294117647058824,0.00196078431372549,0,0,0.00784313725490196,0.00196078431372549,0.224509803921569,0.00490196078431373,0.0529411764705882,0.0107843137254902,0.000980392156862745,0.0166666666666667,0.0588235294117647,0.00490196078431373,0.0274509803921569,0.0176470588235294,0,0,0.000980392156862745,0.0549019607843137,0.00490196078431373,0,0.00196078431372549,0,0.00196078431372549,0.0294117647058824,0,0.158823529411765,0.0166666666666667,0.00588235294117647,0.00490196078431373,0,0.00588235294117647,0,0,0.00196078431372549,0,0.000980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,4554,0.000980392156862745,0.000980392156862745,0,0.000980392156862745,0.136274509803922,0,0.00588235294117647,0.00392156862745098,0.0725490196078431,0.00196078431372549,0.00196078431372549,0,0,0.0117647058823529,0.00196078431372549,0.316666666666667,0,0.0441176470588235,0.00784313725490196,0.00196078431372549,0.00588235294117647,0.0598039215686275,0.000980392156862745,0.0215686274509804,0.0107843137254902,0,0,0,0.0441176470588235,0,0,0.000980392156862745,0,0.00196078431372549,0.0205882352941176,0,0.18921568627451,0.0186274509803922,0.00392156862745098,0.00490196078431373,0,0.00294117647058824,0,0,0,0,0.000980392156862745,0,0,0,0,0,0.000980392156862745,0,0,0,0,0.00196078431372549,0,0,0,0,0,0,0
1037,4585,0.00201409869083585,0.0100704934541793,0.00201409869083585,0.00100704934541793,0.16012084592145,0.00100704934541793,0.00906344410876133,0.0080563947633434,0.0614300100704935,0.00100704934541793,0.00906344410876133,0,0,0.00604229607250755,0.0040281973816717,0.261832829808661,0.0040281973816717,0.0422960725075529,0.0040281973816717,0.00100704934541793,0.00503524672708963,0.0302114803625378,0.00100704934541793,0.014098690835851,0.0302114803625378,0,0,0,0.0513595166163142,0.00302114803625378,0.0040281973816717,0,0,0.00302114803625378,0.0120845921450151,0,0.235649546827795,0.00906344410876133,0.00302114803625378,0.00604229607250755,0,0.00100704934541793,0,0,0.00100704934541793,0,0,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0,0,0.00100704934541793,0,0,0,0
1038,4616,0.00200400801603206,0.00100200400801603,0,0.00100200400801603,0.173346693386774,0,0.00601202404809619,0.00100200400801603,0.0661322645290581,0,0.00501002004008016,0,0,0.0150300601202405,0.00200400801603206,0.283567134268537,0.00400801603206413,0.062124248496994,0.0130260521042084,0,0.0150300601202405,0.0470941883767535,0.00200400801603206,0.0170340681362725,0.0170340681362725,0,0,0,0.0290581162324649,0.00200400801603206,0.00100200400801603,0.00100200400801603,0,0.00100200400801603,0.0160320641282565,0,0.186372745490982,0.0120240480961924,0.00100200400801603,0.0130260521042084,0,0.00400801603206413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,4647,0.00100200400801603,0.0030060120240481,0,0.00400801603206413,0.151302605210421,0,0.00701402805611222,0.0030060120240481,0.064128256513026,0.00200400801603206,0.00100200400801603,0,0,0.0100200400801603,0,0.330661322645291,0.0030060120240481,0.0601202404809619,0.0120240480961924,0.00100200400801603,0.00601202404809619,0.0420841683366733,0.00200400801603206,0.0190380761523046,0.0140280561122244,0,0,0,0.032064128256513,0,0.00400801603206413,0.00400801603206413,0,0,0.0220440881763527,0,0.182364729458918,0.0110220440881764,0,0.0030060120240481,0,0.00400801603206413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100200400801603,0,0,0,0,0,0
1040,4678,0.00099601593625498,0.00697211155378486,0,0.0049800796812749,0.201195219123506,0.00099601593625498,0.00697211155378486,0.00199203187250996,0.0527888446215139,0.00099601593625498,0,0,0,0.00697211155378486,0.00099601593625498,0.278884462151394,0,0.0438247011952191,0.00597609561752988,0,0.00597609561752988,0.051792828685259,0.00099601593625498,0.0199203187250996,0.0149402390438247,0,0,0,0.0458167330677291,0.00199203187250996,0,0.00199203187250996,0,0.00298804780876494,0.0318725099601594,0,0.187250996015936,0.0149402390438247,0,0.00199203187250996,0,0.00099601593625498,0,0,0,0,0,0,0,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,4710,0.000979431929480901,0.0146914789422135,0.0019588638589618,0.0029382957884427,0.146914789422135,0,0.00783545543584721,0.0029382957884427,0.0607247796278159,0.000979431929480901,0.0019588638589618,0,0.000979431929480901,0.00685602350636631,0,0.198824681684623,0.0019588638589618,0.0519098922624878,0.0019588638589618,0.000979431929480901,0.0039177277179236,0.0440744368266405,0.000979431929480901,0.0284035259549461,0.0176297747306562,0.0029382957884427,0,0,0.039177277179236,0.0019588638589618,0,0,0,0.0019588638589618,0.0303623898139079,0,0.303623898139079,0.00881488736532811,0.000979431929480901,0.0058765915768854,0,0.0039177277179236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,4741,0.00194363459669582,0.00388726919339164,0,0,0.21379980563654,0,0.00388726919339164,0.00485908649173955,0.0689990281827016,0.00291545189504373,0.00194363459669582,0,0,0.00680272108843537,0,0.221574344023324,0.00680272108843537,0.0719144800777454,0.00680272108843537,0,0.0097181729834791,0.0505344995140913,0.00291545189504373,0.0291545189504373,0.0145772594752187,0,0,0.00097181729834791,0.0602526724975705,0.00291545189504373,0.00194363459669582,0.00097181729834791,0,0.00194363459669582,0.0398445092322643,0,0.13022351797862,0.0281827016520894,0.00097181729834791,0.00291545189504373,0,0.00388726919339164,0,0,0,0,0,0,0,0.00097181729834791,0,0,0,0,0.00097181729834791,0,0,0,0,0,0,0,0,0,0
1043,4772,0.00197433366238894,0.00197433366238894,0.000987166831194472,0.00197433366238894,0.269496544916091,0,0.0128331688055281,0.00592300098716683,0.0404738400789733,0.00493583415597236,0.00197433366238894,0,0,0.00592300098716683,0.000987166831194472,0.216189536031589,0.00394866732477789,0.0641658440276407,0.0128331688055281,0.000987166831194472,0.00592300098716683,0.035538005923001,0,0.0345508390918065,0.0197433366238894,0,0,0,0.0375123395853899,0,0.00197433366238894,0,0,0.00197433366238894,0.0325765054294176,0,0.156959526159921,0.0177690029615005,0.000987166831194472,0.00197433366238894,0,0.00296150049358342,0,0,0,0,0,0,0,0.00197433366238894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,4803,0.0018796992481203,0,0,0.0056390977443609,0.299812030075188,0,0.0131578947368421,0.00469924812030075,0.0526315789473684,0.00093984962406015,0,0,0,0.0093984962406015,0,0.202067669172932,0.00281954887218045,0.0855263157894737,0.00469924812030075,0.00093984962406015,0.0056390977443609,0.0253759398496241,0.0056390977443609,0.0253759398496241,0.0432330827067669,0,0,0,0.0244360902255639,0.00281954887218045,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.0263157894736842,0,0.114661654135338,0.0263157894736842,0.00281954887218045,0.0056390977443609,0,0.0037593984962406,0,0,0,0.00093984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,4835,0,0.0226600985221675,0.000985221674876847,0.00295566502463054,0.320197044334975,0.000985221674876847,0.0157635467980296,0.000985221674876847,0.0738916256157636,0,0,0,0,0.0137931034482759,0,0.138916256157635,0.00197044334975369,0.083743842364532,0.00295566502463054,0.00492610837438424,0.00985221674876847,0.025615763546798,0,0.025615763546798,0.0600985221674877,0.00295566502463054,0,0.000985221674876847,0.0206896551724138,0.00197044334975369,0.00591133004926108,0,0,0.00197044334975369,0.0197044334975369,0,0.120197044334975,0.012807881773399,0.000985221674876847,0.00295566502463054,0,0.000985221674876847,0.000985221674876847,0,0,0,0,0,0,0,0.000985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,4866,0,0.00291545189504373,0,0.00291545189504373,0.295432458697765,0.00097181729834791,0.0136054421768707,0,0.054421768707483,0,0,0,0,0.00583090379008746,0.00097181729834791,0.239067055393586,0.00194363459669582,0.0670553935860058,0.00680272108843537,0.00485908649173955,0.00680272108843537,0.0194363459669582,0.00388726919339164,0.0369290573372206,0.054421768707483,0,0,0,0.0087463556851312,0.00291545189504373,0.00097181729834791,0.00097181729834791,0,0.00194363459669582,0.021379980563654,0,0.109815354713314,0.0281827016520894,0.00097181729834791,0,0,0.00291545189504373,0,0,0,0,0,0.00097181729834791,0,0.00097181729834791,0,0,0,0,0,0,0.00097181729834791,0,0,0,0,0,0,0,0
1047,4897,0.00395256916996047,0.00889328063241107,0,0.000988142292490119,0.280632411067194,0,0.00889328063241107,0,0.0592885375494071,0,0,0,0.00296442687747036,0.00691699604743083,0,0.292490118577075,0.00494071146245059,0.067193675889328,0.00790513833992095,0.00988142292490119,0.00988142292490119,0.0128458498023715,0.00296442687747036,0.0148221343873518,0.0345849802371542,0.00197628458498024,0,0.00197628458498024,0.00296442687747036,0.000988142292490119,0.000988142292490119,0,0,0,0.0197628458498024,0,0.125494071146245,0.00691699604743083,0.00197628458498024,0.00395256916996047,0,0.00197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988142292490119,0,0,0,0
1048,4928,0,0.00198807157057654,0,0.00298210735586481,0.377733598409543,0,0.0139165009940358,0.00099403578528827,0.0705765407554672,0.00099403578528827,0.00099403578528827,0,0,0.00795228628230616,0,0.18389662027833,0.00099403578528827,0.0526838966202783,0.00198807157057654,0.00099403578528827,0.00298210735586481,0.0427435387673956,0.00099403578528827,0.0278330019880716,0.0268389662027833,0,0,0,0.0228628230616302,0,0,0,0,0,0.0357852882703777,0,0.105367793240557,0.0119284294234592,0.00099403578528827,0.00298210735586481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,4959,0.0117531831537708,0.00783545543584721,0.0019588638589618,0.0029382957884427,0.208619000979432,0.0019588638589618,0.0029382957884427,0.000979431929480901,0.0411361410381978,0.000979431929480901,0.000979431929480901,0,0,0.0058765915768854,0.000979431929480901,0.223310479921645,0.000979431929480901,0.0489715964740451,0.00783545543584721,0.0029382957884427,0.0039177277179236,0.0372184133202742,0.000979431929480901,0.029382957884427,0.0264446620959843,0.0019588638589618,0,0.000979431929480901,0.0146914789422135,0.00489715964740451,0.000979431929480901,0,0,0,0.0235063663075416,0,0.24975514201763,0.0107737512242899,0.0019588638589618,0.0166503428011753,0,0.0029382957884427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,4991,0.013738959764475,0.0157016683022571,0.00098135426889107,0.00196270853778214,0.2747791952895,0,0.00785083415112856,0,0.0755642787046124,0.00098135426889107,0.00490677134445535,0,0,0.00785083415112856,0.00098135426889107,0.215897939156035,0.00392541707556428,0.0686947988223749,0.00883218842001963,0.00098135426889107,0.00490677134445535,0.0412168792934249,0,0.0196270853778214,0.0245338567222767,0.00098135426889107,0.00098135426889107,0,0.0117762512266928,0.00490677134445535,0.00098135426889107,0,0,0,0.0245338567222767,0,0.13738959764475,0.0098135426889107,0,0.00785083415112856,0,0.00490677134445535,0,0,0,0,0.00098135426889107,0,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,5022,0.012720156555773,0.0176125244618395,0,0.000978473581213307,0.280821917808219,0,0.00978473581213307,0,0.0772994129158513,0.00195694716242661,0.00391389432485323,0,0,0.00684931506849315,0.000978473581213307,0.208414872798434,0.00293542074363992,0.0714285714285714,0.00978473581213307,0.00195694716242661,0.00587084148727984,0.0391389432485323,0,0.0185909980430528,0.0225048923679061,0.00195694716242661,0,0,0.0107632093933464,0.00587084148727984,0.00195694716242661,0,0,0,0.0283757338551859,0,0.13600782778865,0.00782778864970646,0,0.00684931506849315,0,0.00587084148727984,0,0,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,5053,0.0037243947858473,0.0167597765363128,0,0,0.259776536312849,0.000931098696461825,0.00465549348230913,0.000931098696461825,0.0381750465549348,0,0.0037243947858473,0,0.00837988826815642,0.0167597765363128,0,0.119180633147114,0.00931098696461825,0.0465549348230912,0.0037243947858473,0,0.00465549348230913,0.053072625698324,0,0.0260707635009311,0.0223463687150838,0.00279329608938547,0,0.00186219739292365,0.0381750465549348,0.00186219739292365,0.00931098696461825,0.000931098696461825,0,0.000931098696461825,0.021415270018622,0.000931098696461825,0.258845437616387,0.0139664804469274,0.000931098696461825,0,0,0.00279329608938547,0,0,0.000931098696461825,0,0.000931098696461825,0.000931098696461825,0.000931098696461825,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0
1053,5084,0.00497512437810945,0.00298507462686567,0,0,0.259701492537313,0,0.0129353233830846,0.00199004975124378,0.0567164179104478,0.00199004975124378,0,0,0,0.0109452736318408,0.00099502487562189,0.292537313432836,0.00298507462686567,0.0656716417910448,0.00398009950248756,0,0.0139303482587065,0.0557213930348259,0.00199004975124378,0.0298507462686567,0.017910447761194,0,0,0,0.0109452736318408,0.00199004975124378,0,0.00099502487562189,0,0.00099502487562189,0.0258706467661692,0,0.099502487562189,0.0129353233830846,0.00497512437810945,0.00199004975124378,0,0.00199004975124378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,5115,0.000951474785918173,0.0237868696479543,0,0.00285442435775452,0.386298763082778,0,0,0.00475737392959087,0.0399619410085633,0.00190294957183635,0.000951474785918173,0,0,0.0104662226450999,0,0.117982873453853,0.000951474785918173,0.0390104662226451,0.00285442435775452,0,0.00380589914367269,0.0294957183634634,0.000951474785918173,0.0247383444338725,0.021883920076118,0.00285442435775452,0.000951474785918173,0.00190294957183635,0.0608943862987631,0.000951474785918173,0.00475737392959087,0.00190294957183635,0,0.000951474785918173,0.0190294957183635,0,0.16650808753568,0.0152235965746908,0.00666032350142721,0,0,0.00285442435775452,0,0,0.000951474785918173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,5147,0.00191938579654511,0.00287907869481766,0,0.000959692898272553,0.211132437619962,0,0.0182341650671785,0.00191938579654511,0.0662188099808061,0,0,0,0,0.0182341650671785,0,0.242802303262956,0.00383877159309021,0.0758157389635317,0.00959692898272553,0.000959692898272553,0.00767754318618042,0.0518234165067179,0.00383877159309021,0.0326295585412668,0.0268714011516315,0.000959692898272553,0,0,0.0163147792706334,0.000959692898272553,0,0,0,0.000959692898272553,0.0335892514395393,0,0.14299424184261,0.017274472168906,0,0.000959692898272553,0,0.00479846449136276,0,0,0.000959692898272553,0,0,0,0,0,0.000959692898272553,0,0,0,0.00191938579654511,0,0,0,0,0,0,0,0,0,0
1056,5178,0.000973709834469328,0.0233690360272639,0.00194741966893866,0,0.222005842259007,0,0.00389483933787731,0.00194741966893866,0.053554040895813,0,0.00194741966893866,0,0.00778967867575463,0.00876338851022395,0,0.182083739045764,0.00876338851022395,0.0555014605647517,0.00584225900681597,0.00194741966893866,0.00778967867575463,0.0321324245374878,0.000973709834469328,0.0292112950340798,0.0331061343719572,0.00194741966893866,0,0.00194741966893866,0.0282375851996105,0.00292112950340798,0.00486854917234664,0.00389483933787731,0,0.00194741966893866,0.0292112950340798,0,0.21713729308666,0.0175267770204479,0.00486854917234664,0.000973709834469328,0,0.000973709834469328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,5209,0.000954198473282443,0.00190839694656489,0,0,0.188931297709924,0,0.00954198473282443,0.000954198473282443,0.101145038167939,0.00286259541984733,0,0,0,0.0133587786259542,0.00190839694656489,0.263358778625954,0.00477099236641221,0.0553435114503817,0.00381679389312977,0.00286259541984733,0.00954198473282443,0.0381679389312977,0.00286259541984733,0.0305343511450382,0.0229007633587786,0.000954198473282443,0,0.000954198473282443,0.017175572519084,0.000954198473282443,0.000954198473282443,0.00286259541984733,0,0.00190839694656489,0.041030534351145,0,0.16412213740458,0.0114503816793893,0.000954198473282443,0,0,0,0,0,0.000954198473282443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,5240,0.000949667616334283,0.00854700854700855,0,0,0.271604938271605,0,0.0142450142450142,0,0.0883190883190883,0.000949667616334283,0,0,0,0.0180436847103514,0.000949667616334283,0.210826210826211,0.00474833808167141,0.0427350427350427,0.00949667616334283,0.00189933523266857,0.00759734093067426,0.0379867046533713,0,0.0189933523266857,0.0303893637226971,0.000949667616334283,0,0.000949667616334283,0.00189933523266857,0.00379867046533713,0.00379867046533713,0.000949667616334283,0,0.000949667616334283,0.0246913580246914,0,0.173789173789174,0.0142450142450142,0.00189933523266857,0.00189933523266857,0,0.000949667616334283,0,0,0,0,0.000949667616334283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,5272,0.00192307692307692,0.000961538461538462,0,0,0.3375,0,0.0115384615384615,0.00384615384615385,0.0826923076923077,0.00192307692307692,0.000961538461538462,0,0,0.00576923076923077,0.000961538461538462,0.202884615384615,0.00673076923076923,0.0576923076923077,0.00288461538461538,0.00192307692307692,0.00480769230769231,0.0355769230769231,0.000961538461538462,0.0461538461538462,0.0163461538461538,0,0,0,0.00480769230769231,0.000961538461538462,0,0,0,0.000961538461538462,0.0278846153846154,0,0.120192307692308,0.0192307692307692,0,0.000961538461538462,0,0.000961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,5303,0.000955109837631328,0.00668576886341929,0.00286532951289398,0.00191021967526266,0.298949379178606,0,0.00955109837631328,0.00191021967526266,0.0506208213944604,0,0.000955109837631328,0,0,0.0171919770773639,0,0.212034383954155,0.00573065902578797,0.0620821394460363,0.00764087870105062,0.00191021967526266,0.00668576886341929,0.0439350525310411,0,0.0334288443170965,0.0191021967526266,0.00191021967526266,0,0.00191021967526266,0.00668576886341929,0.000955109837631328,0,0.000955109837631328,0,0.00286532951289398,0.0143266475644699,0,0.169054441260745,0.0114613180515759,0.00286532951289398,0.000955109837631328,0,0.000955109837631328,0,0,0,0.000955109837631328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,5334,0.000908265213442325,0.000908265213442325,0.00181653042688465,0.00181653042688465,0.224341507720254,0,0.0108991825613079,0,0.0835603996366939,0,0.000908265213442325,0,0.000908265213442325,0.00272479564032698,0.00272479564032698,0.311534968210718,0.00635785649409628,0.0535876475930972,0.00454132606721163,0,0.0072661217075386,0.0490463215258856,0.000908265213442325,0.0454132606721163,0.0154405086285195,0,0,0.000908265213442325,0.00454132606721163,0,0,0,0,0.00181653042688465,0.0227066303360581,0,0.129881925522253,0.0108991825613079,0.000908265213442325,0.000908265213442325,0,0.00181653042688465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,5365,0,0.00669856459330144,0.000956937799043062,0.000956937799043062,0.275598086124402,0,0.00287081339712919,0,0.0449760765550239,0,0,0,0,0.00956937799043062,0,0.250717703349282,0.00478468899521531,0.062200956937799,0.0133971291866029,0.00287081339712919,0.0076555023923445,0.0373205741626794,0,0.0382775119617225,0.0162679425837321,0.000956937799043062,0,0.000956937799043062,0.00861244019138756,0,0.00191387559808612,0.000956937799043062,0,0,0.0200956937799043,0,0.17511961722488,0.00669856459330144,0.00191387559808612,0.00382775119617225,0,0.00287081339712919,0,0,0,0.000956937799043062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,5396,0.00298804780876494,0.00199203187250996,0,0.00199203187250996,0.206175298804781,0,0.0249003984063745,0,0.0388446215139442,0,0,0,0,0.0049800796812749,0.00199203187250996,0.366533864541833,0.00199203187250996,0.0597609561752988,0.0049800796812749,0.00099601593625498,0.0099601593625498,0.0527888446215139,0.00099601593625498,0.0547808764940239,0.0129482071713147,0,0,0.00099601593625498,0.00099601593625498,0.00099601593625498,0,0,0,0,0.0179282868525896,0,0.114541832669323,0.00697211155378486,0.00199203187250996,0,0,0.0049800796812749,0,0,0.00099601593625498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,5428,0,0.0140056022408964,0,0.00280112044817927,0.271708683473389,0,0.0065359477124183,0,0.0280112044817927,0.00280112044817927,0.00186741363211951,0,0,0.00933706816059757,0.00280112044817927,0.164332399626517,0.00280112044817927,0.0513538748832866,0.0158730158730159,0.000933706816059757,0.00373482726423903,0.0326797385620915,0,0.0336134453781513,0.0896358543417367,0.00280112044817927,0,0,0.00186741363211951,0.000933706816059757,0.00560224089635854,0,0,0.00186741363211951,0.0121381886087768,0,0.207282913165266,0.0233426704014939,0.00186741363211951,0.000933706816059757,0,0.00280112044817927,0,0,0.00186741363211951,0.000933706816059757,0,0.000933706816059757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,5459,0.00394866732477789,0.0157946692991115,0,0.00197433366238894,0.270483711747285,0,0.0148075024679171,0,0.0513326752221125,0,0.00197433366238894,0,0,0.016781836130306,0.00197433366238894,0.215202369200395,0.00197433366238894,0.054294175715696,0.0069101678183613,0.0118460019743337,0.00493583415597236,0.0592300098716683,0.000987166831194472,0.0286278381046397,0.0493583415597236,0.0069101678183613,0,0.00197433366238894,0.00987166831194472,0.00296150049358342,0.00197433366238894,0,0,0.000987166831194472,0.0177690029615005,0,0.12142152023692,0.0128331688055281,0.00296150049358342,0.00493583415597236,0,0.000987166831194472,0.000987166831194472,0,0.000987166831194472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,5490,0.00193236714975845,0.00966183574879227,0.000966183574879227,0.000966183574879227,0.248309178743961,0,0.00966183574879227,0,0.0473429951690821,0,0.000966183574879227,0,0,0.00676328502415459,0,0.23768115942029,0.000966183574879227,0.0289855072463768,0.00289855072463768,0.000966183574879227,0.0106280193236715,0.155555555555556,0,0.0280193236714976,0.0193236714975845,0,0,0,0.00193236714975845,0.000966183574879227,0.00676328502415459,0.000966183574879227,0,0.00483091787439614,0.0106280193236715,0,0.146859903381643,0.00772946859903382,0.000966183574879227,0.00386473429951691,0.000966183574879227,0.00193236714975845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,5529,0.002002002002002,0.009009009009009,0.001001001001001,0.001001001001001,0.265265265265265,0,0.009009009009009,0.004004004004004,0.028028028028028,0.004004004004004,0,0,0,0.005005005005005,0,0.236236236236236,0.005005005005005,0.038038038038038,0.007007007007007,0.003003003003003,0.004004004004004,0.166166166166166,0.001001001001001,0.037037037037037,0.023023023023023,0,0,0,0.012012012012012,0.002002002002002,0.001001001001001,0.003003003003003,0,0.001001001001001,0.012012012012012,0,0.087087087087087,0.028028028028028,0.001001001001001,0.001001001001001,0,0.002002002002002,0,0,0,0,0,0,0,0.001001001001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
