"sample.depths","sample.ages","Artemisia","Betula","Carya","Castanea","Corylus","Ilex","Liquidambar","Nyssa","Ostrya.Carpinus","Pinus.subg..Pinus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus","Ambrosia","Myrica","Amaranthaceae","Poaceae","Acer.rubrum","Fraxinus.undiff.","Taxodium","Tsuga","Vitis","Populus","Fagus","Polygonum.undiff.","Ranunculus","cf..Rhus","Cephalanthus","Ericaceae","Fabaceae.undiff.","Gentianella","Acer.undiff.","Cyperaceae","Hypericum","Cupressaceae.undiff.","Jasione","Boraginaceae.undiff.","Juglans","Plantaginaceae.undiff.","Parthenocissus","Picea","Brassicaceae","Iva","Xanthium","Magnolia","Rosaceae","Thalictrum","Apiaceae","Fraxinus..tricolpate.","Pinus.subg..Strobus","Tilia","Polygonum.persicaria.type","Fagus.Nyssa","Caryophyllaceae","cf..Rhamnus","Celtis","Asteraceae.subf..Cichorioideae","Plantago","Larix","Asteraceae.undiff.","Polygonella","cf..Sanguisorba","Heliotropium","Trifolium","cf..Verbena","Cornus","Acer.saccharum","Abies","Fraxinus..tetracolpate.","Parnassia","Epilobium","Impatiens","cf..Rumex","Polygala"
580,13969,0.00249687890137328,0.0124843945068664,0.0299625468164794,0.00499375780274657,0,0.0399500624219725,0.00499375780274657,0.00249687890137328,0.0624219725343321,0,0.0262172284644195,0.0199750312109863,0.329588014981273,0,0.052434456928839,0.0199750312109863,0.0274656679151061,0.0149812734082397,0,0,0.0948813982521848,0.00249687890137328,0.00998751560549313,0,0,0.0124843945068664,0,0.18227215980025,0,0.00499375780274657,0,0,0,0,0,0.00249687890137328,0.0224719101123595,0,0.0124843945068664,0,0,0,0,0,0,0,0,0,0,0,0,0.00499375780274657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,14086,0.00243013365735115,0.0121506682867558,0.0340218712029162,0.00243013365735115,0.00243013365735115,0.0534629404617254,0.00243013365735115,0.0170109356014581,0.0583232077764277,0.00486026731470231,0.0376670716889429,0.00486026731470231,0.349939246658566,0,0.0680437424058323,0.0170109356014581,0.0218712029161604,0.0194410692588092,0,0.00486026731470231,0.077764277035237,0,0.0121506682867558,0,0.00243013365735115,0.00486026731470231,0.00486026731470231,0.143377885783718,0,0.00243013365735115,0.00243013365735115,0.00243013365735115,0.00243013365735115,0,0,0.00486026731470231,0.00486026731470231,0,0.00729040097205346,0,0,0.00243013365735115,0,0.00243013365735115,0,0,0.00243013365735115,0,0,0,0,0.00486026731470231,0,0,0,0,0,0.00243013365735115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,14203,0.00258397932816537,0.00775193798449612,0.0258397932816537,0,0,0.041343669250646,0,0,0.0697674418604651,0,0.0297157622739018,0.00516795865633075,0.385012919896641,0.00258397932816537,0.062015503875969,0.0284237726098191,0.0335917312661499,0.0155038759689922,0,0,0.0310077519379845,0.00258397932816537,0.00775193798449612,0,0,0.00258397932816537,0,0.198966408268734,0,0.00516795865633075,0,0,0,0,0,0.00516795865633075,0.0180878552971576,0,0.00258397932816537,0,0.00516795865633075,0,0,0.00258397932816537,0.00129198966408269,0,0,0,0,0,0.00258397932816537,0.00516795865633075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,14320,0,0.00834202294056309,0.0229405630865485,0,0,0.0187695516162669,0.00208550573514077,0.00625651720542232,0.0625651720542232,0.00208550573514077,0.0552659019812305,0.00208550573514077,0.387904066736184,0.00208550573514077,0.0771637122002086,0.0104275286757039,0.045881126173097,0,0,0,0.0625651720542232,0,0.0333680917622523,0,0.00208550573514077,0,0,0.133472367049009,0,0.00417101147028154,0.00417101147028154,0,0,0.0104275286757039,0,0.00417101147028154,0.00834202294056309,0,0.00834202294056309,0,0.00625651720542232,0.00208550573514077,0,0,0.00208550573514077,0,0.00208550573514077,0,0,0,0.00208550573514077,0.00417101147028154,0,0,0,0,0,0.00417101147028154,0,0,0,0,0,0,0,0.00208550573514077,0,0,0,0,0,0,0,0,0,0,0,0
596,14435,0.002088772845953,0.00731070496083551,0.018798955613577,0.00939947780678851,0.0031331592689295,0.033420365535248,0.00417754569190601,0.00438642297650131,0.039686684073107,0.0010443864229765,0.0323759791122715,0.0010443864229765,0.323759791122715,0.002088772845953,0.0553524804177546,0.010443864229765,0.0365535248041775,0.0010443864229765,0.002088772845953,0.0031331592689295,0.195300261096606,0,0.0177545691906005,0,0.0010443864229765,0.002088772845953,0.010443864229765,0.106318537859008,0,0,0,0.00417754569190601,0.0010443864229765,0,0,0,0.010443864229765,0,0.027154046997389,0,0,0.0010443864229765,0,0.0010443864229765,0.0010443864229765,0,0,0,0,0,0.002088772845953,0.0135770234986945,0,0,0.0031331592689295,0,0,0.002088772845953,0.002088772845953,0.0010443864229765,0.002088772845953,0,0,0,0,0,0.002088772845953,0,0,0,0,0.00156657963446475,0,0,0,0,0,0
600,14550,0,0.00998751560549313,0.0249687890137328,0,0,0.0374531835205993,0.00249687890137328,0,0.0948813982521848,0.00249687890137328,0.0511860174781523,0.00749063670411985,0.362047440699126,0.00749063670411985,0.0449438202247191,0.00749063670411985,0.0149812734082397,0.0149812734082397,0,0,0.0674157303370786,0.00249687890137328,0.0224719101123595,0,0,0.00499375780274657,0,0.157303370786517,0,0.00499375780274657,0,0,0,0,0,0,0.0124843945068664,0,0.00749063670411985,0,0.00249687890137328,0.00249687890137328,0,0,0.0124843945068664,0,0,0,0.00249687890137328,0,0,0.00749063670411985,0,0,0,0,0,0.00749063670411985,0,0,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0
612,14890,0.00961538461538462,0.0230769230769231,0.0173076923076923,0.00192307692307692,0,0.0423076923076923,0,0.00192307692307692,0.0673076923076923,0,0.0375,0,0.45,0.00192307692307692,0.0423076923076923,0.00769230769230769,0.0192307692307692,0.0211538461538462,0.00192307692307692,0.00192307692307692,0.0730769230769231,0,0.0192307692307692,0,0.00192307692307692,0.00384615384615385,0.00192307692307692,0.125,0,0.00576923076923077,0,0,0,0,0,0,0.00576923076923077,0,0.00576923076923077,0,0,0.00192307692307692,0,0,0,0,0,0,0,0,0,0.00576923076923077,0,0,0,0,0,0.00192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961538461538462,0,0,0,0,0,0
616,15001,0.0102040816326531,0.0142857142857143,0.0102040816326531,0,0,0.0122448979591837,0,0,0.0489795918367347,0.0102040816326531,0.0244897959183673,0,0.33469387755102,0.00408163265306122,0.0857142857142857,0.00204081632653061,0.0285714285714286,0.0224489795918367,0,0.00204081632653061,0.202040816326531,0,0,0,0,0.0122448979591837,0.0102040816326531,0.0959183673469388,0,0,0,0,0,0,0,0.00816326530612245,0.0142857142857143,0,0.00204081632653061,0,0,0,0,0,0.00714285714285714,0.00612244897959184,0,0,0,0,0,0.0102040816326531,0.0102040816326531,0,0,0,0,0.00408163265306122,0,0,0,0,0,0,0.00204081632653061,0,0,0,0,0,0,0.00102040816326531,0.00408163265306122,0,0,0,0,0
620,15112,0.00526315789473684,0.00526315789473684,0.0368421052631579,0,0,0.0342105263157895,0,0.00789473684210526,0.0763157894736842,0,0.0986842105263158,0.0157894736842105,0.384210526315789,0.00263157894736842,0.0605263157894737,0.0105263157894737,0.0210526315789474,0.0105263157894737,0,0,0.0736842105263158,0.00263157894736842,0.00789473684210526,0,0.00263157894736842,0.00526315789473684,0,0.0868421052631579,0,0.00789473684210526,0,0,0,0,0,0.00263157894736842,0.0236842105263158,0,0.00526315789473684,0,0,0,0,0,0.00921052631578947,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,15222,0.0103896103896104,0.0233766233766234,0.0181818181818182,0.012987012987013,0,0.0441558441558442,0,0,0.0649350649350649,0,0.0597402597402597,0.0181818181818182,0.446753246753247,0.00519480519480519,0.0571428571428571,0.0103896103896104,0.0363636363636364,0.0285714285714286,0.0025974025974026,0,0.0987012987012987,0,0.0025974025974026,0,0,0.0025974025974026,0,0,0,0.00779220779220779,0.00519480519480519,0.0025974025974026,0.0025974025974026,0,0,0.00519480519480519,0.00519480519480519,0,0.00779220779220779,0,0.0025974025974026,0.0025974025974026,0,0.00519480519480519,0,0.0025974025974026,0,0,0,0,0,0.0025974025974026,0,0,0,0,0,0.00519480519480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,15332,0,0.00506329113924051,0.020253164556962,0,0,0.0354430379746835,0,0.00253164556962025,0.060759493670886,0,0.0544303797468354,0.00506329113924051,0.341772151898734,0.00506329113924051,0.0531645569620253,0.0227848101265823,0.0227848101265823,0.0151898734177215,0,0.00253164556962025,0.0860759493670886,0,0.00759493670886076,0,0.00253164556962025,0.00506329113924051,0,0.177215189873418,0,0.00506329113924051,0,0.00253164556962025,0,0.00506329113924051,0,0.00253164556962025,0.0405063291139241,0,0.00759493670886076,0,0,0,0.00253164556962025,0,0.00379746835443038,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,15441,0.0150564617314931,0.00501882057716437,0.027603513174404,0.00250941028858218,0,0.0150564617314931,0,0.0100376411543287,0.0752823086574655,0.00501882057716437,0.0639899623588457,0,0.444165621079046,0.00250941028858218,0.0803011292346299,0.0150564617314931,0.0150564617314931,0.0376411543287327,0,0,0.0577164366373902,0,0.0351317440401506,0,0,0.00250941028858218,0,0.0401505646173149,0,0.00250941028858218,0,0,0.00501882057716437,0,0,0,0.0100376411543287,0,0.0175658720200753,0,0,0,0,0,0,0.00250941028858218,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0.00752823086574655,0,0,0,0,0,0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0,0,0
636,15548,0.00185356811862836,0.0148285449490269,0.0389249304911956,0,0,0.00370713623725672,0.00185356811862836,0.00556070435588508,0.0797034291010195,0,0.0908248378127896,0.0111214087117702,0.391102873030584,0.00370713623725672,0.0759962928637627,0.0092678405931418,0.0407784986098239,0.020389249304912,0,0.00185356811862836,0.0741427247451344,0,0.0166821130676552,0,0,0.00370713623725672,0.00185356811862836,0.0389249304911956,0,0.0148285449490269,0,0,0.00370713623725672,0.00185356811862836,0,0.00556070435588508,0.0148285449490269,0,0.00741427247451344,0,0.00370713623725672,0,0,0,0.0046339202965709,0,0,0,0,0,0.00370713623725672,0.00556070435588508,0,0,0,0,0,0.00370713623725672,0.00185356811862836,0,0.00185356811862836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,15656,0.0122824974411464,0.022517911975435,0.0327533265097236,0,0,0.00818833162743091,0,0.00204708290685773,0.0736949846468782,0,0.0910951893551689,0.0122824974411464,0.354145342886387,0.00204708290685773,0.0941658137154555,0.0184237461617195,0.0368474923234391,0.0429887410440123,0,0,0.0696008188331627,0,0.0266120777891505,0,0.00204708290685773,0,0,0.0163766632548618,0,0.0122824974411464,0,0,0.00204708290685773,0.00409416581371546,0,0.00409416581371546,0.0245649948822927,0,0.0143295803480041,0,0,0,0,0,0.00614124872057318,0,0,0,0,0,0.00204708290685773,0.00204708290685773,0,0,0,0.00204708290685773,0,0.00614124872057318,0,0,0,0.00204708290685773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,15682,0.0126404494382022,0.0196629213483146,0.0168539325842697,0.00561797752808989,0.00140449438202247,0.0140449438202247,0.00561797752808989,0.00561797752808989,0.071629213483146,0.00280898876404494,0.0751404494382023,0,0.414325842696629,0.00280898876404494,0.095505617977528,0.0140449438202247,0.0351123595505618,0.0379213483146067,0.00140449438202247,0.00280898876404494,0.0702247191011236,0,0.023876404494382,0,0.00280898876404494,0.00140449438202247,0.00140449438202247,0.0126404494382022,0,0,0,0.00140449438202247,0.00561797752808989,0,0,0.00280898876404494,0.00421348314606742,0,0.00842696629213483,0,0,0.00140449438202247,0,0,0.000702247191011236,0.00280898876404494,0,0,0,0.00421348314606742,0.00421348314606742,0.00702247191011236,0,0,0,0,0,0.00702247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0.00140449438202247,0,0,0.00140449438202247,0,0,0,0
642,15709,0.00232288037166086,0.0232288037166086,0.0394889663182346,0,0,0,0,0.00464576074332172,0.065040650406504,0,0.0696864111498258,0.0116144018583043,0.397212543554007,0.00464576074332172,0.127758420441347,0.0209059233449477,0.0278745644599303,0.0232288037166086,0,0.00232288037166086,0.0952380952380952,0.00232288037166086,0.00696864111498258,0,0.00232288037166086,0,0,0.00929152148664344,0,0.00232288037166086,0,0.00232288037166086,0.00232288037166086,0.00232288037166086,0,0.00464576074332172,0.0278745644599303,0,0.0116144018583043,0,0,0,0,0.00232288037166086,0.00348432055749129,0,0,0,0,0,0,0.00232288037166086,0,0,0,0,0,0.00232288037166086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,15762,0.00392927308447937,0.0275049115913556,0.0333988212180747,0,0.00196463654223969,0.00982318271119843,0.00196463654223969,0.00392927308447937,0.0530451866404715,0.00196463654223969,0.0952848722986248,0.00589390962671906,0.363457760314342,0.00196463654223969,0.0844793713163065,0.0157170923379175,0.031434184675835,0.0255402750491159,0,0.00392927308447937,0.0982318271119843,0,0.0117878192534381,0,0.00589390962671906,0,0,0.0255402750491159,0,0.0117878192534381,0,0,0.00196463654223969,0.00392927308447937,0,0.00196463654223969,0.0294695481335953,0,0.0176817288801572,0,0.00196463654223969,0.00196463654223969,0,0,0.0068762278978389,0,0,0,0,0.00196463654223969,0.00196463654223969,0.00196463654223969,0,0,0,0,0,0.00785854616895874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196463654223969,0,0,0,0
648,15867,0.014218009478673,0.0118483412322275,0.04739336492891,0,0,0.0165876777251185,0,0,0.0355450236966825,0.00710900473933649,0.0651658767772512,0.009478672985782,0.454976303317536,0,0.113744075829384,0.0260663507109005,0.0450236966824645,0.0213270142180095,0.0023696682464455,0,0.0663507109004739,0,0.0118483412322275,0,0.0023696682464455,0,0,0.014218009478673,0.0023696682464455,0.004739336492891,0,0,0.004739336492891,0,0,0,0.0023696682464455,0,0,0,0,0,0,0,0.00118483412322275,0,0,0,0,0,0.0023696682464455,0.0118483412322275,0,0,0,0,0,0.0023696682464455,0,0,0,0,0,0,0.0023696682464455,0,0,0,0,0,0,0,0,0,0,0,0,0
652,15972,0.0218978102189781,0.0182481751824818,0.0237226277372263,0,0,0,0.00182481751824818,0.00182481751824818,0.0164233576642336,0,0.155109489051095,0.00182481751824818,0.312043795620438,0.00364963503649635,0.12043795620438,0.0127737226277372,0.0364963503649635,0.0182481751824818,0,0,0.162408759124088,0,0.0072992700729927,0,0,0,0,0.00364963503649635,0,0.00547445255474453,0,0,0.00364963503649635,0,0,0,0.0474452554744526,0,0,0,0,0.0072992700729927,0,0,0.00547445255474453,0,0,0,0,0,0,0,0,0,0,0,0,0.00912408759124088,0,0,0,0,0,0,0,0.00364963503649635,0,0,0,0,0,0,0,0,0,0,0,0
654,16024,0.0103626943005181,0.0181347150259067,0.0310880829015544,0.00259067357512953,0,0.00259067357512953,0,0.00259067357512953,0.0233160621761658,0,0.120466321243523,0.0103626943005181,0.339378238341969,0,0.124352331606218,0.0129533678756477,0.0362694300518135,0.038860103626943,0,0.00518134715025907,0.126943005181347,0,0,0,0,0,0.00259067357512953,0.0103626943005181,0,0.0129533678756477,0,0.00259067357512953,0.00259067357512953,0,0,0.00259067357512953,0.0284974093264249,0,0.00518134715025907,0,0,0,0,0,0.00129533678756477,0,0,0,0,0,0.00259067357512953,0.00259067357512953,0,0,0,0,0,0.0207253886010363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,16050,0.0195838433292534,0.00734394124847001,0.0538555691554468,0.00244798041615667,0.00734394124847001,0.00244798041615667,0,0.00244798041615667,0.0244798041615667,0.00244798041615667,0.122399020807834,0.00244798041615667,0.303549571603427,0.00489596083231334,0.137086903304774,0.00489596083231334,0.0636474908200734,0.0244798041615667,0.00244798041615667,0,0.0954712362301102,0,0.0195838433292534,0,0,0,0.00244798041615667,0.0122399020807834,0,0.0122399020807834,0,0,0,0,0,0.00489596083231334,0.02203182374541,0,0,0,0,0.00489596083231334,0.00244798041615667,0,0.011015911872705,0,0,0,0,0,0.00979192166462668,0.00244798041615667,0,0,0,0,0,0.00489596083231334,0,0,0,0,0,0,0,0.00244798041615667,0,0,0,0,0,0.00489596083231334,0,0,0,0,0,0
656,16076,0.0278551532033426,0.0139275766016713,0.0167130919220056,0,0,0,0,0,0.0139275766016713,0,0.126740947075209,0.011142061281337,0.306406685236769,0.00557103064066852,0.15041782729805,0.0306406685236769,0.0389972144846797,0.0334261838440111,0,0.00278551532033426,0.11142061281337,0,0.00278551532033426,0,0,0,0,0.00557103064066852,0,0.011142061281337,0,0,0,0,0,0.011142061281337,0.052924791086351,0,0.00278551532033426,0,0,0,0,0,0.0125348189415042,0,0,0,0,0,0.00278551532033426,0,0,0,0,0,0,0.00835654596100279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,16180,0.0211764705882353,0.0235294117647059,0.0517647058823529,0,0,0,0.00470588235294118,0,0.0141176470588235,0,0.12,0.00470588235294118,0.329411764705882,0,0.148235294117647,0.00941176470588235,0.0541176470588235,0.0258823529411765,0,0.00235294117647059,0.101176470588235,0,0.00235294117647059,0,0.00235294117647059,0,0,0.00705882352941176,0,0.00705882352941176,0,0,0.00470588235294118,0.00235294117647059,0,0,0.0376470588235294,0,0,0,0,0,0.00235294117647059,0,0.00941176470588235,0,0,0,0,0,0.00705882352941176,0.00235294117647059,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0
664,16282,0.0341880341880342,0.0192307692307692,0.0277777777777778,0,0,0,0,0.00427350427350427,0.0277777777777778,0.00854700854700855,0.11965811965812,0.00854700854700855,0.348290598290598,0.00213675213675214,0.138888888888889,0.0192307692307692,0.0363247863247863,0.0448717948717949,0.00213675213675214,0,0.0897435897435897,0,0.0170940170940171,0,0,0,0,0.00854700854700855,0,0.014957264957265,0,0,0.00213675213675214,0,0,0,0.0106837606837607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427350427350427,0.00427350427350427,0,0,0,0,0,0.00427350427350427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213675213675214,0,0,0,0,0,0
668,16384,0.0415647921760391,0.0244498777506112,0.0293398533007335,0,0,0.00244498777506112,0.00244498777506112,0.00244498777506112,0.0293398533007335,0,0.167481662591687,0.0122249388753056,0.300733496332518,0,0.124694376528117,0.0146699266503667,0.0366748166259169,0.0146699266503667,0,0,0.102689486552567,0,0.00244498777506112,0,0,0,0,0.0122249388753056,0,0.0171149144254279,0,0,0.00244498777506112,0,0,0.00488997555012225,0.0268948655256724,0,0,0,0,0,0,0,0.0110024449877751,0,0,0,0,0,0.00244498777506112,0.00488997555012225,0,0,0,0,0,0.00488997555012225,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0
672,16485,0.0137741046831956,0.0330578512396694,0.0661157024793388,0,0,0.00275482093663912,0,0,0.0192837465564738,0.00550964187327824,0.137741046831956,0.0110192837465565,0.275482093663912,0,0.129476584022039,0.0110192837465565,0.0385674931129477,0.0303030303030303,0,0.00275482093663912,0.0964187327823691,0,0.00275482093663912,0,0,0.00275482093663912,0,0.0110192837465565,0,0.0110192837465565,0,0,0.00826446280991736,0.00275482093663912,0,0.00275482093663912,0.0330578512396694,0,0,0,0,0.00275482093663912,0,0,0.0165289256198347,0,0,0,0,0.00275482093663912,0.00275482093663912,0,0,0,0,0,0,0.0165289256198347,0,0,0.0110192837465565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,16585,0.03240058910162,0.01620029455081,0.0353460972017673,0,0,0,0,0.00147275405007364,0.0441826215022091,0.01620029455081,0.182621502209131,0.00294550810014728,0.272459499263623,0,0.134020618556701,0.00441826215022091,0.0427098674521355,0.0279823269513991,0,0.00294550810014728,0.0898379970544919,0,0.01620029455081,0,0.00147275405007364,0,0,0.00147275405007364,0,0,0,0,0.00147275405007364,0,0,0.00589101620029455,0.0191458026509573,0,0.00147275405007364,0,0,0.00147275405007364,0,0,0.00441826215022091,0.00147275405007364,0,0,0,0,0.00294550810014728,0.00441826215022091,0,0,0,0,0,0.0220913107511046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0,0,0
680,16685,0.0125944584382872,0.0277078085642317,0.0201511335012594,0,0,0.00251889168765743,0,0,0.0100755667506297,0,0.198992443324937,0.00503778337531486,0.282115869017632,0,0.143576826196474,0.0151133501259446,0.0201511335012594,0.035264483627204,0,0,0.156171284634761,0,0.00503778337531486,0,0,0,0.00251889168765743,0.00503778337531486,0,0.00251889168765743,0,0,0,0,0,0,0.0226700251889169,0,0.00251889168765743,0,0,0,0.00251889168765743,0,0.00503778337531486,0,0,0,0,0,0.00251889168765743,0.00251889168765743,0,0,0,0,0,0.0151133501259446,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0
684,16783,0.0367936925098555,0.0105124835742444,0.0289093298291721,0,0.0026281208935611,0.00525624178712221,0,0,0.0289093298291721,0.00525624178712221,0.16557161629435,0,0.302233902759527,0.0026281208935611,0.147174770039422,0.0236530880420499,0.0420499342969777,0.0105124835742444,0,0,0.099868593955322,0,0.00525624178712221,0,0,0.0026281208935611,0.00788436268068331,0,0,0.0289093298291721,0,0,0,0,0,0.0026281208935611,0.0131406044678055,0,0.0026281208935611,0,0,0,0,0,0.011826544021025,0,0,0,0,0,0,0,0,0,0,0,0,0.00788436268068331,0,0,0,0,0,0,0,0.0026281208935611,0,0,0,0,0,0,0,0,0,0.0026281208935611,0,0
688,16881,0.0141843971631206,0.016548463356974,0.0212765957446809,0,0,0,0,0,0.0141843971631206,0.00709219858156028,0.170212765957447,0.0118203309692671,0.302600472813239,0.00472813238770686,0.144208037825059,0.0141843971631206,0.033096926713948,0.033096926713948,0.00236406619385343,0,0.0921985815602837,0,0.00472813238770686,0,0.00472813238770686,0,0,0.00472813238770686,0,0.0141843971631206,0,0,0,0,0,0,0.0567375886524823,0,0.00472813238770686,0,0,0,0,0,0.00591016548463357,0,0,0,0,0.00472813238770686,0,0.00236406619385343,0,0,0,0,0,0.00472813238770686,0,0,0.00236406619385343,0.00236406619385343,0,0,0.00236406619385343,0.00236406619385343,0,0,0,0,0,0.00118203309692671,0,0,0,0,0,0
692,16979,0.00836820083682008,0.0278940027894003,0.0306834030683403,0,0,0.00278940027894003,0,0,0.0167364016736402,0,0.200836820083682,0.00557880055788006,0.304044630404463,0,0.147838214783821,0.0167364016736402,0.0306834030683403,0.0334728033472803,0,0,0.108786610878661,0,0,0,0,0,0,0,0,0.00836820083682008,0,0,0.00557880055788006,0,0,0,0.0195258019525802,0,0.00557880055788006,0,0,0,0,0,0.0125523012552301,0,0,0,0,0,0.00278940027894003,0.00278940027894003,0,0,0,0,0,0.00278940027894003,0,0,0,0,0,0,0.00278940027894003,0.00278940027894003,0,0,0,0,0,0,0,0,0,0,0,0
696,17075,0.0177383592017738,0.00443458980044346,0.0133037694013304,0.00147819660014782,0.00147819660014782,0.00295639320029564,0,0,0.0192165558019217,0.0583887657058389,0.186252771618625,0,0.20990391722099,0.00295639320029564,0.168514412416851,0.00147819660014782,0.0310421286031042,0.0399113082039911,0.00295639320029564,0.00295639320029564,0.169992609016999,0,0.0103473762010347,0,0.00147819660014782,0,0.00147819660014782,0,0,0,0,0,0.00443458980044346,0,0,0,0.0192165558019217,0,0.00591278640059128,0,0,0.00147819660014782,0.00295639320029564,0,0.00295639320029564,0.00147819660014782,0,0,0,0,0,0.00147819660014782,0,0,0,0,0,0.00591278640059128,0,0,0.00295639320029564,0.00295639320029564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,17171,0.0193470374848851,0.0120918984280532,0.0290205562273277,0,0,0,0,0,0.00725513905683192,0,0.285368802902056,0,0.169286577992745,0.00241837968561064,0.164449818621524,0.0193470374848851,0.0435308343409915,0.0241837968561064,0,0,0.106408706166868,0,0,0,0.00241837968561064,0,0.00241837968561064,0,0,0,0,0,0,0,0,0,0.0749697702539299,0,0,0,0,0,0,0,0.0157194679564692,0,0,0,0,0,0,0.00241837968561064,0,0,0,0,0,0.0193470374848851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,17407,0.0315533980582524,0.00485436893203883,0.0121359223300971,0,0,0,0,0,0.00970873786407767,0.0121359223300971,0.321601941747573,0.00728155339805825,0.114077669902913,0,0.196601941747573,0.00485436893203883,0.0121359223300971,0.0461165048543689,0,0,0.160194174757282,0,0.0121359223300971,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0.00242718446601942,0.0266990291262136,0,0,0,0,0,0,0,0.00121359223300971,0.00242718446601942,0,0,0,0,0.00242718446601942,0.00485436893203883,0,0,0,0,0,0.00485436893203883,0,0,0.00242718446601942,0,0,0,0.00242718446601942,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0
714,17500,0.0204708290685773,0.00409416581371546,0,0.00409416581371546,0.00204708290685773,0.00204708290685773,0.00409416581371546,0.00204708290685773,0.0102354145342886,0.0440122824974411,0.194472876151484,0,0.15353121801433,0.00818833162743091,0.1985670419652,0.00204708290685773,0.0307062436028659,0.0245649948822927,0,0.00204708290685773,0.229273285568066,0,0.00204708290685773,0,0.00204708290685773,0,0,0,0,0,0,0,0.00204708290685773,0,0,0.00409416581371546,0.0122824974411464,0,0,0,0,0,0,0,0.00818833162743091,0.00204708290685773,0,0,0,0.00409416581371546,0,0.00204708290685773,0.00818833162743091,0,0,0,0,0.00614124872057318,0,0,0,0,0,0,0.00204708290685773,0,0,0,0,0,0,0.00614124872057318,0,0,0,0,0.00204708290685773,0
718,17592,0.00854700854700855,0.0113960113960114,0.0056980056980057,0,0,0.00284900284900285,0,0,0.0056980056980057,0,0.404558404558405,0,0.056980056980057,0,0.236467236467236,0.00284900284900285,0.0142450142450142,0.0455840455840456,0,0,0.122507122507123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541310541310541,0,0.0056980056980057,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0
722,17683,0.0122605363984674,0.0168582375478927,0.00613026819923372,0,0,0.00153256704980843,0,0.00153256704980843,0.0153256704980843,0.0268199233716475,0.373180076628353,0,0.114942528735632,0.00306513409961686,0.119540229885057,0.00306513409961686,0.0137931034482759,0.042911877394636,0,0.00306513409961686,0.170114942528736,0,0,0,0,0.00153256704980843,0.00153256704980843,0,0,0.00153256704980843,0,0,0.00459770114942529,0,0,0,0.032183908045977,0,0,0,0,0.00153256704980843,0,0,0.00996168582375479,0,0,0,0,0.00153256704980843,0.00153256704980843,0.00306513409961686,0,0,0,0,0,0.00613026819923372,0,0,0.00306513409961686,0,0,0,0,0.00613026819923372,0,0,0,0,0.00153256704980843,0,0,0,0,0,0,0
