"sample.depths","sample.ages","Acer.saccharum.type","Acer.negundo","Acer.saccharinum.type","Alnus.incana.type","Alnus.viridis.type","Alnus.undiff.","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Euphorbia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Fraxinus.undiff.","Poaceae.undiff.","Iva.xanthifolia.type","Larix","Melilotus.type","Morus","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Rumex","Salix","Salsola","Tilia","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Urtica.type","Vitis","Rosaceae.undiff.","Avena.type","Brassica","Cannabis.sativa.type","Plantago","Trifolium.repens.type","Triticum.type","Abies","Acer.rubrum","Impatiens","Juglans.cinerea","Zea.mays","Lythrum","Medicago","Trifolium.pratense","Iva.annua.type","Brassicaceae.undiff.","Asteraceae.subf..Cichorioideae","Sambucus","Thalictrum","Xanthium","Campanula.rotundifolia.type","Celtis","Ephedra.viridis.type","Humulus.type","Juglans.nigra","Liquidambar","Polygonum.lapathifolium.type","Tsuga","Apiaceae","Secale.type","Amorpha.type","Zanthoxylum.type","Castanea","Rhus","Fagus","Sarcobatus.vermiculatus","Ceanothus","Hydrophyllum","Lysimachia.thyrsiflora","Galium","Maclura.pomifera.type","Dalea.candida.type","Pedicularis","Ranunculaceae.undiff.","Tidestromia.type","Viburnum.rafinesquianum.type","Solanum.rostratum","Laportea.type","Ephedra.trifurca.type","Phlox","Comandra","Caryophyllaceae","Lilium.philadelphicum.type","Lycopus.type","Hypoxis","Dalea.purpurea.type","Anemone.quinquefolia.type","Campanula.aparinoides.type","Fabaceae.undiff.","Sisyrinchium","Stachys.type","Myricaceae","Parietaria","Zigadenus","Lysimachia.quadriflora.type","Pilea.type","Cornus.sericea.type","Polygonum.amphibium","Viburnum.opulus.type","Eriogonum","Shepherdia.argentea","Allium","Anemone.canadensis.type","Amelanchier.type","Nyssa","Ranunculaceae..tricolpate..undiff.","Populus.undiff.","Shepherdia.canadensis","Ribes","Ericaceae","Epilobium"
830,769,0.00690387679235263,0.00106213489113117,0,0.01805629314923,0.00106213489113117,0,0.0276155071694105,0.0424853956452469,0.0297397769516729,0.00106213489113117,0.00531067445565587,0.00424853956452469,0.00955921402018056,0.0541688794476899,0,0.00212426978226235,0.00106213489113117,0.00212426978226235,0.260223048327138,0.00106213489113117,0.00265533722782793,0,0.00106213489113117,0.0212426978226235,0.00159320233669676,0.00743494423791822,0.0196494954859267,0.0249601699415826,0.00212426978226235,0,0.0116834838024429,0.390865639936272,0,0.00637280934678704,0,0.00318640467339352,0.00849707912904939,0.0138077535847053,0,0,0,0,0,0,0,0,0,0,0,0,0.00212426978226235,0,0,0,0,0.00318640467339352,0,0,0,0.00106213489113117,0,0,0.00106213489113117,0,0,0.00106213489113117,0,0,0.00212426978226235,0,0,0.00106213489113117,0,0,0,0,0.00106213489113117,0.00212426978226235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106213489113117,0.00106213489113117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,938,0.00387847446670976,0.00129282482223659,0,0.0232708468002586,0.00387847446670976,0,0.0129282482223659,0.0284421460892049,0.0349062702003878,0,0.00646412411118293,0.00387847446670976,0.00904977375565611,0.0620555914673562,0,0.00258564964447317,0.00258564964447317,0.00258564964447317,0.255979314802844,0,0,0,0.00258564964447317,0.0387847446670976,0.00323206205559147,0.0103425985778927,0.0187459599224305,0.0239172592113769,0.00517129928894635,0,0.00904977375565611,0.350355526826115,0,0.0206851971557854,0,0.0103425985778927,0.015513897866839,0.0116354234001293,0.00517129928894635,0,0.00258564964447317,0,0,0,0,0,0,0,0.00129282482223659,0,0.00129282482223659,0,0,0,0,0.00129282482223659,0,0,0,0.00517129928894635,0,0,0,0,0,0,0,0,0.00258564964447317,0,0,0.00258564964447317,0,0,0,0.00129282482223659,0.00129282482223659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129282482223659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1123,0.00374531835205993,0.00321027287319422,0,0.0128410914927769,0,0,0.0171214553237025,0.0192616372391653,0.023542001070091,0.00107009095773141,0.00856072766185126,0.00749063670411985,0.0139111824505083,0.0642054574638844,0,0.00321027287319422,0.00428036383092563,0.00214018191546281,0.317817014446228,0,0,0,0.00107009095773141,0.0449438202247191,0.00374531835205993,0.00963081861958266,0.0165864098448368,0.0374531835205993,0.00107009095773141,0,0.0107009095773141,0.301765650080257,0,0.00535045478865704,0,0.00963081861958266,0.0181915462814339,0.0203317281968967,0.00107009095773141,0,0,0,0,0,0,0,0,0,0,0,0.00107009095773141,0,0,0,0,0.00107009095773141,0.00107009095773141,0,0,0.00107009095773141,0,0,0.00107009095773141,0,0,0.00107009095773141,0,0,0.00321027287319422,0,0,0,0,0,0,0,0,0.00214018191546281,0,0,0.00107009095773141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107009095773141,0,0.00107009095773141,0.00107009095773141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1321,0.00276497695852535,0.000921658986175115,0,0.0110599078341014,0.00184331797235023,0,0.0202764976958525,0.0147465437788018,0.0193548387096774,0.00552995391705069,0.00829493087557604,0.00737327188940092,0.0064516129032258,0.032258064516129,0,0.0064516129032258,0.00276497695852535,0.00368663594470046,0.386175115207373,0,0.000921658986175115,0,0.00184331797235023,0.0211981566820276,0.00230414746543779,0.00967741935483871,0.0133640552995392,0.0147465437788018,0.00368663594470046,0,0.00460829493087558,0.334562211981567,0,0.00737327188940092,0,0.0129032258064516,0.0110599078341014,0.0129032258064516,0.000921658986175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000921658986175115,0.00184331797235023,0.000921658986175115,0,0.00276497695852535,0,0,0.000921658986175115,0,0.000921658986175115,0.00184331797235023,0,0,0.000460829493087558,0,0,0.00276497695852535,0,0,0,0.000921658986175115,0.000921658986175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000921658986175115,0,0,0,0.000921658986175115,0,0,0,0.000921658986175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1532,0.00311203319502075,0,0.00103734439834025,0.0186721991701245,0.00311203319502075,0.00103734439834025,0.020746887966805,0.0228215767634855,0.0269709543568465,0.0020746887966805,0.004149377593361,0.00103734439834025,0.0114107883817427,0.04149377593361,0,0.00622406639004149,0.0020746887966805,0,0.352697095435685,0.00103734439834025,0.0020746887966805,0,0.004149377593361,0.020746887966805,0.00311203319502075,0.00726141078838174,0.0186721991701245,0.0103734439834025,0.00726141078838174,0.00103734439834025,0.00311203319502075,0.352697095435685,0,0.0020746887966805,0,0.00518672199170124,0.00622406639004149,0.0186721991701245,0.00103734439834025,0,0.00103734439834025,0,0,0,0,0,0,0.00103734439834025,0,0,0,0,0,0,0,0.00103734439834025,0,0,0,0.0020746887966805,0,0,0,0,0.00103734439834025,0.00103734439834025,0,0,0.00103734439834025,0,0,0.00311203319502075,0,0,0,0,0,0.0020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103734439834025,0.00103734439834025,0.00103734439834025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1754,0.00407450523864959,0,0,0.010477299185099,0.00116414435389988,0,0.0325960419091967,0.0384167636786962,0.0267753201396973,0.00232828870779977,0.0128055878928987,0.00465657741559953,0.0116414435389988,0.0337601862630966,0,0.0116414435389988,0.00465657741559953,0.00116414435389988,0.264260768335274,0.00232828870779977,0.00174621653084983,0,0,0.0430733410942957,0.00116414435389988,0.00465657741559953,0.020372526193248,0.0261932479627474,0.00465657741559953,0,0.00349243306169965,0.364377182770664,0,0.00582072176949942,0,0.0186263096623981,0.0116414435389988,0.019790454016298,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0.00116414435389988,0,0,0,0,0,0,0.00116414435389988,0,0,0.00116414435389988,0,0,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116414435389988,0.00116414435389988,0,0,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116414435389988,0,0,0,0,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1986,0.00827015851137147,0,0.00137835975189524,0.00827015851137147,0,0,0.0192970365265334,0.0220537560303239,0.0137835975189524,0.00137835975189524,0.00689179875947622,0.00137835975189524,0.0137835975189524,0.0454858718125431,0,0.00413507925568573,0.00275671950379049,0.00275671950379049,0.370778773259821,0.00137835975189524,0.00137835975189524,0,0,0.0344589937973811,0.000689179875947622,0.0172294968986906,0.0234321157822192,0.0144727773949001,0.00275671950379049,0,0.00275671950379049,0.323914541695382,0,0.00137835975189524,0,0.00137835975189524,0.00275671950379049,0.0344589937973811,0.00551343900758098,0,0,0,0,0,0,0,0,0,0,0,0.00137835975189524,0,0,0,0,0,0,0.00137835975189524,0,0.00137835975189524,0,0,0,0,0,0,0,0.00137835975189524,0,0.00137835975189524,0,0,0,0,0,0,0,0.00137835975189524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137835975189524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,2226,0.0063321967851924,0.000974184120798831,0,0.00876765708718948,0.00194836824159766,0,0.0311738918655626,0.0224062347783731,0.0243546030199708,0.000974184120798831,0.011690209449586,0.00487092060399415,0.0155869459327813,0.0389673648319532,0,0.00487092060399415,0.00292255236239649,0.00389673648319532,0.244520214320507,0,0.00292255236239649,0,0.000974184120798831,0.0311738918655626,0,0.00292255236239649,0.0267900633219679,0.0131514856307842,0.00292255236239649,0.000974184120798831,0.0136385776911836,0.410131514856308,0,0.0155869459327813,0,0.00584510472479299,0.0107160253287871,0.0224062347783731,0,0.00194836824159766,0,0,0,0,0,0,0,0,0,0,0.000974184120798831,0,0,0,0,0.00292255236239649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194836824159766,0,0,0,0,0,0.00194836824159766,0,0,0.000974184120798831,0,0,0,0,0,0,0,0.000974184120798831,0.000974184120798831,0,0,0,0,0,0,0,0.000974184120798831,0,0,0,0.000974184120798831,0.000974184120798831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,2471,0.0099255583126551,0.00248138957816377,0,0.0198511166253102,0.00248138957816377,0.00124069478908189,0.043424317617866,0.0397022332506203,0.0235732009925558,0.00124069478908189,0.0124069478908189,0.00248138957816377,0.0272952853598015,0.0508684863523573,0,0.00620347394540943,0.00248138957816377,0.00248138957816377,0.193548387096774,0.00248138957816377,0,0,0.00124069478908189,0.0297766749379653,0,0.00682382133995037,0.0173697270471464,0.0316377171215881,0.0086848635235732,0,0.011166253101737,0.370967741935484,0,0.00496277915632754,0,0.0136476426799007,0.0198511166253102,0.0161290322580645,0.00248138957816377,0,0.00372208436724566,0,0,0,0,0,0,0,0,0,0.00372208436724566,0,0,0,0,0,0,0,0,0.00124069478908189,0.00124069478908189,0,0.00124069478908189,0,0,0.00124069478908189,0,0,0,0,0,0.00372208436724566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124069478908189,0,0,0,0,0,0,0.00124069478908189,0,0,0,0,0,0,0.00124069478908189,0.00124069478908189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,2717,0.00847457627118644,0.00121065375302663,0.00121065375302663,0.00484261501210654,0.00121065375302663,0,0.0472154963680387,0.026634382566586,0.0242130750605327,0.00484261501210654,0.00484261501210654,0.00484261501210654,0.0145278450363196,0.0460048426150121,0,0.0036319612590799,0.00605326876513317,0,0.256658595641647,0,0.000605326876513317,0,0,0.0447941888619855,0.00181598062953995,0.00847457627118644,0.0199757869249395,0.0175544794188862,0.00484261501210654,0.00242130750605327,0.0181598062953995,0.360774818401937,0,0.013317191283293,0,0.00847457627118644,0.00605326876513317,0.0193704600484262,0.00121065375302663,0,0.00121065375302663,0,0,0,0,0,0,0.00121065375302663,0,0.00121065375302663,0.00121065375302663,0,0,0,0,0,0.00121065375302663,0,0,0.00121065375302663,0,0,0.00242130750605327,0,0,0,0,0,0,0,0,0.00121065375302663,0,0.00121065375302663,0,0,0.00121065375302663,0,0,0,0,0.00121065375302663,0,0,0,0,0,0,0,0.00121065375302663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2953,0.00523286237571952,0.0010465724751439,0.00313971742543171,0.0167451596023025,0.0010465724751439,0,0.0429094714809001,0.0355834641548927,0.0188383045525903,0.00209314495028781,0.0136054421768707,0.00313971742543171,0.0209314495028781,0.0481423338566196,0,0.00523286237571952,0.00313971742543171,0,0.213500784929356,0,0,0,0.00418628990057562,0.0418628990057561,0.0010465724751439,0.0115122972265829,0.0209314495028781,0.0350601779173208,0.0010465724751439,0,0.00837257980115123,0.352694924123496,0,0.0136054421768707,0,0.0188383045525903,0.0188383045525903,0.0261643118785976,0,0,0,0,0,0,0,0,0,0,0.0010465724751439,0.0010465724751439,0.0010465724751439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209314495028781,0,0,0,0,0.0010465724751439,0.00209314495028781,0,0,0,0,0,0,0,0,0,0,0,0.0010465724751439,0,0,0,0,0,0,0,0,0,0,0,0,0.0010465724751439,0,0,0.0010465724751439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,3172,0.0070754716981132,0.00471698113207547,0.00117924528301887,0.0117924528301887,0.00589622641509434,0,0.0518867924528302,0.0294811320754717,0.00825471698113208,0.00589622641509434,0.0377358490566038,0.00589622641509434,0.0235849056603774,0.0400943396226415,0,0.0106132075471698,0.00117924528301887,0.00117924528301887,0.20872641509434,0,0.00117924528301887,0,0.00235849056603774,0.0483490566037736,0.0112028301886792,0.0117924528301887,0.013561320754717,0.0241745283018868,0.00825471698113208,0,0.00825471698113208,0.332547169811321,0.00235849056603774,0.0070754716981132,0,0.0200471698113208,0.0165094339622642,0.0188679245283019,0.00471698113207547,0.00117924528301887,0.00117924528301887,0,0,0,0,0,0,0.000589622641509434,0,0.00117924528301887,0.00117924528301887,0,0,0,0,0.00117924528301887,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0,0,0.00117924528301887,0,0.00117924528301887,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,3364,0,0,0.00224971878515186,0.0112485939257593,0,0,0.0584926884139483,0.0393700787401575,0.015748031496063,0.00224971878515186,0.0146231721034871,0.00449943757030371,0.0146231721034871,0.061867266591676,0.00112485939257593,0.00449943757030371,0.00337457817772778,0,0.265466816647919,0,0,0,0.00337457817772778,0.0269966254218223,0.00224971878515186,0.00899887514060742,0.0179977502812148,0.0247469066366704,0.00449943757030371,0,0.0112485939257593,0.326209223847019,0,0.0123734533183352,0,0.0134983127109111,0.0179977502812148,0.0123734533183352,0.00112485939257593,0.00112485939257593,0.00337457817772778,0,0,0,0,0,0,0,0,0,0.00112485939257593,0,0,0,0,0.00224971878515186,0,0,0,0.00224971878515186,0,0,0,0.00112485939257593,0,0,0,0,0.00112485939257593,0,0,0.00112485939257593,0,0,0,0,0,0,0,0,0.00224971878515186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112485939257593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,3473,0.00135043889264011,0,0,0.012153950033761,0.00135043889264011,0,0.0418636056718433,0.037812288993923,0.00945307224848076,0.00540175557056043,0.00945307224848076,0.00270087778528022,0.0175557056043214,0.0472653612424038,0.00135043889264011,0.00405131667792032,0.00405131667792032,0,0.175557056043214,0.00135043889264011,0,0,0.00135043889264011,0.0351114112086428,0.00135043889264011,0.00540175557056043,0.00675219446320054,0.0236326806212019,0.00270087778528022,0,0.00270087778528022,0.460499662390277,0,0.00675219446320054,0,0.0229574611748818,0.0162052667116813,0.0135043889264011,0.00405131667792032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135043889264011,0,0,0,0,0,0,0,0.00135043889264011,0,0.00270087778528022,0,0.00270087778528022,0,0.00540175557056043,0,0,0,0,0,0.00135043889264011,0,0,0,0,0,0,0.00270087778528022,0,0,0,0,0,0,0,0,0,0,0,0.00135043889264011,0,0,0,0,0,0,0.00135043889264011,0,0,0.00405131667792032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,3527,0.00274348422496571,0.00274348422496571,0.00274348422496571,0.00685871056241427,0.00137174211248285,0,0.0740740740740741,0.0493827160493827,0.0205761316872428,0,0.0178326474622771,0.00274348422496571,0.0219478737997256,0.0631001371742112,0,0.00274348422496571,0.00548696844993141,0,0.279835390946502,0.00137174211248285,0,0,0.00137174211248285,0.0493827160493827,0.00274348422496571,0.0137174211248285,0.0205761316872428,0.0192043895747599,0.00823045267489712,0,0.0178326474622771,0.211248285322359,0,0.0150891632373114,0,0.0123456790123457,0.0246913580246914,0.0233196159122085,0.00137174211248285,0.00137174211248285,0.00411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0.00274348422496571,0,0,0,0,0.00137174211248285,0,0,0,0,0.00137174211248285,0,0.00274348422496571,0,0,0,0,0,0.00411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0.00137174211248285,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,3672,0.00061012812690665,0,0.0036607687614399,0.012202562538133,0.0012202562538133,0,0.0427089688834655,0.0414887126296522,0.012202562538133,0.0036607687614399,0.0158633312995729,0.0024405125076266,0.0183038438071995,0.0683343502135449,0,0.0061012812690665,0.0097620500305064,0.0048810250152532,0.158633312995729,0,0,0,0,0.0414887126296522,0.00305064063453325,0.0061012812690665,0.0219646125686394,0.036607687614399,0,0.0012202562538133,0.0073215375228798,0.38804148871263,0,0.0109823062843197,0,0.0189139719341062,0.0146430750457596,0.0280658938377059,0.0024405125076266,0.0012202562538133,0.0012202562538133,0,0,0,0,0,0,0,0,0.0012202562538133,0,0,0,0,0,0,0,0,0,0.0036607687614399,0,0,0,0,0,0.0012202562538133,0,0,0,0,0,0.0048810250152532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012202562538133,0,0,0,0,0,0,0.0012202562538133,0,0,0,0,0,0,0.0012202562538133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,3809,0.00263852242744063,0.00131926121372032,0,0.00923482849604222,0.00263852242744063,0,0.0382585751978892,0.0738786279683377,0.0171503957783641,0.00131926121372032,0.0171503957783641,0.00395778364116095,0.0237467018469657,0.0870712401055409,0,0.00527704485488127,0.00659630606860158,0.00395778364116095,0.153034300791557,0.00263852242744063,0,0,0.00263852242744063,0.0976253298153034,0.000659630606860158,0.0323218997361478,0.0211081794195251,0.0329815303430079,0.00131926121372032,0,0.00923482849604222,0.24934036939314,0.00131926121372032,0.0145118733509235,0,0.0079155672823219,0.0237467018469657,0.025065963060686,0.00131926121372032,0.00131926121372032,0.0079155672823219,0,0,0,0,0,0,0.00131926121372032,0,0,0.00131926121372032,0,0,0,0,0.00263852242744063,0,0,0,0,0.00131926121372032,0,0.00131926121372032,0,0,0,0,0,0,0.00131926121372032,0,0.00395778364116095,0,0,0,0,0.00131926121372032,0,0,0,0,0,0,0,0.00131926121372032,0.00131926121372032,0,0,0,0,0,0,0,0,0,0,0.00131926121372032,0,0,0,0,0,0,0,0,0,0.00131926121372032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,3949,0.00433839479392625,0,0,0.017353579175705,0.00433839479392625,0,0.0737527114967462,0.0838756326825741,0.0130151843817787,0,0.0202458423716558,0.00433839479392625,0.0159074475777296,0.0621836587129429,0,0.00723065798987708,0.00289226319595083,0.00144613159797542,0.241503976861894,0,0.00144613159797542,0,0.00289226319595083,0.111352133044107,0.00144613159797542,0.0289226319595083,0.0144613159797542,0.0195227765726681,0.00433839479392625,0,0.0086767895878525,0.164859002169197,0,0.0086767895878525,0,0.00578452639190166,0.0245842371655821,0.0187997107736804,0.00578452639190166,0,0.00144613159797542,0,0,0,0,0,0,0,0,0.00144613159797542,0,0,0,0,0,0.00289226319595083,0,0,0,0.00144613159797542,0,0,0,0,0,0,0,0,0,0.00144613159797542,0,0.0101229211858279,0,0,0,0,0.00144613159797542,0.00144613159797542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144613159797542,0,0,0.00144613159797542,0,0,0,0,0,0,0,0,0.00144613159797542,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,4096,0.00126823081800888,0,0,0.00634115409004439,0.00380469245402663,0,0.0545339251743817,0.0900443880786303,0.0177552314521243,0.00507292327203551,0.0304375396322131,0.00253646163601776,0.0215599239061509,0.072289156626506,0,0.00507292327203551,0.00253646163601776,0.00507292327203551,0.181357006975269,0,0,0,0,0.0697526949904883,0.00253646163601776,0.0139505389980977,0.0177552314521243,0.036144578313253,0.00507292327203551,0.00126823081800888,0.00887761572606214,0.252377932783767,0,0.00887761572606214,0,0.0215599239061509,0.0164870006341154,0.020291693088142,0.00126823081800888,0,0,0,0,0,0,0,0,0,0,0.00253646163601776,0,0,0,0,0,0.00126823081800888,0,0,0,0,0,0,0.00126823081800888,0,0.00126823081800888,0,0,0,0,0.00126823081800888,0,0.0114140773620799,0,0,0,0,0,0,0,0,0.00126823081800888,0,0,0,0.00126823081800888,0,0,0,0,0,0,0,0.00126823081800888,0,0,0,0.00126823081800888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,4251,0.00266311584553928,0,0.00133155792276964,0.00932090545938748,0,0,0.0572569906790945,0.0785619174434088,0.0133155792276964,0,0.0545938748335553,0.00133155792276964,0.0106524633821571,0.0719041278295606,0.00133155792276964,0.0066577896138482,0.00399467376830892,0.00399467376830892,0.243675099866844,0,0,0,0.00399467376830892,0.0798934753661784,0.00066577896138482,0.0133155792276964,0.0066577896138482,0.025965379494008,0.00532623169107856,0.00133155792276964,0.0173102529960053,0.178428761651132,0.00133155792276964,0.018641810918775,0,0.00399467376830892,0.0173102529960053,0.018641810918775,0.00532623169107856,0.00266311584553928,0.00266311584553928,0,0,0,0.00133155792276964,0,0,0,0,0,0.00266311584553928,0,0,0,0,0.00133155792276964,0,0,0,0.00133155792276964,0,0,0,0,0,0.00133155792276964,0,0,0,0.00266311584553928,0,0.0133155792276964,0,0,0,0,0.00266311584553928,0.00133155792276964,0,0.00133155792276964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133155792276964,0,0,0,0,0,0,0,0,0,0,0,0,0.00532623169107856,0,0,0,0,0,0,0,0,0,0,0,0
1210,4416,0.00335946248600224,0.00111982082866741,0.00111982082866741,0.0111982082866741,0.00447928331466965,0.00111982082866741,0.0436730123180291,0.0627099664053751,0.0123180291153415,0.00671892497200448,0.0291153415453527,0.00111982082866741,0.013437849944009,0.0671892497200448,0.00111982082866741,0.00671892497200448,0.00559910414333707,0.00335946248600224,0.146696528555431,0.00223964165733483,0,0,0.00223964165733483,0.078387458006719,0.00279955207166853,0.019036954087346,0.0302351623740202,0.0375139977603583,0.00335946248600224,0,0.00559910414333707,0.263157894736842,0,0.0246360582306831,0,0.0201567749160134,0.0279955207166853,0.0313549832026876,0.00111982082866741,0,0,0,0,0,0,0,0,0,0,0,0.00111982082866741,0,0,0,0,0.00111982082866741,0,0,0,0.00223964165733483,0,0,0,0,0,0,0.00111982082866741,0,0.00111982082866741,0.00111982082866741,0,0.0100783874580067,0,0,0,0,0.00111982082866741,0,0,0,0,0,0.00223964165733483,0,0,0,0,0,0.00111982082866741,0.00111982082866741,0.00111982082866741,0,0,0,0,0,0.00111982082866741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111982082866741,0.00111982082866741,0,0,0,0,0,0,0,0,0,0
1230,4593,0.00402414486921529,0.00134138162307176,0,0.00402414486921529,0.00402414486921529,0,0.0482897384305835,0.0858484238765929,0.02280348759222,0.00268276324614353,0.0295103957075788,0.00134138162307176,0.0214621059691482,0.0549966465459423,0,0.0107310529845741,0.00268276324614353,0.00268276324614353,0.154258886653253,0,0,0,0.00268276324614353,0.1140174379611,0.00134138162307176,0.0107310529845741,0.0167672702883971,0.0442655935613682,0.00804828973843058,0,0.0107310529845741,0.240107310529846,0,0.00670690811535882,0,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.00268276324614353,0.00134138162307176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134138162307176,0.00134138162307176,0,0,0.00134138162307176,0,0,0,0,0.00134138162307176,0,0.00134138162307176,0,0,0,0,0.0134138162307176,0,0,0,0,0.00134138162307176,0.00134138162307176,0,0.00268276324614353,0,0,0,0,0.00134138162307176,0.00134138162307176,0,0,0,0,0,0,0,0,0.00134138162307176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,4781,0.00134589502018843,0,0,0.00807537012113055,0.00134589502018843,0,0.118438761776581,0.137281292059219,0.0107671601615074,0.00269179004037685,0.0511440107671602,0,0.0134589502018843,0.0457604306864065,0,0.00269179004037685,0.00403768506056528,0,0.184387617765814,0,0,0,0.0053835800807537,0.0874831763122476,0.00336473755047106,0.0168236877523553,0.00807537012113055,0.0201884253028264,0,0.00807537012113055,0.00807537012113055,0.135935397039031,0,0.0349932705248991,0,0.0107671601615074,0.0215343203230148,0.0242261103633917,0.00672947510094213,0,0.00134589502018843,0,0,0,0,0,0,0,0,0,0.00134589502018843,0,0,0,0,0.00269179004037685,0,0,0,0.0053835800807537,0,0,0,0,0.00134589502018843,0,0,0,0,0,0,0.00403768506056528,0,0,0,0,0.0053835800807537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403768506056528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134589502018843,0,0,0,0,0,0,0,0,0
1270,4982,0.00124610591900312,0.00124610591900312,0,0.00996884735202492,0.00249221183800623,0,0.0697819314641745,0.0598130841121495,0.00747663551401869,0,0.0274143302180685,0,0.0174454828660436,0.0598130841121495,0,0.00747663551401869,0.00623052959501558,0.00124610591900312,0.19190031152648,0.00373831775700935,0.00124610591900312,0,0,0.07601246105919,0,0.0087227414330218,0.0286604361370717,0.0292834890965732,0.00498442367601246,0.00124610591900312,0.00996884735202492,0.234267912772586,0,0.0560747663551402,0,0.0124610591900312,0.0174454828660436,0.021183800623053,0.00249221183800623,0.00747663551401869,0,0,0,0,0,0,0,0,0,0,0.00124610591900312,0,0,0,0,0,0,0,0,0,0,0,0.00249221183800623,0,0,0,0,0,0,0,0,0.00996884735202492,0,0,0,0,0.00373831775700935,0.00124610591900312,0,0,0,0,0,0,0,0.00124610591900312,0,0,0,0,0,0,0,0,0,0,0.00124610591900312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
