"sample.depths","sample.ages","Abies","Acer.saccharum.type","Alnus.incana.type","Ambrosia.type","Artemisia","Betula","Carya","Celtis","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Herbs.undiff.","Iva.xanthifolia.type","Juglans.cinerea","Larix","Morus","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Populus","Poaceae","Rosaceae","Acer.negundo","Iva.annua.type","Polygonaceae.undiff.","Acer.saccharinum.type","Castanea","Taxus","Tilia","Myrica","Shepherdia","Thalictrum","Rhamnaceae.Vitaceae","Sarcobatus.vermiculatus","Acer.rubrum","Alnus.viridis.type","Rumex","Juglans.nigra","Tsuga","Ericaceae","Ephedra","Trees.undiff.","Asteraceae.subf..Cichorioideae","Juglans.undiff.","Plantago","Fagus"
810,16481,0,0,0.00212615166548547,0.038979447200567,0.0666194188518781,0.0155917788802268,0,0,0.00425230333097094,0.00141743444365698,0.0141743444365698,0.0963855421686747,0.0240963855421687,0.00070871722182849,0.038979447200567,0,0,0.0155917788802268,0.00070871722182849,0.00212615166548547,0.573352232459249,0.00141743444365698,0,0.00283486888731396,0,0.0106307583274274,0.00566973777462792,0.0077958894401134,0.00141743444365698,0.0276399716513111,0.0304748405386251,0.00212615166548547,0.00566973777462792,0.00141743444365698,0,0,0,0,0,0,0,0.00566973777462792,0,0.00070871722182849,0,0.00070871722182849,0.00070871722182849,0,0,0,0,0,0,0,0,0
825,16567,0.000823045267489712,0,0.000823045267489712,0.0403292181069959,0.0609053497942387,0.0123456790123457,0,0,0.00740740740740741,0.00246913580246914,0.0189300411522634,0.083127572016461,0.0288065843621399,0.000823045267489712,0.0181069958847737,0.000823045267489712,0.000823045267489712,0.0156378600823045,0,0.00576131687242798,0.603292181069959,0.00164609053497942,0,0.00246913580246914,0,0.0106995884773663,0.00905349794238683,0.00740740740740741,0.00164609053497942,0.0255144032921811,0.0288065843621399,0,0.00246913580246914,0.00329218106995885,0,0,0,0,0,0,0,0.00329218106995885,0,0.000823045267489712,0,0.000823045267489712,0,0,0,0,0.000823045267489712,0,0,0,0,0
830,16596,0,0,0.00152322924600152,0.0396039603960396,0.0723533891850724,0.0129474485910129,0.00152322924600152,0.000761614623000762,0.00533130236100533,0.00152322924600152,0.0099009900990099,0.12033511043412,0.0456968773800457,0.00304645849200305,0.0258948971820259,0,0,0.00761614623000762,0.000761614623000762,0.00304645849200305,0.573495811119573,0.000761614623000762,0,0.00456968773800457,0,0.00456968773800457,0.00761614623000762,0.0106626047220107,0.000761614623000762,0.019040365575019,0.0167555217060168,0.00152322924600152,0.00228484386900229,0,0,0,0,0.000761614623000762,0,0,0,0.00304645849200305,0,0,0,0,0.000761614623000762,0,0,0.000761614623000762,0,0,0,0.000761614623000762,0,0
840,16654,0,0,0.00204708290685773,0.0429887410440123,0.0614124872057318,0.0266120777891505,0,0,0.00614124872057318,0.00102354145342886,0.0102354145342886,0.134083930399181,0.0624360286591607,0,0.0388945752302968,0,0,0.00818833162743091,0,0.00511770726714432,0.509723643807574,0.00102354145342886,0,0.00204708290685773,0,0.00716479017400205,0.0112589559877175,0.00818833162743091,0.00204708290685773,0.022517911975435,0.0112589559877175,0.00102354145342886,0.0143295803480041,0,0,0,0,0,0,0,0.00102354145342886,0.00307062436028659,0,0,0,0.00102354145342886,0.00307062436028659,0,0,0,0.00102354145342886,0,0.00102354145342886,0,0,0
850,16712,0,0,0.000729394602479942,0.037928519328957,0.0525164113785558,0.00656455142231947,0,0.000729394602479942,0.00583515681983953,0.00145878920495988,0.0488694383661561,0.0598103574033552,0.0532458059810357,0,0.0357403355215171,0.000729394602479942,0,0.024799416484318,0.00145878920495988,0.00729394602479942,0.521517140773158,0.00364697301239971,0,0.00218818380743982,0.000729394602479942,0.0204230488694384,0.0102115244347192,0.00510576221735959,0.0087527352297593,0.0474106491611962,0.0328227571115974,0.000729394602479942,0.000729394602479942,0.00218818380743982,0,0,0.000729394602479942,0.000729394602479942,0,0,0,0,0.000729394602479942,0.00145878920495988,0,0,0,0,0,0.000729394602479942,0,0,0,0,0.00145878920495988,0
855,16859,0,0,0,0.0231729055258467,0.0775401069518717,0.0392156862745098,0,0,0.00089126559714795,0.00089126559714795,0.0133689839572193,0.177361853832442,0.00802139037433155,0,0.0267379679144385,0,0.00089126559714795,0.00267379679144385,0,0,0.509803921568627,0.0053475935828877,0,0.0071301247771836,0,0.00623885918003565,0.0151515151515152,0.0115864527629234,0.00089126559714795,0.0320855614973262,0.0267379679144385,0.00089126559714795,0.0053475935828877,0.0017825311942959,0,0,0,0,0,0,0.0017825311942959,0.00267379679144385,0,0,0,0.00089126559714795,0,0,0,0,0,0,0,0,0.00089126559714795,0
860,17007,0,0,0.000814995925020375,0.0285248573757131,0.127954360228199,0.0431947840260799,0,0,0.00162999185004075,0.000814995925020375,0.0162999185004075,0.228198859005705,0.013039934800326,0.000814995925020375,0.0374898125509372,0,0,0.00488997555012225,0.000814995925020375,0.0032599837000815,0.344743276283619,0.0032599837000815,0,0.00814995925020375,0,0.013039934800326,0.0252648736756316,0.013039934800326,0.0032599837000815,0.0383048084759576,0.0301548492257539,0.00244498777506112,0.006519967400163,0,0,0,0,0,0,0,0,0.00162999185004075,0,0.00162999185004075,0,0,0,0,0,0.000814995925020375,0,0,0,0,0,0
870,17301,0,0,0.00110864745011086,0.1019955654102,0.117516629711752,0.0277161862527716,0,0,0.00332594235033259,0.00221729490022173,0.0277161862527716,0.237250554323725,0.0188470066518847,0,0.0543237250554324,0,0.00110864745011086,0.00221729490022173,0,0.00665188470066519,0.246119733924612,0.00110864745011086,0,0.00997782705099778,0,0.0155210643015521,0.024390243902439,0.016629711751663,0.00110864745011086,0.024390243902439,0.0299334811529933,0.00110864745011086,0.016629711751663,0,0,0,0,0,0,0,0.00110864745011086,0.00110864745011086,0,0.00110864745011086,0,0.00332594235033259,0,0,0,0.00110864745011086,0,0.00110864745011086,0.00110864745011086,0,0.00110864745011086,0
880,17596,0,0,0.00195121951219512,0.0702439024390244,0.107317073170732,0.0224390243902439,0.00195121951219512,0.00097560975609756,0.00195121951219512,0.00097560975609756,0.0282926829268293,0.297560975609756,0.0195121951219512,0.00097560975609756,0.0468292682926829,0,0,0.00292682926829268,0.00097560975609756,0.00097560975609756,0.28390243902439,0.00195121951219512,0,0.00878048780487805,0,0.00878048780487805,0.0126829268292683,0.00780487804878049,0,0.024390243902439,0.0282926829268293,0.00097560975609756,0.0107317073170732,0,0,0,0,0,0,0,0.00097560975609756,0.00195121951219512,0,0.00097560975609756,0,0,0,0,0,0.00195121951219512,0,0,0,0,0,0
890,17890,0,0,0.00265957446808511,0.0868794326241135,0.125,0.0141843971631206,0,0,0.00177304964539007,0.00265957446808511,0.0159574468085106,0.236702127659574,0.0292553191489362,0.00265957446808511,0.0336879432624113,0,0,0.00443262411347518,0.000886524822695035,0.00354609929078014,0.245567375886525,0.00354609929078014,0,0.0150709219858156,0,0.0177304964539007,0.0212765957446809,0.0141843971631206,0.00265957446808511,0.0345744680851064,0.051418439716312,0.00354609929078014,0.0221631205673759,0,0,0,0,0.000886524822695035,0,0,0,0.00354609929078014,0,0,0,0.000886524822695035,0.000886524822695035,0.000886524822695035,0,0.000886524822695035,0,0,0,0,0,0
900,18669,0,0,0,0.0883678990081154,0.126239855725879,0.00541027953110911,0,0,0.0018034265103697,0.000901713255184851,0.0288548241659152,0.256988277727683,0.0126239855725879,0.000901713255184851,0.048692515779982,0,0,0.000901713255184851,0,0.0036068530207394,0.230838593327322,0.00541027953110911,0,0.0153291253381425,0,0.00991884580703336,0.0207394048692516,0.018034265103697,0.000901713255184851,0.0270513976555455,0.0694319206492336,0.00450856627592426,0.0108205590622182,0.000901713255184851,0.000901713255184851,0,0.000901713255184851,0,0,0,0,0.00631199278629396,0.000901713255184851,0.000901713255184851,0,0,0.000901713255184851,0,0,0,0,0,0,0,0,0
910,19570,0,0,0.00312825860271116,0.0667361835245047,0.101147028154327,0.0125130344108446,0.00312825860271116,0,0.00312825860271116,0.00104275286757039,0.0229405630865485,0.212721584984359,0.0156412930135558,0.00104275286757039,0.0990615224191867,0.00208550573514077,0,0.00417101147028154,0.00104275286757039,0.00208550573514077,0.221063607924922,0.00104275286757039,0.00104275286757039,0.00417101147028154,0,0.0552659019812305,0.0166840458811262,0.0208550573514077,0.00208550573514077,0.040667361835245,0.0500521376433785,0.00312825860271116,0.0239833159541189,0.00208550573514077,0,0,0,0.00104275286757039,0,0,0,0.00208550573514077,0,0,0,0.00312825860271116,0,0,0,0,0,0,0,0,0,0
915,20020,0,0.00107758620689655,0,0.09375,0.144396551724138,0.0118534482758621,0,0,0.00538793103448276,0.00107758620689655,0.0161637931034483,0.198275862068966,0.0334051724137931,0.00107758620689655,0.072198275862069,0.00107758620689655,0,0.00107758620689655,0,0.00323275862068966,0.163793103448276,0.00323275862068966,0,0.0193965517241379,0,0.0172413793103448,0.0247844827586207,0.0355603448275862,0,0.0484913793103448,0.0754310344827586,0.00323275862068966,0.0118534482758621,0,0,0,0,0,0,0,0,0.00862068965517241,0,0.00107758620689655,0,0.00107758620689655,0.00107758620689655,0,0,0,0,0,0,0,0.00107758620689655,0
930,21370,0,0,0.00255536626916525,0.121805792163543,0.122657580919932,0.00511073253833049,0,0,0.000851788756388416,0.000851788756388416,0.00851788756388416,0.255536626916525,0.0229982964224872,0.000851788756388416,0.0298126064735945,0,0,0.00170357751277683,0.000851788756388416,0.00170357751277683,0.246166950596252,0.00511073253833049,0,0.00851788756388416,0.000851788756388416,0.0110732538330494,0.020442930153322,0.00851788756388416,0.000851788756388416,0.0136286201022147,0.0919931856899489,0.00170357751277683,0.00851788756388416,0.000851788756388416,0,0,0,0,0,0,0,0.00255536626916525,0,0.000851788756388416,0,0.000851788756388416,0.000851788756388416,0.000851788756388416,0,0,0,0,0,0,0,0
940,22271,0,0,0.00174672489082969,0.0812227074235808,0.105676855895197,0.0104803493449782,0.00174672489082969,0,0.00349344978165939,0,0.0122270742358079,0.314410480349345,0.0165938864628821,0.000873362445414847,0.0681222707423581,0,0,0.00174672489082969,0,0.000873362445414847,0.176419213973799,0,0.000873362445414847,0.00698689956331878,0,0.0148471615720524,0.0157205240174672,0.0209606986899563,0.00349344978165939,0.0270742358078603,0.0864628820960699,0.00262008733624454,0.0183406113537118,0.000873362445414847,0,0,0,0,0,0,0,0.00262008733624454,0.000873362445414847,0,0,0.00262008733624454,0,0,0,0,0,0,0,0,0,0
945,22721,0,0,0.00101214574898785,0.110323886639676,0.161943319838057,0.00809716599190283,0,0.00101214574898785,0.00303643724696356,0.00303643724696356,0.00809716599190283,0.275303643724696,0.0121457489878543,0,0.0394736842105263,0,0.00101214574898785,0,0,0.00101214574898785,0.147773279352227,0.00101214574898785,0,0.0182186234817814,0,0.0172064777327935,0.0242914979757085,0.0222672064777328,0.00101214574898785,0.0151821862348178,0.100202429149798,0.00506072874493927,0.0172064777327935,0,0,0,0,0,0,0,0,0.00101214574898785,0,0.00202429149797571,0,0,0,0,0,0.00101214574898785,0.00101214574898785,0,0,0,0,0
960,24071,0,0,0.00370027752081406,0.0804810360777058,0.198889916743756,0.0120259019426457,0.000925069380203515,0,0.00740055504162812,0.000925069380203515,0.00925069380203515,0.220166512488437,0.0101757631822387,0.00185013876040703,0.103607770582794,0,0,0.000925069380203515,0,0.000925069380203515,0.112858464384829,0.000925069380203515,0,0.00462534690101758,0,0.00832562442183164,0.0194264569842738,0.0240518038852914,0.00277520814061055,0.030527289546716,0.123034227567068,0.00185013876040703,0.0129509713228492,0.000925069380203515,0,0,0.000925069380203515,0.000925069380203515,0.000925069380203515,0,0,0.000925069380203515,0,0.00185013876040703,0,0.000925069380203515,0,0,0,0,0,0,0,0,0,0
965,24521,0,0,0.00205479452054795,0.137671232876712,0.179452054794521,0.0143835616438356,0.000684931506849315,0,0.00273972602739726,0.00205479452054795,0.00821917808219178,0.235616438356164,0.00410958904109589,0,0.0472602739726027,0,0,0.00205479452054795,0.000684931506849315,0.00342465753424658,0.151369863013699,0.00547945205479452,0,0.010958904109589,0,0.0184931506849315,0.0123287671232877,0.0363013698630137,0.00136986301369863,0.0280821917808219,0.0719178082191781,0.0047945205479452,0.0136986301369863,0.000684931506849315,0,0,0,0,0,0,0,0.000684931506849315,0,0,0,0.000684931506849315,0,0.000684931506849315,0,0,0,0,0.000684931506849315,0,0.000684931506849315,0.000684931506849315
967,NA,0,0,0,0.0847803881511747,0.132788559754852,0.00612870275791624,0.00102145045965271,0,0.00204290091930541,0.00204290091930541,0.00715015321756895,0.24514811031665,0.0132788559754852,0,0.121552604698672,0,0,0,0,0.00102145045965271,0.16241062308478,0.00102145045965271,0,0.00817160367722165,0,0.0102145045965271,0.0122574055158325,0.0204290091930541,0.00510725229826353,0.0194075587334014,0.120531154239019,0.00306435137895812,0.0153217568947906,0.00204290091930541,0,0,0,0,0,0,0,0.00102145045965271,0,0,0,0.00102145045965271,0,0.00102145045965271,0,0,0,0,0,0,0,0
