"sample.depths","sample.ages","Abies","Acer.negundo","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Artemisia","Betula","Amaranthaceae.undiff.","Corylus","Brassicaceae.undiff.","Cupressaceae","Cyperaceae","Fraxinus.undiff.","Poaceae.undiff.","Iva.xanthifolia.type","Melilotus.type","Dalea.undiff.","Picea","Pinus.subg..Pinus","Pinus.undiff.","Populus.undiff.","Populus.balsamifera.type","Quercus","Rumex","Salix","Salsola","Sarcobatus.vermiculatus","Shepherdia.argentea","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Xanthium","Rosaceae.undiff.","Avena.Triticum","Brassica","Trifolium.repens.type","Acer.rubrum","Carya","Iva.annua.type","Fraxinus.nigra.type","Fabaceae.undiff.","Pinus.subg..Strobus","Asteraceae.tribe.Cynareae","Avena.type","Humulus","Plantago","Secale.type","Triticum.type","Acer.saccharinum","Acer.saccharum","Fraxinus.pennsylvanica","Allium","Amorpha.type","Populus.tremuloides.type","Ostrya.Carpinus","Alnus.undiff.","Celtis","Apiaceae","Campanula.rotundifolia.type","Morus","Dalea.purpurea.type","Pinaceae..vesiculate..undiff.","Juglans.cinerea","Vitis","Prunus.type","Ranunculaceae.undiff.","Amelanchier.type","Dalea.candida","Lycopus.type","Thalictrum","Platanus","Ranunculus.pensylvanicus.type","Galium","Ephedra.viridis.type","Polygonum.aviculare.type","Caryophyllaceae","Elaeagnus","Fagus","Euphorbia","Asteraceae.subf..Cichorioideae","Cannabaceae.undiff.","Liliaceae","Sphaeralcea","Ephedra.trifurca.type","Gaura","Gentiana.andrewsii.type","Epilobium","Juglans.nigra","Shepherdia.canadensis","Rhus","Polygonum.amphibium"
1840,6910,0.00202634245187437,0,0.00810536980749747,0.00202634245187437,0.168186423505572,0.305977710233029,0.00202634245187437,0.129685916919959,0.00202634245187437,0,0,0.0364741641337386,0,0.135764944275583,0.00202634245187437,0,0,0,0,0.0962512664640324,0,0,0.0060790273556231,0,0.00202634245187437,0,0.00810536980749747,0,0.0425531914893617,0.00202634245187437,0.00202634245187437,0,0,0,0,0.00202634245187437,0,0.00202634245187437,0.00202634245187437,0.00202634245187437,0,0,0,0,0,0,0,0,0,0.00202634245187437,0,0,0.00202634245187437,0.0121580547112462,0,0,0.00405268490374873,0,0,0.0060790273556231,0,0,0,0.00202634245187437,0,0,0.0060790273556231,0,0.00202634245187437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202634245187437,0,0,0,0,0,0
1856,7130,0.00213219616204691,0.00213219616204691,0.00639658848614072,0,0.0831556503198294,0.255863539445629,0,0.168443496801706,0,0,0.00852878464818763,0.104477611940299,0.00213219616204691,0.14498933901919,0.00426439232409382,0,0.00639658848614072,0.00639658848614072,0.0362473347547974,0.0533049040511727,0,0,0.0213219616204691,0,0.00213219616204691,0,0.00426439232409382,0,0.0191897654584222,0.00213219616204691,0.00639658848614072,0.00213219616204691,0,0,0,0,0,0,0.00639658848614072,0,0.0106609808102345,0,0,0,0,0,0,0,0,0,0,0,0.00213219616204691,0.00852878464818763,0.00426439232409382,0,0.00639658848614072,0,0,0.0149253731343284,0,0,0,0,0,0,0.00213219616204691,0,0.00213219616204691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,7385,0,0,0.00228050171037628,0.0114025085518814,0.118586088939567,0.364880273660205,0.00228050171037628,0.212086659064994,0,0,0,0.0570125427594071,0,0.0706955530216648,0,0,0,0,0.00228050171037628,0.0992018244013683,0,0,0.00228050171037628,0,0.00456100342075257,0,0.0114025085518814,0,0.0342075256556442,0,0,0.00228050171037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228050171037628,0,0,0,0,0,0,0.00228050171037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,7681,0,0,0.00228050171037628,0.00456100342075257,0.0820980615735462,0.332953249714937,0.00456100342075257,0.111744583808438,0,0,0,0.100342075256556,0.00228050171037628,0.118586088939567,0.0228050171037628,0,0.00912200684150513,0.00228050171037628,0.015963511972634,0.0513112884834664,0.0182440136830103,0,0.0114025085518814,0.00684150513112885,0,0,0.00228050171037628,0,0.0615735461801596,0.00228050171037628,0.00684150513112885,0,0,0,0,0,0,0.00228050171037628,0,0,0.00684150513112885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912200684150513,0,0,0,0,0,0.00228050171037628,0,0,0,0.00228050171037628,0,0,0,0,0,0,0,0,0,0,0.00456100342075257,0.00228050171037628,0,0,0,0,0,0,0,0,0,0,0
1904,8024,0,0.00237247924080664,0.0142348754448399,0,0.0759193357058126,0.373665480427046,0.00948991696322657,0.102016607354686,0,0,0,0.066429418742586,0,0.182680901542112,0.00237247924080664,0,0,0.00355871886120996,0.00237247924080664,0.0818505338078292,0,0,0.00474495848161329,0,0.0166073546856465,0,0.00474495848161329,0,0.0237247924080664,0,0.00474495848161329,0.00948991696322657,0,0,0,0,0,0,0,0,0,0.00711743772241993,0,0,0,0,0,0,0,0,0,0,0,0.00237247924080664,0,0,0.00237247924080664,0,0,0.00237247924080664,0,0,0,0,0,0,0.00237247924080664,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,8416,0,0,0.00190294957183635,0.00190294957183635,0.102759276879163,0.41674595623216,0.00190294957183635,0.123691722169363,0.00190294957183635,0,0.00570884871550904,0.0837297811607992,0,0.100856327307326,0.00190294957183635,0,0.0152235965746908,0.000951474785918173,0.0114176974310181,0.0361560418648906,0.00951474785918173,0.00380589914367269,0.00380589914367269,0,0.00190294957183635,0,0.00570884871550904,0.00190294957183635,0.0304471931493815,0.00380589914367269,0.00951474785918173,0,0,0,0,0,0,0.00380589914367269,0,0,0.00570884871550904,0,0,0,0,0,0,0,0,0,0,0,0.00570884871550904,0,0,0,0.00190294957183635,0,0,0,0,0,0.00190294957183635,0,0,0,0.00380589914367269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,8849,0,0.00628930817610063,0.00628930817610063,0,0.167714884696017,0.283018867924528,0.00209643605870021,0.111111111111111,0,0,0,0.0754716981132075,0,0.157232704402516,0.00419287211740042,0,0,0,0.00209643605870021,0.0838574423480084,0,0.00419287211740042,0.010482180293501,0.00209643605870021,0.00838574423480084,0,0.00838574423480084,0,0.0251572327044025,0,0.00628930817610063,0.00419287211740042,0,0,0,0,0,0.00419287211740042,0.00209643605870021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838574423480084,0.00628930817610063,0,0,0,0,0,0.00209643605870021,0,0,0,0,0,0.00209643605870021,0.00209643605870021,0,0,0,0,0,0,0,0,0,0,0,0.00209643605870021,0,0.00209643605870021,0,0,0,0,0,0,0,0,0
1952,9286,0,0,0,0.00184672206832872,0.21606648199446,0.328716528162512,0,0.112650046168052,0,0,0.00923361034164358,0.0794090489381348,0,0.11449676823638,0.00184672206832872,0,0,0.00554016620498615,0.0138504155124654,0.051708217913204,0.00923361034164358,0.00184672206832872,0.00923361034164358,0,0.00923361034164358,0,0.00369344413665743,0,0.0203139427516159,0.00184672206832872,0.00184672206832872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184672206832872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184672206832872,0,0,0,0,0,0,0,0,0,0.00184672206832872,0,0,0,0,0,0,0.00184672206832872,0,0,0,0
1960,9493,0,0.00914285714285714,0.00685714285714286,0.00228571428571429,0.128,0.315428571428571,0.00685714285714286,0.102857142857143,0,0.00228571428571429,0.00228571428571429,0.0525714285714286,0,0.205714285714286,0.00228571428571429,0,0,0,0.00228571428571429,0.0742857142857143,0,0,0.0114285714285714,0.00457142857142857,0.0205714285714286,0,0.00228571428571429,0,0.0228571428571429,0.00685714285714286,0.00457142857142857,0.00228571428571429,0,0,0,0,0,0.00228571428571429,0.00228571428571429,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,9687,0,0,0,0.00169348010160881,0.104995766299746,0.36917866215072,0.00677392040643522,0.115156646909399,0,0,0.0101608806096528,0.0575783234546994,0,0.179508890770533,0,0,0.00846740050804403,0.00169348010160881,0.0152413209144793,0.0491109229466554,0.0101608806096528,0,0.00508044030482642,0,0.0135478408128704,0,0.00338696020321761,0,0.0169348010160881,0.00169348010160881,0.00508044030482642,0,0,0,0,0,0,0,0.00169348010160881,0,0.00169348010160881,0,0,0,0,0,0,0,0.00169348010160881,0,0,0,0.00338696020321761,0.00169348010160881,0.00169348010160881,0,0.00169348010160881,0,0,0.00169348010160881,0.000846740050804403,0,0,0,0,0,0.00338696020321761,0,0.00169348010160881,0,0,0.00169348010160881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169348010160881,0
1976,9862,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.048951048951049,0.491841491841492,0.0116550116550117,0.114219114219114,0,0.00233100233100233,0,0.041958041958042,0,0.137529137529138,0,0,0,0.0034965034965035,0.00466200466200466,0.0617715617715618,0,0.00233100233100233,0.00466200466200466,0.00233100233100233,0.0186480186480186,0,0.0116550116550117,0,0.013986013986014,0,0.00233100233100233,0.00233100233100233,0,0,0,0,0,0,0.00233100233100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233100233100233,0,0,0,0.00466200466200466,0,0,0,0,0.00233100233100233,0,0,0,0,0,0,0.00233100233100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,10014,0,0,0,0,0.125475285171103,0.408745247148289,0.00570342205323194,0.0703422053231939,0.00190114068441065,0,0.0171102661596958,0.0399239543726236,0,0.180608365019011,0,0,0,0.00665399239543726,0.0152091254752852,0.0237642585551331,0.00380228136882129,0,0.00950570342205323,0.00190114068441065,0.0209125475285171,0,0.00570342205323194,0.00190114068441065,0.0247148288973384,0.00570342205323194,0.00190114068441065,0.00190114068441065,0,0,0,0,0,0,0,0,0.00190114068441065,0,0,0,0,0,0,0,0,0,0.00190114068441065,0,0.00190114068441065,0.00380228136882129,0.00190114068441065,0,0.00380228136882129,0,0,0,0,0,0,0,0,0,0.00380228136882129,0,0.00190114068441065,0,0,0,0,0,0,0,0,0,0.00380228136882129,0.00190114068441065,0,0,0,0,0,0,0,0,0,0
2004,10315,0,0.00341296928327645,0.00170648464163823,0,0.0853242320819113,0.372013651877133,0,0.0580204778156997,0.00341296928327645,0,0.0102389078498294,0.0921501706484642,0.00341296928327645,0.177474402730375,0.00170648464163823,0,0,0.00767918088737201,0.0238907849829352,0.0477815699658703,0,0,0.015358361774744,0.00170648464163823,0.0204778156996587,0,0.00341296928327645,0,0.0119453924914676,0.0119453924914676,0.00853242320819113,0.00341296928327645,0,0,0,0,0,0.00170648464163823,0.00511945392491468,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0.00853242320819113,0.00341296928327645,0.00170648464163823,0,0.00170648464163823,0,0,0.00341296928327645,0.000853242320819113,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0.00170648464163823,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0
2008,10367,0,0,0,0.0018001800180018,0.0306030603060306,0.327632763276328,0.009000900090009,0.045004500450045,0.0072007200720072,0,0.0144014401440144,0.10981098109811,0,0.25022502250225,0,0,0.0018001800180018,0.0063006300630063,0.0225022502250225,0.0378037803780378,0.0036003600360036,0,0.0198019801980198,0,0.0288028802880288,0,0.0036003600360036,0.0054005400540054,0.0144014401440144,0.0252025202520252,0,0.0036003600360036,0,0,0,0,0,0.0036003600360036,0,0,0.0018001800180018,0,0,0,0,0,0,0,0,0,0,0.0018001800180018,0.0018001800180018,0.0054005400540054,0.0036003600360036,0.0018001800180018,0,0,0,0.0036003600360036,0.0009000900090009,0,0,0,0,0,0,0,0.0036003600360036,0,0,0.0018001800180018,0,0,0,0,0,0,0.0018001800180018,0,0,0,0,0,0,0,0,0,0,0
2012,10417,0.00061087354917532,0.00122174709835064,0.00122174709835064,0,0.111178985949908,0.384850335980452,0.00733048259010385,0.0439828955406231,0.00366524129505192,0,0.0109957238851558,0.0745265729993891,0.00122174709835064,0.195479535736103,0,0,0,0.00733048259010385,0.015271838729383,0.0281001832620648,0.00488698839340257,0.00122174709835064,0.0146609651802077,0,0.0195479535736103,0,0.00122174709835064,0.00733048259010385,0.0109957238851558,0.0232131948686622,0,0.0061087354917532,0,0,0,0,0,0,0.00122174709835064,0.00122174709835064,0.00244349419670128,0,0,0,0,0,0,0,0.00244349419670128,0,0,0,0.00488698839340257,0.00488698839340257,0,0,0,0,0,0,0.00183262064752596,0,0,0,0,0,0,0,0,0.00122174709835064,0,0,0,0.00122174709835064,0,0,0,0,0,0,0,0,0,0,0,0.00244349419670128,0,0,0,0
2016,10467,0,0.00126422250316056,0.00632111251580278,0,0.0442477876106195,0.310998735777497,0.00379266750948167,0.0644753476611884,0.00505689001264223,0.00126422250316056,0.011378002528445,0.106194690265487,0,0.209860935524652,0,0,0,0.0195954487989886,0.0151706700379267,0.0347661188369153,0,0.00126422250316056,0.0240202275600506,0,0.0278128950695322,0,0.0088495575221239,0.00505689001264223,0.0139064475347661,0.0290771175726928,0.0101137800252845,0.00632111251580278,0,0,0,0,0,0.00126422250316056,0.00252844500632111,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0.0088495575221239,0.011378002528445,0.00126422250316056,0,0.00126422250316056,0,0,0.00126422250316056,0.00126422250316056,0.00126422250316056,0.00126422250316056,0,0,0,0,0,0.00379266750948167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126422250316056,0,0
2020,10515,0.00369344413665743,0.00184672206832872,0.00738688827331487,0,0.0554016620498615,0.21606648199446,0.0221606648199446,0.07202216066482,0.0147737765466297,0,0.0166204986149584,0.097876269621422,0.00184672206832872,0.234533702677747,0.00184672206832872,0,0,0.00461680517082179,0.012927054478301,0.051708217913204,0.00738688827331487,0.00184672206832872,0.0277008310249307,0,0.0332409972299169,0,0.00554016620498615,0.0110803324099723,0.00923361034164358,0.0277008310249307,0.00554016620498615,0.00184672206832872,0,0,0,0,0,0.00184672206832872,0.00554016620498615,0,0.00369344413665743,0,0,0,0,0,0,0,0.00184672206832872,0.00184672206832872,0,0,0.0110803324099723,0.00923361034164358,0.00369344413665743,0,0,0,0,0.00184672206832872,0.00184672206832872,0,0,0,0,0,0,0.00184672206832872,0.00184672206832872,0,0,0,0,0,0,0,0,0,0.00184672206832872,0,0,0,0,0,0,0,0,0.00184672206832872,0.00184672206832872,0.00184672206832872
2028,10610,0.00251889168765743,0,0.00251889168765743,0,0.0403022670025189,0.231738035264484,0.0075566750629723,0.0302267002518892,0.00503778337531486,0,0.0251889168765743,0.0730478589420655,0,0.360201511335013,0,0,0,0.0365239294710327,0.0075566750629723,0.0579345088161209,0.0226700251889169,0.00251889168765743,0.00503778337531486,0.00251889168765743,0.0251889168765743,0,0.00251889168765743,0.0075566750629723,0.0125944584382872,0.0125944584382872,0,0.00503778337531486,0,0,0,0,0,0,0.0075566750629723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503778337531486,0,0,0,0.00503778337531486,0,0,0,0.00377833753148615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,NA,0,0,0.00279329608938547,0,0.0363128491620112,0.131284916201117,0.00279329608938547,0.0251396648044693,0,0,0,0.245810055865922,0,0.324022346368715,0,0,0,0.108938547486034,0,0.0614525139664804,0,0,0.00279329608938547,0.00279329608938547,0.00279329608938547,0,0,0.00558659217877095,0.0111731843575419,0,0,0.0167597765363128,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0.00837988826815642,0,0
