"sample.depths","sample.ages","Abies","Acer.negundo","Acer.rubrum","Acer.saccharinum.type","Acer.saccharum","Alnus.incana.type","Alnus.viridis.type","Betula","Carya","Castanea","Ceanothus","Celtis","Corylus","Cupressaceae","Ephedra.viridis.type","Fagus.grandifolia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar.styraciflua","Morus","Myrica","Ostrya.type","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Prunus.type","Quercus","Rhus","Ribes","Salix","Sambucus","Sarcobatus.vermiculatus","Shepherdia.argentea","Shepherdia.canadensis","Tilia","Ulmus","Vitis","Ambrosia.type","Amelanchier.type","Amorpha.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Caryophyllaceae","cf..Hypericum","Amaranthaceae","Cyperaceae","Fabaceae.undiff.","Galium","Humulus.lupulus","Iva.annua.type","Iva.xanthifolia.type","Melilotus.type","Phlox","Poaceae","Polygonum.lapathifolium.type","Rosaceae.undiff.","Thalictrum","Urtica.type"
1801,9875,0.0031055900621118,0.0062111801242236,0,0.0062111801242236,0.0372670807453416,0.0031055900621118,0,0,0.0279503105590062,0,0,0.015527950310559,0,0,0,0,0.0341614906832298,0,0.0031055900621118,0,0,0,0,0,0.161490683229814,0,0.015527950310559,0.0496894409937888,0.031055900621118,0.0062111801242236,0,0,0,0.357142857142857,0,0,0,0,0,0,0,0.0062111801242236,0.195652173913043,0,0.0031055900621118,0,0,0,0.0093167701863354,0,0,0,0,0.0062111801242236,0.0062111801242236,0,0,0,0,0,0,0,0.015527950310559,0,0,0,0
1805,9979,0,0,0,0.00256410256410256,0.041025641025641,0.00256410256410256,0,0.00512820512820513,0.0256410256410256,0,0,0.00256410256410256,0.00769230769230769,0,0,0,0.0512820512820513,0,0.00769230769230769,0.00256410256410256,0,0,0,0,0.0769230769230769,0,0.00256410256410256,0.00769230769230769,0.0871794871794872,0.00512820512820513,0,0,0,0.346153846153846,0,0,0,0,0,0,0,0.0128205128205128,0.28974358974359,0,0.00512820512820513,0,0,0,0.00512820512820513,0,0,0,0,0.00512820512820513,0.00512820512820513,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0
1809,10085,0.00261096605744125,0.00261096605744125,0,0.00783289817232376,0.031331592689295,0,0,0.00522193211488251,0.010443864229765,0,0,0.00261096605744125,0.00261096605744125,0,0,0,0.0548302872062663,0.00522193211488251,0.010443864229765,0,0,0,0,0,0.117493472584856,0.00522193211488251,0,0.00522193211488251,0.12532637075718,0.0156657963446475,0,0,0,0.328981723237598,0,0,0.00261096605744125,0,0,0,0,0.0156657963446475,0.214099216710183,0,0.00522193211488251,0,0,0,0.00783289817232376,0,0,0,0,0.00261096605744125,0.00783289817232376,0,0,0.00261096605744125,0,0,0,0,0.00783289817232376,0,0,0,0
1813,10192,0,0,0,0,0.0287206266318538,0.00522193211488251,0,0.00261096605744125,0.0287206266318538,0,0,0.00261096605744125,0.00783289817232376,0,0,0,0.0417754569190601,0,0.0130548302872063,0,0.00261096605744125,0,0,0,0.172323759791123,0.00522193211488251,0.00522193211488251,0.00522193211488251,0.0365535248041775,0.0130548302872063,0.00261096605744125,0,0,0.381201044386423,0,0,0,0,0,0,0,0.0130548302872063,0.201044386422977,0,0.010443864229765,0,0,0,0.00261096605744125,0.00261096605744125,0,0,0,0.00522193211488251,0.00783289817232376,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
1817,10298,0.00246913580246914,0,0,0.0123456790123457,0.0197530864197531,0.00740740740740741,0,0.0197530864197531,0.0395061728395062,0,0,0.00246913580246914,0.00246913580246914,0.00246913580246914,0,0,0.0567901234567901,0,0.0222222222222222,0,0.00493827160493827,0,0,0,0.155555555555556,0.00246913580246914,0.00987654320987654,0.00493827160493827,0.054320987654321,0.00493827160493827,0,0.00246913580246914,0,0.350617283950617,0,0,0.00740740740740741,0,0,0,0,0.0148148148148148,0.158024691358025,0,0.0123456790123457,0,0,0,0.00987654320987654,0,0,0,0,0.00246913580246914,0.00987654320987654,0,0,0,0,0,0,0,0.00740740740740741,0,0,0,0
1821,10405,0,0,0.0033112582781457,0,0.033112582781457,0.0033112582781457,0,0.00993377483443709,0.00993377483443709,0,0,0.0033112582781457,0.00662251655629139,0.0033112582781457,0,0,0.043046357615894,0,0.0198675496688742,0,0.00662251655629139,0,0,0,0.185430463576159,0.0033112582781457,0.0033112582781457,0.0033112582781457,0.043046357615894,0,0,0,0,0.377483443708609,0.0033112582781457,0,0,0,0.0033112582781457,0,0,0.0165562913907285,0.188741721854305,0,0,0,0,0,0.00993377483443709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198675496688742,0,0,0,0
1825,10510,0.00306748466257669,0,0,0,0.0276073619631902,0,0,0.0153374233128834,0.0214723926380368,0,0,0,0.00306748466257669,0,0,0,0.113496932515337,0,0.0184049079754601,0,0,0,0,0,0.107361963190184,0,0,0,0.0552147239263804,0.0153374233128834,0.00306748466257669,0,0,0.414110429447853,0,0,0.00613496932515337,0,0,0,0,0.00613496932515337,0.168711656441718,0,0.00306748466257669,0,0,0,0.00306748466257669,0,0,0,0,0,0.00613496932515337,0,0,0.00306748466257669,0,0,0,0,0.00613496932515337,0,0,0,0
1829,10613,0,0,0,0.00808625336927224,0.0107816711590297,0.0107816711590297,0,0.0269541778975741,0.0215633423180593,0,0,0,0.0161725067385445,0,0.00269541778975741,0,0.091644204851752,0,0.0188679245283019,0,0.00539083557951483,0,0,0,0.0943396226415094,0.00269541778975741,0.00808625336927224,0,0.0808625336927224,0,0.00539083557951483,0,0,0.323450134770889,0.00269541778975741,0,0,0,0,0,0,0.00269541778975741,0.234501347708895,0,0.00539083557951483,0,0,0,0.0107816711590297,0,0,0,0,0,0.00539083557951483,0,0,0.00269541778975741,0,0,0,0,0.00808625336927224,0,0,0,0
1833,10714,0.00288184438040346,0,0,0.00864553314121038,0.00864553314121038,0.00288184438040346,0,0.0403458213256484,0.0259365994236311,0,0,0.00288184438040346,0.0230547550432277,0.00576368876080692,0,0,0.0720461095100865,0,0.0172910662824208,0,0,0,0,0,0.129682997118156,0,0.0115273775216138,0.0144092219020173,0.0288184438040346,0,0,0,0,0.351585014409222,0,0,0.00288184438040346,0,0,0,0,0.00576368876080692,0.22478386167147,0,0.00288184438040346,0,0,0,0.00288184438040346,0,0,0,0,0.00576368876080692,0.00288184438040346,0,0,0,0,0,0,0,0.00576368876080692,0,0,0,0
1835,10764,0,0.00257731958762887,0,0.00257731958762887,0.0309278350515464,0.0103092783505155,0,0.0360824742268041,0.0180412371134021,0,0,0,0.00257731958762887,0,0,0,0.118556701030928,0,0.0257731958762887,0,0.00515463917525773,0,0,0,0.0798969072164948,0.00515463917525773,0.00257731958762887,0,0.038659793814433,0,0,0,0,0.358247422680412,0,0,0,0,0,0,0,0.0077319587628866,0.206185567010309,0,0.0077319587628866,0,0,0,0.00515463917525773,0.00257731958762887,0,0,0,0,0.0103092783505155,0,0,0,0,0,0,0,0.0231958762886598,0,0,0,0
1837,10813,0,0,0,0,0.0201149425287356,0.0114942528735632,0,0.0431034482758621,0.028735632183908,0,0,0,0.00574712643678161,0,0,0,0.129310344827586,0,0.014367816091954,0,0.0028735632183908,0,0,0,0.0862068965517241,0.0028735632183908,0.00574712643678161,0.00574712643678161,0.0919540229885057,0,0.0028735632183908,0,0,0.330459770114943,0,0,0,0,0,0,0,0.0114942528735632,0.183908045977011,0,0,0,0,0,0.00574712643678161,0,0,0,0,0.00574712643678161,0.0028735632183908,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0
1841,10909,0.00662251655629139,0,0,0.00662251655629139,0.0198675496688742,0.0033112582781457,0,0.0629139072847682,0.0198675496688742,0,0,0,0.0033112582781457,0,0,0,0.125827814569536,0,0.0364238410596026,0.0132450331125828,0,0,0,0,0.0629139072847682,0,0,0,0.0596026490066225,0.0132450331125828,0,0,0,0.278145695364238,0,0,0.0033112582781457,0,0,0,0,0.00993377483443709,0.254966887417219,0,0,0,0,0,0.0132450331125828,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0
1845,11001,0.0216049382716049,0,0,0.00617283950617284,0.0185185185185185,0.0277777777777778,0,0.0987654320987654,0.0123456790123457,0,0,0.00925925925925926,0.00925925925925926,0.00308641975308642,0,0,0.114197530864198,0,0.0216049382716049,0,0.0123456790123457,0,0,0,0.0555555555555556,0,0.00925925925925926,0,0.111111111111111,0.00308641975308642,0.00617283950617284,0,0,0.209876543209877,0,0,0.00308641975308642,0,0,0,0,0.00617283950617284,0.182098765432099,0,0.0154320987654321,0,0,0,0.00617283950617284,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0.00308641975308642,0,0
1849,11092,0.0188679245283019,0,0.00314465408805031,0.00314465408805031,0.0283018867924528,0.0220125786163522,0,0.10377358490566,0.0188679245283019,0,0,0,0.0157232704402516,0,0,0,0.110062893081761,0,0.0188679245283019,0,0,0,0,0,0.059748427672956,0.0125786163522013,0.0220125786163522,0.00314465408805031,0.0377358490566038,0.00314465408805031,0.00314465408805031,0,0,0.207547169811321,0,0,0.00943396226415094,0,0,0,0,0,0.261006289308176,0,0,0,0,0,0,0.00314465408805031,0,0,0,0.00628930817610063,0.0188679245283019,0,0,0,0,0,0,0,0.00628930817610063,0,0,0,0.00314465408805031
1853,11179,0.0352941176470588,0,0,0.00294117647058824,0.0088235294117647,0.0235294117647059,0,0.202941176470588,0.00294117647058824,0,0,0,0.0088235294117647,0,0.00294117647058824,0,0.194117647058824,0.00294117647058824,0.0147058823529412,0,0.0117647058823529,0,0,0,0.0382352941176471,0.0147058823529412,0.0117647058823529,0,0.0970588235294118,0,0,0,0,0.102941176470588,0,0,0.00294117647058824,0,0,0,0,0.00294117647058824,0.185294117647059,0,0.00588235294117647,0,0,0,0.00588235294117647,0,0,0,0,0,0.0088235294117647,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0
1857,11264,0.0356083086053412,0,0,0.0029673590504451,0.00593471810089021,0.0118694362017804,0,0.192878338278932,0.0148367952522255,0,0,0.00890207715133531,0.0178041543026706,0,0,0,0.1513353115727,0.00593471810089021,0.0178041543026706,0,0.00890207715133531,0,0,0,0.029673590504451,0.00890207715133531,0.0237388724035608,0,0.0682492581602374,0.0029673590504451,0.00593471810089021,0,0,0.121661721068249,0,0,0,0,0,0,0,0.0029673590504451,0.225519287833828,0,0,0,0,0,0,0.00890207715133531,0,0,0,0,0.0118694362017804,0,0,0,0,0,0,0,0.0148367952522255,0,0,0,0
1861,11346,0.0454545454545455,0,0,0.00284090909090909,0.00852272727272727,0.0255681818181818,0,0.130681818181818,0.00568181818181818,0,0,0,0.0113636363636364,0,0,0,0.127840909090909,0,0.00852272727272727,0,0,0,0,0,0.0454545454545455,0.03125,0.00284090909090909,0,0.198863636363636,0,0.00284090909090909,0,0,0.150568181818182,0,0,0.00284090909090909,0,0,0,0,0,0.159090909090909,0.00284090909090909,0.00284090909090909,0,0,0,0.00568181818181818,0,0,0,0,0.00284090909090909,0.00568181818181818,0,0.00284090909090909,0.00284090909090909,0,0,0,0,0.0142045454545455,0,0,0,0
1865,11425,0.0493827160493827,0,0,0.00308641975308642,0.0123456790123457,0.0339506172839506,0,0.111111111111111,0.00617283950617284,0,0,0.00617283950617284,0.0185185185185185,0,0,0,0.111111111111111,0.00308641975308642,0.00308641975308642,0,0.0154320987654321,0,0,0,0.037037037037037,0.0339506172839506,0.0771604938271605,0.00308641975308642,0.154320987654321,0.00308641975308642,0.0123456790123457,0.00617283950617284,0,0.126543209876543,0,0,0.00308641975308642,0,0.00308641975308642,0,0,0,0.145061728395062,0,0.00308641975308642,0,0,0,0.00308641975308642,0,0,0,0,0.00308641975308642,0.00308641975308642,0,0,0.00617283950617284,0,0,0,0,0.00308641975308642,0,0,0,0
1869,11501,0.0534124629080119,0,0,0.0029673590504451,0.0118694362017804,0.0474777448071217,0,0.0890207715133531,0.00890207715133531,0,0,0.0029673590504451,0,0,0,0,0.175074183976261,0,0.0029673590504451,0,0.00593471810089021,0,0,0,0.0534124629080119,0.0385756676557863,0.00890207715133531,0,0.225519287833828,0,0.00593471810089021,0,0,0.0919881305637982,0,0,0.0029673590504451,0,0,0,0,0,0.142433234421365,0,0.00593471810089021,0,0,0,0.00593471810089021,0.0029673590504451,0,0,0,0,0.00593471810089021,0,0,0,0.0029673590504451,0,0,0,0.00593471810089021,0,0,0,0
1873,11574,0.064327485380117,0.00292397660818713,0,0.00584795321637427,0,0.0116959064327485,0,0.166666666666667,0.00292397660818713,0,0,0,0.0087719298245614,0,0,0,0.190058479532164,0,0,0,0.0146198830409357,0,0,0,0.0467836257309941,0.0584795321637427,0.0263157894736842,0,0.0818713450292398,0.00292397660818713,0,0,0,0.166666666666667,0,0,0.00584795321637427,0,0,0,0,0,0.12280701754386,0,0.00292397660818713,0,0,0,0,0.00292397660818713,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0.0087719298245614,0,0,0,0
1877,11644,0.0526315789473684,0,0,0.00328947368421053,0.00328947368421053,0.0657894736842105,0,0.0526315789473684,0.00328947368421053,0,0,0,0.00657894736842105,0,0,0,0.0789473684210526,0,0.00657894736842105,0,0.0230263157894737,0,0,0,0.0888157894736842,0.184210526315789,0.0230263157894737,0,0.164473684210526,0,0.0131578947368421,0,0,0.108552631578947,0.00328947368421053,0,0.00986842105263158,0,0,0,0,0,0.055921052631579,0,0.00986842105263158,0,0,0,0.00986842105263158,0.00328947368421053,0,0,0,0.00328947368421053,0.00986842105263158,0,0.00328947368421053,0.00328947368421053,0,0,0,0,0.00986842105263158,0,0,0,0
1881,11711,0.0575079872204473,0,0,0,0,0.0287539936102236,0,0.0702875399361022,0.00638977635782748,0,0,0.00319488817891374,0.00319488817891374,0,0,0,0.124600638977636,0,0.00319488817891374,0,0.012779552715655,0,0,0,0.0575079872204473,0.0958466453674121,0.0830670926517572,0,0.210862619808307,0,0.0191693290734824,0.00319488817891374,0.00319488817891374,0.108626198083067,0,0,0.00958466453674121,0,0,0,0,0,0.0511182108626198,0,0.00638977635782748,0,0,0,0.0159744408945687,0,0,0,0,0.00319488817891374,0.00319488817891374,0,0,0,0,0,0,0,0.0159744408945687,0,0,0.00319488817891374,0
1885,11775,0.0630914826498423,0,0,0,0,0.056782334384858,0,0.0473186119873817,0,0,0,0.00315457413249211,0.00946372239747634,0,0,0,0.132492113564669,0.00630914826498423,0,0,0.0220820189274448,0,0,0,0.0504731861198738,0.236593059936909,0.0157728706624606,0,0.0883280757097792,0.00315457413249211,0.0315457413249211,0,0,0.107255520504732,0,0,0.0126182965299685,0,0,0,0,0,0.0536277602523659,0,0.00946372239747634,0,0,0,0.00946372239747634,0.00630914826498423,0,0,0,0,0.0126182965299685,0,0,0.00315457413249211,0,0,0,0,0.0126182965299685,0,0,0.00630914826498423,0
1889,11834,0.019047619047619,0,0,0.00317460317460317,0.00634920634920635,0.0412698412698413,0,0.0888888888888889,0.00317460317460317,0,0,0,0.019047619047619,0.00952380952380952,0,0,0.0761904761904762,0.00634920634920635,0,0,0.0317460317460317,0,0,0,0.0825396825396825,0.203174603174603,0.00317460317460317,0.00317460317460317,0.0825396825396825,0.00952380952380952,0.0126984126984127,0,0,0.117460317460317,0,0,0.00952380952380952,0,0,0,0,0,0.0888888888888889,0,0.00317460317460317,0,0,0,0.0285714285714286,0,0,0,0,0.00634920634920635,0.0317460317460317,0,0,0,0,0,0,0,0.0126984126984127,0,0,0,0
1893,11890,0.064516129032258,0,0,0,0.0032258064516129,0.0741935483870968,0,0.109677419354839,0,0,0,0,0.0032258064516129,0.0032258064516129,0,0,0.0741935483870968,0,0.0032258064516129,0,0.0161290322580645,0,0,0,0.0774193548387097,0.22258064516129,0.00967741935483871,0,0.0354838709677419,0.0032258064516129,0.0258064516129032,0,0,0.0903225806451613,0,0,0.00967741935483871,0,0,0,0,0,0.067741935483871,0,0.0064516129032258,0,0,0,0.0225806451612903,0,0,0,0,0.0032258064516129,0.0258064516129032,0,0,0.0032258064516129,0.0032258064516129,0,0,0,0.0387096774193548,0,0,0.0032258064516129,0
1897,11941,0.118012422360248,0,0,0,0,0.0341614906832298,0,0.046583850931677,0,0,0,0.0031055900621118,0.0031055900621118,0.0062111801242236,0.0031055900621118,0,0.0590062111801242,0,0.0062111801242236,0,0.0093167701863354,0,0,0,0.0745341614906832,0.236024844720497,0.0062111801242236,0,0.0496894409937888,0.0062111801242236,0.0279503105590062,0,0,0.108695652173913,0,0,0.0093167701863354,0,0,0,0,0,0.0962732919254658,0,0.0093167701863354,0,0,0,0.0186335403726708,0.0031055900621118,0,0,0,0.0031055900621118,0.0279503105590062,0,0,0.0031055900621118,0.0031055900621118,0,0,0,0.0279503105590062,0,0,0,0
1901,11988,0.0801282051282051,0,0,0,0.00961538461538462,0.0384615384615385,0,0.0384615384615385,0.00961538461538462,0.00320512820512821,0,0.00320512820512821,0.00320512820512821,0.00320512820512821,0,0,0.0608974358974359,0,0.00641025641025641,0,0.0416666666666667,0,0,0,0.0705128205128205,0.301282051282051,0,0,0.0192307692307692,0.00320512820512821,0.016025641025641,0,0,0.102564102564103,0,0,0.0128205128205128,0,0,0,0,0,0.115384615384615,0,0.00641025641025641,0,0,0,0.0224358974358974,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0.0224358974358974,0,0,0.00641025641025641,0
1905,12030,0.0662251655629139,0,0,0,0.00662251655629139,0.0198675496688742,0,0.0231788079470199,0,0,0,0,0.00662251655629139,0.0033112582781457,0,0,0.0496688741721854,0,0,0,0.0596026490066225,0,0,0,0.0397350993377483,0.443708609271523,0.0033112582781457,0,0.0132450331125828,0.0033112582781457,0.0165562913907285,0.0033112582781457,0,0.105960264900662,0,0,0.0165562913907285,0,0,0,0,0,0.0562913907284768,0,0.0033112582781457,0,0,0,0.00993377483443709,0.0033112582781457,0,0,0,0.00993377483443709,0.0165562913907285,0,0,0,0,0,0,0,0.0165562913907285,0,0,0.0033112582781457,0
1909,12067,0.0721311475409836,0,0,0.00655737704918033,0.00327868852459016,0.0459016393442623,0,0.039344262295082,0.00327868852459016,0,0,0.00655737704918033,0.00655737704918033,0,0,0,0.0918032786885246,0.0098360655737705,0,0,0.019672131147541,0,0,0,0.039344262295082,0.337704918032787,0.00655737704918033,0.00327868852459016,0.0262295081967213,0,0.019672131147541,0,0,0.078688524590164,0,0,0.0098360655737705,0,0,0,0,0,0.0622950819672131,0,0.0098360655737705,0,0,0,0.0163934426229508,0.00655737704918033,0,0,0,0.0098360655737705,0.0229508196721311,0,0,0.00655737704918033,0,0,0,0,0.0360655737704918,0,0,0.00327868852459016,0
1913,12098,0.0332225913621262,0,0,0.00332225913621262,0,0.0498338870431894,0,0.0431893687707641,0.00332225913621262,0,0,0,0,0,0,0,0.102990033222591,0,0.00664451827242525,0,0.00996677740863787,0,0,0,0.0598006644518272,0.26578073089701,0.0166112956810631,0,0.0465116279069767,0,0.0232558139534884,0,0,0.112956810631229,0,0,0.0166112956810631,0,0,0,0,0.00332225913621262,0.0465116279069767,0,0.00996677740863787,0,0,0,0.026578073089701,0.00664451827242525,0,0,0,0.00332225913621262,0.026578073089701,0,0,0.00332225913621262,0,0,0,0,0.0764119601328904,0,0.00332225913621262,0,0
1917,12124,0.0697674418604651,0,0,0,0.00996677740863787,0.0431893687707641,0,0.0299003322259136,0.00332225913621262,0,0,0.00332225913621262,0.00664451827242525,0.00664451827242525,0,0,0.0863787375415282,0.00332225913621262,0.00332225913621262,0,0.0132890365448505,0,0,0,0.0564784053156146,0.398671096345515,0.00332225913621262,0,0.0365448504983389,0,0.026578073089701,0,0,0.119601328903654,0,0,0,0,0,0,0,0,0.0299003322259136,0,0.00996677740863787,0,0,0,0.00332225913621262,0.00332225913621262,0,0,0,0,0.00996677740863787,0,0,0,0,0,0,0,0.0199335548172757,0,0,0.00332225913621262,0
1921,12145,0.038961038961039,0,0,0,0.0064935064935065,0.038961038961039,0,0.0324675324675325,0.00324675324675325,0,0,0,0.0194805194805195,0.00324675324675325,0,0,0.107142857142857,0,0,0,0.0422077922077922,0,0.00324675324675325,0,0.0487012987012987,0.376623376623377,0.00324675324675325,0,0.0194805194805195,0.00324675324675325,0.0324675324675325,0,0,0.0941558441558442,0,0,0.00324675324675325,0,0,0,0,0,0.0292207792207792,0.00324675324675325,0.0064935064935065,0,0,0,0.038961038961039,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0,0.0194805194805195,0,0,0,0
1925,12161,0.0469798657718121,0,0,0.00335570469798658,0.00335570469798658,0.023489932885906,0,0.0167785234899329,0,0,0,0.00335570469798658,0.00335570469798658,0,0,0,0.0838926174496644,0,0.00335570469798658,0,0.0201342281879195,0,0,0,0.0335570469798658,0.496644295302013,0,0,0.0201342281879195,0,0.0134228187919463,0,0,0.0671140939597315,0,0,0.0100671140939597,0,0,0,0,0,0.0570469798657718,0,0.0134228187919463,0,0,0,0.0100671140939597,0.0201342281879195,0,0,0,0,0.023489932885906,0,0,0,0,0,0,0,0.023489932885906,0,0,0.00335570469798658,0
1929,12174,0.0423452768729642,0,0,0,0,0.0325732899022801,0,0.0195439739413681,0.00977198697068404,0,0,0,0.00651465798045603,0,0,0,0.153094462540717,0,0,0,0.0228013029315961,0,0,0,0.0456026058631922,0.306188925081433,0.00977198697068404,0,0.0293159609120521,0.00325732899022801,0.0423452768729642,0,0,0.0977198697068404,0,0,0.0162866449511401,0,0,0,0,0.00325732899022801,0.0456026058631922,0.00325732899022801,0.00977198697068404,0,0,0,0.0228013029315961,0.00325732899022801,0,0,0,0.00325732899022801,0.0130293159609121,0,0,0.00651465798045603,0,0,0,0,0.0456026058631922,0,0,0.00651465798045603,0
1933,12184,0.0411392405063291,0,0,0,0.00316455696202532,0.0253164556962025,0,0.0221518987341772,0.00316455696202532,0,0,0,0.00632911392405063,0,0,0,0.0917721518987342,0.00316455696202532,0,0,0.00949367088607595,0,0,0,0.0917721518987342,0.39873417721519,0,0,0.0189873417721519,0,0.00949367088607595,0,0,0.113924050632911,0,0,0.00949367088607595,0,0,0,0,0,0.0379746835443038,0,0.0126582278481013,0,0,0,0.0253164556962025,0.00632911392405063,0,0,0,0.00316455696202532,0.0411392405063291,0,0,0.00316455696202532,0.00316455696202532,0,0,0,0.00949367088607595,0,0,0.00949367088607595,0
1937,12193,0.0250783699059561,0,0,0,0,0.0219435736677116,0,0.0344827586206897,0.00940438871473354,0,0,0,0.0156739811912226,0,0,0,0.0689655172413793,0,0,0,0.0188087774294671,0,0,0,0.0532915360501567,0.401253918495298,0.00313479623824451,0,0.00626959247648903,0,0,0,0,0.156739811912226,0,0,0.0125391849529781,0,0,0,0,0,0.0501567398119122,0,0.0219435736677116,0,0,0,0.0250783699059561,0.00313479623824451,0,0,0,0.0125391849529781,0.0250783699059561,0,0,0,0,0,0,0,0.0219435736677116,0,0,0.0125391849529781,0
1941,12202,0.0460526315789474,0,0,0,0.00328947368421053,0.0263157894736842,0,0.00986842105263158,0,0,0,0,0.00657894736842105,0,0,0,0.0723684210526316,0.00328947368421053,0.00328947368421053,0,0.0131578947368421,0,0,0,0.0723684210526316,0.496710526315789,0.00328947368421053,0,0.00657894736842105,0,0.00657894736842105,0,0,0.105263157894737,0,0,0.00328947368421053,0,0.00328947368421053,0,0,0,0.0263157894736842,0,0.0131578947368421,0,0,0,0.0394736842105263,0.00657894736842105,0,0,0,0,0.0164473684210526,0,0,0,0.00328947368421053,0,0,0,0.00657894736842105,0,0,0.00657894736842105,0
1945,12211,0.0825396825396825,0,0,0.00317460317460317,0,0.0380952380952381,0,0.0317460317460317,0.00317460317460317,0,0,0,0.00317460317460317,0.00634920634920635,0,0,0.0793650793650794,0,0.00317460317460317,0,0.0222222222222222,0,0,0,0.0984126984126984,0.311111111111111,0,0,0.0317460317460317,0,0.0126984126984127,0,0,0.123809523809524,0,0,0.0126984126984127,0,0,0,0,0,0.0444444444444444,0,0.0158730158730159,0,0,0,0.00634920634920635,0.00317460317460317,0,0,0,0.00317460317460317,0.0222222222222222,0,0,0.00634920634920635,0,0,0,0,0.0349206349206349,0,0,0,0
1949,12222,0.0602409638554217,0,0,0,0.0120481927710843,0.0240963855421687,0,0.00602409638554217,0.00301204819277108,0,0,0.00301204819277108,0.00903614457831325,0.00301204819277108,0,0,0.123493975903614,0,0,0,0.0120481927710843,0,0,0,0.0572289156626506,0.409638554216867,0,0,0.00301204819277108,0.00301204819277108,0.0180722891566265,0,0,0.108433734939759,0,0,0.00903614457831325,0,0.00301204819277108,0,0,0,0.0391566265060241,0,0,0,0,0,0.0301204819277108,0,0,0,0,0.00301204819277108,0.0331325301204819,0,0,0.00301204819277108,0,0,0,0,0.0240963855421687,0,0,0,0
1953,12235,0.0883280757097792,0,0,0,0.00630914826498423,0.028391167192429,0,0.028391167192429,0.00315457413249211,0,0,0,0.00630914826498423,0.00315457413249211,0,0,0.0599369085173502,0,0,0,0.0126182965299685,0,0,0,0.0914826498422713,0.305993690851735,0.0126182965299685,0,0.028391167192429,0.00315457413249211,0.0157728706624606,0,0,0.107255520504732,0,0,0.00946372239747634,0,0,0,0,0,0.0410094637223975,0,0.0157728706624606,0,0,0,0.0410094637223975,0.00630914826498423,0,0,0,0.00946372239747634,0.00946372239747634,0,0,0,0,0,0,0,0.0536277602523659,0,0,0.0126182965299685,0
1957,12251,0.0759493670886076,0,0,0,0.00632911392405063,0.0284810126582278,0,0.00632911392405063,0,0,0,0.00316455696202532,0.0126582278481013,0,0,0,0.0886075949367089,0.00632911392405063,0.00316455696202532,0,0.00632911392405063,0,0,0,0.0569620253164557,0.348101265822785,0,0,0.00632911392405063,0,0.0126582278481013,0,0,0.151898734177215,0,0,0.0158227848101266,0,0,0,0,0,0.0348101265822785,0,0.0221518987341772,0,0,0,0.0284810126582278,0,0,0,0,0.00632911392405063,0.0348101265822785,0,0,0.00632911392405063,0,0,0,0,0.0379746835443038,0,0,0,0
1961,12271,0.0617283950617284,0,0,0,0.00308641975308642,0.0185185185185185,0,0.0185185185185185,0,0,0,0.00617283950617284,0.0185185185185185,0,0,0,0.0617283950617284,0.00308641975308642,0,0,0.0154320987654321,0,0,0,0.0462962962962963,0.425925925925926,0,0,0.00308641975308642,0.00308641975308642,0.0123456790123457,0,0,0.0895061728395062,0,0,0.0123456790123457,0,0,0,0,0,0.0462962962962963,0,0.0308641975308642,0,0,0,0.037037037037037,0.00925925925925926,0,0,0,0.00925925925925926,0.0216049382716049,0,0,0,0,0,0,0,0.0401234567901235,0,0,0.00617283950617284,0
1965,12296,0.0730897009966777,0,0,0.00332225913621262,0,0.0431893687707641,0,0.0199335548172757,0,0,0,0,0.0232558139534884,0,0,0.00332225913621262,0.0697674418604651,0,0.00664451827242525,0,0.0132890365448505,0,0,0,0.079734219269103,0.382059800664452,0,0,0,0,0.0166112956810631,0,0,0.0930232558139535,0,0,0.00664451827242525,0,0,0,0,0.00332225913621262,0.0431893687707641,0,0.0299003322259136,0,0,0,0.0299003322259136,0.00996677740863787,0,0,0,0.00332225913621262,0.0199335548172757,0,0,0.00332225913621262,0.00332225913621262,0,0,0,0.0199335548172757,0,0,0,0
