"sample.depths","sample.ages","Ambrosia.type","Betula","Carya","Amaranthaceae.undiff.","Clethra","Cyrilla.racemiflora","Ericaceae","Fraxinus.undiff.","Gordonia","Ilex","Iva.xanthifolia.type","Liquidambar","Nyssa","Ostrya.Carpinus","Pinus.undiff.","Planera.aquatica","Quercus","Rumex","Sambucus","Taxodium","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vitis","Alnus","Myrica","Populus","Poaceae","Cyperaceae.undiff.","Iva.frutescens.type","Cupressaceae.undiff.","Pinus.subg..Pinus.undiff.","Artemisia","Celtis","Cephalanthus","Platanus","Sapindus","Serenoa","Liliaceae","Fagus","Polygonum.amphibium","Salix","Thalictrum","Acer.undiff.","Castanea","Lechea","Urtica.type","Xanthium","Rosaceae","Primula","Rhus","Symplocos","Apiaceae.undiff.","Anacardiaceae.undiff.","Betulaceae.undiff.","Moraceae","Hypericum","Juglans.nigra","Mimosaceae","Rutaceae","Combretaceae.Melastomataceae","Styloceras","Rhamnaceae.undiff.","Phoradendron","Chamaecrista.type","Arecaceae.undiff.","Acer.negundo","Pinus.clausa.type","Polygonella.fimbriata.type","Corylus","Myrtaceae.undiff.","Osmanthus","Brassicaceae","Malvaceae","Polygonella.polygama.type","Eugenia","Viburnum","Tilia","Cornus.sericea.type","Magnolia","Caryophyllaceae","Ranunculaceae.undiff.","Dodonaea","Lamiaceae","Pistacia","Liriodendron","Acer.saccharum.type","Urticaceae","Plantago","Pinaceae.undiff.","Picea","Pinus.subg..Strobus","Acer.rubrum","Asteraceae.subf..Cichorioideae","Tsuga","Urticales.undiff.","Viscaceae.undiff.","Itea","Rubiaceae.undiff.","Gomphrena.type","Fraxinus.nigra.type","Galium","Campanulaceae","Dalea","Parthenocissus","Myrsine","Sisyrinchium","Ceanothus","Onagraceae","Euphorbia","Ceratiola.ericoides.type","Fabaceae.undiff.","Solanaceae","Abies","Araliaceae","Eriogonum"
645,18382,0.0437828371278459,0.00350262697022767,0.0140105078809107,0.00175131348511384,0,0,0,0,0,0,0,0,0,0,0.716287215411559,0,0.0385288966725044,0.00175131348511384,0,0.010507880910683,0.0122591943957968,0.00700525394045534,0,0.00350262697022767,0,0,0.0560420315236427,0.010507880910683,0.00875656742556918,0.0157618213660245,0.042031523642732,0.00350262697022767,0.00175131348511384,0,0,0,0,0,0,0.00175131348511384,0,0,0,0.00175131348511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175131348511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175131348511384,0,0,0,0,0.00175131348511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,20176,0.0182648401826484,0.0076103500761035,0.0213089802130898,0.0015220700152207,0,0,0,0.0045662100456621,0,0,0,0.0030441400304414,0,0.0076103500761035,0.710806697108067,0,0.0624048706240487,0.0030441400304414,0,0.0426179604261796,0.0060882800608828,0.0030441400304414,0.0015220700152207,0.0030441400304414,0.0030441400304414,0,0.015220700152207,0.0030441400304414,0.0015220700152207,0.0106544901065449,0.0365296803652968,0.0030441400304414,0,0,0,0.0015220700152207,0,0,0.0030441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0.0015220700152207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076103500761035,0,0.0030441400304414,0,0,0,0,0.0106544901065449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015220700152207,0,0,0,0,0.0015220700152207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,21971,0.0175824175824176,0.0021978021978022,0.0263736263736264,0.0021978021978022,0,0,0,0.0043956043956044,0,0,0,0.0021978021978022,0,0,0.643956043956044,0,0.0351648351648352,0.0021978021978022,0,0.00879120879120879,0,0.0021978021978022,0.0021978021978022,0,0,0,0.0153846153846154,0.00879120879120879,0.0021978021978022,0.0131868131868132,0.167032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373626373626374,0,0,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,23765,0.0104384133611691,0.00208768267223382,0.0250521920668058,0,0,0,0,0.00626304801670146,0,0,0,0,0,0,0.711899791231733,0,0.0730688935281837,0,0,0.0668058455114822,0.00835073068893528,0,0,0,0.00208768267223382,0,0.0354906054279749,0.00626304801670146,0,0.00626304801670146,0.0208768267223382,0.00208768267223382,0,0.00208768267223382,0,0.00208768267223382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626304801670146,0,0,0,0,0,0,0.00835073068893528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208768267223382,0,0,0,0,0.00208768267223382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,25560,0.0173745173745174,0.0115830115830116,0.0115830115830116,0.00193050193050193,0,0,0,0.00193050193050193,0,0,0,0.00772200772200772,0.00193050193050193,0,0.704633204633205,0,0.055984555984556,0,0,0.0154440154440154,0.00772200772200772,0.00193050193050193,0,0.00579150579150579,0.00386100386100386,0.00193050193050193,0.0154440154440154,0.00193050193050193,0,0.0444015444015444,0.0714285714285714,0,0,0,0,0,0,0,0.00772200772200772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193050193050193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386100386100386,0,0,0,0,0.00193050193050193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,27354,0.0055350553505535,0.003690036900369,0.0461254612546125,0,0.0018450184501845,0,0.0018450184501845,0.0129151291512915,0,0,0,0,0.0018450184501845,0.0018450184501845,0.464944649446494,0,0.116236162361624,0,0,0.062730627306273,0.014760147601476,0.003690036900369,0.0018450184501845,0.011070110701107,0,0,0.047970479704797,0,0.0018450184501845,0.173431734317343,0,0.003690036900369,0,0.0018450184501845,0,0,0,0,0.0018450184501845,0,0,0.0018450184501845,0,0,0,0,0,0,0,0,0,0.0018450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007380073800738,0,0.003690036900369,0,0,0,0,0.003690036900369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,28251,0.00642398286937901,0,0.0149892933618844,0.00642398286937901,0,0,0,0.00642398286937901,0,0,0,0,0.00214132762312634,0.00214132762312634,0.71306209850107,0,0.0535331905781585,0,0,0.0278372591006424,0.0171306209850107,0,0,0.0107066381156317,0.00642398286937901,0,0.0299785867237687,0.00642398286937901,0.00214132762312634,0.00642398286937901,0.0835117773019272,0,0,0,0,0,0,0,0.00428265524625268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,30046,0.024896265560166,0.00829875518672199,0.0477178423236514,0.0020746887966805,0.0020746887966805,0,0.0020746887966805,0,0,0,0,0.0186721991701245,0.0020746887966805,0.004149377593361,0.5850622406639,0,0.105809128630705,0.0020746887966805,0,0.0145228215767635,0.024896265560166,0.004149377593361,0.0020746887966805,0.0020746887966805,0.004149377593361,0,0.029045643153527,0.004149377593361,0,0.029045643153527,0.0601659751037344,0,0,0.004149377593361,0,0.0020746887966805,0,0,0.00829875518672199,0,0,0,0,0,0,0,0,0,0,0.0020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020746887966805,0,0,0.0020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,31840,0.0179282868525896,0,0.0258964143426295,0.00398406374501992,0,0.00398406374501992,0.00199203187250996,0.00796812749003984,0,0.00199203187250996,0,0.0199203187250996,0.00199203187250996,0.0179282868525896,0.52191235059761,0.00199203187250996,0.145418326693227,0,0,0.0298804780876494,0.00398406374501992,0.00398406374501992,0,0.0139442231075697,0.0139442231075697,0,0.047808764940239,0.00597609561752988,0.0099601593625498,0.00398406374501992,0.0677290836653386,0,0,0,0,0,0,0,0.0258964143426295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,33635,0,0.00405679513184584,0.0162271805273834,0,0.00202839756592292,0.00608519269776876,0.00811359026369168,0.0182555780933063,0,0,0,0.0912778904665314,0.00811359026369168,0.0223123732251521,0.397565922920892,0,0.0933062880324544,0,0,0.109533468559838,0.00405679513184584,0.00811359026369168,0.00405679513184584,0.00811359026369168,0.0324543610547667,0,0.0162271805273834,0.00202839756592292,0,0.0182555780933063,0.107505070993915,0,0,0.00202839756592292,0.00202839756592292,0,0,0,0.0121703853955375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202839756592292,0,0,0,0,0.00202839756592292,0.00202839756592292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,34095,0,0.0139372822299652,0.0209059233449477,0.00348432055749129,0.0174216027874564,0.0278745644599303,0.00348432055749129,0.00696864111498258,0,0,0,0.0522648083623693,0.0139372822299652,0.00696864111498258,0.271777003484321,0.00696864111498258,0.226480836236934,0,0,0.118466898954704,0.0174216027874564,0.00696864111498258,0.00348432055749129,0.00348432055749129,0.00696864111498258,0,0.0383275261324042,0.00348432055749129,0,0,0.101045296167247,0.00696864111498258,0,0.00696864111498258,0.00348432055749129,0,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,34364,0.010958904109589,0.0164383561643836,0.0246575342465753,0.00547945205479452,0.00547945205479452,0.0164383561643836,0,0.0273972602739726,0,0,0,0.0438356164383562,0.00547945205479452,0.0273972602739726,0.243835616438356,0.0164383561643836,0.194520547945205,0,0,0.084931506849315,0.0219178082191781,0.00821917808219178,0.00273972602739726,0.00547945205479452,0.00273972602739726,0,0.0684931506849315,0.00273972602739726,0,0.0328767123287671,0.104109589041096,0,0,0.00273972602739726,0.00273972602739726,0,0,0,0,0,0.010958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,34634,0.0234192037470726,0.0421545667447307,0.00468384074941452,0.00468384074941452,0.00234192037470726,0.00468384074941452,0,0.0117096018735363,0,0,0.00702576112412178,0.0585480093676815,0.00468384074941452,0.0304449648711944,0.257611241217799,0.00936768149882904,0.325526932084309,0,0,0.0281030444964871,0.0187353629976581,0.0210772833723653,0,0.00234192037470726,0.00468384074941452,0,0.0655737704918033,0.00702576112412178,0.00234192037470726,0.00468384074941452,0.0304449648711944,0,0.00936768149882904,0.00468384074941452,0.00234192037470726,0,0,0,0.00234192037470726,0,0.00234192037470726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234192037470726,0,0,0,0,0,0.00468384074941452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,34903,0.0248447204968944,0.0289855072463768,0.0351966873706004,0.010351966873706,0,0.0124223602484472,0.0020703933747412,0.0144927536231884,0,0,0,0.0289855072463768,0.0062111801242236,0.010351966873706,0.0641821946169772,0.0269151138716356,0.488612836438923,0,0,0.0579710144927536,0.0289855072463768,0.010351966873706,0.0082815734989648,0.0062111801242236,0.0062111801242236,0.0020703933747412,0.0662525879917184,0.0186335403726708,0.0041407867494824,0.0082815734989648,0.020703933747412,0,0.0020703933747412,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,35038,0.0102790014684288,0.00440528634361234,0.0205580029368576,0.00293685756240822,0.00146842878120411,0,0,0.00881057268722467,0,0.00293685756240822,0,0.0249632892804699,0.00146842878120411,0.0249632892804699,0.353891336270191,0,0.271659324522761,0,0,0.105726872246696,0.0249632892804699,0.00587371512481645,0.00587371512481645,0.00587371512481645,0.0205580029368576,0,0.0411160058737151,0.00293685756240822,0.00293685756240822,0.013215859030837,0,0.00146842878120411,0,0.0117474302496329,0.00734214390602056,0,0,0,0,0,0,0,0,0,0.00146842878120411,0,0,0.00293685756240822,0,0,0,0,0,0.00146842878120411,0,0,0,0,0,0.00293685756240822,0,0,0,0,0,0,0,0.00293685756240822,0.00293685756240822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293685756240822,0,0,0,0,0.00146842878120411,0,0,0,0,0,0,0.00146842878120411,0.00146842878120411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,35172,0.00411522633744856,0.0109739368998628,0.0315500685871056,0.00274348422496571,0,0.0150891632373114,0.00411522633744856,0.00823045267489712,0,0.00411522633744856,0,0.0521262002743484,0.00685871056241427,0.0178326474622771,0.311385459533608,0.00274348422496571,0.248285322359396,0,0,0.116598079561043,0.0233196159122085,0.0123456790123457,0.00274348422496571,0.00411522633744856,0.0329218106995885,0,0.0425240054869684,0.00274348422496571,0,0.0150891632373114,0,0.00137174211248285,0.00137174211248285,0.00548696844993141,0.00137174211248285,0,0.00137174211248285,0,0.00411522633744856,0,0.00274348422496571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0,0,0.00137174211248285,0,0,0,0,0,0,0,0,0.00137174211248285,0.00137174211248285,0.00137174211248285,0,0,0,0,0,0,0,0,0,0,0,0
925,35307,0.0031201248049922,0.0062402496099844,0.0187207488299532,0.0015600624024961,0,0.015600624024961,0.0046801872074883,0.0093603744149766,0,0.0015600624024961,0,0.0561622464898596,0.0078003120124805,0.0280811232449298,0.332293291731669,0.0046801872074883,0.262090483619345,0,0,0.0748829953198128,0.0140405616224649,0.0031201248049922,0.0031201248049922,0.0015600624024961,0.0452418096723869,0,0.0280811232449298,0.0031201248049922,0.0015600624024961,0.0280811232449298,0.0296411856474259,0,0,0,0,0,0,0,0.0046801872074883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062402496099844,0.0015600624024961,0.0015600624024961,0,0,0,0,0,0,0,0,0
935,35442,0.0521541950113379,0.00680272108843537,0.0272108843537415,0.0090702947845805,0,0.00453514739229025,0,0.0113378684807256,0,0,0,0.0158730158730159,0.00226757369614512,0.0317460317460317,0.308390022675737,0,0.256235827664399,0,0,0.0453514739229025,0.0408163265306122,0.0113378684807256,0.00226757369614512,0.00453514739229025,0.00680272108843537,0,0.108843537414966,0,0.00680272108843537,0.0136054421768707,0,0,0,0,0.00680272108843537,0,0,0,0.00453514739229025,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0.00226757369614512,0,0.0113378684807256,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,35590,0.0101522842639594,0.0050761421319797,0.0609137055837563,0,0.00253807106598985,0.0101522842639594,0.00253807106598985,0.00253807106598985,0,0,0,0.0203045685279188,0.00253807106598985,0.0304568527918782,0.50761421319797,0.00253807106598985,0.0888324873096447,0,0,0.0253807106598985,0.0558375634517767,0.0177664974619289,0,0.00761421319796954,0.0126903553299492,0,0.0558375634517767,0,0,0.00761421319796954,0.0101522842639594,0,0,0,0.0050761421319797,0,0,0,0.0380710659898477,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0.00253807106598985,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0.00253807106598985,0,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,35711,0.0133333333333333,0,0.106666666666667,0,0,0,0,0,0,0.0133333333333333,0,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.413333333333333,0,0.213333333333333,0,0,0.0133333333333333,0.0133333333333333,0,0.0133333333333333,0,0.0266666666666667,0,0.0533333333333333,0,0,0.0266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,35846,0.00784313725490196,0.0156862745098039,0.0549019607843137,0,0.00196078431372549,0.0215686274509804,0.00392156862745098,0.0117647058823529,0,0,0.00196078431372549,0.0607843137254902,0.00588235294117647,0.00196078431372549,0.170588235294118,0,0.382352941176471,0,0,0.129411764705882,0.0137254901960784,0.00784313725490196,0.00196078431372549,0.00392156862745098,0.0372549019607843,0,0.00588235294117647,0,0,0.0196078431372549,0.00980392156862745,0,0,0,0,0,0,0,0.00196078431372549,0,0,0,0,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0.00196078431372549,0,0,0,0,0.00196078431372549,0,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196078431372549,0,0,0,0,0,0,0,0,0,0.00196078431372549,0.00196078431372549,0,0,0,0,0,0,0
975,35981,0,0.015015015015015,0.069069069069069,0,0,0.003003003003003,0,0.015015015015015,0,0.003003003003003,0,0.045045045045045,0.006006006006006,0.006006006006006,0.096096096096096,0.021021021021021,0.402402402402402,0,0,0.159159159159159,0.021021021021021,0.009009009009009,0.003003003003003,0.006006006006006,0.012012012012012,0,0.015015015015015,0.003003003003003,0.003003003003003,0.015015015015015,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0.051051051051051,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0.003003003003003,0,0,0,0,0,0
985,NA,0.00226757369614512,0.0249433106575964,0.0589569160997732,0,0.00680272108843537,0.00226757369614512,0.00453514739229025,0.0090702947845805,0,0,0,0.054421768707483,0.0136054421768707,0.0158730158730159,0.090702947845805,0.0113378684807256,0.419501133786848,0,0,0.160997732426304,0.018140589569161,0.00226757369614512,0,0.00226757369614512,0.036281179138322,0,0.018140589569161,0.00226757369614512,0,0.00226757369614512,0.0090702947845805,0,0,0,0,0.00226757369614512,0,0,0.00226757369614512,0,0.00226757369614512,0,0,0.0136054421768707,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226757369614512,0,0,0,0,0,0.00680272108843537,0,0,0,0,0,0,0,0
995,NA,0.00202429149797571,0.0161943319838057,0.0587044534412955,0,0,0.0101214574898785,0.00809716599190283,0.0101214574898785,0,0.00202429149797571,0,0.0769230769230769,0.00404858299595142,0.00607287449392713,0.131578947368421,0,0.336032388663968,0,0,0.200404858299595,0.0242914979757085,0.00202429149797571,0.00809716599190283,0,0.048582995951417,0,0.00607287449392713,0,0,0,0,0,0,0.00202429149797571,0.00202429149797571,0,0,0,0.0101214574898785,0,0,0,0,0.0242914979757085,0,0,0,0,0,0,0,0,0,0.00202429149797571,0,0,0,0,0,0,0,0,0.00202429149797571,0,0,0,0.00202429149797571,0,0,0,0.00202429149797571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202429149797571,0,0,0,0,0,0,0,0,0,0,0
1005,NA,0,0.0120724346076459,0.0462776659959759,0.00201207243460765,0,0,0.00804828973843058,0.0160965794768612,0,0,0,0.0764587525150905,0.00201207243460765,0.0140845070422535,0.175050301810865,0.0100603621730382,0.352112676056338,0,0,0.150905432595573,0.0201207243460765,0.00201207243460765,0.00804828973843058,0.00201207243460765,0.0523138832997988,0,0.0140845070422535,0,0.00201207243460765,0.00201207243460765,0,0,0,0.00603621730382294,0.00402414486921529,0,0,0,0,0,0,0,0,0.0100603621730382,0,0,0,0,0,0,0.00402414486921529,0,0,0,0,0,0.00201207243460765,0,0,0.00201207243460765,0,0,0,0,0,0,0,0,0,0,0,0.00201207243460765,0,0.00201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,NA,0.00245398773006135,0.0269938650306748,0.0368098159509202,0.00245398773006135,0,0.0049079754601227,0.0049079754601227,0.00736196319018405,0,0.00122699386503067,0,0.056441717791411,0.00368098159509202,0.00122699386503067,0.185276073619632,0.0110429447852761,0.358282208588957,0,0,0.188957055214724,0.0306748466257669,0,0.00613496932515337,0,0.0233128834355828,0,0.0208588957055215,0,0,0.00368098159509202,0,0,0,0,0,0.00122699386503067,0,0,0.00122699386503067,0,0,0,0,0.0147239263803681,0,0,0,0,0,0,0.00122699386503067,0,0,0,0,0,0,0,0,0.00122699386503067,0,0,0,0,0,0,0,0,0,0,0.00122699386503067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122699386503067,0,0.00122699386503067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,NA,0.00674536256323777,0.0320404721753794,0.0573355817875211,0,0.00168634064080944,0.00337268128161889,0,0.00674536256323777,0.00168634064080944,0,0,0.0590219224283305,0.00505902192242833,0.00168634064080944,0.15177065767285,0.0168634064080944,0.359190556492411,0,0,0.141652613827993,0.0219224283305228,0.00168634064080944,0.00168634064080944,0.00168634064080944,0.0438448566610455,0,0.0134907251264755,0.0101180438448567,0,0.0101180438448567,0,0,0,0.00337268128161889,0.00505902192242833,0,0,0,0.00168634064080944,0,0,0,0,0.03035413153457,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0,0,0.00337268128161889,0,0,0,0,0,0,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,NA,0.0066006600660066,0.0231023102310231,0.033003300330033,0,0,0,0.0033003300330033,0.0033003300330033,0,0,0,0.0495049504950495,0.0132013201320132,0.0066006600660066,0.188118811881188,0.0099009900990099,0.405940594059406,0,0,0.0792079207920792,0.0363036303630363,0,0.0066006600660066,0,0.0198019801980198,0,0.0462046204620462,0.0066006600660066,0.0033003300330033,0.0165016501650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264026402640264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066006600660066,0,0,0,0,0,0,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,0,0,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033003300330033,0,0,0,0,0
1045,NA,0.00726744186046512,0.0261627906976744,0.0406976744186047,0.00290697674418605,0,0.00290697674418605,0,0.00290697674418605,0,0.00145348837209302,0,0.0566860465116279,0.00436046511627907,0.00872093023255814,0.130813953488372,0.0232558139534884,0.4375,0,0,0.11046511627907,0.0232558139534884,0.00145348837209302,0.00290697674418605,0,0.0276162790697674,0,0.0406976744186047,0.00581395348837209,0.00145348837209302,0.00436046511627907,0,0,0,0,0.00436046511627907,0,0,0,0,0,0,0.00145348837209302,0,0.0188953488372093,0,0,0,0,0,0,0.00145348837209302,0,0,0.00145348837209302,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0
1055,NA,0,0.0071301247771836,0.0338680926916221,0.0017825311942959,0,0,0.0035650623885918,0.0053475935828877,0,0.0053475935828877,0,0.053475935828877,0.0124777183600713,0.0071301247771836,0.212121212121212,0.0196078431372549,0.345811051693405,0,0,0.0659536541889483,0.0481283422459893,0.0035650623885918,0.0053475935828877,0.0017825311942959,0.0053475935828877,0.0017825311942959,0.114081996434938,0.0071301247771836,0,0.0142602495543672,0,0,0,0.0035650623885918,0,0,0,0,0.0017825311942959,0,0.0017825311942959,0.0017825311942959,0,0.0071301247771836,0,0,0,0.0017825311942959,0,0,0.0017825311942959,0.0017825311942959,0,0,0,0,0,0,0,0.0017825311942959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0,0,0,0
