"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.undiff.","Ambrosia.type","Artemisia","Betula","Castanea","Amaranthaceae.undiff.","Corylus","Cyperaceae","Fagus","Fraxinus.nigra.type","Fraxinus.undiff.","Juglans.nigra","Larix","Asteraceae.subf..Cichorioideae","Ostrya.Carpinus","Picea","Pinus.undiff.","Platanus","Quercus","Ranunculaceae.undiff.","Rumex","Salix","Taxus","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Alnus.viridis","Juniperus.Thuja","Myrica","Populus","Poaceae","Plantago","Rosaceae","Ilex.Nemopanthus","Pinus.strobus","Ericales","Carya","Juglans.cinerea","Tilia","Achillea.type","Shepherdia.canadensis","Liquidambar","Thalictrum","Caryophyllaceae","Sarcobatus.vermiculatus","Apiaceae","Brassicaceae","Ephedra","Rubiaceae.undiff.","Fabaceae","Cephalanthus","Celtis","Cornus","Lamiaceae"
1094,6224,0,0.0439252336448598,0.00186915887850467,0.00467289719626168,0.00934579439252336,0.131775700934579,0,0.00280373831775701,0,0.00654205607476636,0.0261682242990654,0.00654205607476636,0.00467289719626168,0,0,0,0.0186915887850467,0,0.180373831775701,0.00654205607476636,0.135514018691589,0,0,0,0.00280373831775701,0.208411214953271,0,0.0271028037383178,0.0130841121495327,0,0.00560747663551402,0,0.00186915887850467,0.00280373831775701,0,0,0.000934579439252336,0.145794392523364,0,0.00654205607476636,0.00280373831775701,0.00280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,6269,0,0.0236453201970443,0,0.00295566502463054,0.00295566502463054,0.14679802955665,0.000985221674876847,0.000985221674876847,0.00197044334975369,0.00295566502463054,0.0315270935960591,0.0147783251231527,0.00788177339901478,0,0.00197044334975369,0,0.0266009852216749,0.00985221674876847,0.243349753694581,0.00591133004926108,0.0995073891625616,0,0,0.000985221674876847,0.000985221674876847,0.138916256157635,0,0.0423645320197044,0.0167487684729064,0,0.00394088669950739,0,0,0.00197044334975369,0,0,0,0.159605911330049,0,0.00394088669950739,0.00197044334975369,0.00394088669950739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,6314,0,0.0404339250493097,0.000986193293885602,0.000986193293885602,0.00591715976331361,0.120315581854043,0,0,0,0.00394477317554241,0.0157790927021696,0.00986193293885602,0.00394477317554241,0,0.0029585798816568,0,0.0128205128205128,0.0019723865877712,0.242603550295858,0.00394477317554241,0.0769230769230769,0,0,0,0.000986193293885602,0.250493096646943,0,0.0285996055226824,0.00986193293885602,0,0.0019723865877712,0,0,0.000986193293885602,0,0,0,0.158777120315582,0,0.0029585798816568,0.000986193293885602,0.000986193293885602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,6360,0.00088339222614841,0.0229681978798587,0.00441696113074205,0.00441696113074205,0.00353356890459364,0.0662544169611307,0,0,0.00176678445229682,0.00706713780918728,0.0229681978798587,0.00706713780918728,0.00530035335689046,0.00088339222614841,0.00265017667844523,0,0.0088339222614841,0.00088339222614841,0.206713780918728,0.0123674911660777,0.0830388692579505,0,0.00088339222614841,0.00088339222614841,0,0.353356890459364,0.00176678445229682,0.0406360424028269,0.00353356890459364,0,0.00706713780918728,0,0.00088339222614841,0.00265017667844523,0,0.00088339222614841,0,0.114840989399293,0.00265017667844523,0.00441696113074205,0.00088339222614841,0.00265017667844523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,6451,0.00092250922509225,0.022140221402214,0.00092250922509225,0.0055350553505535,0.003690036900369,0.0544280442804428,0,0,0.00092250922509225,0.00276752767527675,0.029520295202952,0.00830258302583026,0.003690036900369,0,0.0018450184501845,0,0.022140221402214,0.0018450184501845,0.3690036900369,0.0101476014760148,0.0581180811808118,0,0,0,0.00092250922509225,0.197416974169742,0,0.0285977859778598,0.00830258302583026,0,0.00092250922509225,0.0018450184501845,0,0.00276752767527675,0,0,0.00092250922509225,0.158671586715867,0,0,0.00092250922509225,0.0018450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0.00092250922509225,0,0
1108,6542,0,0.0173410404624277,0.00192678227360308,0,0.00385356454720617,0.0520231213872832,0,0,0,0.00385356454720617,0.0240847784200385,0.00385356454720617,0.00674373795761079,0,0.000963391136801541,0,0.010597302504817,0.00192678227360308,0.240847784200385,0.010597302504817,0.0780346820809249,0,0,0,0.00289017341040462,0.338150289017341,0.00192678227360308,0.0211946050096339,0.00770712909441233,0,0.00385356454720617,0,0,0.00481695568400771,0,0,0,0.151252408477842,0,0.00289017341040462,0,0.00481695568400771,0,0.000963391136801541,0.000963391136801541,0,0,0,0,0.000963391136801541,0,0,0,0,0.000963391136801541,0,0
1112,6633,0.000916590284142988,0.0119156736938588,0,0.00183318056828598,0,0.0339138405132906,0,0.00183318056828598,0.00183318056828598,0.000916590284142988,0.0174152153987168,0.00641613198900092,0.00274977085242896,0,0,0,0.0155820348304308,0.00366636113657195,0.403299725022915,0.00366636113657195,0.0614115490375802,0,0,0.000916590284142988,0.000916590284142988,0.0980751604032997,0.00274977085242896,0.0192483959670028,0.000916590284142988,0,0.00274977085242896,0,0,0.000916590284142988,0,0,0,0.302474793767186,0.000916590284142988,0,0.000916590284142988,0.000916590284142988,0,0,0,0,0,0,0,0,0,0,0,0,0.000916590284142988,0,0
1116,6725,0.00299102691924227,0.0209371884346959,0.00299102691924227,0.00199401794616152,0.00199401794616152,0.0677966101694915,0,0,0.000997008973080758,0.000997008973080758,0.036889332003988,0.00797607178464606,0.00797607178464606,0,0.00498504486540379,0,0.0159521435692921,0,0.387836490528415,0.0069790628115653,0.11864406779661,0,0,0.000997008973080758,0.00299102691924227,0.0847457627118644,0.00398803589232303,0.0209371884346959,0.0069790628115653,0,0.00199401794616152,0.00299102691924227,0.000997008973080758,0.00199401794616152,0,0,0,0.178464606181456,0,0.000997008973080758,0,0.00199401794616152,0,0,0.000997008973080758,0,0,0.000997008973080758,0,0,0,0,0,0,0,0,0
1120,6817,0.000923361034164358,0.023084025854109,0.000923361034164358,0.00277008310249307,0.00277008310249307,0.0895660203139428,0,0.000923361034164358,0,0.00461680517082179,0.0295475530932595,0.0120036934441367,0.00277008310249307,0.000923361034164358,0.00184672206832872,0,0.0184672206832872,0.00277008310249307,0.38781163434903,0.00554016620498615,0.0904893813481071,0,0,0.000923361034164358,0.000923361034164358,0.0563250230840259,0.00184672206832872,0.0304709141274238,0.0064635272391505,0,0.00184672206832872,0,0.00184672206832872,0.00277008310249307,0,0,0,0.207756232686981,0,0.00554016620498615,0.00277008310249307,0.000923361034164358,0,0.00184672206832872,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,6864,0.00193798449612403,0.0193798449612403,0.000968992248062015,0.000968992248062015,0.00193798449612403,0.0484496124031008,0,0,0.000968992248062015,0.00387596899224806,0.0222868217054264,0.00968992248062015,0.00387596899224806,0,0,0,0.0164728682170543,0.000968992248062015,0.329457364341085,0.00968992248062015,0.0775193798449612,0,0,0.00193798449612403,0.00484496124031008,0.0358527131782946,0.000968992248062015,0.0416666666666667,0.00484496124031008,0,0.00193798449612403,0.000968992248062015,0,0.00193798449612403,0,0,0.000968992248062015,0.346899224806202,0,0.00678294573643411,0,0.000968992248062015,0,0,0,0,0,0,0,0,0,0,0,0,0.000968992248062015,0,0
1124,6910,0.00101214574898785,0.0293522267206478,0,0.00202429149797571,0.00202429149797571,0.0647773279352227,0,0,0.00202429149797571,0.00101214574898785,0.0192307692307692,0.00404858299595142,0.00910931174089069,0,0,0,0.0131578947368421,0.00202429149797571,0.290485829959514,0.00708502024291498,0.131578947368421,0,0,0,0.00101214574898785,0.211538461538462,0.00101214574898785,0.0506072874493927,0.00506072874493927,0,0,0,0,0.00506072874493927,0,0,0,0.139676113360324,0,0.00303643724696356,0.00202429149797571,0.00101214574898785,0,0,0,0,0,0,0,0,0,0,0,0,0.00101214574898785,0,0
1126,6956,0.00272232304900181,0.0254083484573503,0.00181488203266788,0.00362976406533575,0.00272232304900181,0.0471869328493648,0,0.00362976406533575,0.000907441016333938,0.000907441016333938,0.0217785843920145,0.0072595281306715,0.000907441016333938,0.000907441016333938,0,0,0.0217785843920145,0.000907441016333938,0.267695099818512,0.0108892921960073,0.113430127041742,0,0,0.00181488203266788,0.00635208711433757,0.155172413793103,0.00181488203266788,0.0308529945553539,0.00272232304900181,0,0.0108892921960073,0,0,0.00181488203266788,0,0,0.000907441016333938,0.245009074410163,0,0.00362976406533575,0.00272232304900181,0.00181488203266788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,7003,0.00100200400801603,0.0170340681362725,0.00100200400801603,0.0030060120240481,0.00200400801603206,0.0430861723446894,0,0.00100200400801603,0.00100200400801603,0.00200400801603206,0.0150300601202405,0.0140280561122244,0.00901803607214429,0,0,0,0.0200400801603206,0,0.38376753507014,0.0210420841683367,0.113226452905812,0,0,0,0.00801603206412826,0.0571142284569138,0,0.0601202404809619,0.00901803607214429,0,0.00400801603206413,0.00100200400801603,0,0.00200400801603206,0,0,0,0.203406813627255,0,0.00400801603206413,0.00100200400801603,0.00200400801603206,0,0,0,0,0,0,0,0,0,0,0,0.00100200400801603,0,0,0
1130,7049,0.00513874614594039,0.0174717368961973,0,0.00513874614594039,0.00205549845837616,0.039054470709147,0,0.00102774922918808,0,0.00411099691675231,0.0123329907502569,0.00616649537512847,0.00411099691675231,0.00102774922918808,0,0,0.0123329907502569,0.00205549845837616,0.362795477903392,0.00308324768756423,0.0698869475847893,0,0,0.00102774922918808,0.00616649537512847,0.121274409044193,0,0.0277492291880781,0.00411099691675231,0,0.00205549845837616,0,0,0.00102774922918808,0,0,0,0.28365878725591,0,0.00102774922918808,0,0.00205549845837616,0,0,0.00102774922918808,0,0,0,0,0,0,0,0,0,0.00102774922918808,0,0
1132,7096,0.00173611111111111,0.0138888888888889,0.00173611111111111,0.00347222222222222,0.00520833333333333,0.0460069444444444,0.000868055555555556,0.00434027777777778,0.00173611111111111,0.00347222222222222,0.0164930555555556,0.0104166666666667,0.00520833333333333,0,0.000868055555555556,0,0.0217013888888889,0.00260416666666667,0.280381944444444,0.0138888888888889,0.0685763888888889,0,0,0,0.00260416666666667,0.162326388888889,0.000868055555555556,0.0355902777777778,0.0104166666666667,0.000868055555555556,0.0078125,0.000868055555555556,0.00173611111111111,0.00260416666666667,0,0,0,0.265625,0.000868055555555556,0.000868055555555556,0.000868055555555556,0.00173611111111111,0,0.000868055555555556,0,0,0,0,0,0.000868055555555556,0,0,0,0,0,0,0
1136,7189,0.00367985280588776,0.0174793008279669,0,0.00367985280588776,0.00275988960441582,0.0349586016559338,0,0.00459981600735971,0.00183992640294388,0.000919963201471941,0.0275988960441582,0.00735970561177553,0.00919963201471941,0.000919963201471941,0,0,0.0174793008279669,0,0.414903403863845,0.0110395584176633,0.0965961361545538,0,0,0.000919963201471941,0,0.0910763569457222,0.000919963201471941,0.0358785648574057,0.00183992640294388,0,0.00551977920883165,0,0,0.000919963201471941,0,0,0.000919963201471941,0.202391904323827,0,0.00275988960441582,0.00183992640294388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,7283,0,0.015625,0.0029296875,0.0048828125,0.0009765625,0.1123046875,0,0,0,0,0.01953125,0.0087890625,0.005859375,0,0.001953125,0,0.03515625,0.001953125,0.3974609375,0.0107421875,0.142578125,0,0,0,0.0029296875,0.03125,0.0029296875,0.0302734375,0.0048828125,0,0,0,0,0.001953125,0,0,0,0.15625,0.0009765625,0.005859375,0.0009765625,0.0009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,7377,0,0.00503018108651911,0.00301810865191147,0.00301810865191147,0.00100603621730382,0.045271629778672,0,0.00201207243460765,0.00100603621730382,0.00100603621730382,0.0150905432595573,0.00603621730382294,0.00301810865191147,0,0,0,0.0221327967806841,0.00201207243460765,0.442655935613682,0.00301810865191147,0.0915492957746479,0,0,0.00100603621730382,0.00301810865191147,0.0392354124748491,0,0.0191146881287726,0.00201207243460765,0,0.00704225352112676,0.00201207243460765,0.00301810865191147,0,0,0,0,0.271629778672032,0,0.00201207243460765,0.00201207243460765,0.00100603621730382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,7472,0.00395256916996047,0.0128458498023715,0.000988142292490119,0.000988142292490119,0.00197628458498024,0.050395256916996,0,0,0,0.000988142292490119,0.0118577075098814,0.00197628458498024,0.00691699604743083,0,0,0,0.0197628458498024,0.000988142292490119,0.522727272727273,0.00395256916996047,0.130434782608696,0,0,0,0.00395256916996047,0.0266798418972332,0.00494071146245059,0.0316205533596838,0.00691699604743083,0.000988142292490119,0.00988142292490119,0.00197628458498024,0.00395256916996047,0.00296442687747036,0,0,0.00296442687747036,0.129446640316206,0,0.00197628458498024,0,0.000988142292490119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,7566,0.0009000900090009,0.0162016201620162,0,0.0036003600360036,0.0009000900090009,0.0351035103510351,0,0,0.0009000900090009,0.0027002700270027,0.0099009900990099,0.0045004500450045,0.0018001800180018,0,0.0018001800180018,0,0.0252025202520252,0.0027002700270027,0.523852385238524,0.0045004500450045,0.145814581458146,0,0,0,0.0018001800180018,0.0306030603060306,0.0009000900090009,0.0189018901890189,0.0018001800180018,0,0.0036003600360036,0.0018001800180018,0.0027002700270027,0,0,0,0,0.154815481548155,0,0.0009000900090009,0.0009000900090009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009000900090009,0,0
1156,7661,0.00430663221360896,0.0129198966408269,0,0.00344530577088717,0.000861326442721792,0.0645994832041344,0,0.000861326442721792,0,0,0.0120585701981051,0.00430663221360896,0,0,0.000861326442721792,0,0.0180878552971576,0.000861326442721792,0.550387596899225,0.00258397932816537,0.09130060292851,0,0,0,0,0.016365202411714,0,0.0232558139534884,0.00430663221360896,0,0,0.000861326442721792,0,0,0,0,0,0.184323858742463,0,0.00344530577088717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,7757,0.0036036036036036,0.009009009009009,0.0009009009009009,0.00810810810810811,0,0.0603603603603604,0,0.0036036036036036,0.0009009009009009,0.0009009009009009,0.009009009009009,0.0045045045045045,0.00810810810810811,0,0,0,0.0216216216216216,0.0018018018018018,0.411711711711712,0.0018018018018018,0.121621621621622,0,0,0,0.0009009009009009,0.0126126126126126,0,0.0216216216216216,0.00540540540540541,0,0.0045045045045045,0.0009009009009009,0.0009009009009009,0.0009009009009009,0,0,0,0.281081081081081,0,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009009009009009,0
1164,7852,0.00346320346320346,0.00865800865800866,0,0.00519480519480519,0.0025974025974026,0.0398268398268398,0,0.000865800865800866,0.00173160173160173,0.00173160173160173,0.0025974025974026,0.00952380952380952,0.00606060606060606,0,0.000865800865800866,0,0.0173160173160173,0.00173160173160173,0.496969696969697,0.00519480519480519,0.0987012987012987,0,0,0.00173160173160173,0,0.0103896103896104,0,0.0173160173160173,0,0,0.0025974025974026,0.000865800865800866,0.000865800865800866,0.00173160173160173,0,0,0,0.258874458874459,0,0.000865800865800866,0.000865800865800866,0.000865800865800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,7948,0.00194931773879142,0.0185185185185185,0.000974658869395711,0.00389863547758285,0.00292397660818713,0.0623781676413255,0,0.00292397660818713,0.00292397660818713,0.00194931773879142,0.00584795321637427,0.00389863547758285,0.00487329434697856,0.000974658869395711,0.00292397660818713,0,0.0302144249512671,0.00389863547758285,0.373294346978558,0.0107212475633528,0.195906432748538,0,0,0,0.00779727095516569,0.0155945419103314,0,0.0331384015594542,0.00682261208576998,0,0.00487329434697856,0.000974658869395711,0.00682261208576998,0.00194931773879142,0,0,0,0.184210526315789,0,0.00682261208576998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,8044,0.00167364016736402,0.0117154811715481,0.000836820083682008,0.00334728033472803,0.00251046025104603,0.0569037656903766,0,0.00167364016736402,0.00669456066945607,0.00167364016736402,0.00836820083682008,0.0133891213389121,0.000836820083682008,0,0.00167364016736402,0,0.0234309623430962,0.00167364016736402,0.413389121338912,0.000836820083682008,0.125523012552301,0,0,0.00167364016736402,0.00251046025104603,0.00585774058577406,0.00167364016736402,0.0200836820083682,0.00251046025104603,0.00251046025104603,0.00167364016736402,0.000836820083682008,0.000836820083682008,0.00167364016736402,0,0.000836820083682008,0,0.276987447698745,0,0.000836820083682008,0.000836820083682008,0,0,0,0,0,0,0.000836820083682008,0,0.000836820083682008,0,0,0,0,0.000836820083682008,0,0
1176,8141,0.00527704485488127,0.00879507475813544,0.000879507475813544,0.00351802990325418,0.00263852242744063,0.0334212840809147,0,0.00615655233069481,0.00175901495162709,0.00175901495162709,0.00439753737906772,0.00703605980650836,0.00175901495162709,0,0,0,0.0175901495162709,0.000879507475813544,0.428320140721196,0,0.12664907651715,0,0,0,0.00527704485488127,0.00703605980650836,0,0.0281442392260334,0.00351802990325418,0,0.00263852242744063,0.000879507475813544,0,0.00263852242744063,0,0,0,0.291996481970097,0,0.00175901495162709,0.00351802990325418,0.000879507475813544,0,0.000879507475813544,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,8238,0.00391389432485323,0.0107632093933464,0.000978473581213307,0.00489236790606654,0.000978473581213307,0.0528375733855186,0,0.00489236790606654,0.00684931506849315,0,0.00684931506849315,0.00684931506849315,0.000978473581213307,0,0.00195694716242661,0,0.0195694716242661,0,0.419765166340509,0.00489236790606654,0.114481409001957,0,0,0.00391389432485323,0.000978473581213307,0.00684931506849315,0.00293542074363992,0.0410958904109589,0.000978473581213307,0.000978473581213307,0.00587084148727984,0.00587084148727984,0.00293542074363992,0.00293542074363992,0,0,0,0.259295499021526,0,0,0.000978473581213307,0.000978473581213307,0,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0.000978473581213307,0,0
1182,8287,0.00362647325475975,0.0108794197642792,0,0.00634632819582956,0.00181323662737987,0.0888485947416138,0,0.000906618313689937,0.00271985494106981,0.00181323662737987,0.00634632819582956,0.0099728014505893,0.00181323662737987,0,0.00271985494106981,0,0.0099728014505893,0.00453309156844968,0.317316409791478,0.00362647325475975,0.071622846781505,0,0,0.00181323662737987,0.00271985494106981,0.0108794197642792,0,0.028105167724388,0.000906618313689937,0,0.00362647325475975,0,0.00181323662737987,0.00362647325475975,0,0,0,0.394378966455122,0,0.00453309156844968,0.000906618313689937,0.00181323662737987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,8335,0.0017905102954342,0.0098478066248881,0.0008952551477171,0.0098478066248881,0.0008952551477171,0.101163831692032,0,0.0017905102954342,0.0017905102954342,0.0017905102954342,0.0044762757385855,0.008952551477171,0.0017905102954342,0,0.0026857654431513,0,0.0170098478066249,0.0008952551477171,0.515666965085049,0,0.035810205908684,0,0,0,0.0026857654431513,0.0026857654431513,0,0.0223813786929275,0.0035810205908684,0.0008952551477171,0.0044762757385855,0.0008952551477171,0.0017905102954342,0.0017905102954342,0,0,0,0.235452103849597,0,0.0026857654431513,0.0035810205908684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,8433,0.007011393514461,0.007011393514461,0.00175284837861525,0.00175284837861525,0.0035056967572305,0.0867659947414549,0,0.00262927256792287,0.00788781770376862,0.000876424189307625,0.00175284837861525,0.00964066608238387,0.000876424189307625,0,0.00175284837861525,0,0.0166520595968449,0.00262927256792287,0.536371603856266,0.00175284837861525,0.035056967572305,0,0,0,0.00175284837861525,0.0035056967572305,0.00262927256792287,0.0113935144609991,0.0035056967572305,0,0.000876424189307625,0,0,0.000876424189307625,0,0,0,0.246275197195443,0,0.000876424189307625,0.00175284837861525,0,0,0,0.000876424189307625,0,0,0,0,0,0,0,0,0,0,0,0
1192,8531,0.00643382352941176,0.00459558823529412,0,0.00551470588235294,0.00183823529411765,0.111213235294118,0,0,0.00275735294117647,0.00367647058823529,0.00367647058823529,0.00459558823529412,0.000919117647058824,0,0.00367647058823529,0,0.0165441176470588,0.00459558823529412,0.546875,0.00459558823529412,0.0358455882352941,0,0,0.000919117647058824,0,0.00551470588235294,0,0.0128676470588235,0.00183823529411765,0.00275735294117647,0.000919117647058824,0.00275735294117647,0.00367647058823529,0,0,0,0,0.204044117647059,0.000919117647058824,0.00275735294117647,0.000919117647058824,0.000919117647058824,0,0.000919117647058824,0,0,0,0,0,0,0,0,0,0,0.000919117647058824,0,0
1196,8629,0.00357462019660411,0.0098302055406613,0.0062555853440572,0.00536193029490617,0.00268096514745308,0.118856121537087,0,0.00178731009830206,0.000893655049151028,0,0.00446827524575514,0.0125111706881144,0.00446827524575514,0.000893655049151028,0.00357462019660411,0,0.0250223413762288,0.00446827524575514,0.407506702412869,0.00178731009830206,0.0482573726541555,0,0,0.00178731009830206,0.00268096514745308,0.00536193029490617,0.00178731009830206,0.0169794459338695,0.00714924039320822,0.00446827524575514,0.00446827524575514,0.0062555853440572,0.00268096514745308,0.0062555853440572,0,0,0,0.270777479892761,0,0.00178731009830206,0.000893655049151028,0.000893655049151028,0,0,0,0,0,0,0,0,0,0,0,0,0.00178731009830206,0,0.00178731009830206
1200,8727,0.0081008100810081,0.0063006300630063,0.0036003600360036,0.0009000900090009,0.0018001800180018,0.054005400540054,0,0,0.0009000900090009,0.0027002700270027,0.0027002700270027,0.0045004500450045,0.0009000900090009,0,0.0045004500450045,0,0.0063006300630063,0.0018001800180018,0.586858685868587,0.0027002700270027,0.0324032403240324,0,0,0,0.0027002700270027,0.0018001800180018,0.0018001800180018,0.0135013501350135,0.0045004500450045,0.0009000900090009,0.0027002700270027,0.0063006300630063,0.0027002700270027,0.0009000900090009,0,0,0,0.239423942394239,0.0009000900090009,0.0009000900090009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,8826,0.00186567164179104,0.00466417910447761,0,0.00279850746268657,0.00466417910447761,0.0569029850746269,0,0.00279850746268657,0,0.00279850746268657,0.000932835820895522,0.0083955223880597,0.000932835820895522,0,0.000932835820895522,0,0.0205223880597015,0.00279850746268657,0.472014925373134,0.00373134328358209,0.0531716417910448,0,0,0.000932835820895522,0.00466417910447761,0.00186567164179104,0.000932835820895522,0.021455223880597,0.00186567164179104,0.00466417910447761,0,0.00186567164179104,0.00652985074626866,0.00186567164179104,0,0,0,0.310634328358209,0.000932835820895522,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,8925,0.00469483568075117,0.000938967136150235,0,0.00187793427230047,0.00375586854460094,0.100469483568075,0,0,0.0028169014084507,0,0.00187793427230047,0.00845070422535211,0.000938967136150235,0,0.00469483568075117,0,0.015962441314554,0.00563380281690141,0.575586854460094,0.00187793427230047,0.0488262910798122,0,0,0.00187793427230047,0.000938967136150235,0.000938967136150235,0.00187793427230047,0.015962441314554,0.00187793427230047,0,0.00187793427230047,0,0,0.000938967136150235,0,0,0,0.192488262910798,0,0.00187793427230047,0.000938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,9125,0.00173160173160173,0.00432900432900433,0,0.00173160173160173,0,0.0692640692640693,0,0.0025974025974026,0.000865800865800866,0.0025974025974026,0.000865800865800866,0.00865800865800866,0.00606060606060606,0,0.0025974025974026,0,0.00865800865800866,0.00346320346320346,0.702164502164502,0.00173160173160173,0.0337662337662338,0,0,0.000865800865800866,0.00346320346320346,0.00519480519480519,0,0.012987012987013,0,0.00346320346320346,0.0025974025974026,0.00432900432900433,0.00432900432900433,0.000865800865800866,0,0,0,0.109090909090909,0,0.00173160173160173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,9225,0.00557620817843866,0.00371747211895911,0,0.0111524163568773,0.008364312267658,0.0566914498141264,0,0.00371747211895911,0.00278810408921933,0.00185873605947955,0,0.00650557620817844,0.00743494423791822,0,0.00185873605947955,0,0.0139405204460967,0.00185873605947955,0.557620817843866,0.00464684014869888,0.0520446096654275,0,0,0.00185873605947955,0,0,0.00278810408921933,0.0204460966542751,0.0102230483271375,0.00185873605947955,0.00464684014869888,0.00464684014869888,0.00557620817843866,0.00464684014869888,0,0,0,0.196096654275093,0,0.00371747211895911,0.000929368029739777,0.000929368029739777,0,0.000929368029739777,0,0,0,0.000929368029739777,0,0,0,0,0,0,0,0,0
1228,9426,0.00575657894736842,0.00328947368421053,0.00164473684210526,0.00328947368421053,0.00411184210526316,0.0830592105263158,0,0.00164473684210526,0.00575657894736842,0.00493421052631579,0,0.00740131578947368,0.00164473684210526,0,0.00164473684210526,0,0.0106907894736842,0.00493421052631579,0.526315789473684,0,0.0394736842105263,0,0,0.000822368421052632,0,0.00164473684210526,0.00328947368421053,0.00657894736842105,0.00164473684210526,0.00328947368421053,0.000822368421052632,0.00246710526315789,0.00246710526315789,0,0,0,0,0.267269736842105,0,0.000822368421052632,0.00164473684210526,0.000822368421052632,0,0.000822368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,9527,0.0102325581395349,0.00372093023255814,0,0.00465116279069767,0,0.185116279069767,0,0,0.00372093023255814,0,0.000930232558139535,0.00837209302325581,0.000930232558139535,0,0.00372093023255814,0,0.00558139534883721,0.0027906976744186,0.437209302325581,0.00186046511627907,0.0362790697674419,0,0,0.0027906976744186,0.000930232558139535,0.0027906976744186,0.000930232558139535,0.0158139534883721,0.0102325581395349,0,0.00372093023255814,0.00372093023255814,0.00186046511627907,0,0,0,0,0.250232558139535,0,0.000930232558139535,0.000930232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,9628,0.0087890625,0.0009765625,0,0.0029296875,0.0048828125,0.1513671875,0,0.0009765625,0.0009765625,0.0029296875,0,0.0068359375,0,0,0.0087890625,0,0.0078125,0.01171875,0.65625,0.0029296875,0.0498046875,0,0,0.001953125,0.0029296875,0,0.0029296875,0.001953125,0.0126953125,0.0048828125,0.0087890625,0.0078125,0.001953125,0.0048828125,0,0,0,0.0263671875,0,0.00390625,0,0,0,0,0,0,0,0.0009765625,0,0,0,0,0,0,0,0,0
1244,9832,0.0092250922509225,0.0018450184501845,0.00092250922509225,0.00276752767527675,0.0119926199261993,0.172509225092251,0,0.0018450184501845,0.0018450184501845,0.00276752767527675,0,0.0175276752767528,0.0018450184501845,0,0.00830258302583026,0,0.011070110701107,0.018450184501845,0.543357933579336,0.00645756457564576,0.0728782287822878,0,0,0.00645756457564576,0,0,0.00461254612546125,0.033210332103321,0.00461254612546125,0.00461254612546125,0.0119926199261993,0.014760147601476,0.00645756457564576,0.003690036900369,0,0,0,0.014760147601476,0,0.003690036900369,0.0018450184501845,0.0018450184501845,0,0,0,0,0,0.00092250922509225,0,0.00092250922509225,0,0,0,0,0,0,0
1260,10243,0.0154545454545455,0.00090909090909091,0.00272727272727273,0.00090909090909091,0.00727272727272727,0.131818181818182,0,0.00090909090909091,0.00363636363636364,0.01,0,0.00818181818181818,0.00272727272727273,0,0.0136363636363636,0,0.0181818181818182,0.0318181818181818,0.507272727272727,0.00090909090909091,0.0745454545454545,0,0,0.00454545454545455,0,0.00818181818181818,0.00454545454545455,0.0209090909090909,0.00272727272727273,0.00181818181818182,0.0136363636363636,0.04,0.0309090909090909,0.00636363636363636,0,0,0,0.0327272727272727,0,0.00272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
