"sample.depths","sample.ages","Artemisia","Betula","Carya","Cyperaceae","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Poaceae.undiff.","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Apiaceae","Alnus","Ambrosia","Juniperus.type","Myrica","Populus","Amaranthaceae","Viburnum","Cerealia","Plantago","Rosaceae","Juglans.cinerea.type","Juglans.nigra.type","Pinus.banksiana.P..resinosa","Other.herbs","Iva.annua.type","Corylus","Fagus","Liquidambar","Nyssa","Rhus","Tilia","Celtis","Picea","Tsuga","Vitis","Acer","Rhamnus","Abies","Cornus","Ceanothus","Castanea","Pinus.strobus","Cephalanthus","Morus","Larix","Shepherdia.canadensis","Ericaceae","Ilex"
2156,12662,0,0.00728155339805825,0.0194174757281553,0.104368932038835,0.00970873786407767,0.199029126213592,0.0266990291262136,0.133495145631068,0.00728155339805825,0.00242718446601942,0.182038834951456,0.00485436893203883,0.00728155339805825,0.0242718446601942,0,0,0,0,0,0.0121359223300971,0.00485436893203883,0,0,0,0.00242718446601942,0.00485436893203883,0,0.00242718446601942,0,0,0.0266990291262136,0.00242718446601942,0,0,0,0,0,0.172330097087379,0,0,0.00485436893203883,0.00485436893203883,0.0339805825242718,0,0,0,0,0,0,0,0,0,0
2172,12954,0.0114285714285714,0.00857142857142857,0.00571428571428571,0.134285714285714,0.00571428571428571,0.148571428571429,0.0285714285714286,0.0514285714285714,0.00857142857142857,0.00285714285714286,0.0942857142857143,0.00285714285714286,0.0114285714285714,0.0342857142857143,0,0,0,0,0,0.0257142857142857,0,0,0,0,0,0.00285714285714286,0,0.00285714285714286,0.00857142857142857,0,0.00571428571428571,0,0,0,0,0,0,0.377142857142857,0,0,0,0,0.0114285714285714,0,0,0,0,0.00285714285714286,0,0.00857142857142857,0.00571428571428571,0,0
2188,13246,0.00497512437810945,0.00746268656716418,0.0149253731343284,0.196517412935323,0.0174129353233831,0.134328358208955,0.0447761194029851,0.114427860696517,0.00746268656716418,0,0.141791044776119,0.00746268656716418,0.00248756218905473,0.0248756218905473,0,0.00248756218905473,0,0,0,0.0422885572139304,0.00497512437810945,0,0,0,0,0.00248756218905473,0,0.00248756218905473,0,0,0.00746268656716418,0,0,0,0,0,0,0.203980099502488,0,0,0.00248756218905473,0,0.00746268656716418,0,0,0,0,0,0,0.00248756218905473,0,0.00248756218905473,0
2204,13538,0.00230414746543779,0.00921658986175115,0.00691244239631336,0.126728110599078,0.00691244239631336,0.168202764976959,0.043778801843318,0.105990783410138,0.00921658986175115,0,0.145161290322581,0.00230414746543779,0.00230414746543779,0.0368663594470046,0,0.00230414746543779,0.00460829493087558,0,0,0.0138248847926267,0.00921658986175115,0,0,0,0,0,0,0.00230414746543779,0.00460829493087558,0.00230414746543779,0.00921658986175115,0.00230414746543779,0,0,0.00230414746543779,0,0,0.262672811059908,0.00230414746543779,0,0.00230414746543779,0,0.0115207373271889,0,0,0,0,0.00230414746543779,0,0,0,0,0
2220,NA,0.00869565217391304,0.00579710144927536,0.00869565217391304,0.0260869565217391,0.00579710144927536,0.211594202898551,0.0782608695652174,0.147826086956522,0.0115942028985507,0,0.153623188405797,0.00579710144927536,0.0202898550724638,0.0376811594202899,0.00289855072463768,0.00869565217391304,0.00869565217391304,0,0,0.00289855072463768,0.00579710144927536,0,0,0,0,0,0,0.00579710144927536,0,0,0.00289855072463768,0,0,0,0,0,0.00579710144927536,0.228985507246377,0,0,0,0,0.00579710144927536,0,0,0,0,0,0,0,0,0,0
2232,NA,0.0133689839572193,0.0106951871657754,0,0.136363636363636,0.00267379679144385,0.13903743315508,0.0614973262032086,0.0748663101604278,0.00802139037433155,0,0.0775401069518717,0.0160427807486631,0.0240641711229947,0.0267379679144385,0.00267379679144385,0,0,0,0,0.0240641711229947,0.00802139037433155,0,0,0,0,0,0,0,0.0106951871657754,0,0.00267379679144385,0,0,0,0,0,0.0053475935828877,0.347593582887701,0,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0.00267379679144385,0,0
2264,NA,0.00802139037433155,0.0133689839572193,0.00267379679144385,0.090909090909091,0.00802139037433155,0.229946524064171,0.0427807486631016,0.114973262032086,0.0106951871657754,0,0.120320855614973,0.00802139037433155,0.0106951871657754,0.0213903743315508,0,0.00802139037433155,0.0133689839572193,0.00267379679144385,0,0.0106951871657754,0.0106951871657754,0.00267379679144385,0,0,0,0,0,0,0.0053475935828877,0,0.00267379679144385,0.0053475935828877,0,0,0,0,0,0.245989304812834,0,0,0.00267379679144385,0,0.0053475935828877,0,0,0,0,0,0,0,0.00267379679144385,0,0
2296,NA,0.0132275132275132,0.00529100529100529,0,0.044973544973545,0,0.0423280423280423,0.0185185185185185,0.0423280423280423,0.0158730158730159,0,0.082010582010582,0.00264550264550265,0.0185185185185185,0.0132275132275132,0,0.00529100529100529,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0.0158730158730159,0,0,0.00264550264550265,0,0,0,0,0,0.656084656084656,0,0,0.00264550264550265,0,0.00529100529100529,0,0,0,0,0,0,0.00529100529100529,0,0,0
2324,NA,0.00842696629213483,0.0112359550561798,0,0.0617977528089888,0,0.0365168539325843,0.0280898876404494,0.0196629213483146,0.0308988764044944,0,0.0393258426966292,0,0.00842696629213483,0,0.00280898876404494,0.00280898876404494,0,0,0,0.00280898876404494,0.00561797752808989,0,0,0,0,0,0,0,0,0,0.00280898876404494,0,0,0,0,0,0,0.719101123595506,0,0,0.00280898876404494,0,0.0140449438202247,0,0,0,0,0,0,0.00280898876404494,0,0,0
2372,NA,0.0194986072423398,0.011142061281337,0.00278551532033426,0.0779944289693593,0.00278551532033426,0.0417827298050139,0.0222841225626741,0.0334261838440111,0.0167130919220056,0,0.100278551532033,0.00278551532033426,0.011142061281337,0,0,0.0222841225626741,0.00557103064066852,0,0,0.00557103064066852,0,0,0,0,0.00557103064066852,0,0,0.00278551532033426,0.00557103064066852,0,0,0,0,0,0,0,0,0.576601671309192,0,0,0.00278551532033426,0,0.00557103064066852,0,0,0,0,0,0,0.0222841225626741,0,0,0.00278551532033426
2448,NA,0.0275,0.005,0.0025,0.0775,0,0.04,0.0425,0.025,0.0325,0,0.0625,0.0025,0.005,0.005,0.0025,0.0175,0.0025,0,0,0,0.0075,0,0,0,0,0,0,0.015,0.01,0,0.0025,0,0,0,0,0,0,0.5975,0,0,0,0,0.0025,0,0,0,0,0,0,0.015,0,0,0
