"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.negundo","Acer.rubrum","Ambrosia.type","Artemisia","Betula","Caryophyllaceae","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Larix","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Salix","Sarcobatus.vermiculatus","Thalictrum","Ulmus","Alnus","Myrica","Poaceae","Brassicaceae","Lamiaceae","Prunus.Sorbus","Acer.spicatum","Iva.xanthifolia.type","Potentilla.type","Spiraea.type","Asteraceae.subf..Asteroideae.undiff.","Apiaceae","Galium","Ledum.Chamaedaphne.calyculata","Xanthium","Ericaceae.undiff.","Carya","Ceanothus","Juglans.nigra","Tsuga","Ephedra","Amorpha.type","Arceuthobium","Rhamnus","Iva.annua.type","Herbs.undiff.","Tilia","Cannabaceae","Populus.undiff.","Rosaceae.undiff.","Dalea","Celtis","Viburnum","Fagus","Juglans.cinerea","Saxifragaceae","Plantago","Bidens.type","Ranunculus","Rumex","Impatiens","Rosaceae.trees","Taxus","Campanulaceae","Asteraceae.subf..Cichorioideae","Primulaceae","Polygonum","Acer.saccharinum.type","Shepherdia.argentea","Shepherdia.canadensis"
480,3320,0.0120805369127517,0,0,0,0.0187919463087248,0.0214765100671141,0.303355704697987,0,0.00939597315436242,0.0161073825503356,0.00134228187919463,0.0147651006711409,0.00402684563758389,0.00134228187919463,0.036241610738255,0.010738255033557,0.0214765100671141,0.0322147651006711,0.0375838926174497,0.241610738255034,0,0.00134228187919463,0.00805369127516779,0.0335570469798658,0.010738255033557,0.00268456375838926,0.00402684563758389,0.0120805369127517,0.10738255033557,0.0120805369127517,0.0187919463087248,0,0,0,0,0,0,0,0.00268456375838926,0,0,0,0,0,0.00268456375838926,0,0,0,0,0,0,0,0.00134228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,3607,0.00741525423728814,0.00211864406779661,0,0,0.0201271186440678,0.0286016949152542,0.270127118644068,0,0.00529661016949153,0.0127118644067797,0.00317796610169492,0.00741525423728814,0.00741525423728814,0.00317796610169492,0.0286016949152542,0.0180084745762712,0.0264830508474576,0.013771186440678,0.0338983050847458,0.228813559322034,0,0.00105932203389831,0.00211864406779661,0.0847457627118644,0.00635593220338983,0,0.00105932203389831,0.0211864406779661,0.120762711864407,0.0201271186440678,0.0148305084745763,0,0,0.00105932203389831,0,0,0,0,0.00529661016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105932203389831,0,0,0,0,0,0.00105932203389831,0,0,0,0.00105932203389831,0,0,0.00105932203389831,0,0,0,0,0,0,0,0,0,0,0,0
505,3799,0.00404858299595142,0,0.00607287449392713,0,0.0111336032388664,0.0263157894736842,0.201417004048583,0,0.00607287449392713,0.0111336032388664,0,0.0111336032388664,0.00910931174089069,0.00303643724696356,0.0465587044534413,0.0101214574898785,0.0101214574898785,0.00506072874493927,0.0617408906882591,0.283400809716599,0,0,0.00202429149797571,0.0870445344129555,0.00506072874493927,0.00303643724696356,0,0.0192307692307692,0.114372469635628,0.0283400809716599,0.0172064777327935,0.00202429149797571,0,0,0.00101214574898785,0,0,0.00101214574898785,0.00404858299595142,0.00101214574898785,0.00101214574898785,0,0,0,0,0,0,0.00101214574898785,0,0.00101214574898785,0,0.00101214574898785,0.00101214574898785,0,0,0,0,0,0,0,0,0,0,0,0,0.00303643724696356,0,0,0,0,0,0,0,0,0,0,0,0
520,4086,0.00893997445721584,0,0,0.00127713920817369,0.0191570881226054,0.037037037037037,0.243933588761175,0,0.00383141762452107,0.00766283524904215,0,0.00893997445721584,0.00510855683269476,0.00255427841634738,0.0229885057471264,0.0114942528735632,0.0280970625798212,0.0408684546615581,0.0766283524904215,0.250319284802043,0.00255427841634738,0.00127713920817369,0.00255427841634738,0.0472541507024266,0.00127713920817369,0,0,0.0191570881226054,0.0842911877394636,0.033205619412516,0.0191570881226054,0,0,0,0,0.00255427841634738,0,0,0.0102171136653895,0,0,0,0,0,0.00127713920817369,0,0.00127713920817369,0,0,0,0,0,0.00127713920817369,0,0.00127713920817369,0,0,0,0.00127713920817369,0,0,0,0,0,0,0.00127713920817369,0,0,0,0,0,0,0,0,0,0,0,0
526,4201,0.00720461095100865,0,0,0,0.0129682997118156,0.0244956772334294,0.246397694524496,0,0.00720461095100865,0.0115273775216138,0.00144092219020173,0.0172910662824208,0.00864553314121038,0.00432276657060519,0.0187319884726225,0.00720461095100865,0.0115273775216138,0.0360230547550432,0.0792507204610951,0.253602305475504,0,0.00288184438040346,0.00864553314121038,0.0518731988472622,0.0129682997118156,0.00144092219020173,0.00288184438040346,0.015850144092219,0.106628242074928,0.0172910662824208,0.0201729106628242,0,0.00144092219020173,0,0,0,0,0,0.00288184438040346,0.00144092219020173,0,0,0,0,0.00144092219020173,0,0,0,0,0,0,0,0.00144092219020173,0,0,0,0,0,0.00144092219020173,0,0,0,0,0,0,0,0,0.00144092219020173,0,0,0,0,0,0,0,0,0,0
531,4297,0.0148367952522255,0,0,0,0.0118694362017804,0.0103857566765579,0.189910979228487,0,0.00593471810089021,0.00148367952522255,0,0.013353115727003,0.0207715133531157,0.0029673590504451,0.0103857566765579,0.013353115727003,0.0207715133531157,0.0608308605341246,0.154302670623145,0.27299703264095,0,0,0.00445103857566766,0.06973293768546,0.00148367952522255,0.0029673590504451,0,0.0237388724035608,0.0445103857566766,0.0237388724035608,0.0178041543026706,0,0,0,0,0,0,0,0.00445103857566766,0,0,0,0,0,0,0,0.00148367952522255,0,0,0,0,0,0,0,0.00148367952522255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,4393,0.00463678516228748,0.00154559505409583,0,0,0.0108191653786708,0.0170015455950541,0.160741885625966,0,0.00927357032457496,0.0108191653786708,0.00154559505409583,0.0170015455950541,0.0123647604327666,0,0.0200927357032458,0.0293663060278207,0.00772797527047913,0.0216383307573416,0.165378670788253,0.236476043276662,0,0,0.00309119010819165,0.089644513137558,0.00618238021638331,0,0.00309119010819165,0.0293663060278207,0.0695517774343122,0.0386398763523957,0.0185471406491499,0,0,0,0,0,0,0.00154559505409583,0.00618238021638331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309119010819165,0,0,0,0,0,0,0,0,0,0,0.00154559505409583,0,0.00154559505409583,0,0,0.00154559505409583,0,0,0,0,0,0,0,0,0
540,4469,0.0109204368174727,0.0015600624024961,0,0,0.0046801872074883,0.0202808112324493,0.199687987519501,0,0.0031201248049922,0.0093603744149766,0,0.0078003120124805,0.0109204368174727,0.0031201248049922,0.0046801872074883,0.0280811232449298,0.0140405616224649,0.031201248049922,0.078003120124805,0.313572542901716,0,0,0.0031201248049922,0.062402496099844,0.0093603744149766,0,0.0015600624024961,0.0202808112324493,0.0842433697347894,0.0514820592823713,0.015600624024961,0,0,0,0,0,0,0,0.0062402496099844,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0.0015600624024961,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,4661,0.00689655172413793,0,0,0,0.0096551724137931,0.0275862068965517,0.195862068965517,0,0.00827586206896552,0.0110344827586207,0,0.0096551724137931,0.00551724137931034,0.00413793103448276,0.0275862068965517,0.0110344827586207,0.0151724137931034,0.0648275862068965,0.111724137931034,0.262068965517241,0.00137931034482759,0.00689655172413793,0.00137931034482759,0.0717241379310345,0.00689655172413793,0.00137931034482759,0,0.0303448275862069,0.063448275862069,0.023448275862069,0.0096551724137931,0,0,0,0,0,0,0.00137931034482759,0.00689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,4852,0.00401606425702811,0.00200803212851406,0,0,0.0100401606425703,0.0301204819277108,0.20281124497992,0,0.00602409638554217,0.00602409638554217,0,0.0140562248995984,0.00803212851405622,0,0.0261044176706827,0.00401606425702811,0.0100401606425703,0.0502008032128514,0.0582329317269076,0.315261044176707,0,0,0,0.070281124497992,0.00602409638554217,0,0,0.0220883534136546,0.0903614457831325,0.034136546184739,0.0220883534136546,0,0,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0,0,0
570,5044,0.00361663652802893,0.00180831826401447,0,0,0.0126582278481013,0.0235081374321881,0.137432188065099,0,0.0054249547920434,0.0054249547920434,0,0.027124773960217,0.0108499095840868,0.0054249547920434,0.0126582278481013,0.00904159132007233,0.00723327305605787,0.0488245931283906,0.0759493670886076,0.334538878842676,0,0,0.00361663652802893,0.0795660036166365,0.00904159132007233,0.00180831826401447,0,0.0198915009041591,0.0831826401446655,0.0488245931283906,0.0253164556962025,0,0,0,0,0,0,0,0.0054249547920434,0,0,0,0,0,0,0,0.00180831826401447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,5427,0.00353982300884956,0,0,0,0.0106194690265487,0.0176991150442478,0.164601769911504,0,0.00530973451327434,0.00530973451327434,0.00353982300884956,0.0106194690265487,0.015929203539823,0.00176991150442478,0.00707964601769911,0.0106194690265487,0.00353982300884956,0.0106194690265487,0.180530973451327,0.304424778761062,0,0,0.00530973451327434,0.0566371681415929,0.00353982300884956,0,0,0.0265486725663717,0.0654867256637168,0.0460176991150442,0.0283185840707965,0,0,0,0,0.00176991150442478,0,0,0.00353982300884956,0,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0,0,0,0.00353982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0
600,5631,0.00411522633744856,0.00102880658436214,0.00102880658436214,0,0.00823045267489712,0.0236625514403292,0.145061728395062,0,0.00411522633744856,0.00102880658436214,0,0.0133744855967078,0.00823045267489712,0.00720164609053498,0.00823045267489712,0.0205761316872428,0.00823045267489712,0.0277777777777778,0.280864197530864,0.220164609053498,0,0,0.00308641975308642,0.095679012345679,0.00720164609053498,0.00102880658436214,0,0.0216049382716049,0.0555555555555556,0.00720164609053498,0.0133744855967078,0,0,0,0,0,0,0,0.00411522633744856,0,0,0,0,0,0,0,0,0,0,0.00102880658436214,0,0,0.00205761316872428,0,0.00411522633744856,0,0,0,0,0.00102880658436214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,5752,0.00111856823266219,0,0.00111856823266219,0,0.0111856823266219,0.0212527964205817,0.0492170022371365,0,0.00894854586129754,0.00223713646532438,0.00111856823266219,0.0223713646532438,0.0212527964205817,0.00447427293064877,0.00223713646532438,0.0257270693512304,0.00335570469798658,0.0279642058165548,0.398210290827741,0.143176733780761,0.00111856823266219,0,0.00335570469798658,0.10738255033557,0.0357941834451902,0.00111856823266219,0.00111856823266219,0.0313199105145414,0.0357941834451902,0.00559284116331096,0.0201342281879195,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447427293064877,0,0,0,0,0,0,0,0,0,0,0,0,0.00111856823266219,0,0,0,0,0,0,0,0,0,0
610,5873,0.00112994350282486,0.00112994350282486,0,0,0.00564971751412429,0.0192090395480226,0.142372881355932,0,0.0101694915254237,0.00338983050847458,0,0.0214689265536723,0.015819209039548,0.00225988700564972,0.00338983050847458,0.0180790960451977,0.00338983050847458,0.0192090395480226,0.366101694915254,0.0903954802259887,0,0.00225988700564972,0.00451977401129944,0.143502824858757,0.023728813559322,0,0,0.0248587570621469,0.0463276836158192,0.00451977401129944,0.015819209039548,0,0,0,0,0,0,0,0.00677966101694915,0,0,0,0,0,0,0,0,0,0.00112994350282486,0.00112994350282486,0,0,0.00112994350282486,0,0,0,0,0,0,0,0.00112994350282486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
