"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.rubrum","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Betula","Carya","Castanea","Corylus","Cyperaceae","Fagopyrum","Fagus","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Galium","Poaceae.undiff.","Juglans.cinerea","Larix","Ledum.Chamaedaphne.calyculata","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Rumex","Salix","Thalictrum","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vaccinium","Vitis","Rosaceae.undiff.","Amaranthaceae","Viburnum","Avena.Triticum","Stachys.type","Cupressaceae.undiff.","Solanaceae","Ilex.Nemopanthus","Achillea.type","Apiaceae.undiff.","Acer.spicatum","Artemisia","Juglans.nigra","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Platanus","Tilia","Zea.mays","Brassicaceae","Secale.type","Ranunculus","Ericaceae.undiff.","Epilobium","Potentilla.type","Sambucus","Rhamnus.cathartica","Boraginaceae","Amorpha","Cornus.sericea.type","Hypericum","Valeriana","Plantago.lanceolata.type","Acer.undiff.","Plantago.major","Arceuthobium","Rhododendron","Nyssa","Liliaceae","Populus.undiff.","Rubus","Liquidambar","Myrica","Rhus.typhina.type","Ranunculaceae.undiff.","Celtis","Taxodium","Iva","Cephalanthus","Toxicodendron.radicans","Alnus.undiff.","Saxifraga","Cannabaceae","Empetrum","Caryophyllaceae","Shepherdia.canadensis","Acer.negundo","Scrophulariaceae","Campanulaceae","Primulaceae","Plantago.undiff.","Linnaea.borealis"
922,3951,0.00395604395604396,0.00791208791208791,0.00615384615384615,0.0131868131868132,0.00263736263736264,0.000879120879120879,0.425494505494506,0.000879120879120879,0,0.000879120879120879,0,0,0.0923076923076923,0,0.0158241758241758,0,0,0,0,0.00263736263736264,0.00175824175824176,0.00307692307692308,0,0.101538461538462,0.159120879120879,0,0,0.058021978021978,0,0,0,0.0782417582417582,0,0.0175824175824176,0,0,0.00263736263736264,0,0,0,0,0,0,0.00351648351648352,0,0,0,0,0,0,0,0,0.000879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,4039,0.00359550561797753,0.00808988764044944,0.00808988764044944,0.0170786516853933,0.00179775280898876,0,0.434157303370787,0,0,0.00269662921348315,0,0,0.106966292134831,0.00449438202247191,0.011685393258427,0,0,0,0.00179775280898876,0,0.00179775280898876,0.00674157303370787,0.000898876404494382,0.0656179775280899,0.184269662921348,0,0.00179775280898876,0.0512359550561798,0,0,0,0.0701123595505618,0,0.0134831460674157,0,0,0,0,0,0,0,0,0,0.000898876404494382,0,0,0,0,0,0,0,0.000898876404494382,0.00179775280898876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,4129,0.0008952551477171,0.0080572963294539,0.008952551477171,0.0196956132497762,0.0062667860340197,0,0.470904207699194,0.0008952551477171,0,0.0017905102954342,0.0008952551477171,0,0.090420769919427,0.0044762757385855,0.0143240823634736,0,0.0008952551477171,0,0.0026857654431513,0,0.0071620411817368,0.0053715308863026,0.0017905102954342,0.0505819158460161,0.166069829901522,0,0,0.0483437779767234,0,0.0017905102954342,0,0.0698299015219337,0.0008952551477171,0.0107430617726052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026857654431513,0,0,0,0,0.0017905102954342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008952551477171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008952551477171,0,0,0,0,0,0,0,0
934,4222,0.00227686703096539,0.0127504553734062,0.0063752276867031,0.0227686703096539,0.00273224043715847,0,0.425318761384335,0.00182149362477231,0,0.00182149362477231,0.000910746812386157,0,0.122950819672131,0.00273224043715847,0.0154826958105647,0,0,0.000910746812386157,0.00273224043715847,0.00273224043715847,0.00364298724954463,0.00865209471766849,0,0.0528233151183971,0.183970856102004,0,0,0.0327868852459016,0,0,0,0.0737704918032787,0,0.0136612021857923,0.000910746812386157,0,0,0,0,0,0,0,0,0.000910746812386157,0,0,0,0.00182149362477231,0,0,0,0.00182149362477231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910746812386157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,4316,0.0013262599469496,0.00618921308576481,0.00884173297966401,0.0150309460654288,0.000884173297966401,0.000884173297966401,0.389036251105217,0.0017683465959328,0,0,0.000884173297966401,0,0.126436781609195,0.0026525198938992,0.017683465959328,0,0,0.0017683465959328,0.000884173297966401,0.0017683465959328,0.000884173297966401,0.00397877984084881,0,0.125994694960212,0.145446507515473,0,0,0.0380194518125553,0,0,0,0.0910698496905393,0.000884173297966401,0.00884173297966401,0,0,0,0.000884173297966401,0,0,0,0,0,0.0017683465959328,0,0,0,0,0,0,0,0,0.000884173297966401,0,0,0,0,0.00353669319186561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884173297966401,0,0,0.000884173297966401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,4413,0.000904159132007233,0.0135623869801085,0.0027124773960217,0.0144665461121157,0.000904159132007233,0.000904159132007233,0.35623869801085,0.00180831826401447,0,0.000904159132007233,0,0,0.08499095840868,0.0027124773960217,0.0180831826401447,0,0,0,0.00361663652802893,0.00180831826401447,0.000904159132007233,0.00678119349005425,0,0.0858951175406872,0.146925858951175,0,0.0027124773960217,0.0289330922242315,0,0,0,0.205244122965642,0,0.0144665461121157,0,0,0,0.000904159132007233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904159132007233,0,0,0,0,0,0.000904159132007233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904159132007233,0,0,0,0,0,0,0,0.000904159132007233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,4511,0.00260756192959583,0.00608431116905693,0.0034767492394611,0.0165145588874402,0,0.00173837461973055,0.289439374185137,0,0,0.0034767492394611,0,0,0.0530204259017818,0,0.00869187309865276,0,0.00173837461973055,0.000869187309865276,0,0,0.00173837461973055,0.00391134289439374,0.000869187309865276,0.025206431986093,0.322468491960017,0,0.00260756192959583,0.0321599304650152,0,0,0,0.208604954367666,0,0.0112994350282486,0.000869187309865276,0,0,0,0,0,0,0,0,0.000869187309865276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869187309865276,0,0.000869187309865276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,4610,0.00119331742243437,0.00954653937947494,0.00318217979315831,0.0143198090692124,0.00238663484486874,0.000795544948289578,0.287987271280827,0,0,0.00238663484486874,0.00318217979315831,0,0.0628480509148767,0.00556881463802705,0.0167064439140811,0,0,0,0.000795544948289578,0.00159108989657916,0.00397772474144789,0.00636435958631663,0.00159108989657916,0.0843277645186953,0.212808273667462,0,0.000795544948289578,0.0294351630867144,0,0,0.000795544948289578,0.224343675417661,0,0.0143198090692124,0,0,0,0.000795544948289578,0,0,0,0,0,0.00159108989657916,0,0,0,0.000795544948289578,0,0,0,0.00159108989657916,0.000795544948289578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795544948289578,0,0,0.000795544948289578,0,0.000795544948289578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000795544948289578,0,0,0,0,0,0,0
954,4711,0.00137994480220791,0.00735970561177553,0.00827966881324747,0.00827966881324747,0.00551977920883165,0.000919963201471941,0.337626494940202,0,0,0.000919963201471941,0.00183992640294388,0,0.103035878564857,0.00551977920883165,0.0119595216191352,0,0,0.000919963201471941,0,0,0.00551977920883165,0.00551977920883165,0.000919963201471941,0.0717571297148114,0.127414903403864,0,0,0.0432382704691812,0,0,0,0.235510579576817,0,0.0110395584176633,0.000919963201471941,0,0,0,0,0,0,0,0,0.000919963201471941,0,0,0,0.000919963201471941,0,0,0.000919963201471941,0.000919963201471941,0.000919963201471941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,4813,0,0.0153429602888087,0.00270758122743682,0.0162454873646209,0.000902527075812274,0,0.32942238267148,0.00180505415162455,0,0.00180505415162455,0.000902527075812274,0,0.0830324909747292,0.00631768953068592,0.01985559566787,0,0,0.000902527075812274,0,0,0.00541516245487365,0.00225631768953069,0.000902527075812274,0.0875451263537906,0.111462093862816,0,0.00180505415162455,0.0505415162454874,0,0,0.000902527075812274,0.244584837545126,0,0.00812274368231047,0.000902527075812274,0,0,0,0,0,0,0,0,0.000902527075812274,0,0,0.000902527075812274,0,0,0,0,0.00270758122743682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000902527075812274,0,0,0.000902527075812274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,4915,0.00178332590280874,0.00534997770842621,0.00891662951404369,0.0124832813196612,0.00356665180561748,0,0.35309852875613,0,0,0.00178332590280874,0.000891662951404369,0,0.0606330806954971,0.00713330361123495,0.0151582701738743,0,0,0,0.000891662951404369,0.000891662951404369,0.00713330361123495,0.00445831475702185,0.00267498885421311,0.0624164065983058,0.125278644672314,0,0,0.0427998216674097,0,0,0,0.263040570664289,0.000891662951404369,0.00980829246544806,0,0,0,0,0,0,0,0.000891662951404369,0,0.000891662951404369,0,0,0,0.00178332590280874,0,0,0,0.00356665180561748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891662951404369,0,0,0.000891662951404369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,5019,0.00114766641162969,0.0145371078806427,0.00459066564651875,0.00994644223412395,0.00306044376434583,0.000765110941086458,0.325172149961744,0.000765110941086458,0,0.00229533282325937,0,0,0.0788064269319051,0.00382555470543229,0.0122417750573833,0,0,0.00153022188217292,0.000765110941086458,0.00229533282325937,0.0053557765876052,0.0122417750573833,0.00153022188217292,0.0153022188217292,0.186304514154552,0,0.00153022188217292,0.0520275439938791,0,0,0,0.248661055853099,0,0.0114766641162969,0,0,0,0.000765110941086458,0,0,0,0,0,0.000765110941086458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765110941086458,0,0,0,0,0.000765110941086458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765110941086458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,5123,0,0.00568720379146919,0.0037914691943128,0.009478672985782,0,0.0009478672985782,0.330805687203791,0.0009478672985782,0,0,0.0009478672985782,0,0.0682464454976303,0.0018957345971564,0.0208530805687204,0,0,0.0018957345971564,0,0,0.0018957345971564,0.004739336492891,0.0009478672985782,0.0682464454976303,0.130805687203791,0,0,0.0407582938388626,0,0,0,0.29478672985782,0,0.0085308056872038,0,0.0009478672985782,0.0009478672985782,0.0009478672985782,0,0,0,0,0,0.0009478672985782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,5227,0.00209555741827326,0.0125733445096396,0.00419111483654652,0.0150880134115675,0.00335289186923722,0.00251466890192791,0.26487845766974,0,0,0.000838222967309304,0.000838222967309304,0,0.0318524727577536,0.00335289186923722,0.0201173512154233,0,0.00167644593461861,0,0,0,0.00419111483654652,0.00754400670578374,0,0.118608549874267,0.106454316848282,0,0.00167644593461861,0.0368818105616094,0,0,0.000838222967309304,0.341156747694887,0,0.0150880134115675,0,0,0,0,0,0,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,5332,0.00137174211248285,0.0109739368998628,0.00548696844993141,0.0109739368998628,0,0.00274348422496571,0.274348422496571,0.000914494741655235,0,0,0.000914494741655235,0,0.0539551897576589,0.00365797896662094,0.0118884316415181,0,0,0,0,0,0.00182898948331047,0.00137174211248285,0.000914494741655235,0.0727023319615912,0.128943758573388,0.000914494741655235,0,0.0393232738911751,0,0,0,0.353909465020576,0,0.0164609053497942,0,0,0,0,0,0,0,0,0,0.00457247370827618,0,0,0,0,0,0,0,0,0.000914494741655235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000914494741655235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,5436,0.00184638109305761,0.00738552437223043,0.00369276218611521,0.0118168389955687,0.000738552437223043,0.00295420974889217,0.190546528803545,0,0,0.000738552437223043,0.000738552437223043,0,0.0295420974889217,0.00738552437223043,0.0132939438700148,0,0.000738552437223043,0.00147710487444609,0,0.00147710487444609,0.00664697193500739,0.00258493353028065,0.00147710487444609,0.0417282127031019,0.076440177252585,0,0,0.0398818316100443,0,0,0,0.542097488921713,0.000738552437223043,0.00960118168389956,0,0,0,0,0,0,0,0,0,0.00295420974889217,0,0,0,0,0,0,0,0.00147710487444609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,5540,0.00328638497652582,0.00751173708920188,0.00187793427230047,0.0150234741784038,0.00657276995305164,0.00187793427230047,0.262910798122066,0.000938967136150235,0,0.0028169014084507,0.00751173708920188,0,0.0112676056338028,0.00657276995305164,0.0131455399061033,0,0,0.000938967136150235,0.000938967136150235,0.00187793427230047,0.00469483568075117,0.00657276995305164,0.000938967136150235,0.151173708920188,0.196713615023474,0,0.0028169014084507,0.0826291079812207,0,0,0,0.1981220657277,0,0.00938967136150235,0,0,0,0,0,0,0,0.000938967136150235,0,0.000938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,5645,0.00145067698259188,0.00967117988394584,0.00483558994197292,0.0299806576402321,0.00290135396518375,0,0.214700193423598,0.000967117988394584,0,0,0.00676982591876209,0,0.0145067698259188,0.00580270793036751,0.0183752417794971,0,0.00193423597678917,0,0.000967117988394584,0.00193423597678917,0.00483558994197292,0.00725338491295938,0.00193423597678917,0.157640232108317,0.289168278529981,0,0,0.0473887814313346,0,0,0,0.155705996131528,0.00290135396518375,0.011605415860735,0.000967117988394584,0,0.000967117988394584,0,0,0,0,0,0,0.00193423597678917,0,0,0,0.000967117988394584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,5749,0.00244299674267101,0.010586319218241,0.00407166123778502,0.0179153094462541,0.00488599348534202,0.000814332247557003,0.153094462540717,0,0,0.000814332247557003,0.00895765472312704,0,0.0228013029315961,0.00325732899022801,0.00977198697068404,0,0,0,0.000814332247557003,0.000814332247557003,0.00570032573289902,0.00936482084690554,0.00162866449511401,0.0228013029315961,0.496335504885993,0.00162866449511401,0.00162866449511401,0.0293159609120521,0.000814332247557003,0,0,0.165309446254072,0.00162866449511401,0.00977198697068404,0,0,0.000814332247557003,0,0,0,0,0,0,0.00814332247557003,0,0,0,0.000814332247557003,0,0.000814332247557003,0.000814332247557003,0,0,0,0,0,0,0,0,0,0.000814332247557003,0,0.000814332247557003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,5854,0.00191846522781775,0.00671462829736211,0.00479616306954436,0.0105515587529976,0.00575539568345324,0,0.134292565947242,0,0,0.00383693045563549,0.0124700239808153,0,0.00863309352517986,0.00287769784172662,0.0124700239808153,0,0,0.000959232613908873,0.000959232613908873,0,0.00191846522781775,0.00287769784172662,0.0105515587529976,0.184172661870504,0.282494004796163,0,0.00287769784172662,0.0719424460431655,0,0,0,0.215827338129496,0,0.0143884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191846522781775,0,0,0,0.000959232613908873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959232613908873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287769784172662,0,0,0,0,0,0,0
1002,5959,0.0014720314033366,0.00785083415112856,0.00196270853778214,0.0107948969578018,0.00588812561334642,0,0.154072620215898,0,0,0,0.00883218842001963,0,0.00785083415112856,0.00294406280667321,0.0107948969578018,0,0,0.00098135426889107,0.00098135426889107,0.00196270853778214,0.00392541707556428,0.00343473994111874,0.00686947988223749,0.123650637880275,0.243375858684985,0,0.00098135426889107,0.0529931305201178,0,0,0,0.325809617271835,0,0.0127576054955839,0,0,0,0.00098135426889107,0,0,0,0.00098135426889107,0,0.00392541707556428,0,0,0,0,0,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,6064,0.00233644859813084,0.00560747663551402,0.00467289719626168,0.0158878504672897,0,0.000934579439252336,0.113084112149533,0,0,0,0.00654205607476636,0,0.00654205607476636,0.00560747663551402,0.0168224299065421,0,0,0,0.000934579439252336,0.00186915887850467,0.00280373831775701,0.0088785046728972,0,0.0280373831775701,0.51214953271028,0,0,0.0691588785046729,0.000934579439252336,0.000934579439252336,0,0.172897196261682,0,0.0102803738317757,0,0,0,0.000934579439252336,0,0,0,0.00373831775700935,0,0.00654205607476636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,6170,0.00229885057471264,0.00735632183908046,0.00275862068965517,0.0174712643678161,0.0064367816091954,0.000919540229885057,0.136091954022989,0.000919540229885057,0,0.000919540229885057,0.00459770114942529,0,0.0110344827586207,0.00367816091954023,0.00919540229885057,0,0,0,0.00183908045977011,0.000919540229885057,0.00459770114942529,0.00919540229885057,0.00459770114942529,0.160919540229885,0.311724137931034,0,0.000919540229885057,0.0937931034482759,0,0,0.000919540229885057,0.185747126436782,0,0.00551724137931034,0,0,0.000919540229885057,0,0,0,0,0,0,0.00459770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919540229885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919540229885057,0,0,0,0,0,0,0
1014,6277,0.00328947368421053,0.0112781954887218,0.00281954887218045,0.0093984962406015,0.00281954887218045,0,0.184210526315789,0,0,0.00093984962406015,0.00657894736842105,0,0.0075187969924812,0.0037593984962406,0.0140977443609023,0,0,0.00093984962406015,0,0.00093984962406015,0.00469924812030075,0.00516917293233083,0.00093984962406015,0.225093984962406,0.201597744360902,0,0,0.0845864661654135,0,0.00093984962406015,0,0.196428571428571,0.00093984962406015,0.0140977443609023,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015,0,0.00845864661654135,0,0,0,0.0018796992481203,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
1018,6384,0.0073679901760131,0.0122799836266885,0.00573065902578797,0.0171919770773639,0,0.000818665575112567,0.117069177241097,0.000818665575112567,0,0.00163733115022513,0,0,0.0098239869013508,0.00163733115022513,0.0139173147769136,0,0,0,0,0.000818665575112567,0.0024559967253377,0.0024559967253377,0.00573065902578797,0.229226361031519,0.311502251330332,0,0,0.0704052394596807,0,0,0.000818665575112567,0.169463774048301,0,0.0098239869013508,0,0,0.0024559967253377,0,0,0,0,0,0,0.0049119934506754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000818665575112567,0,0,0,0,0,0,0,0.000818665575112567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,6493,0.0057609217474796,0.00768122899663946,0.00480076812289966,0.072011521843495,0.0134421507441191,0.00192030724915987,0.117138742198752,0.000960153624579933,0,0,0.00960153624579933,0,0.0153624579932789,0.000960153624579933,0.0153624579932789,0,0.000960153624579933,0.000960153624579933,0.000960153624579933,0.000960153624579933,0.0057609217474796,0.0028804608737398,0.00960153624579933,0.232837253960634,0.14978396543447,0,0.0028804608737398,0.084493518963034,0,0,0,0.209313490158425,0.000960153624579933,0.0182429188670187,0,0,0.00384061449831973,0,0,0,0,0,0,0.00480076812289966,0,0,0,0,0,0,0,0.00192030724915987,0.000960153624579933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000960153624579933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000960153624579933,0,0,0.000960153624579933,0,0,0,0,0,0
1026,6603,0.00380771061399334,0.0133269871489767,0,0.0123750594954783,0.002855782960495,0.002855782960495,0.14278914802475,0,0,0.000951927653498334,0,0,0.008567348881485,0.000951927653498334,0.008567348881485,0,0,0,0,0,0.00761542122798667,0.00237981913374584,0.000951927653498334,0.0823417420276059,0.271775345073774,0,0.000951927653498334,0.100904331270823,0.000951927653498334,0,0,0.31413612565445,0,0.0152308424559733,0,0,0,0,0,0,0,0,0,0.000951927653498334,0,0,0.000951927653498334,0.000951927653498334,0,0,0,0,0,0,0,0,0,0,0,0.00190385530699667,0,0,0,0,0,0,0,0,0,0,0,0,0.000951927653498334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,6714,0.00183402109124255,0.00825309491059147,0.00641907381934892,0.0073360843649702,0.00458505272810637,0.000917010545621275,0.107290233837689,0,0,0,0.00183402109124255,0,0.00825309491059147,0.0036680421824851,0.0155891792755617,0,0,0,0,0,0.00550206327372765,0.00275103163686382,0.000917010545621275,0.159101329665291,0.165061898211829,0,0,0.0981201283814764,0,0.000917010545621275,0,0.386061439706557,0.000917010545621275,0.0110041265474553,0,0,0,0,0,0,0,0,0,0.000917010545621275,0,0,0,0.000917010545621275,0,0,0,0.000917010545621275,0,0,0,0,0,0,0,0,0,0,0.000917010545621275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,6827,0.00271739130434783,0.0108695652173913,0.00271739130434783,0.0108695652173913,0,0,0.203804347826087,0.000905797101449275,0,0.00271739130434783,0.00181159420289855,0,0.0126811594202899,0.00181159420289855,0.016304347826087,0,0,0,0.0036231884057971,0,0.0072463768115942,0.00498188405797101,0.00271739130434783,0.0625,0.229619565217391,0,0,0.104166666666667,0,0.000905797101449275,0,0.281702898550725,0,0.0271739130434783,0,0,0.000905797101449275,0,0,0,0,0,0,0.00181159420289855,0,0,0.000905797101449275,0.000905797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,6941,0.00220555800617556,0.0149977944419938,0.00617556241729157,0.0185266872518747,0.000882223202470225,0.00264666960741068,0.173797970886634,0.000882223202470225,0,0,0.00441111601235112,0,0.0149977944419938,0.00441111601235112,0.0247022496691663,0,0.000882223202470225,0,0,0,0.0105866784296427,0.00441111601235112,0.00529333921482135,0.111160123511248,0.104984561093957,0,0.0035288928098809,0.0935156594618438,0,0.000882223202470225,0,0.368769298632554,0.000882223202470225,0.0149977944419938,0,0,0,0.000882223202470225,0,0,0,0.0035288928098809,0,0,0,0,0,0,0,0,0,0.00264666960741068,0,0,0,0,0.000882223202470225,0,0,0,0,0,0,0,0,0,0,0,0.00264666960741068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000882223202470225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,7056,0.00231696014828545,0.010194624652456,0.00741427247451344,0.0148285449490269,0.00741427247451344,0,0.187210379981464,0,0,0.00185356811862836,0.00370713623725672,0,0.0148285449490269,0.00278035217794254,0.0166821130676552,0,0.00278035217794254,0,0.00185356811862836,0.00092678405931418,0.00556070435588508,0,0.0046339202965709,0.0681186283595922,0.150139017608897,0.00092678405931418,0.00278035217794254,0.104726598702502,0,0.00092678405931418,0.00092678405931418,0.36144578313253,0,0.0185356811862836,0,0,0,0.00092678405931418,0,0,0,0,0,0.00370713623725672,0,0,0,0.00185356811862836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,7173,0.00351493848857645,0.0105448154657293,0.00351493848857645,0.0149384885764499,0.0070298769771529,0.000878734622144112,0.161687170474517,0,0,0.00263620386643234,0.00351493848857645,0,0.00966608084358524,0.00527240773286467,0.0202108963093146,0,0.000878734622144112,0,0.000878734622144112,0.000878734622144112,0.00351493848857645,0.00483304042179262,0.000878734622144112,0.15377855887522,0.104130052724077,0,0.00175746924428822,0.13884007029877,0,0.00263620386643234,0,0.315465729349736,0,0.0193321616871705,0,0,0,0,0.000878734622144112,0,0,0,0,0.00263620386643234,0,0,0.00175746924428822,0,0,0,0,0.000878734622144112,0.000878734622144112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878734622144112,0,0,0,0,0.000878734622144112,0,0,0,0,0,0,0,0,0
1050,7290,0.00354295837023915,0.0115146147032772,0.00177147918511957,0.0132860938883968,0.00531443755535872,0,0.175376439326838,0,0,0.00442869796279894,0.00442869796279894,0,0.00797165633303809,0.00177147918511957,0.0186005314437555,0,0.000885739592559787,0.000885739592559787,0.00354295837023915,0.00177147918511957,0.0141718334809566,0.0115146147032772,0.0106288751107174,0.095659875996457,0.240921169176262,0.000885739592559787,0,0.12666076173605,0,0.00177147918511957,0,0.215234720992028,0,0.012400354295837,0,0,0,0.000885739592559787,0,0,0,0,0,0.0106288751107174,0,0,0,0.000885739592559787,0,0,0,0,0,0,0,0,0,0.000885739592559787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885739592559787,0,0,0,0,0.000885739592559787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
