"sample.depths","sample.ages","Abies","Acer.saccharum.type","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cyperaceae","Fagus","Fraxinus.nigra.type","Fraxinus.undiff.","Larix","Ostrya.Carpinus","Picea","Pinus.undiff.","Platanus","Quercus","Rumex","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Alnus.viridis","Juniperus.Thuja","Populus","Poaceae","Pinus.strobus","Salix","Taxus","Ericales","Acer.undiff.","Celtis","Myrica","Juglans.cinerea","Juglans.nigra","Impatiens","Rosaceae","Ilex.Nemopanthus","Rubiaceae.undiff.","Liquidambar","Brassicaceae","Castanea","Thalictrum","Sarcobatus.vermiculatus","Ephedra","Cephalanthus","Apiaceae","Shepherdia.canadensis","Cornus","Polygonum.viviparum"
1220,6924,0.00277264325323475,0.00462107208872458,0.00369685767097967,0.00184842883548983,0.066543438077634,0.00277264325323475,0,0.000924214417744917,0.00184842883548983,0.00462107208872458,0.0055452865064695,0.00277264325323475,0,0.0166358595194085,0.00369685767097967,0.493530499075786,0.00462107208872458,0.0341959334565619,0,0.00184842883548983,0.00184842883548983,0.000924214417744917,0.0231053604436229,0.0212569316081331,0.00924214417744917,0.00184842883548983,0.000924214417744917,0.00369685767097967,0.2818853974122,0,0.000924214417744917,0,0,0,0,0.000924214417744917,0,0,0,0,0,0,0,0,0,0.000924214417744917,0,0,0,0,0,0
1224,7028,0.00573065902578797,0.00573065902578797,0.00382043935052531,0.00477554918815664,0.0821394460362942,0.00191021967526266,0,0.00191021967526266,0.00191021967526266,0.00764087870105062,0.00573065902578797,0.00191021967526266,0.00477554918815664,0.0133715377268386,0.00286532951289398,0.425978987583572,0.00668576886341929,0.0401146131805158,0,0,0.00477554918815664,0.000955109837631328,0.0238777459407832,0.0296084049665712,0.00668576886341929,0.00286532951289398,0.00382043935052531,0,0.293218720152818,0,0.0114613180515759,0,0.00286532951289398,0,0.000955109837631328,0,0,0,0,0,0,0.000955109837631328,0,0,0,0,0,0,0,0.000955109837631328,0,0
1229,7160,0.00197433366238894,0.00394866732477789,0,0.00394866732477789,0.0562685093780849,0.000987166831194472,0.000987166831194472,0.00197433366238894,0.00394866732477789,0.0138203356367226,0.0069101678183613,0.000987166831194472,0.00197433366238894,0.0108588351431392,0.00296150049358342,0.522211253701876,0.00197433366238894,0.0227048371174729,0,0.000987166831194472,0.00592300098716683,0,0.018756169792695,0.0108588351431392,0.00197433366238894,0,0,0.00296150049358342,0.291214215202369,0.00296150049358342,0.00394866732477789,0,0.000987166831194472,0,0,0,0,0,0,0,0,0,0,0.000987166831194472,0,0,0,0,0,0,0,0
1234,7292,0.0035778175313059,0.00626118067978533,0.00178890876565295,0.00178890876565295,0.0688729874776386,0.000894454382826476,0.000894454382826476,0.000894454382826476,0.0035778175313059,0.000894454382826476,0.00536672629695885,0.000894454382826476,0.00626118067978533,0.0107334525939177,0.0071556350626118,0.42128801431127,0.00536672629695885,0.037567084078712,0,0.000894454382826476,0.00447227191413238,0.00178890876565295,0.0196779964221825,0.0161001788908766,0.00268336314847943,0.00447227191413238,0.000894454382826476,0,0.358676207513417,0.000894454382826476,0.00178890876565295,0,0,0,0.00268336314847943,0,0,0,0,0,0,0,0,0.000894454382826476,0,0,0,0,0,0,0,0
1237,7371,0.00191204588910134,0.00669216061185468,0.00382409177820268,0.00382409177820268,0.0630975143403442,0,0.00191204588910134,0.00095602294455067,0.00191204588910134,0.00382409177820268,0.00382409177820268,0,0.00095602294455067,0.00764818355640535,0.00286806883365201,0.533460803059273,0.00286806883365201,0.0229445506692161,0,0,0.00191204588910134,0.00095602294455067,0.0124282982791587,0.0133843212237094,0.00095602294455067,0.00669216061185468,0.00286806883365201,0.00382409177820268,0.287762906309751,0,0.00382409177820268,0,0,0,0.00286806883365201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,7451,0.00688976377952756,0.0078740157480315,0.000984251968503937,0.00295275590551181,0.0423228346456693,0.00295275590551181,0.000984251968503937,0.00295275590551181,0.00688976377952756,0.00688976377952756,0.00393700787401575,0.00196850393700787,0.00196850393700787,0.0078740157480315,0.00492125984251968,0.47244094488189,0.00590551181102362,0.0344488188976378,0,0,0.00295275590551181,0.00295275590551181,0.0236220472440945,0.0295275590551181,0.0137795275590551,0.00688976377952756,0.0078740157480315,0.00393700787401575,0.280511811023622,0.000984251968503937,0.00196850393700787,0,0,0,0.00688976377952756,0.000984251968503937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196850393700787,0
1252,7772,0,0.00187441424554827,0.0028116213683224,0.000937207122774133,0.0646672914714152,0.0028116213683224,0.0028116213683224,0.000937207122774133,0.00374882849109653,0.00374882849109653,0.00656044985941893,0.00187441424554827,0.000937207122774133,0.0112464854732896,0.0056232427366448,0.462043111527648,0.00656044985941893,0.0299906279287723,0,0,0.00468603561387067,0.0028116213683224,0.0159325210871603,0.0112464854732896,0.00749765698219306,0.00374882849109653,0.0112464854732896,0.000937207122774133,0.321462043111528,0.000937207122774133,0.00374882849109653,0.000937207122774133,0.00187441424554827,0,0.000937207122774133,0.0028116213683224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,7880,0.00616649537512847,0.00411099691675231,0.00411099691675231,0.00308324768756423,0.126413155190134,0.00205549845837616,0.00513874614594039,0.00308324768756423,0.00513874614594039,0.00308324768756423,0.00411099691675231,0,0.00513874614594039,0.013360739979445,0.0123329907502569,0.533401849948613,0.00513874614594039,0.0513874614594039,0,0,0.00308324768756423,0.00205549845837616,0.0184994861253854,0.00822199383350463,0.0113052415210689,0.00411099691675231,0.00719424460431655,0.00616649537512847,0.140801644398767,0.00308324768756423,0.00205549845837616,0.00102774922918808,0.00205549845837616,0,0.00308324768756423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,7988,0.00104712041884817,0,0.00523560209424084,0.00104712041884817,0.0659685863874346,0.00209424083769634,0,0.0031413612565445,0.00523560209424084,0.00523560209424084,0.0031413612565445,0.00104712041884817,0.00418848167539267,0.0136125654450262,0.00523560209424084,0.450261780104712,0.0094240837696335,0.0303664921465969,0,0,0.00209424083769634,0,0.0157068062827225,0.006282722513089,0.00209424083769634,0.00418848167539267,0.00104712041884817,0.00104712041884817,0.352879581151832,0.00209424083769634,0.00209424083769634,0,0.00209424083769634,0,0.00104712041884817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104712041884817,0
1264,8097,0.0133689839572193,0.00802139037433155,0.0035650623885918,0.0035650623885918,0.0846702317290553,0.00089126559714795,0.00445632798573975,0.00267379679144385,0.0071301247771836,0.00445632798573975,0.0106951871657754,0.0053475935828877,0.0017825311942959,0.017825311942959,0.0160427807486631,0.459893048128342,0.00445632798573975,0.0418894830659537,0,0,0.0017825311942959,0,0.018716577540107,0.0089126559714795,0.00267379679144385,0.0035650623885918,0.0204991087344029,0.00623885918003565,0.233511586452763,0.00445632798573975,0.00267379679144385,0,0.00089126559714795,0,0.00445632798573975,0.00089126559714795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,8206,0.00468603561387067,0.00468603561387067,0.00468603561387067,0.0028116213683224,0.15182755388941,0,0.00374882849109653,0.00187441424554827,0.00656044985941893,0.000937207122774133,0.00468603561387067,0,0.00749765698219306,0.0084348641049672,0.0187441424554827,0.51921274601687,0.00187441424554827,0.0393626991565136,0,0,0.000937207122774133,0,0.0159325210871603,0.0168697282099344,0.0468603561387067,0.0028116213683224,0.0056232427366448,0.0056232427366448,0.112464854732896,0.00468603561387067,0.000937207122774133,0,0.0028116213683224,0,0.0028116213683224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,8316,0.012621359223301,0.00485436893203883,0.00485436893203883,0.000970873786407767,0.193203883495146,0.00194174757281553,0.000970873786407767,0.00485436893203883,0.0087378640776699,0.0029126213592233,0.00388349514563107,0.0029126213592233,0.00485436893203883,0.0155339805825243,0.0213592233009709,0.538834951456311,0.00679611650485437,0.0203883495145631,0,0,0.00194174757281553,0.00388349514563107,0.0174757281553398,0.00776699029126214,0.0388349514563107,0.000970873786407767,0.0087378640776699,0.00679611650485437,0.0485436893203883,0.00194174757281553,0.0058252427184466,0,0.000970873786407767,0,0.00485436893203883,0.000970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,8426,0.0166666666666667,0.00263157894736842,0.00614035087719298,0.0043859649122807,0.164912280701754,0.00087719298245614,0.00263157894736842,0.00263157894736842,0.0043859649122807,0.00175438596491228,0.00263157894736842,0.00350877192982456,0.00175438596491228,0.0131578947368421,0.0201754385964912,0.566666666666667,0.00087719298245614,0.0245614035087719,0,0,0.00087719298245614,0.00350877192982456,0.0114035087719298,0.0087719298245614,0.080701754385965,0.00350877192982456,0.00614035087719298,0.00526315789473684,0.0315789473684211,0.00087719298245614,0.00175438596491228,0.00087719298245614,0.00087719298245614,0,0.00350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,8536,0.0139442231075697,0.00298804780876494,0.0049800796812749,0.00597609561752988,0.390438247011952,0,0.00199203187250996,0.00298804780876494,0.00398406374501992,0.00099601593625498,0.00199203187250996,0.00099601593625498,0.00697211155378486,0.0169322709163347,0.0308764940239044,0.341633466135458,0.00298804780876494,0.0348605577689243,0,0,0.00199203187250996,0,0.0189243027888446,0.00199203187250996,0.0557768924302789,0.00697211155378486,0.0229083665338645,0.00298804780876494,0.0129482071713147,0.00099601593625498,0.00697211155378486,0,0.00099601593625498,0,0.00099601593625498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,8647,0.01434034416826,0.00286806883365201,0.00764818355640535,0.00573613766730402,0.253346080305927,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00382409177820268,0.00286806883365201,0.00382409177820268,0.00191204588910134,0.00764818355640535,0.0152963671128107,0.0181644359464627,0.438814531548757,0.00478011472275335,0.0697896749521989,0,0,0.00191204588910134,0.00095602294455067,0.00860420650095602,0.00478011472275335,0.0650095602294455,0.00095602294455067,0.0152963671128107,0.00860420650095602,0.0296367112810707,0,0.00286806883365201,0,0.00095602294455067,0,0.00191204588910134,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,8759,0.0114068441064639,0.00760456273764259,0.00760456273764259,0.00855513307984791,0.159695817490494,0.00190114068441065,0.00190114068441065,0.00190114068441065,0.00570342205323194,0,0.00855513307984791,0.00285171102661597,0.00760456273764259,0.0237642585551331,0.0332699619771863,0.548479087452472,0.0104562737642586,0.0418250950570342,0,0,0.000950570342205323,0,0.0123574144486692,0.000950570342205323,0.0408745247148289,0.0142585551330798,0.00760456273764259,0.00475285171102662,0.0133079847908745,0.00285171102661597,0.00760456273764259,0,0,0,0.00950570342205323,0.000950570342205323,0,0,0,0,0,0,0,0,0,0.000950570342205323,0,0,0,0,0,0
1292,8870,0.0199600798403194,0.00399201596806387,0.00798403193612774,0.00399201596806387,0.193612774451098,0.00199600798403194,0.00598802395209581,0.00199600798403194,0.00798403193612774,0.00199600798403194,0.00499001996007984,0.0029940119760479,0.00598802395209581,0.0159680638722555,0.0179640718562874,0.499001996007984,0.00499001996007984,0.0598802395209581,0,0,0.000998003992015968,0.00499001996007984,0.0139720558882236,0.00499001996007984,0.0598802395209581,0.00698602794411178,0.00499001996007984,0.00499001996007984,0.0279441117764471,0.00499001996007984,0.000998003992015968,0,0,0,0.00199600798403194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998003992015968,0,0,0
1296,8982,0.00744186046511628,0.00651162790697674,0.00186046511627907,0.00372093023255814,0.164651162790698,0.000930232558139535,0.00372093023255814,0.000930232558139535,0.00186046511627907,0.000930232558139535,0.00465116279069767,0.000930232558139535,0.0176744186046512,0.0232558139534884,0.0167441860465116,0.586976744186047,0.0027906976744186,0.052093023255814,0,0,0,0,0.0167441860465116,0.00186046511627907,0.053953488372093,0.00372093023255814,0.00465116279069767,0.0027906976744186,0.00558139534883721,0.00186046511627907,0.0027906976744186,0,0.000930232558139535,0,0.00744186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,9208,0.00279850746268657,0,0.00186567164179104,0.00746268656716418,0.192164179104478,0.00279850746268657,0.000932835820895522,0.00466417910447761,0.0102611940298507,0,0.00652985074626866,0.00186567164179104,0.00932835820895522,0.0270522388059701,0.0251865671641791,0.458022388059701,0.00279850746268657,0.0802238805970149,0,0,0,0.00279850746268657,0.0149253731343284,0.00279850746268657,0.0848880597014925,0.0186567164179104,0.0130597014925373,0.00559701492537313,0.00373134328358209,0.00932835820895522,0.000932835820895522,0,0.00279850746268657,0,0.00466417910447761,0.000932835820895522,0,0,0,0,0,0,0,0,0,0,0,0,0.000932835820895522,0,0,0
1312,9435,0.00911854103343465,0.00202634245187437,0.00405268490374873,0.00709219858156028,0.149949341438703,0.00101317122593718,0.00101317122593718,0,0.0060790273556231,0,0.0060790273556231,0.00202634245187437,0.00911854103343465,0.0121580547112462,0.0364741641337386,0.483282674772036,0.00202634245187437,0.0516717325227964,0,0,0.00303951367781155,0.00101317122593718,0.0202634245187437,0,0.119554204660588,0.0192502532928065,0.0121580547112462,0.00506585612968592,0.00709219858156028,0.0060790273556231,0.00202634245187437,0,0,0,0.0182370820668693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101317122593718,0.00202634245187437,0,0
1320,9664,0.00201409869083585,0.00100704934541793,0.00100704934541793,0.00503524672708963,0.134944612286002,0.00302114803625378,0.00201409869083585,0.00201409869083585,0.00503524672708963,0.00100704934541793,0.0100704934541793,0.00201409869083585,0.013091641490433,0.0181268882175227,0.0624370594159114,0.601208459214502,0.00302114803625378,0.0463242698892246,0,0,0.0040281973816717,0.00201409869083585,0.0191339375629406,0.00201409869083585,0.013091641490433,0.00503524672708963,0.00503524672708963,0.00201409869083585,0.00604229607250755,0.00201409869083585,0.00201409869083585,0,0,0,0.0231621349446123,0,0,0,0,0,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0
1328,9895,0,0.00468603561387067,0.00187441424554827,0.0103092783505155,0.201499531396439,0,0,0.000937207122774133,0.0028116213683224,0,0.00468603561387067,0.000937207122774133,0.0253045923149016,0.0168697282099344,0.0871602624179944,0.459231490159325,0.0084348641049672,0.0665417057169635,0,0,0.000937207122774133,0.00468603561387067,0.0168697282099344,0.00187441424554827,0.00468603561387067,0.014058106841612,0.0224929709465792,0,0.00656044985941893,0.00656044985941893,0,0,0,0,0.0299906279287723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,10127,0,0.0066793893129771,0.00190839694656489,0.00858778625954199,0.181297709923664,0.00954198473282443,0,0.00190839694656489,0.00572519083969466,0,0.0248091603053435,0.00477099236641221,0.017175572519084,0.0200381679389313,0.21469465648855,0.236641221374046,0.000954198473282443,0.0715648854961832,0,0,0,0.00286259541984733,0.0562977099236641,0,0.0066793893129771,0.0152671755725191,0.0124045801526718,0.0066793893129771,0.00477099236641221,0.0133587786259542,0,0.000954198473282443,0,0,0.0648854961832061,0.00477099236641221,0,0,0.000954198473282443,0,0,0,0.00286259541984733,0,0,0,0,0,0,0,0.000954198473282443,0
1344,10361,0,0,0.00492125984251968,0.0167322834645669,0.231299212598425,0.00393700787401575,0.00295275590551181,0.000984251968503937,0.0078740157480315,0.000984251968503937,0.0127952755905512,0.00295275590551181,0.0216535433070866,0.0196850393700787,0.182086614173228,0.265748031496063,0.00492125984251968,0.0826771653543307,0,0,0.00196850393700787,0.000984251968503937,0.0255905511811024,0,0.00492125984251968,0.0206692913385827,0.0108267716535433,0.0078740157480315,0.000984251968503937,0.0147637795275591,0.00196850393700787,0,0.00196850393700787,0,0.0433070866141732,0,0,0,0,0,0,0,0,0.000984251968503937,0,0,0,0,0,0.000984251968503937,0,0
1360,10833,0.00099304865938431,0.00397219463753724,0.00297914597815293,0.012909632571996,0.0844091360476663,0.00198609731876862,0.00297914597815293,0.00297914597815293,0.0198609731876862,0,0.0258192651439921,0.00198609731876862,0.00695134061569017,0.0327706057596822,0.210526315789474,0.184707050645482,0.00595829195630586,0.109235352532274,0,0,0.00198609731876862,0.00297914597815293,0.0367428003972195,0,0,0.0466732869910626,0.0496524329692155,0.00496524329692155,0.00893743793445879,0.0139026812313803,0.00198609731876862,0,0,0,0.114200595829196,0.00496524329692155,0,0,0.00099304865938431,0,0,0,0,0,0,0,0,0,0,0,0,0.00099304865938431
