"sample.depths","sample.ages","Abies","Acer","Alnus","Betula","Carya","Corylus","Cupressaceae","Ephedra","Fagus","Fraxinus","Juglans","Larix","Liquidambar","Ostrya.Carpinus","Other.trees.and.shrubs","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhus","Salix","Sarcobatus.vermiculatus","Tilia","Tsuga","Ulmus","Vitis","Ambrosia.Iva","Apiaceae","Artemisia","Asteraceae.undiff.","Brassicaceae","Cannabis.sativa","Caryophyllaceae","Chenopodiaceae.undiff.","Cyperaceae","Fabaceae","Humulus","Liliaceae","Other.herbs","Plantago","Poaceae","Polemoniaceae","Polygonaceae.undiff.","Ranunculaceae.undiff.","Rosaceae","Rumex","Thalictrum","Urtica"
1150,9329,0.00315457413249211,0.00630914826498423,0.00946372239747634,0.0315457413249211,0.0157728706624606,0.0157728706624606,0,0,0,0.00946372239747634,0.00630914826498423,0,0,0.0473186119873817,0,0.00315457413249211,0.00315457413249211,0,0.10410094637224,0,0,0.479495268138801,0,0.0189274447949527,0,0.00630914826498423,0,0.1198738170347,0,0.0473186119873817,0,0.00315457413249211,0.00630914826498423,0,0,0,0.0157728706624606,0.0126182965299685,0,0.00315457413249211,0,0,0,0.0252365930599369,0,0,0.00315457413249211,0,0,0.00315457413249211,0
1160,9355,0.00311526479750779,0.00623052959501558,0.00623052959501558,0.0218068535825545,0.0218068535825545,0,0,0,0,0.00623052959501558,0.00623052959501558,0,0,0.0404984423676012,0,0.00934579439252336,0,0,0.168224299065421,0,0,0.43613707165109,0,0,0,0.0124610591900312,0,0.0809968847352025,0,0.087227414330218,0,0.0124610591900312,0,0,0,0,0.0186915887850467,0.0124610591900312,0,0,0,0,0,0.0467289719626168,0,0,0,0,0,0.00311526479750779,0
1170,9382,0.0032258064516129,0.0032258064516129,0.00967741935483871,0.0193548387096774,0.0290322580645161,0.0193548387096774,0,0,0,0.0129032258064516,0.00967741935483871,0,0,0.0354838709677419,0,0.0064516129032258,0.0129032258064516,0.0064516129032258,0.148387096774194,0,0,0.412903225806452,0,0.0032258064516129,0,0.0064516129032258,0,0.1,0,0.0548387096774194,0,0.0225806451612903,0.0032258064516129,0,0,0,0.0290322580645161,0.0225806451612903,0,0,0,0,0,0.0290322580645161,0,0,0,0,0,0,0
1180,9730,0,0.0033112582781457,0.00662251655629139,0.0364238410596026,0.00662251655629139,0.0132450331125828,0,0,0,0.0132450331125828,0,0,0,0.0529801324503311,0,0.00662251655629139,0,0.0033112582781457,0.122516556291391,0,0,0.423841059602649,0,0.0033112582781457,0,0.0165562913907285,0,0.145695364238411,0,0.0496688741721854,0,0.00662251655629139,0.00993377483443709,0,0,0,0.0198675496688742,0.0165562913907285,0,0.0033112582781457,0,0,0,0.0397350993377483,0,0,0,0,0,0,0
1190,10062,0.0156739811912226,0.00940438871473354,0.0125391849529781,0.0501567398119122,0.0407523510971787,0.0156739811912226,0,0,0,0.0125391849529781,0.00313479623824451,0.00313479623824451,0,0.0501567398119122,0.00313479623824451,0.0219435736677116,0.00940438871473354,0.00626959247648903,0.19435736677116,0,0,0.250783699059561,0,0,0,0.00313479623824451,0,0.15987460815047,0,0.0250783699059561,0.00313479623824451,0.00313479623824451,0.00313479623824451,0,0,0,0.0156739811912226,0.0188087774294671,0,0,0,0.00313479623824451,0,0.0564263322884013,0,0,0.00940438871473354,0,0,0,0
1220,10618,0,0.0123456790123457,0,0.0246913580246914,0.0154320987654321,0.00617283950617284,0,0,0,0.0339506172839506,0.00925925925925926,0,0,0.0648148148148148,0.00308641975308642,0.00617283950617284,0.0185185185185185,0.0123456790123457,0.157407407407407,0.00308641975308642,0,0.33641975308642,0,0.00925925925925926,0,0.0123456790123457,0,0.166666666666667,0,0.0216049382716049,0,0.00308641975308642,0.00925925925925926,0.00308641975308642,0,0,0,0.0308641975308642,0,0,0,0.00617283950617284,0,0.0277777777777778,0,0.00308641975308642,0,0.00308641975308642,0,0,0
1230,10803,0.00303951367781155,0.0182370820668693,0,0.0121580547112462,0.0212765957446809,0.0121580547112462,0,0,0,0.0455927051671733,0.0151975683890578,0.00303951367781155,0,0.121580547112462,0,0.0060790273556231,0.027355623100304,0.00303951367781155,0.13677811550152,0,0,0.325227963525836,0,0,0,0.00303951367781155,0,0.155015197568389,0,0.0212765957446809,0,0.0060790273556231,0,0,0,0,0,0.0151975683890578,0,0,0,0.00303951367781155,0,0.0303951367781155,0,0,0.0060790273556231,0.00303951367781155,0,0,0.0060790273556231
1240,10988,0,0.012779552715655,0,0.0415335463258786,0.0159744408945687,0.0159744408945687,0,0,0,0.0798722044728434,0.0255591054313099,0.0159744408945687,0,0.0447284345047923,0,0.00958466453674121,0.0191693290734824,0,0.198083067092652,0.00319488817891374,0,0.252396166134185,0,0.0159744408945687,0,0.00319488817891374,0,0.185303514376997,0,0.00638977635782748,0,0.00319488817891374,0.00319488817891374,0,0,0,0.00958466453674121,0.0159744408945687,0,0,0,0.00319488817891374,0,0.0191693290734824,0,0,0,0,0,0,0
1250,NA,0.0303687635574837,0.00650759219088937,0.00216919739696312,0.143167028199566,0.0086767895878525,0.0238611713665944,0,0,0,0.0976138828633406,0,0.0151843817787419,0,0.0216919739696312,0,0.0629067245119306,0.0715835140997831,0.0130151843817787,0.214750542299349,0,0,0.0802603036876356,0,0.00433839479392625,0,0,0,0.147505422993492,0,0.00216919739696312,0,0.00216919739696312,0,0.00216919739696312,0,0,0.00216919739696312,0.0086767895878525,0,0,0,0.0238611713665944,0,0.0151843817787419,0,0,0,0,0,0,0
1260,NA,0.0420168067226891,0.0112044817927171,0.0196078431372549,0.0896358543417367,0.00280112044817927,0.00560224089635854,0.00280112044817927,0,0,0.0784313725490196,0,0.0196078431372549,0,0.0588235294117647,0,0.226890756302521,0.0224089635854342,0.00280112044817927,0.128851540616246,0.00280112044817927,0,0.0700280112044818,0,0.0196078431372549,0,0,0,0.061624649859944,0,0.0112044817927171,0,0.0168067226890756,0.00840336134453781,0.00280112044817927,0,0,0.00840336134453781,0.0560224089635854,0,0,0,0,0,0.030812324929972,0,0,0,0,0,0,0
1270,NA,0.0246913580246914,0.00308641975308642,0.0339506172839506,0.108024691358025,0,0.00925925925925926,0,0,0,0.0864197530864197,0,0.0123456790123457,0,0.0493827160493827,0.00308641975308642,0.271604938271605,0.00925925925925926,0,0.0339506172839506,0,0,0.080246913580247,0,0.0123456790123457,0,0,0,0.0617283950617284,0,0.0154320987654321,0,0.0493827160493827,0,0.00925925925925926,0,0,0.00925925925925926,0.0771604938271605,0,0,0,0,0,0.0277777777777778,0,0,0.00308641975308642,0,0,0.00925925925925926,0
1280,NA,0.012987012987013,0,0.0324675324675325,0.0811688311688312,0.00324675324675325,0.0324675324675325,0,0,0,0.0357142857142857,0.00324675324675325,0.012987012987013,0,0.0616883116883117,0,0.308441558441558,0.0064935064935065,0,0.0649350649350649,0,0.00324675324675325,0.11038961038961,0,0.0162337662337662,0,0,0,0.0227272727272727,0,0.025974025974026,0,0.0584415584415584,0.00974025974025974,0.00324675324675325,0,0,0.012987012987013,0.0357142857142857,0,0,0,0.0064935064935065,0,0.0324675324675325,0,0,0.00324675324675325,0,0,0.00324675324675325,0
1290,NA,0.0196078431372549,0.00326797385620915,0.0196078431372549,0.0359477124183007,0.0065359477124183,0.0130718954248366,0.00326797385620915,0,0,0.0718954248366013,0.00326797385620915,0.0130718954248366,0,0.0294117647058824,0.00326797385620915,0.493464052287582,0.00326797385620915,0,0.0196078431372549,0,0.00326797385620915,0.0490196078431373,0,0.00980392156862745,0,0,0,0.0196078431372549,0,0.0130718954248366,0,0.0359477124183007,0.0065359477124183,0,0,0,0.0065359477124183,0.0457516339869281,0,0.0065359477124183,0,0.00326797385620915,0,0.0522875816993464,0,0,0,0,0,0.00326797385620915,0.0065359477124183
1300,NA,0.0233918128654971,0.00584795321637427,0.0087719298245614,0.0087719298245614,0.00292397660818713,0.0614035087719298,0,0,0,0.111111111111111,0,0.00584795321637427,0,0.0789473684210526,0,0.260233918128655,0,0,0.0321637426900585,0,0,0.0584795321637427,0,0.0204678362573099,0,0,0,0.0350877192982456,0,0.0467836257309941,0,0.0760233918128655,0.0204678362573099,0,0,0,0.0146198830409357,0.0409356725146199,0,0.00292397660818713,0,0.0292397660818713,0.00292397660818713,0.0409356725146199,0,0,0,0.00292397660818713,0,0.00584795321637427,0.00292397660818713
1310,NA,0,0.0033003300330033,0.0033003300330033,0.0099009900990099,0.0066006600660066,0.0198019801980198,0,0,0,0.207920792079208,0.0033003300330033,0,0,0.0396039603960396,0.0033003300330033,0.37953795379538,0,0,0.0033003300330033,0,0.0099009900990099,0.099009900990099,0,0.0066006600660066,0,0,0,0.0231023102310231,0,0.0297029702970297,0.0033003300330033,0.0495049504950495,0.0033003300330033,0,0,0,0.0033003300330033,0.0396039603960396,0,0.0066006600660066,0,0,0,0.0363036303630363,0,0,0,0.0033003300330033,0,0.0066006600660066,0
1320,NA,0.00319488817891374,0.00319488817891374,0.00638977635782748,0.00319488817891374,0,0,0,0,0,0.159744408945687,0,0.00958466453674121,0,0.0351437699680511,0.00319488817891374,0.619808306709265,0,0,0.00958466453674121,0,0.00638977635782748,0.0511182108626198,0,0,0,0,0,0.0159744408945687,0,0.0255591054313099,0,0.0287539936102236,0,0,0,0,0,0.00958466453674121,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0.00638977635782748,0
1330,NA,0,0.00305810397553517,0.00611620795107034,0,0.00305810397553517,0.00611620795107034,0,0,0,0.128440366972477,0,0.00611620795107034,0,0.0305810397553517,0,0.571865443425077,0,0,0.00305810397553517,0,0.00305810397553517,0.0581039755351682,0.00305810397553517,0.00305810397553517,0,0,0,0.0122324159021407,0,0.0091743119266055,0,0.0305810397553517,0.0091743119266055,0,0,0,0,0.0305810397553517,0,0.00305810397553517,0,0.00305810397553517,0,0.0672782874617737,0,0,0,0.00305810397553517,0,0.00611620795107034,0
1340,NA,0,0,0.0129032258064516,0.0193548387096774,0,0,0,0.0032258064516129,0,0.064516129032258,0,0.0161290322580645,0,0.0129032258064516,0,0.62258064516129,0,0.0032258064516129,0.00967741935483871,0,0.0064516129032258,0.0193548387096774,0,0.00967741935483871,0,0,0,0.00967741935483871,0,0.0193548387096774,0,0.0290322580645161,0.0161290322580645,0,0,0,0,0.032258064516129,0.0032258064516129,0.0161290322580645,0,0.0225806451612903,0,0.0419354838709677,0.0032258064516129,0,0,0,0,0.0064516129032258,0
1350,NA,0.0065359477124183,0.00326797385620915,0.0130718954248366,0.00980392156862745,0,0.0065359477124183,0,0,0,0.0130718954248366,0,0.0163398692810458,0,0.00980392156862745,0,0.65359477124183,0,0,0.0294117647058824,0,0,0.0261437908496732,0,0.0163398692810458,0,0,0,0.0065359477124183,0.00326797385620915,0.0261437908496732,0,0.0588235294117647,0.0163398692810458,0,0,0,0.00326797385620915,0.0457516339869281,0,0.00326797385620915,0,0.0065359477124183,0,0.00980392156862745,0,0,0,0.00326797385620915,0,0.0130718954248366,0
1360,NA,0,0,0.0130293159609121,0.00651465798045603,0,0,0.00325732899022801,0,0,0.0260586319218241,0,0.00325732899022801,0,0.00977198697068404,0,0.677524429967427,0,0,0.00977198697068404,0,0,0.0325732899022801,0,0,0,0,0,0.00325732899022801,0,0.00325732899022801,0,0.0521172638436482,0.00651465798045603,0,0,0,0.00325732899022801,0.0846905537459283,0,0,0,0,0,0.0358306188925081,0,0.00651465798045603,0,0.00651465798045603,0,0.0162866449511401,0
1370,NA,0.00325732899022801,0.00325732899022801,0.0162866449511401,0.0944625407166124,0,0.00651465798045603,0,0,0,0.00977198697068404,0,0.00651465798045603,0,0.00651465798045603,0,0.550488599348534,0.00325732899022801,0,0.0130293159609121,0,0.0325732899022801,0.0195439739413681,0,0.00977198697068404,0,0,0,0,0,0.00651465798045603,0,0.100977198697068,0.0130293159609121,0,0,0.00325732899022801,0.00651465798045603,0.0521172638436482,0,0,0,0,0,0.0293159609120521,0,0,0.00325732899022801,0,0,0.00977198697068404,0
1380,NA,0,0.00925925925925926,0.0154320987654321,0.0709876543209877,0.00617283950617284,0,0,0,0,0.00308641975308642,0.00308641975308642,0.00925925925925926,0,0.0154320987654321,0,0.462962962962963,0.00308641975308642,0,0.0123456790123457,0,0.0123456790123457,0.037037037037037,0,0.0185185185185185,0,0,0,0,0,0.00925925925925926,0,0.132716049382716,0.0246913580246914,0,0,0.00617283950617284,0.00617283950617284,0.0864197530864197,0,0,0,0.0185185185185185,0,0.0277777777777778,0,0,0.00308641975308642,0.00617283950617284,0,0,0
1400,NA,0,0.00606060606060606,0.0121212121212121,0.0333333333333333,0,0.00606060606060606,0.00303030303030303,0,0,0.0121212121212121,0,0.00606060606060606,0.00303030303030303,0.00909090909090909,0.00303030303030303,0.575757575757576,0.00606060606060606,0,0.0303030303030303,0,0.00909090909090909,0.0121212121212121,0,0.00606060606060606,0,0.00303030303030303,0,0.00909090909090909,0,0.0121212121212121,0,0.0757575757575758,0.0212121212121212,0,0,0,0.0121212121212121,0.0606060606060606,0,0,0,0.00606060606060606,0,0.0515151515151515,0,0,0.00909090909090909,0.00606060606060606,0,0,0
