"sample.depths","sample.ages","Picea","Abies","Larix","Juniperus.Thuja","Pinus.banksiana.P..resinosa","Pinus.undiff.","Pinus.strobus","Betula","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Populus.tremuloides.type","Populus.balsamifera.type","Ulmus","Tilia","Ostrya.Carpinus","Quercus","Acer.saccharum","Acer.saccharinum.type","Acer.rubrum","Acer.negundo","Acer.undiff.","Carya","Platanus","Morus","Celtis","Tsuga.canadensis","Juglans.cinerea","Juglans.nigra","Fagus","Salix","Alnus.incana.type","Alnus.viridis.type","Corylus","Sarcobatus.vermiculatus","Ephedra.torreyana.type","Ephedra.nevadensis.type","Rosa.type","Shepherdia.argentea","Rhus","Myrica","Ceanothus","Vitis","Cornus.undiff.","Cornus.sericea","Viburnum","Cyperaceae","Poaceae.undiff.","Cerealia.undiff.","Avena.Triticum","Zea","Artemisia","Ambrosia.type","Iva.annua.type","Iva.xanthifolia.type","Xanthium","Bidens","Aster.type","Anthemis.type","Taraxacum.type","Chenopodiaceae.undiff.","Humulus.Cannabis.sativa","Urtica","Plantago.undiff.","Plantago.major.P..media","Rumex","Thalictrum","Dalea.purpurea","Amorpha.type","Potentilla.type","Spiraea.type","Sanguisorba.canadensis","Ranunculaceae.undiff.","Anemone.type","Ranunculus.type","Stachys.type","Polygonum.persicaria","Campanula","Armeria","Gentiana","Caryophyllaceae","Apiaceae","Rubiaceae","Brassicaceae","Fabaceae.undiff.","Trifolium.repens","Onagraceae","Knautia","Liliaceae","Allium.type"
681,7482,0.00131233595800525,0,0,0.00131233595800525,0.120734908136483,0,0.0118110236220472,0.057742782152231,0.00918635170603675,0.0026246719160105,0.0026246719160105,0,0.0236220472440945,0.00131233595800525,0.0196850393700787,0.255905511811024,0.0026246719160105,0,0,0.005249343832021,0,0.00131233595800525,0,0,0,0,0,0,0,0.010498687664042,0.0695538057742782,0.005249343832021,0.020997375328084,0.00393700787401575,0,0,0,0,0,0,0,0,0.0026246719160105,0.00131233595800525,0,0.026246719160105,0.118110236220472,0,0,0,0.128608923884514,0.041994750656168,0.005249343832021,0,0.00131233595800525,0.0026246719160105,0.0118110236220472,0,0,0.0223097112860892,0,0,0,0,0.0026246719160105,0,0.00131233595800525,0.005249343832021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131233595800525,0,0,0,0,0,0,0
690,7632,0.00348837209302326,0.00232558139534884,0,0,0.11046511627907,0.00348837209302326,0.00697674418604651,0.0604651162790698,0.00813953488372093,0.00465116279069767,0,0,0.0255813953488372,0.00116279069767442,0.027906976744186,0.304651162790698,0.00465116279069767,0.00232558139534884,0.00116279069767442,0,0,0,0,0,0,0,0,0,0,0.00697674418604651,0.0290697674418605,0.00930232558139535,0.0209302325581395,0.00348837209302326,0,0,0,0,0,0.00116279069767442,0,0.00232558139534884,0.00232558139534884,0,0,0.0337209302325581,0.103488372093023,0,0,0,0.132558139534884,0.036046511627907,0,0.00232558139534884,0.00116279069767442,0,0.00930232558139535,0,0,0.0325581395348837,0,0,0,0,0,0,0,0.00116279069767442,0,0.00116279069767442,0,0,0,0.00116279069767442,0,0,0,0,0,0.00232558139534884,0,0,0,0,0,0,0,0,0
700,7799,0.0131147540983607,0,0.00327868852459016,0,0.0622950819672131,0,0.0245901639344262,0.0557377049180328,0.00655737704918033,0.00819672131147541,0.00327868852459016,0,0.0245901639344262,0,0.0344262295081967,0.327868852459016,0.00163934426229508,0.00163934426229508,0,0,0,0,0,0,0,0,0.00491803278688525,0,0,0.0213114754098361,0.0426229508196721,0.0131147540983607,0.0245901639344262,0.00163934426229508,0,0,0,0,0,0,0,0,0,0,0,0.0278688524590164,0.098360655737705,0,0,0,0.131147540983607,0.0278688524590164,0.00491803278688525,0,0,0,0,0,0,0.0262295081967213,0,0,0,0,0,0,0,0.00491803278688525,0,0,0,0,0,0,0,0,0,0,0,0.00163934426229508,0.00163934426229508,0,0,0,0,0,0,0,0
705,7883,0.00834326579261025,0.00238379022646007,0.00715137067938021,0.00238379022646007,0.112038140643623,0,0.00357568533969011,0.0512514898688915,0.0154946364719905,0.00119189511323004,0,0,0.032181168057211,0,0.0166865315852205,0.302741358760429,0,0.00595947556615018,0,0,0,0,0.00357568533969011,0,0,0,0,0.00119189511323004,0,0.00953516090584029,0.0297973778307509,0.0131108462455304,0.0143027413587604,0.00357568533969011,0,0,0,0,0,0,0,0.00119189511323004,0,0,0,0.0214541120381406,0.122765196662694,0,0,0,0.129916567342074,0.032181168057211,0.00476758045292014,0,0.00238379022646007,0.00119189511323004,0.00476758045292014,0,0,0.033373063170441,0,0,0,0,0,0.00119189511323004,0.00119189511323004,0.00476758045292014,0.00119189511323004,0,0,0,0,0,0,0,0,0,0,0.00119189511323004,0,0,0,0,0,0,0,0,0
710,7966,0.00759013282732448,0,0,0.00569259962049336,0.0986717267552182,0,0.0132827324478178,0.0417457305502846,0.0132827324478178,0.00569259962049336,0.00189753320683112,0,0.0303605313092979,0,0.0208728652751423,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265654648956357,0.0246679316888046,0.015180265654649,0.0170777988614801,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0.0379506641366224,0.115749525616698,0,0,0,0.174573055028463,0.0360531309297913,0.00569259962049336,0,0.00189753320683112,0,0.0227703984819734,0,0,0.0417457305502846,0,0,0,0,0.00189753320683112,0,0,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,8132,0.00141442715700141,0,0,0.00282885431400283,0.0792079207920792,0,0.00565770862800566,0.041018387553041,0.00707213578500707,0.00282885431400283,0,0,0.0339462517680339,0,0.0183875530410184,0.272984441301273,0.00141442715700141,0,0,0,0,0.00282885431400283,0,0,0,0,0.00141442715700141,0,0,0.0212164073550212,0.0396039603960396,0.0099009900990099,0.0141442715700141,0.00707213578500707,0,0,0,0,0,0,0,0.00141442715700141,0,0.00141442715700141,0,0.0367751060820368,0.0933521923620934,0,0,0,0.18953323903819,0.0537482319660538,0.00565770862800566,0.00141442715700141,0,0,0.0099009900990099,0,0,0.0339462517680339,0,0,0,0,0.00141442715700141,0,0.00141442715700141,0.00424328147100424,0,0.00141442715700141,0,0,0,0,0,0,0,0,0,0,0.00141442715700141,0,0,0,0,0,0,0,0
730,8295,0.00609013398294762,0.00365408038976857,0.00121802679658952,0.00365408038976857,0.05115712545676,0,0.0121802679658952,0.0365408038976857,0.00852618757612668,0,0.00121802679658952,0,0.0389768574908648,0,0.0207064555420219,0.181485992691839,0,0,0,0,0.00365408038976857,0.00243605359317905,0,0,0,0,0,0.00121802679658952,0,0.00243605359317905,0.0097442143727162,0.0048721071863581,0.0170523751522534,0.00609013398294762,0,0,0,0,0,0.00121802679658952,0,0,0,0,0,0.191230207064555,0.116930572472594,0,0,0,0.146163215590743,0.0694275274056029,0.00852618757612668,0.00243605359317905,0,0.0097442143727162,0.00121802679658952,0,0,0.0243605359317905,0,0,0.00121802679658952,0,0,0,0.00121802679658952,0.00243605359317905,0,0,0,0,0,0.00730816077953715,0.00121802679658952,0,0,0,0,0.00121802679658952,0,0.00121802679658952,0,0,0,0,0,0,0
740,8454,0.00190839694656489,0,0,0.00572519083969466,0.0400763358778626,0,0.00190839694656489,0.0477099236641221,0.0190839694656489,0,0,0,0.0687022900763359,0,0.00572519083969466,0.33587786259542,0.00190839694656489,0,0,0,0,0.00190839694656489,0,0,0,0,0,0,0,0.00763358778625954,0.017175572519084,0,0.0324427480916031,0.00190839694656489,0,0,0,0,0,0,0,0.00190839694656489,0,0,0,0.0209923664122137,0.124045801526718,0,0,0,0.122137404580153,0.0763358778625954,0.0133587786259542,0.00190839694656489,0.00572519083969466,0,0.00572519083969466,0,0,0.0343511450381679,0,0,0,0,0.00190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190839694656489,0,0,0,0,0,0
746,8546,0.00150829562594268,0,0,0.00452488687782805,0.0708898944193062,0.00150829562594268,0.00603318250377074,0.0150829562594268,0.00754147812971342,0.00603318250377074,0.00150829562594268,0,0.028657616892911,0,0.00754147812971342,0.168929110105581,0,0,0,0,0.00150829562594268,0.00150829562594268,0,0,0,0,0,0,0,0.00754147812971342,0.00904977375565611,0.00904977375565611,0.0120663650075415,0.00754147812971342,0,0,0,0,0,0.00452488687782805,0,0,0.00452488687782805,0,0,0.0256410256410256,0.143288084464555,0,0,0,0.251885369532428,0.113122171945701,0.0120663650075415,0.00150829562594268,0,0.0120663650075415,0.00301659125188537,0.00150829562594268,0,0.0452488687782805,0,0,0,0,0,0,0,0.00754147812971342,0,0,0,0,0,0.00150829562594268,0,0,0,0,0,0.00452488687782805,0,0,0,0,0,0,0,0,0
756,8695,0.00205761316872428,0,0.00617283950617284,0.00411522633744856,0.119341563786008,0,0.00411522633744856,0.051440329218107,0.0164609053497942,0,0,0,0.0308641975308642,0.00205761316872428,0.0185185185185185,0.199588477366255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205761316872428,0.00823045267489712,0.0164609053497942,0.00205761316872428,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.127572016460905,0,0,0,0.181069958847737,0.0596707818930041,0.0102880658436214,0,0.00411522633744856,0.00205761316872428,0.0102880658436214,0,0,0.051440329218107,0,0,0,0,0,0,0.00205761316872428,0.00823045267489712,0.00205761316872428,0,0,0,0,0,0,0,0,0,0,0.00205761316872428,0,0,0,0,0,0,0,0,0
766,8835,0.00679501698754247,0.00113250283125708,0.00226500566251416,0.00113250283125708,0.12797281993205,0.00113250283125708,0.00226500566251416,0.0328425821064553,0.00226500566251416,0.00226500566251416,0.00453001132502831,0,0.0135900339750849,0,0.0101925254813137,0.0894677236693092,0.00113250283125708,0,0,0,0.00113250283125708,0,0,0,0,0.00113250283125708,0,0,0,0.0226500566251416,0.0135900339750849,0.00792751981879955,0.0260475651189128,0.00453001132502831,0.00113250283125708,0,0.00113250283125708,0,0,0,0,0,0.00113250283125708,0.00113250283125708,0.00113250283125708,0.0317100792751982,0.124575311438279,0,0,0,0.281993204983012,0.088335220838052,0.00339750849377123,0.00226500566251416,0,0.00226500566251416,0.0101925254813137,0,0,0.0532276330690827,0,0,0,0,0,0.00339750849377123,0,0.00566251415628539,0.00226500566251416,0.00226500566251416,0,0,0,0,0,0,0,0,0,0.00566251415628539,0.00113250283125708,0,0,0,0,0,0,0,0
775,8953,0.00723589001447178,0.00144717800289436,0.00144717800289436,0.00434153400868307,0.247467438494935,0,0.0159189580318379,0.0622286541244573,0.0173661360347323,0.00144717800289436,0.00144717800289436,0,0.0332850940665702,0,0.0159189580318379,0.107091172214182,0,0,0,0,0,0.00578871201157742,0,0,0,0,0.00144717800289436,0,0,0.0303907380607815,0.0274963820549928,0.0173661360347323,0.0274963820549928,0.00144717800289436,0,0,0,0,0,0,0,0,0,0,0,0.040520984081042,0.0984081041968162,0,0,0,0.130246020260492,0.0506512301013025,0.00434153400868307,0,0.00289435600578871,0,0.00723589001447178,0,0,0.0318379160636758,0,0,0,0,0,0,0,0.00289435600578871,0.00144717800289436,0,0,0,0,0,0.00144717800289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,8966,0.00519930675909879,0,0.00173310225303293,0.00866551126516464,0.233968804159445,0,0.00693240901213172,0.0710571923743501,0.0173310225303293,0.00346620450606586,0,0,0.0346620450606586,0,0.0225303292894281,0.109185441941075,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0.0103986135181976,0.0329289428076256,0.0190641247833622,0.0173310225303293,0.00346620450606586,0,0,0,0.00346620450606586,0,0,0.00173310225303293,0.00173310225303293,0,0,0,0.0259965337954939,0.116117850953206,0,0,0,0.128249566724437,0.0519930675909879,0.00173310225303293,0.00173310225303293,0.00346620450606586,0,0.0121317157712305,0,0,0.048526863084922,0,0,0,0,0,0,0,0.00346620450606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,9088,0.012,0.006,0,0.004,0.328,0,0.012,0.09,0.008,0.012,0.004,0,0.016,0,0.004,0.032,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0.014,0.068,0.008,0.026,0,0,0,0,0.006,0,0,0,0,0.002,0,0,0.028,0.112,0,0,0,0.132,0.04,0.002,0.002,0,0.004,0.004,0,0,0.018,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,9146,0.00971922246220302,0,0,0.00539956803455724,0.35097192224622,0,0.00755939524838013,0.0831533477321814,0.00755939524838013,0.00431965442764579,0,0,0.0215982721382289,0,0.019438444924406,0.0539956803455724,0.00107991360691145,0,0,0,0.00215982721382289,0,0,0,0,0.00107991360691145,0,0,0,0.019438444924406,0.0291576673866091,0.00971922246220302,0.0356371490280778,0.00215982721382289,0,0,0,0,0,0,0,0,0,0.00107991360691145,0,0.031317494600432,0.0831533477321814,0,0,0,0.133909287257019,0.0431965442764579,0,0.00107991360691145,0,0.00107991360691145,0.00755939524838013,0,0.00107991360691145,0.0248380129589633,0.00107991360691145,0,0,0,0,0,0,0.00215982721382289,0.00215982721382289,0,0,0,0,0,0,0,0,0,0,0.00107991360691145,0.00107991360691145,0,0,0,0,0,0,0,0
795,9192,0.00564971751412429,0,0.00141242937853107,0.00847457627118644,0.36864406779661,0,0.00564971751412429,0.0677966101694915,0.0127118644067797,0.00141242937853107,0,0,0.0296610169491525,0,0.0112994350282486,0.0451977401129944,0.00282485875706215,0,0,0,0,0.00141242937853107,0,0,0,0,0,0,0,0.0155367231638418,0.0155367231638418,0.019774011299435,0.00564971751412429,0.00564971751412429,0,0,0,0.00141242937853107,0,0,0.00141242937853107,0,0,0,0,0.0423728813559322,0.100282485875706,0,0,0,0.139830508474576,0.0310734463276836,0.00141242937853107,0,0.00423728813559322,0.00141242937853107,0.0127118644067797,0,0,0.0324858757062147,0,0,0,0,0.00141242937853107,0,0.00141242937853107,0,0.00141242937853107,0,0,0,0,0,0,0,0,0,0,0.00141242937853107,0,0,0,0,0,0,0,0,0.00141242937853107
796,9203,0.00593667546174142,0,0.000659630606860158,0.00197889182058048,0.300131926121372,0,0.00263852242744063,0.103562005277045,0.00989445910290238,0,0.00131926121372032,0.000659630606860158,0.0131926121372032,0.000659630606860158,0.0131926121372032,0.0903693931398417,0.00329815303430079,0,0.000659630606860158,0,0.000659630606860158,0.00263852242744063,0.000659630606860158,0.000659630606860158,0,0,0,0,0,0.00857519788918206,0.0441952506596306,0.00461741424802111,0.0217678100263852,0.00329815303430079,0,0,0,0.00197889182058048,0,0,0,0,0,0,0,0.0184696569920844,0.0844327176781003,0,0,0,0.155672823218997,0.0435356200527705,0.00131926121372032,0.000659630606860158,0.000659630606860158,0,0.00989445910290238,0,0,0.0428759894459103,0,0,0,0,0.000659630606860158,0,0,0,0,0,0,0,0.000659630606860158,0,0,0.000659630606860158,0,0,0,0.00329815303430079,0,0,0,0,0,0,0,0,0
801,9258,0.0137111517367459,0.00182815356489945,0.00274223034734918,0.00274223034734918,0.412248628884826,0,0.00182815356489945,0.0648994515539305,0.0036563071297989,0,0,0,0.0246800731261426,0,0.0164533820840951,0.0475319926873857,0,0.00182815356489945,0,0,0,0.00182815356489945,0,0,0,0.000914076782449726,0.000914076782449726,0.000914076782449726,0,0.00731261425959781,0.0475319926873857,0.00457038391224863,0.0137111517367459,0.000914076782449726,0,0,0,0,0,0,0,0,0,0,0,0.0457038391224863,0.0886654478976234,0,0,0,0.119744058500914,0.0594149908592322,0.000914076782449726,0.000914076782449726,0.000914076782449726,0.00182815356489945,0.00548446069469835,0,0,0,0.000914076782449726,0,0,0,0,0,0,0.000914076782449726,0,0,0,0,0,0,0,0.000914076782449726,0,0,0.000914076782449726,0,0,0,0,0,0,0,0,0,0
806,9312,0.0119581464872945,0,0.00149476831091181,0.0119581464872945,0.318385650224215,0,0.0119581464872945,0.0837070254110613,0.00448430493273543,0,0,0,0.0298953662182362,0,0.0254110612855007,0.0418535127055306,0,0,0,0,0,0.00149476831091181,0,0,0,0,0,0,0,0.0224215246636771,0.0508221225710015,0.0164424514200299,0.0224215246636771,0.00597907324364723,0,0,0,0,0,0,0,0,0.00298953662182362,0,0,0.0373692077727952,0.100149476831091,0,0,0,0.12406576980568,0.0328849028400598,0,0.00298953662182362,0.00149476831091181,0,0.0104633781763827,0,0,0.0239162929745889,0,0,0,0,0,0,0.00149476831091181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149476831091181,0,0,0,0,0,0,0,0
816,9418,0.005859375,0,0,0.01171875,0.375,0.041015625,0.00390625,0.052734375,0.01171875,0.001953125,0,0,0.03515625,0.001953125,0.015625,0.046875,0,0.001953125,0,0,0,0.001953125,0,0,0,0,0,0,0,0.0078125,0.044921875,0.01953125,0.001953125,0,0,0,0.001953125,0.001953125,0,0,0,0,0.001953125,0,0,0.0390625,0.05078125,0,0,0,0.109375,0.064453125,0.001953125,0.001953125,0,0.00390625,0,0,0,0.033203125,0,0,0,0,0,0.001953125,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0.001953125,0
826,9521,0.0275862068965517,0.00919540229885057,0.00919540229885057,0,0.35632183908046,0,0.00459770114942529,0.0781609195402299,0.00229885057471264,0,0.00459770114942529,0,0.0160919540229885,0,0.00919540229885057,0.0459770114942529,0.00459770114942529,0,0,0,0,0,0,0,0,0,0.00459770114942529,0.00229885057471264,0,0.00459770114942529,0.0459770114942529,0.0298850574712644,0.0275862068965517,0.00459770114942529,0,0,0,0,0,0,0,0,0,0.00229885057471264,0,0.0298850574712644,0.0735632183908046,0.00229885057471264,0,0,0.105747126436782,0.0298850574712644,0,0.00229885057471264,0,0.0114942528735632,0,0,0,0.0459770114942529,0,0,0,0,0,0.00229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0
829,9551,0.0126796280642434,0.00084530853761623,0.0152155536770921,0.0160608622147084,0.324598478444632,0,0.00507185122569738,0.0676246830092984,0.00591715976331361,0.00169061707523246,0.00422654268808115,0,0.0321217244294167,0,0.00929839391377853,0.0380388841927303,0.00084530853761623,0.00084530853761623,0,0,0,0.00169061707523246,0,0,0,0,0.00338123415046492,0,0,0.00338123415046492,0.0388841927303466,0.0228233305156382,0.00422654268808115,0.00084530853761623,0,0,0,0.00084530853761623,0.00084530853761623,0,0.00084530853761623,0,0,0,0,0.0414201183431953,0.0929839391377853,0.00253592561284869,0,0,0.151310228233305,0.0659340659340659,0.00253592561284869,0.00338123415046492,0,0.00169061707523246,0,0,0,0.0194420963651733,0.00084530853761623,0,0,0,0,0,0.00084530853761623,0.00084530853761623,0.00084530853761623,0,0,0,0,0,0,0,0,0,0,0.00084530853761623,0.00169061707523246,0,0,0,0,0,0,0,0
833,9592,0.0199667221297837,0.00665557404326123,0.00831946755407654,0.0183028286189684,0.271214642262895,0,0.00665557404326123,0.0898502495840266,0.0116472545757072,0.00665557404326123,0.00998336106489185,0.00332778702163062,0.0499168053244592,0,0.00998336106489185,0.0415973377703827,0.00166389351081531,0.00166389351081531,0,0,0.00166389351081531,0,0,0,0.00166389351081531,0,0.00332778702163062,0.00332778702163062,0,0.0149750415973378,0.0748752079866889,0.0199667221297837,0.0266222961730449,0.00166389351081531,0.00166389351081531,0,0.00332778702163062,0.00166389351081531,0,0,0,0,0,0,0,0.0199667221297837,0.086522462562396,0,0,0,0.0848585690515807,0.0399334442595674,0,0,0,0.00499168053244592,0.00332778702163062,0,0,0.0332778702163062,0,0,0,0,0,0.00166389351081531,0.00166389351081531,0.00166389351081531,0.00166389351081531,0,0,0,0,0.00166389351081531,0,0,0,0,0,0.00499168053244592,0.00166389351081531,0,0,0,0,0,0,0,0
835,9613,0.0106132075471698,0.0035377358490566,0.0153301886792453,0.0153301886792453,0.345518867924528,0.00117924528301887,0.00825471698113208,0.0660377358490566,0.00825471698113208,0.00117924528301887,0.0070754716981132,0.00235849056603774,0.0306603773584906,0.00117924528301887,0.0294811320754717,0.0318396226415094,0.00117924528301887,0,0,0,0,0.00235849056603774,0,0,0,0,0.00235849056603774,0.00117924528301887,0,0.0318396226415094,0.0436320754716981,0.0035377358490566,0.0165094339622642,0.00117924528301887,0.00117924528301887,0,0,0.00235849056603774,0,0.00117924528301887,0,0,0.00117924528301887,0,0,0.0117924528301887,0.0518867924528302,0,0,0,0.130896226415094,0.044811320754717,0.00117924528301887,0.00235849056603774,0,0.00825471698113208,0.00589622641509434,0,0,0.0459905660377358,0,0,0,0,0,0,0.00117924528301887,0.00235849056603774,0.00117924528301887,0,0,0,0,0,0,0,0,0,0,0.0035377358490566,0.00117924528301887,0,0,0,0,0,0,0,0
840,9664,0.0146818923327896,0.0032626427406199,0.0065252854812398,0.0195758564437194,0.287112561174551,0,0.0032626427406199,0.114192495921697,0.0146818923327896,0.0032626427406199,0.0146818923327896,0,0.0831973898858075,0,0.0097879282218597,0.0440456769983687,0.0032626427406199,0,0,0,0.00163132137030995,0.00489396411092985,0,0,0.00163132137030995,0,0,0,0,0.0114192495921697,0.0489396411092985,0.0179445350734095,0.0163132137030995,0.00163132137030995,0,0,0,0,0,0,0,0,0,0,0,0.0130505709624796,0.065252854812398,0,0,0,0.097879282218597,0.0505709624796085,0.00163132137030995,0,0,0,0.00815660685154975,0,0,0.0309951060358891,0,0.00163132137030995,0,0,0,0,0.00163132137030995,0,0.00163132137030995,0,0,0,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0,0,0,0
842,9684,0.00417536534446764,0,0,0.00417536534446764,0.417536534446764,0,0.00835073068893528,0.108559498956159,0.00626304801670146,0.00208768267223382,0.0104384133611691,0,0.00626304801670146,0.00208768267223382,0.00626304801670146,0.0313152400835073,0,0,0,0,0.00208768267223382,0,0,0,0,0,0,0.00208768267223382,0,0.00626304801670146,0.0104384133611691,0.00208768267223382,0.0125260960334029,0.00208768267223382,0,0,0,0,0,0,0,0,0,0,0,0.0250521920668058,0.022964509394572,0,0,0,0.116910229645094,0.0480167014613779,0.00208768267223382,0.00626304801670146,0,0.00208768267223382,0.00835073068893528,0,0,0.11482254697286,0.00208768267223382,0,0,0,0,0,0.00417536534446764,0,0,0,0,0.00208768267223382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,9767,0.0145888594164456,0.0106100795755968,0.00795755968169761,0.026525198938992,0.464190981432361,0,0.0278514588859416,0.079575596816976,0.00397877984084881,0.0026525198938992,0.00397877984084881,0,0.0238726790450928,0.0013262599469496,0.026525198938992,0.00928381962864721,0.0013262599469496,0,0.0013262599469496,0,0,0,0,0.0013262599469496,0,0.0013262599469496,0.0026525198938992,0.0013262599469496,0,0.00928381962864721,0.0464190981432361,0.0172413793103448,0.0026525198938992,0.0026525198938992,0.0013262599469496,0,0,0.0013262599469496,0,0.0013262599469496,0,0,0,0,0,0.0238726790450928,0.039787798408488,0,0,0,0.0596816976127321,0.0358090185676393,0.0013262599469496,0.0026525198938992,0,0.0013262599469496,0.00530503978779841,0,0,0.026525198938992,0.0013262599469496,0,0,0,0.0013262599469496,0,0,0.0013262599469496,0,0,0,0,0,0,0,0,0,0.0026525198938992,0,0.0026525198938992,0,0,0,0,0,0,0,0,0
851,9777,0.0176991150442478,0.00147492625368732,0.0088495575221239,0.00147492625368732,0.526548672566372,0,0.00442477876106195,0.101769911504425,0.00294985250737463,0,0.00294985250737463,0.00147492625368732,0.0457227138643068,0,0.00589970501474926,0.0412979351032448,0.00147492625368732,0,0,0,0,0.00294985250737463,0,0,0,0,0,0,0,0.00589970501474926,0.0221238938053097,0.0088495575221239,0.0088495575221239,0,0,0,0,0,0,0.00442477876106195,0,0,0,0.00147492625368732,0,0.0309734513274336,0.0471976401179941,0,0,0,0.0457227138643068,0.028023598820059,0,0,0,0,0.00442477876106195,0,0,0.0162241887905605,0.00147492625368732,0,0,0,0,0,0,0,0.00147492625368732,0,0,0,0,0.00147492625368732,0,0,0,0,0,0.00442477876106195,0,0,0,0,0,0,0,0,0
852,9788,0.00551470588235294,0.00735294117647059,0.00183823529411765,0.00551470588235294,0.612132352941177,0,0.00367647058823529,0.088235294117647,0,0.00183823529411765,0,0,0.0147058823529412,0,0.0147058823529412,0.0275735294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919117647058824,0.0422794117647059,0.0110294117647059,0.00183823529411765,0,0,0,0.00183823529411765,0,0,0,0,0,0,0,0,0.0238970588235294,0.0349264705882353,0,0,0,0.0386029411764706,0.0220588235294118,0,0.00183823529411765,0.00367647058823529,0.00183823529411765,0.00183823529411765,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0
854,9809,0.0015625,0.0078125,0.0078125,0.00625,0.5328125,0,0.0015625,0.096875,0.003125,0,0.0015625,0,0.028125,0,0.0359375,0.0203125,0,0,0,0,0,0.003125,0,0,0,0,0,0.0109375,0,0.009375,0.01875,0.0109375,0.009375,0.0015625,0,0,0,0.003125,0.0015625,0,0,0,0,0,0,0.003125,0.0390625,0,0,0,0.0609375,0.0359375,0.0015625,0,0,0.0015625,0.0046875,0,0,0.0328125,0.0046875,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0
856,9830,0.0111731843575419,0.0130353817504655,0.0074487895716946,0.00558659217877095,0.528864059590317,0,0.0446927374301676,0.0521415270018622,0.00186219739292365,0.00931098696461825,0.00558659217877095,0,0.0186219739292365,0,0.00931098696461825,0.0130353817504655,0,0.00186219739292365,0,0,0,0.0037243947858473,0,0,0,0,0,0,0,0.0167597765363128,0.0242085661080074,0.0130353817504655,0.0037243947858473,0,0,0,0,0,0.00186219739292365,0.0037243947858473,0.00186219739292365,0,0,0,0,0.0502793296089385,0.0446927374301676,0,0,0,0.074487895716946,0.0130353817504655,0.00186219739292365,0.00186219739292365,0,0.0037243947858473,0,0,0,0.0130353817504655,0.00186219739292365,0,0,0,0,0.00186219739292365,0.00186219739292365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,9841,0.0126291618828932,0.00918484500574053,0.00803673938002296,0.0126291618828932,0.536165327210103,0,0.0183696900114811,0.0642939150401837,0.0068886337543054,0.00114810562571757,0.0034443168771527,0,0.0332950631458094,0,0.0195177956371986,0.034443168771527,0.00574052812858783,0.00114810562571757,0,0,0,0.00459242250287026,0,0,0,0,0.00114810562571757,0.00114810562571757,0,0.0137772675086108,0.0298507462686567,0.0126291618828932,0.0068886337543054,0,0,0,0,0.00229621125143513,0.00114810562571757,0.00114810562571757,0,0,0,0,0,0.0172215843857635,0.060849598163031,0,0,0,0.0367393800229621,0.0160734787600459,0.00114810562571757,0,0.00114810562571757,0.00459242250287026,0,0,0,0.0195177956371986,0.00114810562571757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
