"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Castanea","Celtis","Cephalanthus","Cornus.sericea","Corylus","Elaeagnus","Ephedra","Fagus","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Ilex.Nemopanthus","Juglans.cinerea","Juglans.nigra","Juniperus.Thuja","Larix","Liquidambar","Liriodendron","Magnolia","Morus","Myrica","Nyssa","Ostrya.Carpinus","Picea","Pinus.strobus","Pinus.subg..Pinus","Pinus.undiff.","Platanus","Populus","Quercus","Salix","Sarcobatus.vermiculatus","Shepherdia.canadensis","Tilia","Tsuga","Ulmus","Vitis","Ambrosia.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Brassicaceae","Caryophyllaceae","Chenopodiaceae.Amaranthaceae.undiff.","Cyperaceae","Epilobium","Galium","Plantago.lanceolata","Plantago.major","Plantago.undiff.","Poaceae.undiff.","Polygonum","Ranunculus","Rosaceae.undiff.","Rumex","Sanguisorba","Scrophulariaceae","Thalictrum","Urticaceae","Xanthium","Zea"
725,12165,0.00536193029490617,0,0.00268096514745308,0.0268096514745308,0.0563002680965147,0,0,0,0,0.00268096514745308,0.00268096514745308,0,0,0,0,0.0107238605898123,0,0,0,0.00268096514745308,0.0348525469168901,0,0,0,0,0,0,0.0348525469168901,0.39142091152815,0.0402144772117962,0.0857908847184987,0.0857908847184987,0,0.032171581769437,0.064343163538874,0.00268096514745308,0,0,0,0.0107238605898123,0.0268096514745308,0,0,0,0.0160857908847185,0.00268096514745308,0,0,0,0,0.0482573726541555,0,0,0,0,0,0.0134048257372654,0,0,0,0,0,0,0,0,0,0
735,12607,0.00612244897959184,0,0.00408163265306122,0.0204081632653061,0.026530612244898,0,0,0,0,0.00408163265306122,0,0,0,0,0.00612244897959184,0.0142857142857143,0,0,0.00204081632653061,0,0.026530612244898,0,0,0,0,0,0,0.0163265306122449,0.485714285714286,0.0163265306122449,0.0673469387755102,0.0775510204081633,0,0.0163265306122449,0.0428571428571429,0.0102040816326531,0,0,0,0.0102040816326531,0.00612244897959184,0,0.00204081632653061,0,0.026530612244898,0.0102040816326531,0,0,0,0,0.0571428571428571,0,0.00204081632653061,0,0,0,0.0387755102040816,0,0.00204081632653061,0,0,0.00204081632653061,0,0,0,0,0
745,13039,0.00667779632721202,0,0.00333889816360601,0.013355592654424,0.013355592654424,0.00166944908180301,0,0,0,0,0.00166944908180301,0,0,0,0.00166944908180301,0.0200333889816361,0,0,0,0.00333889816360601,0.0350584307178631,0,0,0,0,0,0,0.0233722871452421,0.425709515859766,0.0233722871452421,0.0667779632721202,0.0534223706176962,0,0.0484140233722871,0.0851419031719533,0.00667779632721202,0,0.00333889816360601,0,0.00333889816360601,0.015025041736227,0,0.011686143572621,0,0.013355592654424,0.015025041736227,0,0,0,0,0.0767946577629382,0,0,0,0,0,0.0233722871452421,0,0,0,0.00333889816360601,0,0.00166944908180301,0,0,0,0
755,13464,0.00214592274678112,0,0,0,0.0107296137339056,0.00214592274678112,0,0,0,0,0.00643776824034335,0,0,0.00429184549356223,0.00429184549356223,0.0278969957081545,0,0,0,0.00429184549356223,0.00429184549356223,0,0,0,0,0,0,0.0493562231759657,0.454935622317597,0.00429184549356223,0.0214592274678112,0.055793991416309,0,0.0107296137339056,0.111587982832618,0.0107296137339056,0,0.00858369098712446,0,0,0.00858369098712446,0,0.00858369098712446,0,0.0107296137339056,0.01931330472103,0,0,0,0,0.113733905579399,0,0,0,0,0,0.0386266094420601,0,0,0.00429184549356223,0,0,0.00214592274678112,0,0,0,0
765,NA,0.00333889816360601,0,0.00500834724540901,0.00500834724540901,0.0183639398998331,0.00333889816360601,0,0,0,0,0.00333889816360601,0,0,0,0.00500834724540901,0.0617696160267112,0,0.00166944908180301,0,0.0300500834724541,0.00166944908180301,0,0,0,0,0,0,0.0951585976627713,0.350584307178631,0.00166944908180301,0.0183639398998331,0.0350584307178631,0.00166944908180301,0.00500834724540901,0.10016694490818,0.011686143572621,0,0.00166944908180301,0,0,0.00834724540901502,0,0.013355592654424,0,0.015025041736227,0.00333889816360601,0,0,0,0.00500834724540901,0.130217028380634,0,0,0,0,0,0.0617696160267112,0,0,0.00166944908180301,0,0,0,0,0.00166944908180301,0,0
775,NA,0.00495049504950495,0,0.0099009900990099,0.0099009900990099,0.0198019801980198,0,0,0,0,0,0.00495049504950495,0.0099009900990099,0,0,0,0.0445544554455446,0,0,0,0.0297029702970297,0,0,0,0,0,0,0,0.0346534653465347,0.212871287128713,0.00495049504950495,0.0594059405940594,0.0346534653465347,0,0.0099009900990099,0.0693069306930693,0.0247524752475248,0,0,0,0,0.00495049504950495,0,0.0544554455445545,0,0.0891089108910891,0.0148514851485149,0,0.00495049504950495,0,0,0.202970297029703,0,0,0,0,0,0.0346534653465347,0,0,0.00495049504950495,0,0,0,0,0.00495049504950495,0,0
780,NA,0.0088339222614841,0.00176678445229682,0.00706713780918728,0.0106007067137809,0.049469964664311,0.00176678445229682,0,0,0,0,0.00176678445229682,0.0123674911660777,0,0,0.00353356890459364,0.0265017667844523,0,0,0,0.0212014134275618,0.00176678445229682,0,0,0,0,0,0,0.0565371024734982,0.226148409893993,0.00706713780918728,0.0300353356890459,0.0318021201413428,0,0.00706713780918728,0.0865724381625442,0.0406360424028269,0,0,0,0,0.00706713780918728,0,0.0141342756183746,0,0.107773851590106,0.03886925795053,0,0,0,0,0.148409893992933,0,0,0,0,0,0.0424028268551237,0.00176678445229682,0,0.00353356890459364,0,0,0,0.00176678445229682,0.00176678445229682,0,0
790,NA,0,0,0.00858369098712446,0.0228898426323319,0.0743919885550787,0,0,0,0,0,0.00286123032904149,0.0143061516452074,0,0.00143061516452074,0.00429184549356223,0.0429184549356223,0,0.00143061516452074,0,0.0300429184549356,0,0,0,0,0,0,0,0.0271816881258941,0.168812589413448,0.00858369098712446,0.0600858369098712,0.0915593705293276,0.00143061516452074,0.00572246065808298,0.113018597997139,0.0200286123032904,0,0,0,0,0.0128755364806867,0,0.00858369098712446,0,0.0457796852646638,0.0343347639484979,0.00286123032904149,0.00143061516452074,0.00143061516452074,0.00143061516452074,0.128755364806867,0,0,0,0,0.00143061516452074,0.0586552217453505,0,0,0.00143061516452074,0.00143061516452074,0,0,0,0,0,0
795,NA,0.00417536534446764,0,0.00626304801670146,0.00626304801670146,0.0354906054279749,0,0,0,0,0,0.00208768267223382,0.00835073068893528,0,0,0,0.0104384133611691,0,0,0,0.0313152400835073,0.00208768267223382,0,0,0,0.00208768267223382,0,0,0.0313152400835073,0.167014613778706,0.00835073068893528,0.0146137787056367,0.068893528183716,0,0.00626304801670146,0.0668058455114822,0.0187891440501044,0,0,0,0,0.00626304801670146,0,0.00417536534446764,0,0.252609603340292,0.0146137787056367,0.00208768267223382,0,0.00417536534446764,0.00208768267223382,0.139874739039666,0.00208768267223382,0,0,0,0.00208768267223382,0.0751565762004175,0.00208768267223382,0,0,0,0,0,0.00208768267223382,0,0,0
805,NA,0.00308641975308642,0,0.0123456790123457,0.00925925925925926,0.080246913580247,0.00308641975308642,0,0,0,0,0.00308641975308642,0.0123456790123457,0,0,0.00308641975308642,0.0216049382716049,0,0,0,0.0462962962962963,0.00308641975308642,0,0,0,0,0,0,0.0308641975308642,0.145061728395062,0.00617283950617284,0.0524691358024691,0.0679012345679012,0,0.00925925925925926,0.138888888888889,0.0123456790123457,0,0,0,0,0.00617283950617284,0,0.00308641975308642,0,0.00925925925925926,0.0277777777777778,0.00308641975308642,0,0,0,0.166666666666667,0,0,0,0,0,0.117283950617284,0,0,0,0,0,0,0,0.00617283950617284,0,0
815,NA,0,0,0.00235849056603774,0.0188679245283019,0.0471698113207547,0.00235849056603774,0,0,0,0,0.0070754716981132,0.0212264150943396,0,0,0.00235849056603774,0.0306603773584906,0,0,0,0.0235849056603774,0.00471698113207547,0,0,0,0,0,0,0.0542452830188679,0.254716981132075,0.00235849056603774,0.0566037735849057,0.0731132075471698,0.00235849056603774,0.0306603773584906,0.181603773584906,0.0070754716981132,0,0.00235849056603774,0,0,0.00471698113207547,0,0.00235849056603774,0,0,0.0212264150943396,0,0,0,0,0.106132075471698,0,0,0,0,0,0.0377358490566038,0,0,0.00235849056603774,0,0,0,0,0,0,0
825,NA,0,0,0.00904977375565611,0.00452488687782805,0.081447963800905,0,0,0,0,0,0,0.0135746606334842,0.00452488687782805,0,0,0.0226244343891403,0,0,0,0.0497737556561086,0,0,0,0,0,0,0,0.0407239819004525,0.253393665158371,0.00452488687782805,0.0226244343891403,0.0497737556561086,0,0.0271493212669683,0.0723981900452489,0.0135746606334842,0,0,0,0,0.0135746606334842,0,0.00904977375565611,0,0.0135746606334842,0.0180995475113122,0,0,0,0,0.217194570135747,0,0,0,0,0,0.0542986425339367,0,0,0.00452488687782805,0,0,0,0,0,0,0
835,NA,0.00273972602739726,0,0.010958904109589,0.0273972602739726,0.0328767123287671,0,0,0,0,0,0.00547945205479452,0.00547945205479452,0,0,0,0.00273972602739726,0,0.00273972602739726,0,0.052054794520548,0,0,0,0,0,0,0,0.0164383561643836,0.23013698630137,0,0.0602739726027397,0.120547945205479,0,0.00821917808219178,0.0547945205479452,0.0136986301369863,0,0,0,0,0.00821917808219178,0,0.00547945205479452,0,0.0219178082191781,0.0136986301369863,0,0,0.00547945205479452,0.00273972602739726,0.186301369863014,0,0.00273972602739726,0,0,0,0.104109589041096,0,0,0,0,0,0,0.00273972602739726,0,0,0
845,NA,0,0,0,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0.0178571428571429,0.214285714285714,0,0.0178571428571429,0.0892857142857143,0,0,0.125,0.0178571428571429,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0.178571428571429,0.0178571428571429,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
855,NA,0.0189873417721519,0,0,0.0253164556962025,0.0443037974683544,0,0,0,0,0,0,0,0,0,0,0.0506329113924051,0,0,0,0.0316455696202532,0.0189873417721519,0,0,0,0,0,0,0.0253164556962025,0.354430379746835,0,0.0126582278481013,0.0379746835443038,0,0.00632911392405063,0.120253164556962,0.0189873417721519,0,0,0,0,0.0126582278481013,0,0.0126582278481013,0,0.00632911392405063,0.0126582278481013,0.00632911392405063,0,0,0,0.126582278481013,0.00632911392405063,0.00632911392405063,0,0,0.00632911392405063,0.0316455696202532,0,0,0,0.00632911392405063,0,0,0,0,0,0
