"sample.depths","sample.ages","Acer.negundo","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Artemisia","Betula","Amaranthaceae.undiff.","Corylus","Brassicaceae.undiff.","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Poaceae.undiff.","Iva.xanthifolia.type","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Liliaceae.undiff.","Picea","Pinus.undiff.","Platanus","Populus.tremuloides.type","Quercus","Salix","Salsola","Sarcobatus.vermiculatus","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Xanthium","Rosaceae.undiff.","Asteraceae.tribe.Cynareae","Humulus","Dalea.candida","Fraxinus.pennsylvanica","Ceanothus","Iva.annua.type","Ostrya.Carpinus","Rumex","Symphoricarpos.type","Pinus.subg..Strobus.undiff.","Juglans.cinerea","Dalea.purpurea.type","Pinus.subg..Pinus","Thalictrum","Urtica.type","Triticum.type","Plantago.major.type","Abies","Apiaceae","Zea.mays","Avena.type","Brassica","Acer.saccharum","Plantago.undiff.","Polygonum.aviculare.type","Avena.Triticum","Cerealia.undiff.","Secale.type","Ranunculaceae..tricolpate..undiff.","Amorpha.type","Fraxinus.undiff.","Larix","Acer.saccharinum","Allium","Lycopus.type","Euphorbia","Fagus","Juglans.nigra","Celtis","Tilia","Carya","Pinaceae..vesiculate..undiff.","Populus.balsamifera.type","Vitis","Ranunculaceae..pericolpate.","Zigadenus","Polygonum.bistortoides.type","Pediomelum.type","Cephalanthus","Ephedra.trifurca.type","Acer.rubrum","Juglans.undiff.","Ranunculaceae.undiff.","Sphaeralcea","Pinaceae.undiff.","Pinus.edulis.type","Anemone.canadensis.type","Parthenocissus","Caryophyllaceae.undiff.","Viburnum.lentago","Prunus.type","Phlox","Galium","Gaura","Stellaria","Tsuga","Morus","Polygonum.lapathifolium.type","Shepherdia.canadensis","Ephedra.viridis.type","Shepherdia.argentea","Tidestromia.type","Dalea.undiff.","Rhus","Polygonum.amphibium","cf..Parnassia","Campanula.rotundifolia.type","Amelanchier.type","Ericaceae","Sanguisorba"
1961.7,6969,0.00179694519317161,0.0107816711590297,0.00179694519317161,0.129380053908356,0.271338724168913,0.00539083557951483,0.0889487870619946,0.00539083557951483,0,0.00898472596585804,0.0952380952380952,0.00718778077268643,0.185983827493261,0,0,0,0,0.00269541778975741,0.0682839173405211,0.00718778077268643,0.00359389038634322,0.0431266846361186,0.00179694519317161,0,0.00359389038634322,0.0179694519317161,0.00718778077268643,0,0,0,0,0,0,0,0.00179694519317161,0.00718778077268643,0,0,0.00179694519317161,0,0.00179694519317161,0,0,0,0,0,0.00359389038634322,0.00539083557951483,0,0,0,0,0,0,0,0.00179694519317161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718778077268643,0.00179694519317161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,7057,0.0062208398133748,0,0,0.370139968895801,0.192846034214619,0.0062208398133748,0.105754276827372,0,0,0.00933125972006221,0.158631415241058,0,0.00933125972006221,0,0,0.0031104199066874,0,0.0124416796267496,0.0419906687402799,0,0.0031104199066874,0.0373250388802488,0,0,0,0.015552099533437,0,0,0.0031104199066874,0,0,0,0,0,0,0,0,0,0.0031104199066874,0.0031104199066874,0.0062208398133748,0.0031104199066874,0,0,0,0,0.0062208398133748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031104199066874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978.3,7145,0.00204498977505112,0.016359918200409,0,0.130879345603272,0.304703476482618,0.00408997955010225,0.100204498977505,0.00204498977505112,0,0.00613496932515337,0.065439672801636,0.00613496932515337,0.210633946830266,0.0102249488752556,0,0,0,0,0.0306748466257669,0,0.00408997955010225,0.0122699386503067,0.00408997955010225,0,0.00613496932515337,0.0368098159509202,0.0081799591002045,0,0.00204498977505112,0,0,0,0.00204498977505112,0,0.0122699386503067,0.00613496932515337,0,0,0.00204498977505112,0,0,0.00408997955010225,0,0,0,0,0,0.00408997955010225,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0
1986.7,7234,0.00224971878515186,0,0.00449943757030371,0.233970753655793,0.184476940382452,0.00674915635545557,0.107986501687289,0.00224971878515186,0,0.00449943757030371,0.0404949381327334,0.00449943757030371,0.213723284589426,0.00224971878515186,0,0,0,0.00224971878515186,0.047244094488189,0,0.00224971878515186,0.0269966254218223,0.00224971878515186,0,0.00449943757030371,0.0697412823397075,0.00449943757030371,0.00449943757030371,0.00224971878515186,0,0.00224971878515186,0.00224971878515186,0.00224971878515186,0,0.0134983127109111,0,0,0,0.00224971878515186,0,0,0.00224971878515186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112485939257593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7247,0,0.00869565217391304,0,0.212173913043478,0.318260869565217,0.00347826086956522,0.048695652173913,0,0,0.00521739130434783,0.104347826086957,0.00347826086956522,0.071304347826087,0.00521739130434783,0.00173913043478261,0,0,0,0.0304347826086957,0,0.00347826086956522,0.0278260869565217,0,0,0.00173913043478261,0.0817391304347826,0.00869565217391304,0.00173913043478261,0.00173913043478261,0,0,0,0,0,0.0417391304347826,0.00695652173913044,0.00173913043478261,0,0,0,0.00173913043478261,0,0,0,0,0,0.00434782608695652,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.3,7260,0.002460024600246,0.007380073800738,0.002460024600246,0.255842558425584,0.11070110701107,0.00492004920049201,0.103321033210332,0,0,0.007380073800738,0.140221402214022,0.00984009840098401,0.14760147601476,0.00984009840098401,0,0,0,0.002460024600246,0.03690036900369,0,0.002460024600246,0.029520295202952,0.007380073800738,0,0.007380073800738,0.031980319803198,0.00984009840098401,0.01230012300123,0.002460024600246,0,0,0.002460024600246,0,0,0.022140221402214,0.00492004920049201,0,0,0.00492004920049201,0,0.007380073800738,0.00492004920049201,0,0,0,0,0,0.002460024600246,0,0,0,0,0,0,0,0,0,0,0,0.00492004920049201,0,0,0,0,0,0,0,0,0,0,0.001230012300123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.7,7274,0,0.0174249757986447,0,0.170377541142304,0.172313649564376,0.00387221684414327,0.11810261374637,0,0,0.00774443368828654,0.0696999031945789,0.00968054211035818,0.21297192642788,0.00193610842207164,0,0,0,0,0.0939012584704743,0,0.00193610842207164,0.0445304937076476,0,0,0.00968054211035818,0.0329138431752178,0.00580832526621491,0,0.00193610842207164,0,0,0,0,0.00193610842207164,0.00774443368828654,0.00193610842207164,0.00193610842207164,0,0,0,0.00193610842207164,0,0,0,0,0,0,0.00193610842207164,0,0,0,0,0,0,0,0,0,0,0,0,0.00193610842207164,0,0,0,0,0,0,0,0,0.00193610842207164,0,0.00193610842207164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193610842207164,0,0,0,0,0,0,0,0,0,0
2020,7287,0,0.00240673886883273,0.00481347773766546,0.199759326113117,0.23826714801444,0,0.0962695547533093,0,0,0,0.0697954271961492,0,0.182912154031288,0.0192539109506619,0,0.00240673886883273,0,0.0156438026474128,0.0336943441636582,0,0.00240673886883273,0.0168471720818291,0,0,0,0.0385078219013237,0.0072202166064982,0.0144404332129964,0,0,0,0,0.00481347773766546,0,0.0144404332129964,0,0.00240673886883273,0,0.00240673886883273,0,0,0.0168471720818291,0,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0
2024.3,7294,0,0.0206572769953052,0,0.202816901408451,0.190610328638498,0.00751173708920188,0.108920187793427,0,0,0.00938967136150235,0.0685446009389671,0.0112676056338028,0.148356807511737,0.00751173708920188,0,0,0,0.00375586854460094,0.0610328638497653,0,0.00187793427230047,0.0206572769953052,0.00375586854460094,0,0.00938967136150235,0.0488262910798122,0.0150234741784038,0.00563380281690141,0.00375586854460094,0,0,0,0,0,0.0169014084507042,0.00938967136150235,0.00187793427230047,0,0.00375586854460094,0,0.00375586854460094,0,0,0,0,0,0,0.00563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,0.00375586854460094,0.00187793427230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187793427230047,0,0,0,0,0,0.00187793427230047,0,0,0,0,0,0,0,0,0,0,0,0
2032.8,7307,0,0.00235849056603774,0.00235849056603774,0.120283018867925,0.153301886792453,0.0070754716981132,0.125,0.00235849056603774,0,0.00943396226415094,0.120283018867925,0.00471698113207547,0.233490566037736,0.0117924528301887,0,0,0,0.0283018867924528,0.0377358490566038,0,0,0.0283018867924528,0.0070754716981132,0,0.0117924528301887,0.0377358490566038,0.0141509433962264,0,0,0,0.00235849056603774,0,0.00235849056603774,0,0.0165094339622642,0.00943396226415094,0.00235849056603774,0,0,0,0,0.00235849056603774,0,0,0,0,0,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041.3,7320,0.00186567164179104,0.00373134328358209,0,0.261194029850746,0.148320895522388,0.00373134328358209,0.0708955223880597,0.00373134328358209,0,0.00559701492537313,0.108208955223881,0.00186567164179104,0.169776119402985,0,0.00186567164179104,0,0,0.00373134328358209,0.0830223880597015,0,0,0.0111940298507463,0.00559701492537313,0,0.00746268656716418,0.0373134328358209,0.0111940298507463,0.00186567164179104,0,0,0,0,0,0,0.0261194029850746,0.00932835820895522,0,0,0.00186567164179104,0,0.00373134328358209,0.0130597014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049.8,7334,0.00237247924080664,0.00474495848161329,0,0.192170818505338,0.257413997627521,0.00237247924080664,0.099644128113879,0.00474495848161329,0.00237247924080664,0.00237247924080664,0.104389086595492,0.00474495848161329,0.099644128113879,0.00474495848161329,0,0.00237247924080664,0,0.0142348754448399,0.0260972716488731,0,0.00237247924080664,0.0213523131672598,0.00237247924080664,0,0.00711743772241993,0.0640569395017794,0.00711743772241993,0.0189798339264531,0,0,0,0.00474495848161329,0.00237247924080664,0,0.0260972716488731,0.0118623962040332,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058.3,7347,0,0.0023094688221709,0,0.309468822170901,0.207852193995381,0.0046189376443418,0.092378752886836,0.0046189376443418,0,0.0023094688221709,0.0577367205542725,0.0046189376443418,0.046189376443418,0.0115473441108545,0,0,0,0.0023094688221709,0.0277136258660508,0,0.0023094688221709,0.0184757505773672,0.0023094688221709,0,0,0.0646651270207852,0.0138568129330254,0.0346420323325635,0.0023094688221709,0,0,0,0.0023094688221709,0,0.0785219399538106,0.0023094688221709,0,0,0.0023094688221709,0,0,0,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066.8,7360,0.004739336492891,0.0023696682464455,0,0.241706161137441,0.113744075829384,0,0.127962085308057,0,0,0.00710900473933649,0.0805687203791469,0,0.184834123222749,0.00710900473933649,0,0,0,0.028436018957346,0.009478672985782,0,0.004739336492891,0.00710900473933649,0,0,0.004739336492891,0.042654028436019,0,0.018957345971564,0,0,0,0,0.009478672985782,0,0.0971563981042654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023696682464455,0.0023696682464455,0,0,0,0,0,0,0,0,0,0,0,0.0023696682464455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075.3,7374,0.00208116545265349,0.00832466181061394,0,0.324661810613944,0.112382934443288,0,0.0707596253902185,0.00104058272632674,0,0.00832466181061394,0.0894901144640999,0.00624349635796046,0.112382934443288,0.00624349635796046,0,0,0,0,0.0312174817898023,0,0.00832466181061394,0.0208116545265349,0.0124869927159209,0,0.00624349635796046,0.0520291363163371,0.0104058272632674,0.00624349635796046,0.00208116545265349,0,0,0,0,0,0.104058272632674,0,0,0,0,0,0,0,0,0,0,0,0.00208116545265349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208116545265349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083.8,7387,0,0.00186046511627907,0.00186046511627907,0.491162790697674,0.0446511627906977,0.00186046511627907,0.0688372093023256,0,0,0.00372093023255814,0.0613953488372093,0.00372093023255814,0.0595348837209302,0.0223255813953488,0,0,0,0.00837209302325581,0.00558139534883721,0,0.00744186046511628,0.0186046511627907,0.00186046511627907,0,0,0.0762790697674419,0.00186046511627907,0.0167441860465116,0,0,0,0,0.00186046511627907,0,0.08,0.00186046511627907,0,0,0,0,0.00558139534883721,0,0,0,0,0,0,0.00930232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186046511627907,0,0,0,0,0,0,0,0,0,0,0.00186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092.3,7401,0.00299850074962519,0.00449775112443778,0.00149925037481259,0.361319340329835,0.0997001499250375,0.00299850074962519,0.137931034482759,0.000749625187406297,0,0.00449775112443778,0.0464767616191904,0.00899550224887556,0.088455772113943,0.0239880059970015,0,0.00149925037481259,0,0.00524737631184408,0.035232383808096,0,0.00449775112443778,0.0149925037481259,0.00599700149925037,0,0.00449775112443778,0.0434782608695652,0.0194902548725637,0.00599700149925037,0.00599700149925037,0,0,0.00149925037481259,0.00299850074962519,0,0.0254872563718141,0.0134932533733133,0,0,0,0,0,0.00749625187406297,0,0,0,0,0,0.00149925037481259,0,0,0.00149925037481259,0,0,0.00749625187406297,0,0,0,0,0,0,0.00149925037481259,0,0.00149925037481259,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0,0,0,0,0,0,0.00149925037481259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.8,7414,0,0.00433369447453954,0.00216684723726977,0.197183098591549,0.0888407367280607,0.00650054171180932,0.117009750812568,0.00216684723726977,0.00216684723726977,0.0108342361863489,0.0585048754062839,0,0.106175514626219,0.0108342361863489,0,0,0,0.0270855904658722,0.0108342361863489,0,0.0216684723726977,0.00433369447453954,0.00216684723726977,0,0.00216684723726977,0.234019501625135,0.00216684723726977,0.00216684723726977,0,0,0.00216684723726977,0,0.00216684723726977,0,0.0585048754062839,0.00216684723726977,0.00433369447453954,0,0,0,0.00216684723726977,0,0,0,0,0,0,0.00433369447453954,0,0,0,0,0,0,0,0,0,0,0.00216684723726977,0,0,0,0,0,0,0.00216684723726977,0,0,0,0,0,0.00216684723726977,0,0,0,0,0,0,0,0,0,0,0.00433369447453954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109.4,7427,0.00457142857142857,0.00228571428571429,0,0.310857142857143,0.048,0.00457142857142857,0.105142857142857,0.00457142857142857,0,0.0114285714285714,0.0845714285714286,0.0114285714285714,0.0845714285714286,0.00914285714285714,0.00228571428571429,0,0,0.00571428571428571,0.0982857142857143,0,0.0114285714285714,0.0114285714285714,0.00914285714285714,0,0.00228571428571429,0.0754285714285714,0.00685714285714286,0.00457142857142857,0.00914285714285714,0,0,0,0,0,0.00457142857142857,0.0182857142857143,0,0,0,0,0.00228571428571429,0.00228571428571429,0,0,0,0,0,0.00914285714285714,0,0,0,0,0,0.032,0,0,0,0,0,0,0.00457142857142857,0,0,0,0,0,0,0,0,0,0.00228571428571429,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117.9,7441,0.00212089077412513,0.00212089077412513,0,0.214209968186638,0.180275715800636,0.00424178154825027,0.142099681866384,0.00212089077412513,0,0.00424178154825027,0.101802757158006,0,0.178154825026511,0.0063626723223754,0,0.00212089077412513,0,0.048780487804878,0.0137857900318134,0,0.0063626723223754,0.0148462354188759,0.0063626723223754,0,0.00848356309650053,0.0296924708377519,0.00212089077412513,0.0063626723223754,0,0,0,0,0,0,0.0106044538706257,0.00212089077412513,0,0,0,0,0,0,0,0,0,0,0,0.00212089077412513,0,0,0,0,0,0,0,0,0,0,0,0,0.00424178154825027,0,0,0,0,0,0,0,0,0.00212089077412513,0,0.00212089077412513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,7444,0,0,0,0.177304964539007,0.151300236406619,0.0118203309692671,0.101654846335697,0.00472813238770686,0,0.0118203309692671,0.120567375886525,0.00945626477541371,0.236406619385343,0.00709219858156028,0.00236406619385343,0,0,0.00118203309692671,0.0508274231678487,0,0,0.0260047281323877,0.00236406619385343,0,0.00236406619385343,0.0378250591016548,0.00472813238770686,0.00236406619385343,0.00236406619385343,0,0,0,0,0,0.0118203309692671,0.00472813238770686,0.00236406619385343,0,0.00472813238770686,0,0.00236406619385343,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472813238770686,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0
2128.8,7458,0.00553097345132743,0.00663716814159292,0,0.212389380530973,0.0276548672566372,0.00442477876106195,0.101769911504425,0,0.00221238938053097,0.0221238938053097,0.146017699115044,0.00442477876106195,0.174778761061947,0.0110619469026549,0,0,0,0.0287610619469027,0.0188053097345133,0,0.0486725663716814,0.0221238938053097,0.0110619469026549,0,0,0.0553097345132743,0.0110619469026549,0.0088495575221239,0.00221238938053097,0,0,0,0,0,0.0486725663716814,0.00442477876106195,0.00221238938053097,0,0,0,0.00663716814159292,0,0,0,0,0,0.00110619469026549,0.00221238938053097,0,0,0,0,0,0,0,0,0,0,0,0,0.00221238938053097,0,0,0,0,0,0,0,0,0,0,0.00221238938053097,0,0,0,0,0,0,0.00221238938053097,0,0,0,0.00221238938053097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137.6,7472,0,0.00309917355371901,0.00206611570247934,0.427685950413223,0.0950413223140496,0,0.128099173553719,0.00206611570247934,0,0.00206611570247934,0.0516528925619835,0,0.0723140495867769,0.0206611570247934,0.00619834710743802,0,0,0,0.0568181818181818,0,0.00826446280991736,0.0206611570247934,0.00206611570247934,0,0.00619834710743802,0.0454545454545455,0.00619834710743802,0.00619834710743802,0.0103305785123967,0,0,0,0,0,0.00826446280991736,0.00413223140495868,0,0,0.00413223140495868,0,0.00206611570247934,0,0,0,0,0,0,0.00206611570247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206611570247934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206611570247934,0,0,0,0,0,0.00206611570247934,0,0,0,0,0,0
2146.4,7486,0,0.0041025641025641,0,0.194871794871795,0.137435897435897,0.0082051282051282,0.133333333333333,0,0,0.00615384615384615,0.133333333333333,0.0041025641025641,0.205128205128205,0.0143589743589744,0,0.00205128205128205,0,0.0420512820512821,0.0246153846153846,0,0.00205128205128205,0.0205128205128205,0.0102564102564103,0,0.00615384615384615,0.0102564102564103,0.0143589743589744,0.0041025641025641,0.00205128205128205,0,0,0,0,0,0.00205128205128205,0.00205128205128205,0.00205128205128205,0,0,0,0.0041025641025641,0.0041025641025641,0,0,0,0,0.00205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205128205128205,0,0,0,0,0,0,0,0,0
2155.2,7500,0.00632244467860906,0.00632244467860906,0,0.324552160168599,0.150684931506849,0.00421496311907271,0.0969441517386723,0.00105374077976818,0,0.00210748155953635,0.0695468914646997,0.00421496311907271,0.181243414120126,0.0126448893572181,0,0,0,0.00316122233930453,0.0379346680716544,0,0,0.0210748155953635,0.00421496311907271,0,0.0105374077976818,0.0252897787144362,0.00842992623814542,0,0.00421496311907271,0,0,0.00210748155953635,0.00210748155953635,0,0.00632244467860906,0.00421496311907271,0.00210748155953635,0,0,0,0.00210748155953635,0,0,0,0,0,0.00421496311907271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210748155953635,0,0,0,0,0,0,0,0,0,0,0
2164,7564,0.0096670247046187,0.00644468313641246,0,0.322234156820623,0.109559613319012,0.00859291084854995,0.0236305048335124,0.00429645542427497,0,0.00644468313641246,0.124597207303974,0.00429645542427497,0.150375939849624,0.0150375939849624,0.00214822771213749,0,0,0.0440386680988185,0.00537056928034372,0,0.00429645542427497,0.0472610096670247,0.00644468313641246,0,0,0.0386680988184748,0.0107411385606874,0.0214822771213749,0.00214822771213749,0,0,0,0,0,0.0150375939849624,0,0.00214822771213749,0,0,0,0.00859291084854995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214822771213749,0,0,0,0,0,0,0.00214822771213749,0,0,0.00214822771213749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172.7,7644,0.00240384615384615,0.0144230769230769,0.00480769230769231,0.173076923076923,0.120192307692308,0.00721153846153846,0.125,0,0,0.00480769230769231,0.0985576923076923,0,0.271634615384615,0.0168269230769231,0,0,0,0.00240384615384615,0.0504807692307692,0,0.00721153846153846,0.0288461538461538,0.00721153846153846,0,0.00721153846153846,0.03125,0.00721153846153846,0.00240384615384615,0,0,0,0.00240384615384615,0,0,0.00480769230769231,0,0,0,0,0,0.00240384615384615,0.00721153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181.5,7725,0.0064034151547492,0.0064034151547492,0,0.136606189967983,0.153681963713981,0.00426894343649947,0.0597652081109925,0.00426894343649947,0.00426894343649947,0.00426894343649947,0.119530416221985,0.00426894343649947,0.294557097118463,0.00426894343649947,0.00213447171824973,0.00426894343649947,0,0.0448239060832444,0.0117395944503735,0,0.00213447171824973,0.0149413020277481,0.00853788687299893,0,0.0106723585912487,0.0213447171824973,0.0149413020277481,0.0149413020277481,0.0064034151547492,0,0,0.00213447171824973,0,0,0.0170757737459979,0.00213447171824973,0,0,0,0,0.0128068303094984,0,0.00213447171824973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213447171824973,0,0.00213447171824973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190.3,7806,0.00237247924080664,0.00711743772241993,0,0.099644128113879,0.137603795966785,0.00237247924080664,0.0948991696322657,0.00237247924080664,0.00237247924080664,0.00711743772241993,0.128113879003559,0.00237247924080664,0.239620403321471,0,0,0,0,0.00355871886120996,0.0806642941874259,0,0.00711743772241993,0.0688018979833926,0.00948991696322657,0,0.0118623962040332,0.033214709371293,0.00711743772241993,0,0,0,0,0,0,0,0,0.00948991696322657,0,0,0,0,0.00948991696322657,0.0118623962040332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711743772241993,0,0,0,0,0,0,0,0,0,0,0.00474495848161329,0.00711743772241993,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199.1,7887,0.00179372197309417,0,0,0.576681614349776,0.0340807174887892,0.00358744394618834,0.0538116591928251,0,0,0.00538116591928251,0.0556053811659193,0.00179372197309417,0.0789237668161435,0.00179372197309417,0,0,0,0,0.0295964125560538,0,0.00717488789237668,0.0798206278026906,0.00358744394618834,0,0,0.02152466367713,0.00896860986547085,0.0143497757847534,0.00179372197309417,0,0,0,0.00179372197309417,0,0,0.00717488789237668,0,0,0,0,0.00179372197309417,0.00538116591928251,0,0,0,0,0.00179372197309417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179372197309417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207.9,7968,0,0.00368324125230203,0,0.197053406998158,0.228360957642726,0.00184162062615101,0.0828729281767956,0.00184162062615101,0,0.00552486187845304,0.114180478821363,0.00184162062615101,0.165745856353591,0,0,0,0,0.0110497237569061,0.0349907918968692,0,0,0.0699815837937385,0.0147329650092081,0,0.00552486187845304,0.0184162062615101,0.0110497237569061,0,0,0,0,0,0,0,0.00736648250460405,0.00368324125230203,0.00184162062615101,0,0.00184162062615101,0,0.00184162062615101,0.00368324125230203,0,0,0,0,0,0.00368324125230203,0,0,0,0,0,0,0,0,0,0,0,0,0.00184162062615101,0.00184162062615101,0,0,0,0,0,0,0,0,0,0,0.00368324125230203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
