"sample.depths","sample.ages","Abies.balsamea","Abies.undiff.","Acer.negundo","Acer.nigrum","Acer.rubrum","Acer.saccharinum","Acer.saccharum","Acer.spicatum","Acer.undiff.","Alnus.incana","Alnus.undiff.","Alnus.viridis.subsp..crispa","Andromeda","Arctostaphylos","Betula","Carya","Castanea","Celtis","Cephalanthus","Cornus.canadensis","Cornus.sericea","Cornus.suecica","Corylus","Cupressaceae","Elaeagnus","Empetrum.type","Ephedra","Ericaceae.undiff.","Fagus","Fraxinus.nigra","Fraxinus.pennsylvanica","Hippophae.rhamnoides","Ilex","Juglans","Larix","Ledum","Liquidambar","Morus","Myrica","Ostrya","Picea","Pinus.banksiana.P..resinosa","Pinus.strobus","Pinus.undiff.","Platanus","Populus.balsamifera","Populus.tremuloides","Prunus","Quercus","Rhus","Ribes.undiff.","Ribes.aureum","Rubus","Salix","Sambucus","Shepherdia.canadensis","Sorbus","Taxus","Tilia","Tsuga.canadensis","Ulmus","Vaccinium.type","Viburnum","Allium","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Asteraceae.undiff.","Astragalus","Brassicaceae","Campanulaceae","Caryophyllaceae.undiff.","Chenopodiaceae","Convolvulus","Cyperaceae.undiff.","Dipsacaceae","Dryas","Epilobium.latifolium","Euphorbiaceae","Fabaceae.undiff.","Fragaria","Galium","Gentianaceae","Geum","Humulus","Hypericum","Iris","Iva","Juncaceae","Lamiaceae.undiff.","Liliaceae","Linum","Lotus","Lysimachia","Moneses.uniflora","Oenothera","Oxalis","Papaver.argemone","Parnassia","Plantago","Poaceae","Polygonaceae.undiff.","Polygonum.aviculare.type","Polygonum.viviparum.type","Polygonum.type","Potentilla","Ranunculaceae.undiff.","Rosaceae.undiff.","Rumex.acetosa","Rumex.type.undiff.","Rumex.Oxyria.digyna.undiff.","Sanguisorba","Saxifraga.cernua","Saxifraga.stellaris","Saxifragaceae.undiff.","Scrophularia","Solanum","Spergula","Stachys","Thalictrum","Trientalis","Urtica"
460.5,13157,0.0219244823386114,0.0304506699147381,0,0,0,0,0,0,0,0.0048721071863581,0.023142509135201,0.0170523751522534,0.00121802679658952,0.00121802679658952,0.165651644336175,0.00121802679658952,0,0,0,0,0,0,0.0219244823386114,0.071863580998782,0,0,0,0.0121802679658952,0,0,0.00730816077953715,0.00121802679658952,0,0,0.00243605359317905,0.00121802679658952,0,0,0.0109622411693057,0.00852618757612668,0.192448233861145,0.0523751522533496,0.0048721071863581,0.0341047503045067,0,0.0170523751522534,0.00365408038976857,0,0.00852618757612668,0,0,0,0,0.074299634591961,0,0,0,0,0,0,0.00243605359317905,0.00365408038976857,0,0,0.00121802679658952,0.00121802679658952,0.0146163215590743,0.0182704019488429,0.00121802679658952,0,0,0.00609013398294762,0,0.00243605359317905,0,0,0.0694275274056029,0,0,0.00121802679658952,0,0,0,0,0,0,0.0097442143727162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243605359317905,0.0194884287454324,0,0,0,0,0,0.00243605359317905,0.0267965895249695,0,0.00121802679658952,0.00121802679658952,0,0,0,0.0097442143727162,0,0,0,0.00121802679658952,0.00365408038976857,0,0.00852618757612668
461,13172,0.047244094488189,0.062992125984252,0,0,0,0,0,0,0,0.0137795275590551,0,0.0177165354330709,0,0,0.110236220472441,0,0,0,0,0.00196850393700787,0.00196850393700787,0,0.00590551181102362,0.0511811023622047,0,0,0,0.00196850393700787,0,0.00196850393700787,0.00984251968503937,0,0,0,0,0,0,0,0.0118110236220472,0.0236220472440945,0.255905511811024,0.047244094488189,0.00196850393700787,0.0236220472440945,0,0.0118110236220472,0.00196850393700787,0,0.015748031496063,0,0,0,0,0.0354330708661417,0,0,0,0,0,0.00393700787401575,0.00590551181102362,0,0,0,0.00393700787401575,0,0.0118110236220472,0.031496062992126,0,0,0,0,0,0.00196850393700787,0,0,0.114173228346457,0,0,0,0,0,0,0,0,0,0.00590551181102362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118110236220472,0,0,0,0,0.00196850393700787,0,0.0255905511811024,0,0,0,0,0,0,0,0,0,0,0,0.00196850393700787,0,0.0236220472440945
462,13202,0.0216998191681736,0.0235081374321881,0,0,0,0,0,0,0,0.0126582278481013,0.00180831826401447,0.0198915009041591,0,0,0.204339963833635,0,0.00180831826401447,0,0,0,0,0,0.00723327305605787,0.10126582278481,0,0,0,0.0126582278481013,0,0.00180831826401447,0,0,0,0,0,0.00180831826401447,0,0,0.0307414104882459,0.0126582278481013,0.189873417721519,0.0632911392405063,0.00180831826401447,0.0524412296564195,0,0.00180831826401447,0.00180831826401447,0,0.00180831826401447,0,0,0,0,0.0325497287522604,0.00723327305605787,0.00180831826401447,0,0,0,0,0.00180831826401447,0.00361663652802893,0,0,0,0,0.00723327305605787,0.0235081374321881,0,0,0,0,0.00180831826401447,0.00180831826401447,0,0,0.08499095840868,0,0,0.00180831826401447,0,0,0,0,0,0,0.0054249547920434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162748643761302,0,0,0,0,0.00180831826401447,0.00180831826401447,0.0289330922242315,0,0,0,0,0,0,0.0054249547920434,0,0,0,0,0,0,0.0054249547920434
463,13233,0.0117845117845118,0.0134680134680135,0,0,0,0,0,0,0,0.0202020202020202,0.00336700336700337,0.0404040404040404,0,0,0.212121212121212,0,0,0,0,0.00168350168350168,0.00168350168350168,0,0.0134680134680135,0.11952861952862,0,0,0,0.00841750841750842,0,0,0,0,0,0.00336700336700337,0.00168350168350168,0,0,0,0.0252525252525253,0.0185185185185185,0.207070707070707,0.0521885521885522,0.00336700336700337,0.0336700336700337,0,0.00505050505050505,0.0101010101010101,0,0.0117845117845118,0,0,0,0,0.0269360269360269,0.00168350168350168,0,0,0,0,0.00168350168350168,0.00505050505050505,0.00168350168350168,0,0,0.00336700336700337,0,0.0134680134680135,0.0134680134680135,0,0,0,0,0.00168350168350168,0,0.00336700336700337,0,0.069023569023569,0,0,0.00168350168350168,0,0,0,0,0,0,0.00168350168350168,0,0.00168350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134680134680135,0,0,0,0,0.00168350168350168,0.00168350168350168,0.00841750841750842,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0.00673400673400673
464,13263,0.0212355212355212,0.027027027027027,0,0,0,0,0,0,0,0.0154440154440154,0.00772200772200772,0.0154440154440154,0,0,0.102316602316602,0,0,0.00193050193050193,0,0,0,0,0.00579150579150579,0.0868725868725869,0,0,0,0.00965250965250965,0,0,0.00193050193050193,0,0,0,0,0,0,0.00193050193050193,0.0135135135135135,0.0212355212355212,0.272200772200772,0.0482625482625483,0.00386100386100386,0.0521235521235521,0,0.00772200772200772,0.0115830115830116,0,0.00386100386100386,0,0,0,0,0.028957528957529,0.0115830115830116,0.00193050193050193,0,0,0,0,0.00386100386100386,0,0,0,0.00579150579150579,0,0.00965250965250965,0.0540540540540541,0.00193050193050193,0,0.00193050193050193,0,0,0.00193050193050193,0.00193050193050193,0,0.0888030888030888,0,0,0.00193050193050193,0,0,0,0,0,0,0.00386100386100386,0,0,0,0,0,0,0.00386100386100386,0,0,0,0,0,0,0,0,0.0212355212355212,0,0,0,0,0,0,0.0135135135135135,0,0.00579150579150579,0,0,0,0,0,0,0,0,0,0.00193050193050193,0,0.00386100386100386
465,13293,0,0,0,0,0,0,0,0,0,0.0388768898488121,0,0.00431965442764579,0,0,0.0928725701943845,0.00215982721382289,0,0.00215982721382289,0,0,0,0,0.00647948164146868,0.116630669546436,0,0,0,0,0,0.00431965442764579,0.00431965442764579,0,0,0,0,0,0,0,0.0388768898488121,0.0302375809935205,0.298056155507559,0.08207343412527,0.00215982721382289,0.00431965442764579,0,0.00647948164146868,0.0259179265658747,0,0.0215982721382289,0,0.00863930885529158,0.00215982721382289,0,0.0431965442764579,0,0.00215982721382289,0,0.00863930885529158,0,0.00215982721382289,0.00647948164146868,0,0.0151187904967603,0,0.00215982721382289,0,0.00647948164146868,0.0388768898488121,0,0,0,0,0,0,0.00215982721382289,0,0.0583153347732181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431965442764579,0,0,0,0,0.00215982721382289,0.00215982721382289,0.00647948164146868,0,0,0,0,0,0,0.00431965442764579,0.00215982721382289,0,0,0,0,0,0
466,13323,0.0397727272727273,0.053030303030303,0,0,0,0,0,0,0,0.00378787878787879,0.00189393939393939,0.0208333333333333,0,0,0.0587121212121212,0.00189393939393939,0,0,0,0.00378787878787879,0,0,0.00757575757575758,0.115530303030303,0,0,0,0.00378787878787879,0,0.00189393939393939,0.00757575757575758,0,0,0,0.00189393939393939,0.00378787878787879,0,0.00378787878787879,0.0189393939393939,0.0208333333333333,0.285984848484849,0.0454545454545455,0.00189393939393939,0.0208333333333333,0,0.0265151515151515,0.0397727272727273,0,0.0189393939393939,0,0,0,0.00189393939393939,0.0321969696969697,0.00378787878787879,0,0,0.00568181818181818,0,0,0.00946969696969697,0,0,0,0.00568181818181818,0,0.00568181818181818,0.0208333333333333,0,0,0,0,0,0,0,0,0.053030303030303,0,0,0,0,0,0,0,0,0,0.00378787878787879,0,0,0,0,0,0,0.00568181818181818,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0.00378787878787879,0,0,0.0113636363636364,0,0.00189393939393939,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0.00189393939393939
467,13353,0.021505376344086,0.028673835125448,0,0,0,0,0,0,0,0.00537634408602151,0.0017921146953405,0.0089605734767025,0,0,0.064516129032258,0,0,0,0,0,0,0,0.007168458781362,0.114695340501792,0,0,0,0.010752688172043,0.00537634408602151,0.017921146953405,0.003584229390681,0,0,0,0.0017921146953405,0,0,0,0.028673835125448,0.0412186379928315,0.292114695340502,0.03584229390681,0.0017921146953405,0.014336917562724,0,0.0448028673835125,0.0519713261648745,0,0.0304659498207885,0,0,0,0,0.0161290322580645,0.003584229390681,0,0,0,0.0017921146953405,0,0.007168458781362,0.0017921146953405,0,0,0.00537634408602151,0,0.007168458781362,0.0197132616487455,0.0017921146953405,0,0,0,0,0,0,0,0.039426523297491,0,0,0.0017921146953405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014336917562724,0,0,0,0,0,0.0017921146953405,0.0197132616487455,0,0,0,0,0,0,0.014336917562724,0,0,0,0,0,0,0.010752688172043
468,13383,0.0188323917137476,0.0263653483992467,0,0,0,0,0,0,0,0.00376647834274953,0.00188323917137476,0.0131826741996234,0,0,0.0470809792843691,0,0,0,0,0.00188323917137476,0,0.00188323917137476,0.00376647834274953,0.163841807909605,0,0,0,0.0131826741996234,0.00188323917137476,0.0131826741996234,0.00564971751412429,0,0,0,0,0.00376647834274953,0,0,0.0207156308851224,0.0263653483992467,0.344632768361582,0.0489642184557439,0.00188323917137476,0.0112994350282486,0,0.0131826741996234,0.0301318267419962,0,0.0301318267419962,0,0,0,0,0.00941619585687382,0.00753295668549906,0,0,0,0,0,0.00753295668549906,0.00376647834274953,0,0,0,0.00188323917137476,0.00941619585687382,0.0169491525423729,0,0,0,0,0,0,0,0,0.0659133709981168,0,0,0,0,0,0,0,0,0,0.00188323917137476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131826741996234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753295668549906,0,0,0,0,0.00188323917137476,0,0.00564971751412429
470,13444,0,0,0,0,0,0,0,0,0,0.00614754098360656,0,0,0,0,0.055327868852459,0,0,0,0,0,0.00614754098360656,0,0.00204918032786885,0.204918032786885,0,0,0,0.00614754098360656,0,0,0.00204918032786885,0,0.00204918032786885,0,0,0,0,0,0.00819672131147541,0.0450819672131148,0.346311475409836,0.0491803278688525,0,0.00819672131147541,0.00204918032786885,0.0122950819672131,0.0389344262295082,0,0.0225409836065574,0,0,0,0,0.0266393442622951,0,0,0,0.00409836065573771,0,0,0.0102459016393443,0,0,0,0.00819672131147541,0,0.0102459016393443,0.0184426229508197,0,0,0,0,0,0,0,0,0.0573770491803279,0,0,0,0.00204918032786885,0,0,0,0.00819672131147541,0,0,0,0,0.00204918032786885,0,0,0,0,0,0.00204918032786885,0,0,0,0,0,0,0.0102459016393443,0.00204918032786885,0,0,0,0,0,0.00409836065573771,0,0,0,0,0,0.00204918032786885,0.00204918032786885,0,0.00409836065573771,0,0,0,0,0.00819672131147541
471.5,13489,0.0132231404958678,0.0165289256198347,0,0,0,0,0,0,0,0.00165289256198347,0,0.00330578512396694,0,0,0.0859504132231405,0,0,0,0,0.00330578512396694,0,0,0.00165289256198347,0.19504132231405,0,0,0,0.0115702479338843,0,0.00826446280991736,0.00165289256198347,0,0,0,0,0,0,0,0.00495867768595041,0.0115702479338843,0.221487603305785,0.0512396694214876,0,0.0231404958677686,0,0.0677685950413223,0.0545454545454545,0,0,0,0,0,0,0.028099173553719,0.00495867768595041,0.00165289256198347,0,0,0,0,0.00495867768595041,0.00330578512396694,0,0,0,0,0.0115702479338843,0.0181818181818182,0,0,0,0,0,0.00165289256198347,0,0,0.0611570247933884,0,0,0.00165289256198347,0,0,0,0,0.00165289256198347,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247933884297521,0,0,0,0,0.00165289256198347,0.00165289256198347,0.0363636363636364,0,0.00165289256198347,0,0,0,0,0.00495867768595041,0,0,0,0,0,0,0.00991735537190083
472,NA,0.0166666666666667,0.0222222222222222,0,0,0,0,0,0,0,0.0037037037037037,0,0.0037037037037037,0,0,0.0814814814814815,0,0,0,0,0.00185185185185185,0,0,0.0037037037037037,0.168518518518519,0,0,0,0.00740740740740741,0,0.012962962962963,0,0,0,0,0,0.00185185185185185,0,0,0.00555555555555556,0.0148148148148148,0.22962962962963,0.0518518518518519,0,0.0148148148148148,0,0.0814814814814815,0.0666666666666667,0,0,0,0,0,0,0.0277777777777778,0.00555555555555556,0.00740740740740741,0,0,0,0,0.0037037037037037,0,0,0,0.00185185185185185,0,0.00740740740740741,0.0388888888888889,0,0,0,0.00185185185185185,0,0,0,0,0.05,0,0,0.0037037037037037,0,0,0,0,0,0,0.00740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012962962962963,0,0,0,0,0,0.00185185185185185,0.0351851851851852,0,0,0,0,0,0,0.00185185185185185,0,0,0,0,0,0,0.0037037037037037
473.5,NA,0.0194902548725637,0.0254872563718141,0,0,0,0,0,0,0,0.00149925037481259,0,0.00299850074962519,0,0,0.0779610194902549,0,0,0,0,0,0,0,0.00299850074962519,0.130434782608696,0,0,0,0.0119940029985007,0,0.0149925037481259,0,0,0,0,0.00149925037481259,0,0,0,0.00299850074962519,0.0194902548725637,0.296851574212894,0.0314842578710645,0,0.0119940029985007,0,0.0494752623688156,0.0869565217391304,0,0,0,0,0,0,0.0239880059970015,0.00749625187406297,0.00149925037481259,0,0,0,0,0.00299850074962519,0,0,0,0.00149925037481259,0,0,0.0104947526236882,0,0.00449775112443778,0,0,0,0.00149925037481259,0,0,0.0509745127436282,0,0,0.00149925037481259,0,0,0,0,0,0,0.0119940029985007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899550224887556,0,0,0,0,0,0.00449775112443778,0.0389805097451274,0,0,0,0,0.0134932533733133,0,0.0179910044977511,0,0,0,0.00299850074962519,0,0,0.00599700149925037
474,NA,0.0206378986866792,0.0225140712945591,0,0,0,0,0.00187617260787992,0,0.00187617260787992,0,0,0,0,0,0.118198874296435,0,0,0,0,0.00375234521575985,0,0,0.00562851782363977,0.120075046904315,0,0,0,0.00375234521575985,0,0.00562851782363977,0,0,0,0,0.00375234521575985,0,0,0,0.0075046904315197,0.0075046904315197,0.212007504690432,0.0393996247654784,0,0.0075046904315197,0,0.127579737335835,0.0656660412757974,0,0,0,0,0,0,0.0525328330206379,0.00938086303939963,0.00187617260787992,0,0,0,0,0,0,0,0,0.00562851782363977,0.00187617260787992,0.0150093808630394,0.00938086303939963,0,0,0,0,0,0.00187617260787992,0.00187617260787992,0,0.0431519699812383,0,0,0,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168855534709193,0,0,0,0,0.00562851782363977,0.00375234521575985,0.0187617260787993,0,0,0,0,0.00562851782363977,0,0.0168855534709193,0,0,0,0.00187617260787992,0.00187617260787992,0,0.00938086303939963
475,NA,0,0,0,0,0,0,0,0,0.00384615384615385,0.00384615384615385,0,0.00384615384615385,0,0,0.0788461538461538,0,0,0,0,0,0,0,0.00576923076923077,0.223076923076923,0,0,0,0.0153846153846154,0,0.00769230769230769,0.0115384615384615,0,0.00384615384615385,0,0.00192307692307692,0,0,0,0.00961538461538462,0.0230769230769231,0.236538461538462,0.0192307692307692,0,0.00384615384615385,0,0.0384615384615385,0.107692307692308,0,0.0192307692307692,0,0,0,0,0.0173076923076923,0,0,0,0.00576923076923077,0,0,0.00961538461538462,0,0,0,0,0,0.00576923076923077,0.00961538461538462,0,0,0,0,0,0,0,0,0.101923076923077,0.00192307692307692,0,0,0,0,0,0,0.00384615384615385,0,0,0,0,0,0,0,0,0,0.00192307692307692,0,0,0,0,0,0.00192307692307692,0,0.00576923076923077,0.00192307692307692,0,0,0,0,0,0.00769230769230769,0,0,0,0,0,0,0.00384615384615385,0,0,0.00192307692307692,0,0,0,0.00192307692307692
480,NA,0.00202839756592292,0.00202839756592292,0,0,0,0,0,0,0,0.00202839756592292,0,0.00405679513184584,0,0,0.0730223123732252,0,0,0.00811359026369168,0,0,0,0,0.00405679513184584,0.206896551724138,0,0,0,0.00405679513184584,0,0.00405679513184584,0.00405679513184584,0,0,0,0.00202839756592292,0,0,0.00202839756592292,0.00405679513184584,0.0141987829614604,0.0425963488843813,0.0243407707910751,0,0.0141987829614604,0,0.0324543610547667,0.158215010141988,0,0.0202839756592292,0,0,0,0,0.0709939148073022,0,0.00811359026369168,0,0.00811359026369168,0,0,0.00405679513184584,0,0,0,0.00202839756592292,0.00202839756592292,0.00608519269776876,0.0121703853955375,0,0,0,0,0,0,0,0,0.210953346855984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182555780933063,0,0,0.00202839756592292,0.00405679513184584,0,0.00405679513184584,0.0141987829614604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405679513184584
485,NA,0,0,0,0,0,0,0,0,0,0.00492610837438424,0,0,0,0,0.0197044334975369,0.00492610837438424,0,0,0,0,0,0,0.0147783251231527,0.216748768472906,0,0,0,0.0197044334975369,0,0,0.00492610837438424,0,0,0,0,0,0,0,0.0147783251231527,0.0197044334975369,0.0689655172413793,0.0394088669950739,0,0,0,0.00492610837438424,0.0738916256157636,0,0.0197044334975369,0,0,0,0,0.216748768472906,0,0,0,0,0,0,0.00492610837438424,0,0,0,0.00492610837438424,0,0,0,0,0,0,0,0,0,0,0,0.177339901477833,0,0,0,0,0.00492610837438424,0,0,0,0,0,0.00492610837438424,0,0,0.00492610837438424,0,0,0,0,0,0,0,0,0,0,0,0.0147783251231527,0,0,0,0.00492610837438424,0,0,0.0147783251231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197044334975369
