"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Acer.undiff.","Alnus.incana","Alnus.viridis.subsp..crispa","Betula..small.","Betula.undiff.","Carya","Castanea","Celtis","Cephalanthus","Cornus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus.americana","Fraxinus.nigra","Fraxinus.undiff.","Ilex","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar","Morus","Myrica.Comptonia.peregrina","Nyssa","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhamnus.Vitis","Salix","Sambucus","Taxus","Tilia","Tsuga","Ulmus","Viburnum","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Caryophyllaceae","Chenopodiaceae","Cyperaceae","Fabaceae","Galium","Humulus","Iva.annua.type","Plantago","Poaceae.undiff.","Polygonaceae.undiff.","Polygonum.bistortoides","Ranunculaceae.undiff.","Rosaceae","Rumex","Thalictrum","Urtica","Xanthium","Zea"
67.5,1240,0,0.00180831826401447,0.0216998191681736,0.00180831826401447,0.0235081374321881,0,0.00180831826401447,0.233273056057866,0.0108499095840868,0.0470162748643761,0,0,0.00361663652802893,0,0.00180831826401447,0.0108499095840868,0.139240506329114,0.0108499095840868,0.00723327305605787,0,0.0108499095840868,0,0,0,0,0,0.0180831826401447,0,0.00180831826401447,0,0.00361663652802893,0.027124773960217,0.08499095840868,0.00180831826401447,0,0.164556962025316,0,0.00180831826401447,0,0,0,0.15370705244123,0.00723327305605787,0.00180831826401447,0,0,0,0,0,0,0,0.00180831826401447,0,0,0,0,0,0.00180831826401447,0,0,0,0.00180831826401447,0,0.00180831826401447,0,0,0
69.5,1292,0,0.00536672629695885,0.0178890876565295,0,0.0214669051878354,0,0,0.223613595706619,0.0143112701252236,0.0286225402504472,0,0,0,0.00178890876565295,0.00536672629695885,0.0125223613595707,0.178890876565295,0.0107334525939177,0.0125223613595707,0.00178890876565295,0.00894454382826476,0.00178890876565295,0,0,0,0,0.0143112701252236,0.00178890876565295,0.00536672629695885,0.00536672629695885,0.00536672629695885,0.0107334525939177,0.0858676207513417,0.0035778175313059,0.00178890876565295,0.16994633273703,0,0,0,0,0,0.137745974955277,0.00178890876565295,0,0.00178890876565295,0,0.00178890876565295,0,0,0,0,0.00178890876565295,0,0,0,0,0,0.00178890876565295,0,0,0,0,0.00178890876565295,0.00178890876565295,0,0,0
71.5,1343,0,0.00544464609800363,0.0127041742286751,0,0.00907441016333938,0,0.00181488203266788,0.223230490018149,0.0127041742286751,0.0453720508166969,0,0,0,0.00181488203266788,0.00362976406533575,0.0181488203266788,0.150635208711434,0.0163339382940109,0.00362976406533575,0,0.00181488203266788,0,0,0.00181488203266788,0,0,0.00544464609800363,0,0.00362976406533575,0,0.00181488203266788,0.0199637023593466,0.0816696914700544,0.00544464609800363,0,0.166969147005445,0,0,0,0,0.00181488203266788,0.194192377495463,0.0072595281306715,0,0.00181488203266788,0,0,0,0,0,0,0.00181488203266788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.5,1394,0,0.00865051903114187,0.00865051903114187,0,0.0155709342560554,0,0.00346020761245675,0.230103806228374,0.013840830449827,0.0346020761245675,0,0,0,0,0.00173010380622837,0.0173010380622837,0.14878892733564,0.00519031141868512,0.00173010380622837,0.00346020761245675,0.0190311418685121,0,0,0,0,0,0.0121107266435986,0,0.00173010380622837,0.00173010380622837,0.00173010380622837,0.013840830449827,0.0847750865051903,0.00519031141868512,0,0.188581314878893,0,0,0,0,0.00346020761245675,0.153979238754325,0.0103806228373702,0.00173010380622837,0,0,0.00173010380622837,0,0,0,0,0.00346020761245675,0,0,0,0,0,0,0,0,0,0.00346020761245675,0,0,0,0,0
75.5,1488,0,0.00874125874125874,0.0104895104895105,0.00174825174825175,0.0192307692307692,0,0.00174825174825175,0.225524475524476,0.0157342657342657,0.027972027972028,0,0,0,0,0.0034965034965035,0.0157342657342657,0.178321678321678,0.0104895104895105,0.00524475524475524,0.00174825174825175,0.0034965034965035,0,0.00174825174825175,0,0,0,0.013986013986014,0,0.00174825174825175,0,0.00174825174825175,0.0157342657342657,0.0874125874125874,0.0034965034965035,0,0.18006993006993,0,0,0,0,0.00174825174825175,0.141608391608392,0.0122377622377622,0,0.00174825174825175,0,0.00174825174825175,0,0,0,0,0.00174825174825175,0,0,0,0,0,0,0,0,0,0.00174825174825175,0,0.00174825174825175,0,0,0
77.5,1595,0,0.0072072072072072,0.0108108108108108,0.0036036036036036,0.0162162162162162,0,0.009009009009009,0.221621621621622,0.0198198198198198,0.027027027027027,0,0,0.0018018018018018,0,0.0018018018018018,0.018018018018018,0.174774774774775,0.0108108108108108,0.00540540540540541,0.0018018018018018,0.0036036036036036,0.0018018018018018,0,0,0,0,0.00540540540540541,0,0.00540540540540541,0.0018018018018018,0.00540540540540541,0.0162162162162162,0.0738738738738739,0.0036036036036036,0,0.171171171171171,0,0,0,0,0.0018018018018018,0.165765765765766,0.009009009009009,0.0018018018018018,0,0,0,0.0018018018018018,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.5,1702,0,0.00555555555555556,0.012962962962963,0.00185185185185185,0.0166666666666667,0,0.00185185185185185,0.22962962962963,0.0111111111111111,0.0166666666666667,0,0,0,0.00185185185185185,0.0037037037037037,0.0037037037037037,0.211111111111111,0.0148148148148148,0.00555555555555556,0.00555555555555556,0.00925925925925926,0.0037037037037037,0,0,0,0,0.0222222222222222,0,0.00555555555555556,0.00185185185185185,0.0037037037037037,0.012962962962963,0.0777777777777778,0.00555555555555556,0,0.168518518518519,0,0,0,0,0,0.135185185185185,0.0037037037037037,0.00185185185185185,0,0,0.00185185185185185,0,0,0,0,0.00185185185185185,0,0,0,0,0,0.00185185185185185,0,0,0,0,0,0,0,0,0
81.5,1809,0,0.0088339222614841,0.0212014134275618,0,0.019434628975265,0,0,0.204946996466431,0.0106007067137809,0.0318021201413428,0,0,0.00176678445229682,0.00176678445229682,0.00353356890459364,0.00706713780918728,0.151943462897526,0.0176678445229682,0.00353356890459364,0.00353356890459364,0.00353356890459364,0,0,0,0,0,0.0123674911660777,0.00176678445229682,0.00530035335689046,0,0.00530035335689046,0.019434628975265,0.0865724381625442,0.00353356890459364,0,0.178445229681979,0,0,0,0,0.00176678445229682,0.185512367491166,0.00176678445229682,0.00176678445229682,0.00176678445229682,0,0,0,0,0,0,0.00176678445229682,0,0,0,0,0,0,0,0,0,0,0.00176678445229682,0,0,0,0
83.5,1916,0,0.003584229390681,0.017921146953405,0,0.0232974910394265,0,0,0.173835125448029,0.021505376344086,0.0161290322580645,0,0,0.0017921146953405,0,0.003584229390681,0.0017921146953405,0.17921146953405,0.0125448028673835,0.003584229390681,0,0.0089605734767025,0.003584229390681,0.0017921146953405,0,0,0,0.0232974910394265,0,0.014336917562724,0.0017921146953405,0.00537634408602151,0.0089605734767025,0.10573476702509,0.003584229390681,0,0.191756272401434,0,0,0,0,0.00537634408602151,0.1415770609319,0.0125448028673835,0.0017921146953405,0,0,0.003584229390681,0,0,0,0.0017921146953405,0,0,0,0,0,0,0.0017921146953405,0,0,0,0.0017921146953405,0.0017921146953405,0,0,0,0
85.5,2023,0,0.00559701492537313,0.0149253731343284,0.00186567164179104,0.0186567164179104,0,0,0.134328358208955,0.0111940298507463,0.00932835820895522,0,0.00186567164179104,0,0,0.00373134328358209,0.00186567164179104,0.212686567164179,0.0149253731343284,0.00186567164179104,0.00373134328358209,0.00186567164179104,0.00373134328358209,0,0,0,0,0.0167910447761194,0,0.00746268656716418,0.00186567164179104,0.00186567164179104,0.0279850746268657,0.152985074626866,0.00373134328358209,0,0.152985074626866,0,0,0,0,0,0.173507462686567,0.00559701492537313,0.00186567164179104,0.00373134328358209,0,0,0.00186567164179104,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0.00373134328358209,0,0,0,0
87.5,2130,0.00371747211895911,0.00929368029739777,0.0148698884758364,0.00371747211895911,0.0148698884758364,0,0,0.137546468401487,0.016728624535316,0.0111524163568773,0,0,0,0,0.00185873605947955,0.00185873605947955,0.146840148698885,0.00557620817843866,0.00185873605947955,0.00185873605947955,0.00557620817843866,0,0,0.00185873605947955,0,0,0.0185873605947955,0,0.00557620817843866,0.00371747211895911,0.00929368029739777,0.0371747211895911,0.141263940520446,0.00743494423791822,0,0.197026022304833,0,0,0,0,0.00185873605947955,0.187732342007435,0.00743494423791822,0.00185873605947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0,0,0,0,0,0,0
89.5,NA,0,0.0147329650092081,0.0184162062615101,0.00184162062615101,0.0128913443830571,0,0,0.149171270718232,0.00920810313075507,0.0368324125230203,0,0,0,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.16390423572744,0.0110497237569061,0.00184162062615101,0,0.00184162062615101,0.00184162062615101,0,0,0,0,0.0110497237569061,0.00184162062615101,0.00368324125230203,0,0.00184162062615101,0.00920810313075507,0.143646408839779,0.00184162062615101,0,0.215469613259669,0,0,0,0,0.00184162062615101,0.158379373848987,0.00736648250460405,0,0.00184162062615101,0,0,0.00184162062615101,0,0,0,0.00184162062615101,0,0,0,0,0,0.00184162062615101,0,0,0,0.00184162062615101,0.00552486187845304,0,0,0,0
91.5,NA,0,0,0.0148148148148148,0,0.0111111111111111,0,0,0.168518518518519,0.0203703703703704,0.0111111111111111,0,0.0037037037037037,0,0,0.00185185185185185,0.00185185185185185,0.188888888888889,0.012962962962963,0.00740740740740741,0.00740740740740741,0.00185185185185185,0.00185185185185185,0.00185185185185185,0,0,0,0.012962962962963,0.00185185185185185,0.00185185185185185,0.0037037037037037,0.00740740740740741,0.0222222222222222,0.107407407407407,0.00740740740740741,0,0.22037037037037,0,0.00185185185185185,0,0,0.00185185185185185,0.140740740740741,0.00740740740740741,0,0.00185185185185185,0,0.00185185185185185,0.00185185185185185,0,0,0.00185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.5,NA,0,0.00508474576271186,0.0254237288135593,0,0.00847457627118644,0,0.00338983050847458,0.152542372881356,0.0203389830508475,0.00847457627118644,0,0.00169491525423729,0,0.00169491525423729,0.00338983050847458,0.00169491525423729,0.213559322033898,0.0101694915254237,0.00338983050847458,0.00338983050847458,0.00847457627118644,0.00169491525423729,0,0,0,0,0.023728813559322,0,0.00677966101694915,0.00169491525423729,0.0101694915254237,0.0491525423728814,0.11864406779661,0.00169491525423729,0,0.166101694915254,0,0.00169491525423729,0,0,0.00677966101694915,0.113559322033898,0.0186440677966102,0,0.00169491525423729,0,0.00169491525423729,0.00169491525423729,0,0,0,0,0,0,0,0,0,0.00169491525423729,0,0,0,0.00169491525423729,0,0,0,0,0
95.5,NA,0,0.0073394495412844,0.0220183486238532,0.0055045871559633,0.0146788990825688,0,0,0.132110091743119,0.0165137614678899,0.0146788990825688,0,0.0018348623853211,0,0,0.0018348623853211,0.0036697247706422,0.124770642201835,0.0128440366972477,0.0073394495412844,0.0036697247706422,0.0110091743119266,0,0,0,0.0018348623853211,0,0.0110091743119266,0,0.0055045871559633,0.0018348623853211,0.0091743119266055,0.0532110091743119,0.106422018348624,0.0018348623853211,0,0.227522935779817,0,0,0,0,0,0.174311926605505,0.0165137614678899,0.0018348623853211,0.0018348623853211,0.0018348623853211,0.0018348623853211,0,0,0,0,0,0,0,0,0,0,0.0018348623853211,0,0,0,0.0018348623853211,0,0,0,0,0
97.5,NA,0,0.00525394045534151,0.0192644483362522,0.00700525394045534,0.0122591943957968,0,0.00175131348511384,0.10507880910683,0.0245183887915937,0.0122591943957968,0,0.00175131348511384,0,0,0.00175131348511384,0.00350262697022767,0.168126094570928,0.0122591943957968,0.00350262697022767,0.00350262697022767,0.00350262697022767,0.00175131348511384,0,0,0,0,0.0140105078809107,0.00175131348511384,0.00875656742556918,0.00175131348511384,0.00875656742556918,0.0490367775831874,0.133099824868651,0.00350262697022767,0,0.208406304728546,0,0,0,0,0.00175131348511384,0.157618213660245,0.0140105078809107,0.00175131348511384,0.00350262697022767,0,0,0.00175131348511384,0,0,0,0.00175131348511384,0,0,0,0,0,0.00175131348511384,0,0,0,0,0,0,0,0,0
99.5,NA,0,0.00539568345323741,0.0143884892086331,0,0.0197841726618705,0,0,0.143884892086331,0.00899280575539568,0.0107913669064748,0,0,0,0.00179856115107914,0.00179856115107914,0.00179856115107914,0.190647482014388,0.0107913669064748,0,0,0.00359712230215827,0.00179856115107914,0,0,0,0,0.0179856115107914,0.00179856115107914,0,0.00179856115107914,0.0107913669064748,0.0557553956834532,0.127697841726619,0.00539568345323741,0,0.244604316546763,0,0,0,0,0.00179856115107914,0.0989208633093525,0.00719424460431655,0,0.00179856115107914,0,0.00179856115107914,0.00179856115107914,0,0.00179856115107914,0,0.00179856115107914,0,0,0,0,0,0.00179856115107914,0,0,0,0,0,0,0,0,0
101.5,NA,0,0.0109489051094891,0.0164233576642336,0,0.0237226277372263,0,0,0.111313868613139,0.0218978102189781,0.00912408759124088,0,0.00182481751824818,0,0.00182481751824818,0.00364963503649635,0,0.204379562043796,0.00912408759124088,0.00364963503649635,0.00182481751824818,0.00182481751824818,0.00182481751824818,0,0.00182481751824818,0,0,0.0200729927007299,0,0.00364963503649635,0,0.00182481751824818,0.0784671532846715,0.131386861313869,0.0072992700729927,0,0.246350364963504,0,0.00182481751824818,0,0,0.00182481751824818,0.0675182481751825,0.00364963503649635,0,0.00364963503649635,0,0,0.00182481751824818,0,0,0.00182481751824818,0.00182481751824818,0,0,0,0,0,0.00182481751824818,0,0,0,0,0,0,0,0,0
103.5,NA,0,0.0053475935828877,0.017825311942959,0.0071301247771836,0.0267379679144385,0,0,0.121212121212121,0.0160427807486631,0.0071301247771836,0,0.0017825311942959,0,0.0035650623885918,0.0035650623885918,0.0017825311942959,0.149732620320856,0.017825311942959,0.0035650623885918,0.0035650623885918,0.0017825311942959,0.0017825311942959,0,0,0,0,0.0142602495543672,0,0.0053475935828877,0.0017825311942959,0.0089126559714795,0.0695187165775401,0.14795008912656,0.0017825311942959,0,0.288770053475936,0,0,0,0,0.0017825311942959,0.053475935828877,0.0071301247771836,0,0.0035650623885918,0,0.0017825311942959,0,0,0,0,0.0035650623885918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.5,NA,0,0.0036101083032491,0.0270758122743682,0.00541516245487365,0.0180505415162455,0,0,0.142599277978339,0.0180505415162455,0.0126353790613718,0,0.00180505415162455,0,0,0.00180505415162455,0.00180505415162455,0.108303249097473,0.0108303249097473,0.00180505415162455,0.00541516245487365,0.0108303249097473,0,0,0,0,0,0.0216606498194946,0,0.00902527075812274,0,0.0180505415162455,0.0884476534296029,0.13898916967509,0.00541516245487365,0.00180505415162455,0.28158844765343,0,0,0,0,0,0.0451263537906137,0.00902527075812274,0.00180505415162455,0,0,0.00180505415162455,0.00180505415162455,0,0,0,0.00180505415162455,0,0,0,0,0,0.00180505415162455,0,0,0,0.00180505415162455,0,0,0,0,0
107.5,NA,0,0.0102564102564103,0.00854700854700855,0.00341880341880342,0.0290598290598291,0,0.00170940170940171,0.104273504273504,0.0188034188034188,0.00341880341880342,0,0.00170940170940171,0,0.00341880341880342,0.00341880341880342,0.00512820512820513,0.102564102564103,0.0188034188034188,0.00341880341880342,0.00512820512820513,0.00683760683760684,0,0.00170940170940171,0,0,0,0.0222222222222222,0,0.0102564102564103,0.00170940170940171,0.00854700854700855,0.064957264957265,0.169230769230769,0.00683760683760684,0,0.302564102564103,0,0,0,0,0.00170940170940171,0.0581196581196581,0.011965811965812,0.00170940170940171,0.00170940170940171,0,0.00170940170940171,0.00170940170940171,0,0,0,0.00170940170940171,0,0,0,0,0,0,0,0,0,0,0,0.00170940170940171,0,0,0
109.5,NA,0.00187617260787992,0.00187617260787992,0.0206378986866792,0.00187617260787992,0,0,0,0.112570356472795,0.0337711069418387,0.0075046904315197,0,0.00187617260787992,0,0,0.00562851782363977,0,0.150093808630394,0.0150093808630394,0.00562851782363977,0.00187617260787992,0.00187617260787992,0.00375234521575985,0,0,0,0,0.026266416510319,0,0.00938086303939963,0.00187617260787992,0.0075046904315197,0.075046904315197,0.121951219512195,0.0075046904315197,0,0.324577861163227,0,0,0,0,0.00187617260787992,0.0393996247654784,0.00938086303939963,0,0.00375234521575985,0,0,0,0,0,0,0.00375234521575985,0,0,0,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0
