"sample.depths","sample.ages","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinaceae..vesiculate..undiff.","Quercus","Carya","Taxodium","Cupressaceae.undiff.","Nyssa","Fagus","Ostrya.Carpinus","Liquidambar","Ulmus","Celtis","Fraxinus.undiff.","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Acer.saccharum.type","Tilia","Ericaceae","Myrica","Betula","Vitis","Ilex","Arecaceae.undiff.","Abies","Acer.negundo.type","Acer.rubrum","Acer.undiff.","Anacardiaceae.undiff.","Bursera","Byrsonima","Ceanothus","Cedrus","Cephalanthus","Ceratiola.ericoides.type","cf..Weinmannia","Chamaecyparis.type","Clethra","Corylus","Cyrilla.racemiflora","Dodonaea","Gordonia","Hedyosmum","Juglans.nigra.type","Larix.Pseudotsuga","Ledum.type","Magnolia","Mimosaceae","Morus","Moraceae.undiff.","Myrtaceae.undiff.","Osmanthus","Parthenocissus","Phoradendron","Picea","Platanus","Podocarpus","Populus","Rhamnaceae.undiff.","Rhus","Rutaceae.undiff.","Sabal","Salix","Sambucus","Sapindus","Serenoa","Shepherdia.canadensis","Symplocos","Taxus","Trema","Tsuga","Viburnum","Ximenia","Zanthoxylum.type","Poaceae","Ambrosia.type","Iva.frutescens.type","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Amaranthaceae.undiff.","Cyperaceae","Xyris","Acalypha.type","Apiaceae","Apocynum","cf..Araliaceae","Arceuthobium.Loranthaceae","Asteraceae.subf..Cichorioideae","Avena.type","Berberidaceae","Beta.vulgaris.type","Brassica","Brassicaceae.undiff.","Bromeliaceae","Campanulaceae","Cistaceae","Caryophyllaceae","cf..Oxalis","Chamaecrista.fasciculata.type","Chamaecrista.type","Dalea","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Dianthus.type","Eryngium.type","Euphorbia","Fabaceae.undiff.","Froelichia.type","Galium","Gentianaceae.undiff.","Gentiana.andrewsii.type","Gomphrena.type","Hedysarum","cf..Hypericum","Impatiens","Iva.xanthifolia.type","Lamiaceae","Lechea","Ludwigia.type","Lupinus.type","Malvaceae","Combretaceae.Melastomataceae.undiff.","Onagraceae","Opuntia","Orchidaceae","cf..Physalis","Paronychia.americana","Paronychia.chartacea","Piperaceae.type","Plantago","Polygalaceae","Polygonella.ciliata.type","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.amphibium","Polygonum.tenue.type","Ranunculaceae.undiff.","Rhexia.type","Rosaceae.undiff.","Rubiaceae.undiff.","Rumex","Sanguisorba","Saxifraga.type","Scrophulariaceae.type","Sisyrinchium","Solanaceae.undiff.","Solanum.rostratum","Thalictrum","Tillandsia","Trifolium.repens.type","Urtica.type","Urticaceae.undiff.","Urticales.undiff.","cf..Verbenaceae","Xanthium"
889,21582,0.0563725490196078,0,0,0,0.269607843137255,0.0196078431372549,0,0.071078431372549,0,0,0.00735294117647059,0.00245098039215686,0.00490196078431373,0,0,0,0.00245098039215686,0,0,0,0,0.00490196078431373,0,0.00245098039215686,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0.0980392156862745,0.218137254901961,0.00980392156862745,0,0.0808823529411765,0.0563725490196078,0.0220588235294118,0,0,0,0,0,0,0,0,0,0.017156862745098,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0.00245098039215686,0,0,0,0,0.00245098039215686,0,0,0,0,0.00735294117647059,0.00735294117647059,0,0,0,0,0,0.00245098039215686,0.00490196078431373,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0
897,21774,0.0906801007556675,0,0,0,0.254408060453401,0.0201511335012594,0,0.00503778337531486,0,0,0.0075566750629723,0,0.00503778337531486,0,0,0,0,0,0,0,0.00251889168765743,0.0075566750629723,0,0.00251889168765743,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654911838790932,0.287153652392947,0.0125944584382872,0.0100755667506297,0.075566750629723,0.052896725440806,0.0327455919395466,0,0,0,0.00251889168765743,0,0,0,0,0,0.0125944584382872,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075566750629723,0.0125944584382872,0,0,0,0,0,0,0.0151133501259446,0,0,0,0,0,0,0.00503778337531486,0,0,0,0,0,0,0
905,21992,0.206730769230769,0.0216346153846154,0,0,0.192307692307692,0.0288461538461538,0,0.00240384615384615,0,0,0.00240384615384615,0,0.00480769230769231,0,0,0.00480769230769231,0,0.00240384615384615,0,0.00240384615384615,0.00721153846153846,0.00240384615384615,0,0.00480769230769231,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961538461538462,0.197115384615385,0.0240384615384615,0,0.0576923076923077,0.0552884615384615,0.0144230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240384615384615,0,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240384615384615,0.00240384615384615,0,0,0,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721153846153846,0.0168269230769231,0.00480769230769231,0,0,0,0,0,0.0168269230769231,0,0,0,0,0,0,0.00480769230769231,0,0,0.00480769230769231,0,0,0,0
913,22240,0.316455696202532,0.010126582278481,0.00506329113924051,0,0.179746835443038,0.0455696202531646,0,0.0151898734177215,0,0,0.010126582278481,0.00506329113924051,0.00253164556962025,0,0,0,0,0,0,0,0.010126582278481,0.00506329113924051,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0.0632911392405063,0.164556962025316,0.00506329113924051,0,0.0658227848101266,0.0430379746835443,0.010126582278481,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0.010126582278481,0,0,0,0,0,0,0.00759493670886076,0,0,0,0,0,0,0.00506329113924051,0,0,0,0,0,0,0
921,22511,0.398568019093079,0.0167064439140811,0,0,0.13126491646778,0.0286396181384248,0,0.00477326968973747,0,0,0.00238663484486874,0.00238663484486874,0.0071599045346062,0,0,0,0.0071599045346062,0.00477326968973747,0,0,0.0071599045346062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0.0859188544152745,0.133651551312649,0.00954653937947494,0,0.0310262529832936,0.0620525059665871,0.0286396181384248,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0.0190930787589499,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0.00477326968973747,0,0,0,0,0,0,0
937,23080,0.43520782396088,0.00488997555012225,0,0,0.132029339853301,0.0244498777506112,0,0.00488997555012225,0,0,0.0146699266503667,0,0.00488997555012225,0.00244498777506112,0,0,0,0,0,0,0.0122249388753056,0.0244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537897310513447,0.154034229828851,0.0122249388753056,0,0.0415647921760391,0.0562347188264059,0.00488997555012225,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733496332518337,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488997555012225,0,0
941,23231,0.402745995423341,0.0251716247139588,0,0,0.125858123569794,0.0137299771167048,0,0.0160183066361556,0,0,0.0091533180778032,0.0022883295194508,0.0091533180778032,0,0,0,0,0,0,0,0.0022883295194508,0.011441647597254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938215102974828,0.1441647597254,0.0137299771167048,0,0.0205949656750572,0.0709382151029748,0.0091533180778032,0,0,0.0045766590389016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022883295194508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011441647597254,0,0,0,0,0,0,0.011441647597254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,23386,0.567058823529412,0.0164705882352941,0,0,0.0658823529411765,0.0235294117647059,0,0.00470588235294118,0,0,0.00470588235294118,0,0.00470588235294118,0,0,0,0.00235294117647059,0,0,0,0.00705882352941176,0.00941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470588235294118,0.136470588235294,0.0141176470588235,0.00235294117647059,0.0141176470588235,0.0423529411764706,0.00705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0.00235294117647059,0,0,0.00941176470588235,0,0.00235294117647059,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0
949,23546,0.474683544303797,0.0316455696202532,0.00949367088607595,0,0.10126582278481,0.0126582278481013,0,0.00949367088607595,0,0,0.0126582278481013,0.00316455696202532,0,0,0,0,0.00949367088607595,0,0,0,0.00632911392405063,0.00632911392405063,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759493670886076,0.120253164556962,0.00632911392405063,0,0.0253164556962025,0.0379746835443038,0.0189873417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0.0158227848101266,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0
965,24237,0.535947712418301,0.0490196078431373,0.0065359477124183,0,0.088235294117647,0.0065359477124183,0.00326797385620915,0.0130718954248366,0,0.00326797385620915,0,0.0065359477124183,0.0130718954248366,0,0,0,0.0065359477124183,0,0,0,0.00326797385620915,0.00326797385620915,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0.0457516339869281,0.0947712418300654,0.00980392156862745,0,0.0130718954248366,0.0457516339869281,0.0130718954248366,0,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.0065359477124183,0,0.00326797385620915,0,0,0,0,0.0065359477124183,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0
973,24607,0.471380471380471,0.0235690235690236,0,0,0.0673400673400673,0.0134680134680135,0,0.00673400673400673,0,0,0.00673400673400673,0.00336700336700337,0.0202020202020202,0.00336700336700337,0,0,0.00336700336700337,0.00336700336700337,0,0,0.0101010101010101,0.00673400673400673,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875420875420875,0.107744107744108,0.0134680134680135,0.00336700336700337,0.0303030303030303,0.0471380471380471,0.0134680134680135,0.00336700336700337,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,24990,0.530516431924883,0.0187793427230047,0,0,0.0727699530516432,0.0375586854460094,0.00469483568075117,0.00469483568075117,0,0,0.00234741784037559,0.00234741784037559,0.00469483568075117,0,0,0,0,0.00234741784037559,0,0,0.00234741784037559,0.00234741784037559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234741784037559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633802816901408,0.117370892018779,0.0117370892018779,0,0.0446009389671361,0.0469483568075117,0.00469483568075117,0,0,0.00234741784037559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234741784037559,0.0187793427230047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,25382,0.531914893617021,0.0520094562647754,0.00472813238770686,0,0.0685579196217494,0.0212765957446809,0,0.016548463356974,0,0,0.00236406619385343,0,0,0.00236406619385343,0,0,0,0.00472813238770686,0,0.00236406619385343,0.00236406619385343,0.00472813238770686,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0.0709219858156028,0.0732860520094563,0.00709219858156028,0.00236406619385343,0.0449172576832151,0.033096926713948,0.016548463356974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472813238770686,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0.0118203309692671,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0
997,25780,0.410891089108911,0.0173267326732673,0,0,0.0742574257425743,0.0099009900990099,0,0.0198019801980198,0,0,0.00495049504950495,0.00247524752475248,0.0123762376237624,0,0,0,0.00247524752475248,0,0,0,0.0222772277227723,0.00247524752475248,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0.0742574257425743,0.138613861386139,0.00742574257425743,0,0.0643564356435644,0.0693069306930693,0.0123762376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0.00495049504950495,0.0173267326732673,0,0,0,0,0,0,0.0123762376237624,0,0,0,0,0,0,0.00495049504950495,0,0,0.00495049504950495,0,0,0,0
1005,26179,0.164179104477612,0,0,0,0.159203980099502,0.0348258706467662,0,0.0199004975124378,0,0,0.0149253731343284,0,0.00248756218905473,0,0,0,0.00497512437810945,0.0099502487562189,0,0,0.0323383084577114,0.0099502487562189,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099502487562189,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0.0696517412935323,0.144278606965174,0.0099502487562189,0.00497512437810945,0.0771144278606965,0.0746268656716418,0.0472636815920398,0,0,0,0,0,0,0,0.00248756218905473,0,0.0099502487562189,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497512437810945,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0.00497512437810945,0.0472636815920398,0,0,0,0.00248756218905473,0,0,0.00746268656716418,0,0,0.00248756218905473,0,0,0,0.00248756218905473,0,0,0.00497512437810945,0,0,0,0
1013,26571,0.0753768844221105,0,0,0,0.155778894472362,0.0402010050251256,0,0.00251256281407035,0,0,0.0050251256281407,0.00251256281407035,0.0100502512562814,0,0,0,0.00251256281407035,0.0050251256281407,0,0,0.0301507537688442,0.0100502512562814,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0.0753768844221105,0.266331658291457,0.0301507537688442,0.00251256281407035,0.0653266331658292,0.0879396984924623,0.0376884422110553,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0.00753768844221105,0.0351758793969849,0,0,0,0,0,0,0.0100502512562814,0,0,0,0,0,0,0.0150753768844221,0,0,0,0,0,0,0
1021,26947,0.140127388535032,0.00636942675159236,0.00636942675159236,0,0.121019108280255,0.0573248407643312,0.00318471337579618,0.0286624203821656,0,0,0.00636942675159236,0,0.00955414012738853,0,0,0,0.00636942675159236,0.00318471337579618,0,0,0,0.00318471337579618,0,0,0.00636942675159236,0,0,0.00318471337579618,0,0,0,0,0,0,0,0,0.00955414012738853,0,0,0,0,0,0.00318471337579618,0,0,0,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143312101910828,0.219745222929936,0.00318471337579618,0,0.035031847133758,0.0732484076433121,0.0222929936305732,0.00318471337579618,0,0.00318471337579618,0,0,0,0,0,0,0.00636942675159236,0,0.00318471337579618,0,0,0,0,0,0,0,0,0.00318471337579618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318471337579618,0,0,0,0,0,0,0,0,0,0.00318471337579618,0,0,0,0,0.00636942675159236,0.035031847133758,0,0,0.00318471337579618,0,0,0,0.00955414012738853,0,0,0,0,0,0,0.00318471337579618,0,0,0,0,0,0,0
1029,27298,0.0738916256157636,0,0,0,0.135467980295567,0.0197044334975369,0,0.00985221674876847,0,0,0.00246305418719212,0,0.0123152709359606,0,0,0,0.00492610837438424,0.00492610837438424,0,0,0.0369458128078818,0.0147783251231527,0,0.00738916256157635,0,0,0,0.00246305418719212,0,0.00492610837438424,0,0,0,0,0,0,0.00492610837438424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123152709359606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960591133004926,0.24384236453202,0.0172413793103448,0,0.0738916256157636,0.0935960591133005,0.0443349753694581,0.00246305418719212,0,0.00492610837438424,0,0,0,0,0,0,0.00492610837438424,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246305418719212,0,0,0,0.00246305418719212,0,0,0,0,0,0,0.00246305418719212,0,0.00246305418719212,0,0,0,0,0,0.00492610837438424,0.0369458128078818,0,0,0,0,0,0,0.00985221674876847,0,0,0,0,0,0,0.00738916256157635,0,0,0,0,0,0,0
1037,27616,0.153846153846154,0.00923076923076923,0,0,0.138461538461538,0.0707692307692308,0.00307692307692308,0.0707692307692308,0,0.00307692307692308,0.00307692307692308,0.00615384615384615,0.00615384615384615,0,0.00307692307692308,0,0.00307692307692308,0.00615384615384615,0,0,0.0276923076923077,0.00923076923076923,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0.00615384615384615,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0.00615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953846153846154,0.16,0.0307692307692308,0,0.04,0.0523076923076923,0.0184615384615385,0.00307692307692308,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307692307692308,0.0338461538461538,0,0,0,0,0.00615384615384615,0,0.00923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,27894,0.171253822629969,0,0,0,0.131498470948012,0.018348623853211,0,0.0764525993883792,0,0,0,0,0.00305810397553517,0,0.00305810397553517,0,0,0.00305810397553517,0,0,0.0152905198776758,0.00611620795107034,0,0,0.00611620795107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0.00611620795107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107033639143731,0.223241590214067,0.0091743119266055,0.00305810397553517,0.0611620795107034,0.0642201834862385,0.0397553516819572,0.00305810397553517,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091743119266055,0,0,0,0,0,0.018348623853211,0,0,0,0,0,0,0.00611620795107034,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0
1053,28127,0.08274231678487,0,0,0,0.163120567375887,0.033096926713948,0,0.00709219858156028,0,0,0.00236406619385343,0,0.00472813238770686,0,0,0.00236406619385343,0.00236406619385343,0.00236406619385343,0,0,0.00472813238770686,0.00709219858156028,0,0.00236406619385343,0.00472813238770686,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0.00236406619385343,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0.00236406619385343,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787234,0.286052009456265,0.0189125295508274,0.00236406619385343,0.08274231678487,0.111111111111111,0.0354609929078014,0.00236406619385343,0,0.00236406619385343,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0.00472813238770686,0.0141843971631206,0,0,0,0,0,0,0.00945626477541371,0,0,0,0,0,0,0,0,0,0,0,0.00472813238770686,0,0
1069,28451,0.084788029925187,0.00249376558603491,0,0,0.1571072319202,0.0598503740648379,0,0.0324189526184539,0,0.00249376558603491,0.00498753117206983,0.00249376558603491,0.00498753117206983,0.00249376558603491,0,0,0.00748129675810474,0,0,0,0.0174563591022444,0.0149625935162095,0,0,0.00249376558603491,0,0,0,0.00498753117206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127182044887781,0.192019950124688,0.0174563591022444,0,0.0798004987531172,0.084788029925187,0.0224438902743142,0,0,0.00249376558603491,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0.00249376558603491,0,0,0,0.00249376558603491,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748129675810474,0.029925187032419,0.00498753117206983,0,0,0,0,0,0.00748129675810474,0,0,0,0,0,0,0.00498753117206983,0,0,0,0,0,0,0
1077,28538,0.0761904761904762,0.00317460317460317,0.00317460317460317,0,0.184126984126984,0.0349206349206349,0,0,0,0,0.00952380952380952,0,0,0,0,0.00317460317460317,0.00317460317460317,0.00634920634920635,0,0,0.0349206349206349,0.00317460317460317,0.00634920634920635,0.00317460317460317,0.00634920634920635,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168253968253968,0.193650793650794,0.00952380952380952,0.00317460317460317,0.0571428571428571,0.0793650793650794,0.0349206349206349,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0.00317460317460317,0.0158730158730159,0,0,0,0.00634920634920635,0,0,0.0285714285714286,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0,0
1093,28683,0.144230769230769,0,0,0,0.173076923076923,0.0128205128205128,0,0.0128205128205128,0,0,0.00320512820512821,0.00320512820512821,0.00641025641025641,0.00320512820512821,0,0,0.00320512820512821,0,0,0,0.016025641025641,0.0128205128205128,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0.118589743589744,0.233974358974359,0.0192307692307692,0,0.0961538461538462,0.0544871794871795,0.0288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0.00320512820512821,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0.0224358974358974,0,0,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
