"sample.depths","sample.ages","Acer.rubrum","Alnus","Betula","Carya","Celtis","Cephalanthus","Ericales","Fagus","Fraxinus.cf..F..caroliniana","Gordonia","Ilex","Juglans.nigra","Liquidambar","Magnolia.virginiana.type","Morus","Myrica","Ostrya.Carpinus","Parthenocissus","Pinus","Quercus","Sabal","Salix","Schrankia","Serenoa","Taxodium.type","Ulmus","Vitis","Agalinis.type","Ambrosia.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Caryophyllaceae","Chamaecrista.type","Chenopodium.type","Cyperaceae.undiff.","Dalea.feayi.type","Diodia.teres","Helianthemum","Iva.annua.type","Lechea","Poaceae","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.lapathifolium.type","Rhexia","Rumex","Vicia.type"
3660,12270,0,0,0,0.0416666666666667,0,0,0.0104166666666667,0,0,0,0,0,0.00694444444444444,0,0,0.0104166666666667,0,0,0.288194444444444,0.256944444444444,0,0,0,0,0,0.00347222222222222,0,0,0.166666666666667,0,0,0.0277777777777778,0,0,0.0833333333333333,0.0173611111111111,0,0.00347222222222222,0,0.0138888888888889,0.00347222222222222,0.0625,0,0,0,0,0.00347222222222222,0
3664,12522,0,0.00591715976331361,0,0.0384615384615385,0,0,0.0029585798816568,0,0,0,0,0,0.00591715976331361,0,0,0.0177514792899408,0,0,0.349112426035503,0.180473372781065,0.0029585798816568,0,0,0,0.00591715976331361,0.0029585798816568,0,0.0029585798816568,0.165680473372781,0,0,0.0473372781065089,0,0,0.0502958579881657,0.00887573964497041,0,0.0029585798816568,0,0.00591715976331361,0.00591715976331361,0.0946745562130177,0,0,0.0029585798816568,0,0,0
3668,12773,0,0.00324675324675325,0,0.025974025974026,0,0,0.00974025974025974,0,0,0,0,0,0.00324675324675325,0,0,0.00324675324675325,0,0.00324675324675325,0.262987012987013,0.230519480519481,0,0,0,0,0,0.00324675324675325,0,0,0.198051948051948,0,0,0.0324675324675325,0,0,0.100649350649351,0.00974025974025974,0,0,0,0.00974025974025974,0,0.0876623376623377,0,0.0162337662337662,0,0,0,0
3672,12797,0,0,0,0.0126984126984127,0,0,0.00317460317460317,0,0,0.00317460317460317,0.00317460317460317,0,0,0,0,0.019047619047619,0.00634920634920635,0.00634920634920635,0.0571428571428571,0.250793650793651,0,0,0,0,0,0.00952380952380952,0.00634920634920635,0.00317460317460317,0.165079365079365,0,0.00317460317460317,0.0666666666666667,0,0,0.263492063492063,0.0380952380952381,0.00317460317460317,0,0,0.0126984126984127,0,0.0603174603174603,0,0.00634920634920635,0,0,0,0
3676,12821,0,0,0,0.0136054421768707,0,0,0,0,0.00680272108843537,0,0.00680272108843537,0,0,0,0,0.0272108843537415,0.00680272108843537,0,0.105442176870748,0.343537414965986,0.00340136054421769,0,0,0.00340136054421769,0.00680272108843537,0.00340136054421769,0.00680272108843537,0,0.173469387755102,0,0,0.0748299319727891,0,0,0.125850340136054,0.0102040816326531,0.0136054421768707,0,0,0.0102040816326531,0,0.0476190476190476,0,0.00680272108843537,0.00340136054421769,0,0,0
3680,12845,0,0,0,0.0169971671388102,0,0,0,0,0.0028328611898017,0,0,0,0,0,0,0.0084985835694051,0.0028328611898017,0,0.0453257790368272,0.178470254957507,0,0,0,0.0028328611898017,0,0,0.0028328611898017,0,0.107648725212465,0,0,0.056657223796034,0,0,0.521246458923513,0.0056657223796034,0,0,0,0.0141643059490085,0,0.0339943342776204,0,0,0,0,0,0
3684,12869,0,0,0,0.00867052023121387,0,0,0,0,0,0,0.00578034682080925,0,0,0,0,0.0404624277456647,0,0.00289017341040462,0.101156069364162,0.289017341040462,0,0,0,0,0,0.00578034682080925,0.0144508670520231,0.00289017341040462,0.167630057803468,0,0,0.069364161849711,0,0.00578034682080925,0.19364161849711,0.0173410404624277,0.00867052023121387,0,0,0.0202312138728324,0,0.0404624277456647,0,0.00578034682080925,0,0,0,0
3688,12893,0.00321543408360129,0,0,0.0289389067524116,0,0,0.00643086816720257,0,0,0.00643086816720257,0,0.00321543408360129,0,0,0,0.0289389067524116,0,0.00643086816720257,0.128617363344051,0.302250803858521,0.00964630225080386,0,0,0,0.00321543408360129,0.00321543408360129,0,0.00321543408360129,0.196141479099678,0,0,0.0321543408360129,0.00321543408360129,0,0.0996784565916399,0.00964630225080386,0.0160771704180064,0,0,0.00964630225080386,0.00321543408360129,0.0868167202572347,0,0.00964630225080386,0,0,0,0
3692,12918,0,0.00675675675675676,0,0.0371621621621622,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0.00675675675675676,0.00337837837837838,0.00337837837837838,0.155405405405405,0.341216216216216,0.00675675675675676,0,0,0,0,0.0101351351351351,0.00675675675675676,0.0101351351351351,0.185810810810811,0,0,0.0912162162162162,0,0,0.0641891891891892,0.0101351351351351,0,0,0,0,0,0.0506756756756757,0,0.00337837837837838,0,0,0,0.00337837837837838
3696,12942,0,0,0,0.0289389067524116,0,0,0.00321543408360129,0,0.00321543408360129,0.00321543408360129,0.00321543408360129,0,0.00321543408360129,0,0.00321543408360129,0.0160771704180064,0,0,0.154340836012862,0.334405144694534,0,0,0,0.00321543408360129,0.00321543408360129,0.00321543408360129,0,0,0.173633440514469,0,0.00321543408360129,0.0482315112540193,0,0,0.0836012861736334,0.0192926045016077,0.00321543408360129,0,0,0.0192926045016077,0,0.0771704180064309,0,0.00643086816720257,0.00321543408360129,0,0,0
3708,13028,0,0,0,0.0738255033557047,0,0,0.00335570469798658,0.00335570469798658,0,0,0.00335570469798658,0,0,0,0.00335570469798658,0.0402684563758389,0,0.00671140939597315,0.0771812080536913,0.365771812080537,0.00335570469798658,0,0,0,0.00671140939597315,0.00335570469798658,0.0100671140939597,0.00335570469798658,0.197986577181208,0,0.00335570469798658,0.0805369127516778,0,0,0.0469798657718121,0.00671140939597315,0.0167785234899329,0,0,0,0,0.0369127516778524,0.00335570469798658,0,0.00335570469798658,0,0,0
3716,13089,0,0.00673400673400673,0.00336700336700337,0.0538720538720539,0,0,0.00336700336700337,0.00336700336700337,0,0.00336700336700337,0.0134680134680135,0,0.00336700336700337,0,0.00336700336700337,0.0235690235690236,0,0,0.090909090909091,0.326599326599327,0.0101010101010101,0,0.00336700336700337,0,0,0.00673400673400673,0.00336700336700337,0,0.208754208754209,0,0.00336700336700337,0.0942760942760943,0,0,0.0471380471380471,0.00336700336700337,0.00673400673400673,0,0.00336700336700337,0.0168350168350168,0,0.0505050505050505,0.00336700336700337,0,0,0,0.00336700336700337,0
3736,13244,0,0,0,0.0306406685236769,0,0,0,0.00278551532033426,0.00278551532033426,0,0.00835654596100279,0,0.00278551532033426,0,0.011142061281337,0.0139275766016713,0,0.00835654596100279,0.119777158774373,0.314763231197772,0.00557103064066852,0,0,0,0.00835654596100279,0.00557103064066852,0.00557103064066852,0,0.167130919220056,0,0,0.105849582172702,0,0,0.064066852367688,0.0278551532033426,0.00557103064066852,0.00278551532033426,0,0.0139275766016713,0,0.0696378830083565,0,0,0,0,0.00278551532033426,0
3744,13305,0,0,0,0.0464285714285714,0,0,0,0.00357142857142857,0.00357142857142857,0,0,0,0.00357142857142857,0,0,0.0107142857142857,0,0.00357142857142857,0.103571428571429,0.378571428571429,0,0.00357142857142857,0,0,0.00357142857142857,0.00357142857142857,0.0142857142857143,0.00357142857142857,0.214285714285714,0,0,0.05,0,0,0.05,0.0107142857142857,0.0107142857142857,0,0,0.0214285714285714,0,0.0571428571428571,0,0.00357142857142857,0,0,0,0
3756,13398,0,0,0.00311526479750779,0.0155763239875389,0,0,0,0,0,0,0.00311526479750779,0,0.00311526479750779,0,0.00311526479750779,0.00623052959501558,0,0,0.127725856697819,0.417445482866044,0,0,0.00311526479750779,0,0.00311526479750779,0.0186915887850467,0.0124610591900312,0.00311526479750779,0.152647975077882,0,0,0.0404984423676012,0.00311526479750779,0,0.0498442367601246,0.0311526479750779,0.00934579439252336,0,0.00311526479750779,0.0124610591900312,0.00311526479750779,0.0654205607476635,0.00623052959501558,0,0,0,0.00311526479750779,0
3768,13490,0,0,0,0.0284090909090909,0,0,0.00568181818181818,0.00284090909090909,0.00568181818181818,0,0,0,0.00284090909090909,0,0,0.0198863636363636,0,0.00284090909090909,0.190340909090909,0.261363636363636,0.00284090909090909,0,0,0.00284090909090909,0.00852272727272727,0.00284090909090909,0.00852272727272727,0.00284090909090909,0.170454545454545,0,0,0.0795454545454545,0,0,0.0738636363636364,0.0255681818181818,0,0.00284090909090909,0,0.00852272727272727,0,0.0767045454545455,0,0.00568181818181818,0.00284090909090909,0,0.00284090909090909,0.00284090909090909
3772,13521,0,0,0,0.0307692307692308,0,0,0.00615384615384615,0,0,0,0,0,0,0,0,0.0153846153846154,0,0.00307692307692308,0.227692307692308,0.326153846153846,0.00615384615384615,0,0.00307692307692308,0,0.00307692307692308,0.00923076923076923,0.00923076923076923,0,0.135384615384615,0,0,0.0615384615384615,0,0.00307692307692308,0.0615384615384615,0.0184615384615385,0.00307692307692308,0,0,0.0123076923076923,0,0.0584615384615385,0,0.00307692307692308,0,0,0.00307692307692308,0
3784,NA,0,0,0,0.0124223602484472,0,0,0,0,0,0,0.0031055900621118,0.0031055900621118,0,0,0.0062111801242236,0.015527950310559,0,0,0.254658385093168,0.291925465838509,0.0062111801242236,0.0031055900621118,0,0,0.0031055900621118,0.0062111801242236,0.0124223602484472,0,0.173913043478261,0,0,0.0807453416149068,0,0,0.0434782608695652,0.0062111801242236,0.0031055900621118,0,0,0.0124223602484472,0,0.0434782608695652,0.0031055900621118,0.0093167701863354,0.0062111801242236,0,0,0
3792,NA,0,0,0,0.0394736842105263,0,0,0,0,0.00328947368421053,0,0,0,0.00328947368421053,0,0.00328947368421053,0.00986842105263158,0,0,0.348684210526316,0.328947368421053,0,0,0,0.00328947368421053,0.00328947368421053,0,0,0,0.138157894736842,0,0,0.0493421052631579,0,0,0.0197368421052632,0.00328947368421053,0.00328947368421053,0,0,0.00657894736842105,0,0.0361842105263158,0,0,0,0,0,0
